sample_id	total	cellular_anatomical_entity	pericentriolar_material	cellular_bud_neck_septin_structure	phagophore_assembly_site	chromatin	lateral_element	transverse_filament	spindle_pole	mating_projection_base	fibrillar_center	photoreceptor_outer_segment	immunological_synapse	phagocytic_cup	photoreceptor_inner_segment	extracellular_region	extracellular_space	cellular_bud_scar	intracellular_anatomical_structure	nuclear_lamina	nucleoplasm	replication_fork	cytoplasm	microtubule_organizing_center	intermediate_layer_of_spindle_pole_body	inner_plaque_of_spindle_pole_body	central_plaque_of_spindle_pole_body	outer_plaque_of_spindle_pole_body	half_bridge_of_spindle_pole_body	cytosol	axoneme	cellular_bud	nucleoid	bacterial_type_flagellum_filament_cap	bacterial_type_flagellum_hook	bacterial_type_flagellum_basal_body	bacterial_type_flagellum_basal_body__distal_rod	bacterial_type_flagellum_basal_body__distal_rod__L_ring	bacterial_type_flagellum_basal_body__distal_rod__P_ring	bacterial_type_flagellum_basal_body__MS_ring	cell_plate	phragmoplast	plastid_stroma	preprophase_band	cell_surface	plastoglobule	stromule	endomembrane_system	membrane	lateral_plasma_membrane	nuclear_matrix	nuclear_body	host_cellular_component	extrinsic_component_of_membrane	kinetoplast	sarcomere	Z_disc	cell_junction	mitochondrial_crista	external_encapsulating_structure	site_of_polarized_growth	cell_septum	actin_cap	smooth_muscle_dense_body	midbody	bacterial_type_flagellum_basal_body__rod	nucleolar_chromatin	rDNA_protrusion	intrinsic_component_of_membrane	cell_leading_edge	cell_trailing_edge	leading_edge_membrane	cell_trailing_edge_membrane	M_band	A_band	I_band	membrane_enclosed_lumen	envelope	thylakoid_lumen	organelle_subcompartment	eisosome	cell_division_site	cleavage_apparatus_septin_structure	medial_membrane_band	actin_filament_bundle	filopodium_tip	cellular_bud_membrane	gas_vesicle_shell	nuclear_periphery	centriolar_satellite	microtubule_organizing_center_attachment_site	glycogen_granule	periplasmic_space	actomyosin	yolk_granule	intracellular_immature_spore	cell_projection	costamere	starch_grain	acrosomal_matrix	cell_septum_edging	perikaryon	myelin_sheath	Schmidt_Lanterman_incisure	organelle	exosporium	filiform_apparatus	other_organism_part	organelle_membrane_contact_site	dendrite_terminus	cell_body	neuron_projection_terminus	endoplasmic_reticulum_quality_control_compartment	fusome	intercellular_bridge	apical_part_of_cell	basal_part_of_cell	perinuclear_region_of_cytoplasm	presynaptic_active_zone	spindle_midzone	striated_muscle_dense_body	cell_pole	endocytic_patch	phagophore	spongiome	actin_wave	prospore_membrane_spindle_pole_body_attachment_site	respirasome	macropinocytic_cup_cytoskeleton	mucus_layer	investment_cone	contractile_ring	endoplasmic_reticulum_exit_site	medial_cortical_node	cellular_birth_scar	cell_periphery	ascus_epiplasm	cleavage_furrow_leading_edge	cortical_dynamic_polarity_patch	site_of_DNA_damage	mitochondrial_inner_boundary_membrane	perinuclear_endoplasmic_reticulum	DNA_replication_termination_region	phagocytic_cup_lip	phagocytic_cup_base	sperm_midpiece	sperm_mitochondrial_sheath	sperm_principal_piece	cytoophidium	tubular_endosome	dense_body	ciliary_base	lateral_part_of_cell	side_of_membrane	chromosomal_region	presynapse	postsynapse	cluster_of_actin_based_cell_projections	actin_body	supramolecular_complex	synaptonemal_structure	mitotic_actomyosin_contractile_ring__proximal_layer	mitotic_actomyosin_contractile_ring__intermediate_layer	mitotic_actomyosin_contractile_ring__distal_actin_filament_layer	microtubule_end	actin_fusion_focus	Remaining
0159_AK37_71000_20180131_ST	4653317	24181	0	0	8	0	0	0	0	0	0	0	0	0	0	25074.4833333334	1995.66666666667	0	48.3333333333333	0	5.66666666666667	53.75	836420.5	302	0	0	0	0	0	6628.23333333333	0	0	1427.5	812.666666666667	1711.16666666667	2331.5	2	0.5	0	200.666666666667	0	0	5.16666666666667	0	2078.4	0	0	1.5	819926.933333334	0	0	0	652.333333333333	117.4	0	0	0	13.5	0	1677.66666666667	0	0	0	0	0	447	0	0	2575613.15	0	0	0	0	0	0	0	50.1666666666667	65.5	0	1	0	2674	0	0	0	0	0	0	0	0	0	0	23532.7333333334	0	0	1	11052.25	0	0	0	0	0	0	0	75481.9750000001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19.3333333333333	0	0	0	0	0	0	0	0.666666666666667	0	0	0	0.333333333333333	0	0	0	0	0	0	0	0	0.5	0	0	2.5	0	977.5	0	0	0	0	0	179.458333333333	0	0	0	0	0	0	237541.4
0159_AK37_71001_20180227_ST	2473779	13738.5	0	0	0	0	0	0	0	0	0	0	0	0	0	14141.9	1912	0	390	0	1.33333333333333	21.5	431674.45	174.111111111111	0	0	0	0	0	5887.24444444444	0	0	1028.75	1149.83333333333	1817.83333333333	2833.41666666667	1	0	0	227.333333333333	0	0	0.75	0	874.233333333333	0	1	2.75	443561.600000001	0	0	0	1048.5	398.7	0	0	0	1.91666666666667	0	654.083333333334	0	117	0	0	0	425	0	0	1344758.2	0	0	0	0	0	0	0	329.366666666666	14.5	0	0.75	0	1452.25	0	0	0	0	0	0	0	0	0	0	21944.9	0	0	1	7996.15277777778	0	0	0	0	0	0	0	41865.3583333333	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	127.333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45.5	0	0	0	0	660.5	15	0	0.0555555555555555	0	0	78.9166666666667	0	0	0	0	0	0	132403.977777778
0159_AK37_71002_20180215_ST	2298681	11007	0	2.03888888888889	3.91666666666667	46.5714285714285	1	0	0.952380952380953	0	0	0	0	0	0	15917.6833333333	2048.5	0.533333333333333	35.6785714285714	0	8.80952380952381	45.05	423789.864285715	304.557142857143	0	0.166666666666667	0	0.5	0.25	4335.46071428571	0	2.66666666666667	554.208333333333	261.333333333333	586.833333333333	1049.16666666667	43	17	25.5	89.6666666666667	0	0	5.83333333333333	0	1041.58333333333	0	0.5	5.41666666666667	417250.700865802	0	0.5	0.4	494.333333333333	370.995238095238	0	0	0	1.33333333333333	0.5	794.816666666666	32.3747835497836	0.333333333333333	0	0	0	193.5	0.333333333333333	0	1230801.42619048	0	0	0	0	0	0	0	94.0333333333334	528.683333333333	0	17.5666666666667	4.33333333333333	1740.50952380952	2.03888888888889	0	1.18181818181818	0	0.2	0	8.51904761904762	0	0	0	12719.8333333333	0	0	3.25	4239.11666666667	0	0	0	0	0	0	0	39694.7195165945	0	0	0	5.72619047619048	0	0	0	1.5	0	0	0	0	3.25	0	1.07857142857143	0	4.1754329004329	14.6	0.416666666666667	0	0	0	4.16666666666667	0	0	0	4.91666666666667	1	0	0	5.16666666666667	0	0	0	2.41666666666667	0.5	0.4	0	0	0	0	0	0	1.5	0	0	0	0	758.833333333333	15.9952380952381	0.25	0	0	0	116.503571428571	0	0	0.142857142857143	0	0.166666666666667	0.25	127511.270995671
0159_AK37_71005_20180413_ST	2164658	8321	0	0	0	1	0	0	0	0	0	0	0	0	0	11698	7257.5	0	87	0	3	2.5	405855.833333333	361.333333333333	0	0	0	0	0	3601.45	0	0	477.333333333333	178	284.833333333333	460.833333333333	18	2	3.5	34.25	0	0	1.5	0	1236.33333333333	0	0	0.75	377273.033333334	0	0	0	375	36.7	0	0	0	0.666666666666667	0	270	6.66666666666667	0	0	0	0	56	0	0	1165694	0	0	0	0	0	0	0	310.416666666667	88.5	0	68.4166666666667	0	1177	0	0	0	0	0	0	53	0	0	0	10769.0833333333	0	0	0	3783.375	0	0	0	0	0	0	0	35545.7583333334	0	0	0	0.333333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.83333333333333	0	0	0	0.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	527	0.333333333333333	0	0	0	0	65.5833333333333	0	0	0	0	0	0	128662.1
0159_AK37_71010_20180324_ST	9247369	50189	0	0	15	0	0	0	0	0	0	0	0	0	0.5	55228.1666666666	9299.25	0	105	0	4.58333333333333	252.5	1462768.04285714	557.333333333333	0	0	0	0	0	15785.9833333333	0	0	2268.875	1669.5	2654.16666666667	3054	35	1	3	143.833333333333	0	0	8	0	2581.89285714286	0	4	0.75	1789174.20952381	0	0	2	1908.28571428571	31.75	0	0	0	2.33333333333333	0	2118.91666666666	0	0	0	0	0	478	0	0	5196657.08333334	0	0	0	0	0	0	0	51.5666666666666	188.5	0	0	0	4277.33333333333	0	0	0	0	0	0	0	0	0	0	53658.75	0	0	0	16650.8333333333	0	0	0	0	0	0	0	131611.777380952	0	0	0	2	0	0	0	0	0	0	0	0	1.25	0	0	0	0	0	0	0	0	0	3.83333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	1395.33333333333	0.5	0	0	0	0	411.166666666667	0	0	0	0	0	0	442110.2
0159_AK37_71011_20180526_ST	4967838	25657.5	0	0	0	0.25	0	0	0	0	0	0	0	0	0	29776.9916666667	3384.83333333333	0	624.783333333333	0	7.6	47.25	893919.333333333	290.1	0	0	0	0	0	7365.18333333333	0	0	1568.16666666667	381.666666666667	799.333333333333	1875.58333333333	10	0	0	137	0	0	11.1666666666666	0	1582.36666666667	0	0.5	6.83333333333333	878622.15	0	1.75	2.25	1320	129.75	0	0	0	5.58333333333333	0	2128.08333333333	2	0	0	0	0	243	0	0	2747043.14166667	0	0	0	0	0	0	0	85.8666666666667	48	0	3.66666666666667	0	2490.08333333333	0	0	0	0	0	0	0.25	0	0	0	22834.7833333334	0	0	0	10145.0416666667	0	0	0	0	0	0	0	84360.4833333334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.16666666666667	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	4.5	0	897.5	0	0	0	0	0	83.7916666666667	0	0	0	0	0	0	249933.716666667
0159_AK37_71012_20180504_ST	1384613	7562.5	0	0	0	0	0	0	0	0	0	0	0	0	0	9382.05	837	0	5	0	1.5	11	248651.833333333	137	0	0	0	0	0	2381.2	0	0	471.125	518.166666666667	875.5	466.833333333333	22	10.5	21	48.3333333333333	0	0	2	0	579.133333333333	0	0	3.6	252479.183333333	0.6	0	0	381.333333333333	85.3	0	0	0	1	0	498	0	3.5	0	0	0	105	0	0	748234.883333333	0	0	0	0	0	0	0	29.3333333333333	10.5	0	0	0	954.5	0	0	0	0	0	0	0	0	0	0	7959.8	0	0	1	4016.74999999999	0	1	0	0	0	0	0	23489.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.5	0	0	0	0	471	2	0	0	0	0	55.125	0	0	0	0	0	0	73834.0166666666
0159_AK37_71022_20180922_ST	3394142	21522	0	0	10	0	0	0	0	0	0	0	0	0	0	26355.6833333333	1364	0	40.1666666666667	0	2.5	8.5	465251.116666667	231.833333333333	0	0	0	0	0	7151.71666666667	0	0	411.25	100.5	168.5	503.5	4	2.5	6	39.8333333333333	0	0	0.25	0	1855.35	0	9	11.75	768215.6	0	0	0	694.833333333333	36	0	0	0	2.58333333333333	0	715.666666666667	0.5	7	0	0	0	77	0	0	1865924.23333333	0	0	0	0	0	0	0	43.25	47.5	0	1.25	0	1604.5	0	0	0	0	0	0	0	0	0	0	27968.9333333333	0	0	0	9021.33333333333	0	0	0	0	0	0	0	41357.8666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.5	0	0	0	0	0	0	0	0	0	0	0	1.33333333333333	0	0	0	0	0	0	0	0	5	0	0	0	0	570.5	1.83333333333333	0	0	0	0	50.1166666666667	0	0	0	0	0	0	152735.716666667
0159_AK37_71023_20180813_ST	17982284	98888.5	0	0	0	0.0833333333333333	0	0	0	0	0	0	0	0	0.5	126629.383333334	15581.75	0	365.416666666667	0	41.0833333333333	42.75	3562395.61666666	1585.83333333333	0	0	0	0	0	29251.5333333333	0	0	7406.625	3580.33333333333	8091.66666666667	11343.6666666667	214.333333333333	14	19.5	903.416666666667	0	0	50.3333333333333	0	9310.53333333333	0	4	22.5	2930399.63333334	0	1	21.0833333333333	10178.75	1260.73333333333	0	0	1	15.05	0	5345.25	6	251.5	0	0	0	1989.5	0	0	9728119.63333334	0	0	0	0	1	0	0	765.200000000001	75	1	41.3333333333333	0	9971.83333333333	0	0	0	0	0	0	0	0	0	0.25	119758.066666667	0	0	36	39902.2333333333	0	0	0	0	0	0	0	305400.741666667	0	0	0.25	0.25	0	0.0833333333333333	0	0	0	0	0	0	0.583333333333333	0	0	0	0	0	0	0	0	0	228.333333333333	0	0	0	0.5	0	0	0	2.66666666666667	0	0	0	0	0	0	0	0	0	0	0	0	97	0	0	11	0	3541.66666666667	32.5	0.333333333333333	0	0	0	1780.16666666667	0	0	0	0	0	0	947303.516666667
0159_AK37_71024_20181010_ST	17179762	88453	0	0	12	0	0	0	0.25	0	0	0	0	0	0	96419.3833333333	18245.0833333333	0	406.333333333333	0	14.8333333333333	267.75	3213035.03095238	942.333333333333	0	0	0	0	0	30286.3166666667	0	0	6460.75	1695.66666666667	3673.66666666667	6714.75	332.333333333333	142.5	214	560.833333333333	0	0	43.75	0	6199.51428571428	0	3.83333333333333	12.1666666666667	2897597.83095238	0	0	1	5741.7619047619	1656.96666666667	0	0	2	33.5	0	3660	0	272	0	0	0	1417	0	0	9450424.80000001	0	0	0	0	2	0	0	926.25	216	0	15.8333333333333	0	10646.9166666667	0	0	0	0	0	0	0	0	0	0	100468.8	0	0	30	30509.9583333333	0	0	0	0	0	0	0	297404.520238096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	202.583333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5	0	132	0	0	8	0	4502.16666666667	38.5	0.166666666666667	0	0	0	393.666666666667	0	0	0	0	0	0	899320.2
0159_AK37_71025_20181010_ST	1281993	5640	0	0	1	0	0	0	0	0	0	0	0	0	0	7940.16666666666	1657.33333333333	0	103	0	2	11	258411.333333333	74.3333333333333	0	0	0	0	0	2129.86666666667	0	0	420.791666666667	161.333333333333	273.666666666667	546.666666666667	19	4	5	36.8333333333333	0	0	4.33333333333333	0	580.75	0	0	3.75	206129.266666667	0	0	1	235.5	37.6	0	0	0	0.75	0	170.916666666667	0	0	0	0	0	101	0	0	693583.783333333	0	0	0	0	0	0	0	15.6333333333333	12	0	11.1666666666667	0	857.333333333333	0	0	0	0	0	0	0	0	0	0	4976.75	0	0	1	2660.83333333334	0	0	0	0	0	0	0	23073.975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	341	0	0	0	0	0	97.8333333333333	0	0	0	0	0	0	71659
0159_AK37_71026_20180902_ST	1039966	5403	0	0	0	0	0	0	0	0	0	0	0	0	0	7863.21666666667	820.5	0	67.5	0	1.25	15	192087.766666667	66.5	0	0	0	0	0	1772.23333333333	0	0	374.625	93.6666666666667	220.166666666667	355.166666666667	9	11	13.5	37	0	0	3.58333333333333	0	563.05	0	0	2.7	179063.074242424	0.2	0	0	292.5	210.25	0	0	0	6.33333333333334	0	842.666666666667	0.227272727272727	26	0	0	0	59	0	0	559677.283333333	0	0	0	0	0	0	0	83.2666666666667	205	0	0.25	0	691	0	0	0.0909090909090909	0	0	0	0	0	0	0	8117.46666666666	0	0	0	2581.66666666667	0	0	0	0	0	0	0	17605.5159090909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0454545454545454	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	338	8	0	0	0	0	16.5	0	0	0	0	0	0	60322.2378787879
0159_AK37_71027_00/00/00_ST	3445045	16908.5	0	0	1.25	0	0	0	0	0	0	0	0	0	0	20162.3666666667	2857.83333333333	0	454.333333333333	0	5.5	37.5	651633.916666667	228.666666666667	0	0	0	0	0	5361.78333333333	0	0	1251.5	324.833333333333	821.5	1797.5	27	1.5	1	133.25	0	0	5.16666666666667	0	1093.95	0	1.5	14.5	592331.283333333	0	0	3	1047.83333333333	64.25	0	0	0	4.08333333333334	0	1414.16666666667	0	1	0	0	0	320.5	0	0	1885169.28333333	0	0	0	0	0	0	0	51.9166666666666	56	0	0	0	2086.08333333333	0	0	0	0	0	0	0	0	0	0	18176.8666666667	0	0	1	6410.54166666667	0	0	0	0	0	0	0	58641.775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	3.5	0	740.25	0	0	0	0.25	0	123.083333333333	0	0	0	0	0	0	175266.983333333
0159_AK37_71028_20180917_ST	2823765	16819.5	0	0	0	0.583333333333333	0	0	0	0	0	0	0	0	0.5	17076.65	3133.5	0	279	0	1.33333333333333	53.5	474698.433333333	195.2	0	0	0	0	0	5232.56666666667	0	0	931.375	569.166666666667	752.666666666667	1584.66666666667	21	13	30	126.833333333333	0	0	2.25	0	1744.98333333333	0	0	2.11666666666667	539991.733333333	0.2	0	1	743.666666666667	216.4	0	0	0	4.83333333333333	0	1078.16666666667	0	25.5	0	0	0	213	0	0	1533458.95	0	0	0	0	0	0	0	166.083333333333	43	0.5	13.0833333333333	0	1554.5	0	0	0	0	0	0	0	0	0	0	20504.65	0	0	0	6248.29166666667	0	0	0	0	0	0	0	43549.9333333334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35.8333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.5	0	0	5	0	750	9.5	0	0	0	0	125	0	0	0	0	0	0	151734.85
0159_AK37_71029_20180917_ST	4173932	25458	0	0	0	0.583333333333333	0	0	0	0	0	0	0	0	0	25109.9333333333	3784.33333333333	0	64	0	1.16666666666667	6.5	664850.726190476	387.833333333334	0	0	0	0	0	7545.01666666667	0	0	859.125	345.166666666667	675.666666666667	1296.25	17	9	17	56	0	0	9.91666666666667	0	972.942857142857	0	0	7.5	841493.309523809	0	0	0	979.119047619048	65.7	0	0	1	1.73333333333333	0	1343.91666666667	0	3.5	0	0	0.666666666666667	235	0	0	2290253.7	0	0	0	0	1	0	0	59	12	0	0.5	0	2637.5	0	0	0	0	0	0	0	0	0	0	15185.85	0	0	4	11015.7416666667	0	0	0	0	0	0	0	65963.8273809524	0	0	0	0	0	0	0	0	0	0.666666666666667	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	5	0	1165.5	2.5	0	0	0	0	66.125	0	0	0	0	0	0	211937.983333333
0159_AK37_71030_20181005_ST	2108098	13277	0	0	1	0.5	0	0	0	0	0	0	0	0	0	14297.8333333334	2510.58333333333	0	463	0	0	50.25	352506.283333334	159.166666666667	0	0	0	0	0	4383.65	0	0	877.916666666667	68	133	282	10	1.5	5.5	17.3333333333333	0	0	4.5	0	889.083333333333	0	1	4.33333333333333	408531.85952381	0	0	0	627.5	293.5	0	0	0	3.66666666666667	0	768	0.916666666666666	64	0	0	0	46.5	0	0	1138055.17619048	0	0	0	0	0	0	0	172.083333333333	53.5	0	0.5	0	1159.83333333333	0	0	0	0	0	0	0	0	0	0	18389.6666666666	0	0	1	6972.83333333334	0	0	0	0	0	0	0	33331.4273809524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.183333333333333	0	0	0	0	0	46.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	2	0	584.5	6.83333333333333	0	0	0	0	153.958333333333	0	0	0	0	0	0	108863.378571429
0159_AK37_71031_20180929_ST	18190337	98579.5	0	0.222222222222222	8.14285714285714	0.666666666666666	0	0	1.93181818181818	0	0	0	0	0	1.5	104700.1	10498.5833333333	0.333333333333333	5026.79090909091	0	17.4190476190476	167.95	3335144.2004329	1136.49177489177	0	0	0	0	0	30031.469047619	0	0	5277.125	2564.66666666667	4936.5	9825.66666666667	129	43	77	692.833333333333	0	0	26.1666666666667	0	6071.24285714286	0	0.333333333333333	44	3067732.93809524	0	0.833333333333333	6.33333333333333	3016.45238095238	796.216666666667	0	0	1	9.5	0	4613.91666666667	0.865909090909091	97.5	0	0	0	1821	0	0	10093534.7095238	0	0	0	0	1	0	0	463.9	204.5	0	31.5595238095238	0	10129.75	0.222222222222222	0	0	0	0.333333333333333	0	0.783333333333333	0	0	0	90477.4	0	0	11	31869.844047619	0	0	0	0	0	0	0	314728.039538239	0	0	1.08333333333333	0	0	0	0	0	0	0	0	0	2	0	0.590909090909091	0	0.125	3.33333333333333	0	0	0	0	92.25	0	0	0	0	0	0	0	0.333333333333333	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	8	0	3593.58333333333	15.6666666666666	0	0	0	0	310.045454545455	0	0	0	0	0	0	951709.554761904
0159_AK37_71032_20180824_ST	3175406	14203	0	0	1	0.75	0	0	0.75	0	0	0	0	0.25	0	17477.1666666667	1327.5	0	241.833333333333	0	3.91666666666667	12.25	640015.70952381	112.833333333333	0	0	0	0	0	4687.20757575758	0	0	1378.625	756.666666666667	1646.16666666667	2517.66666666667	43	21	44.5	199	0	0	8.91666666666667	0	1382.83333333333	0	0	2.25	471153.624242424	0	0	1.5	1434	443.916666666667	0	0	0	2.00757575757576	0	615	0.125	88	0	0	0.583333333333333	461	0.333333333333333	0	1749574.91666667	0.590909090909091	0	0	0	0	0	0	277.616666666667	54	0	3.25	0	1652.66666666667	0	0	0	0	0	0	1	0	0	0	22203.25	0.424242424242424	0	1	5398.88257575757	0	0	0	0	0	0	0	60039.4159090908	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0.25	0	0.125	1	0	0	0.0909090909090909	0	69.3333333333333	0.0909090909090909	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0.25	0.0909090909090909	0	0	0	0	36.5	0	0	0.5	0	776.333333333333	13.5	0	0	0	0	36.125	1.25	0	0	0	0	0	174977.164718615
0159_AK37_71033_20180815_ST	4236742	26459	0	0	2.5	1	0	0	0.75	0.166666666666667	0	0	0	0	1.5	35735.1666666666	1636.16666666667	0	8.5	0	4	4	689528.083333333	436.5	0	0	0	0	0	7027.43333333333	0	0	995.375	111.166666666667	218.166666666667	456.833333333333	1	0	0	31	0	0	4.58333333333333	0	1234.33333333333	0	0	4.8	838341.633333334	1.8	0	2	1387.5	87	0	0	0	1	0	830.666666666667	0	0	0	0	0	77.5	0	0	2328917.05	0	0	0	0	0	0	0	24.6666666666667	59.5	0	0.833333333333333	0	2402.25	0	0	0	0	0	0	0	0	0	0	23910.25	0	0	1	7713	0	0	0	0	0	0	0	57333.4333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.58333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1020.5	0.333333333333333	0	0	0	0	197.708333333333	1	0	0	0	0	0	210523.766666667
0159_AK37_71037_20181003_ST	1406536	5654	0	0	0	0	0	0	0.5	0	0	0	0	0	0	7729.91666666667	1262	0	82	0	1.25	5.5	295443.642857143	78.5	0	0	0	0	0	2186.63333333333	0	0	550.625	163.5	323	1028	87	44	44.5	81	0	0	6.66666666666667	0	477.97619047619	0	2.66666666666667	3	221169.75952381	0	0	0	296.535714285714	114.833333333333	0	0	0.5	0.5	0	330.166666666667	0.666666666666667	5.5	0	0	0	228	0	0	757442.366666667	0	0	0	0	0.5	0	0	28.9166666666667	7	0	3	0	938.833333333333	0	0	0	0	0	0	0	0	0	0	6561.25	0	0	0	2122.4	0	0	0	0	0	0	0	26265.194047619	0	0	0	0.666666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.16666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.5	0	0	0	0	349.5	2.5	0	0	0	0	82.6166666666667	0	0	0	0	0	0	75320.25
0159_AK37_71038_20181007_ST	2353056	16377.5	0	0	0	0	0	0	0	0	0	0	0	0	0	12824.9166666667	3065.66666666667	0	665.5	0	0	7	470415.916666667	59.8	0	0	0	0	0	8002.7	0	0	2699.75	315.333333333333	1272.33333333333	2578.16666666667	180	161.5	279.5	321	0	0	4.58333333333333	0	3422.58333333333	0	0	1.75	392004.383333333	0	0	0	1504.91666666667	1579.5	0	0	0.5	18.25	0	1990.5	0.2	266	0	0	0	505.5	0	0	1167091.81666667	0	0	0	0	0.5	0	0	882.7	17	0	4.25	0	1969.83333333333	0	0	0	0	0	0	0	0	0	0	57555.8333333333	0	0	0	13063.125	0	0	0	0	0	0	0	40312.9666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	337.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	199.5	0	0	0	0	2062.83333333333	93.5	0	0	0	0	160.791666666667	0	0	0	0	0	0	148778.6
0159_AK37_71039_20181023_ST	1815110	7306	0	0	0	0	0	0	0	0	0	0	0	0	0	10397.4416666666	878.5	0	17.5	0	3.66666666666667	0	367143.285714286	40.8333333333333	0	0	0	0	0	4134.63333333333	0	0	986	473.833333333333	851.833333333333	2083.25	24	9	15	183.833333333333	0	0	3.58333333333333	0	671.185714285714	0	1	27.5	253194.852380953	0	1	2	513.321428571429	363.916666666666	0	0	0	3.75	0	241.5	1.55	57.5	0	0	0	361.5	0	0	1014155.20833333	0	0	0	0	0	0	0	165.5	146.5	0	3.5	0	714.5	0	0	0	0	0	0	0	0	0	0	19130.0666666667	0	0	0	1860.08333333333	0	1	0	0	0	0	0	33891.1380952381	0	0	0	0	0	0	0	0	0	0	0	0	1.83333333333333	0	0	0	0	0.25	0	0	0	0	43.5833333333333	0	0	0	0	0	0	0	0	0	0	0	0.333333333333333	0	0	0	0	0	0	0	0	21	0	0	0	0	229	9.5	0	0	0	0	31.5	0	0	0	0	0	0	94712.7333333333
0159_AK37_71040_20181106_ST	1681784	8219	0	0	0	0	0	0	0	0	0	0	0	0	0	6346.58333333333	3484.83333333333	0	49	0	1.66666666666667	7	308354.433333333	75.3666666666667	0	0	0	0	0	5528.88333333333	0	0	1474.75	150.666666666667	351.166666666667	700	30	30.5	50	69.5	0	0	1.75	0	1639.75	0	0	1.5	289235.016666666	0	0	0	962.75	678.916666666666	0	0	0	2.58333333333333	0	875.416666666667	0.333333333333333	171.5	0	0	0	149	0	0	884613.466666666	0	0	0	0	0	0	0	504.583333333333	15	0	35.25	0	1137.16666666667	0	0	0	0	0	0	0	0	0	0	27157.3333333333	0	0	2	5815.75	0	0	0	0	0	0	0	28542.8	0	0	0	0	0	0	0	0.333333333333333	0	0	0	0	1.5	0	0	0	0	0	0	0	0	0	150.916666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	0	0	7	0	1041.5	38	0	0	0	0	113.5	0	0	0	0	0	0	103891.033333333
