sample_id	total	GO:0032991	GO:0000133	GO:0000408	GO:0000417	GO:0000444	GO:0000808	GO:0000930	GO:0000939	GO:0000940	GO:0000974	GO:0001534	GO:0002144	GO:0002199	GO:0005577	GO:0005581	GO:0005663	GO:0005667	GO:0005833	GO:0005835	GO:0005838	GO:0005839	GO:0005850	GO:0005851	GO:0005852	GO:0005853	GO:0005854	GO:0005861	GO:0005875	GO:0005885	GO:0008091	GO:0008290	GO:0008537	GO:0008540	GO:0008541	GO:0009330	GO:0009368	GO:0010598	GO:0015627	GO:0016272	GO:0016281	GO:0016459	GO:0017101	GO:0017102	GO:0018444	GO:0019008	GO:0019773	GO:0019774	GO:0022623	GO:0030015	GO:0030076	GO:0030256	GO:0030257	GO:0030314	GO:0030877	GO:0030991	GO:0030992	GO:0031074	GO:0031082	GO:0031105	GO:0031209	GO:0031250	GO:0031251	GO:0031262	GO:0031389	GO:0031390	GO:0031422	GO:0031511	GO:0031518	GO:0031521	GO:0031522	GO:0031680	GO:0031941	GO:0032993	GO:0033061	GO:0033104	GO:0033186	GO:0033551	GO:0033596	GO:0034044	GO:0034270	GO:0034464	GO:0034518	GO:0034973	GO:0035649	GO:0035658	GO:0035859	GO:0036038	GO:0036125	GO:0036286	GO:0036452	GO:0042555	GO:0043235	GO:0043291	GO:0043293	GO:0043684	GO:0044697	GO:0044815	GO:0045239	GO:0045293	GO:0045298	GO:0046798	GO:0055087	GO:0061574	GO:0061576	GO:0061700	GO:0061702	GO:0061957	GO:0062092	GO:0070069	GO:0070864	GO:0071203	GO:0071521	GO:0071563	GO:0072379	GO:0089713	GO:0090443	GO:0090665	GO:0097078	GO:0097255	GO:0097344	GO:0097361	GO:0097373	GO:0097452	GO:0098046	GO:0098636	GO:0098796	GO:0098798	GO:0099023	GO:0099078	GO:0101031	GO:0106333	GO:0110078	GO:0110131	GO:0110142	GO:0110157	GO:0120114	GO:0120155	GO:0120171	GO:0120216	GO:0140224	GO:0140513	GO:0140534	GO:0140535	GO:0150005	GO:1902494	GO:1903269	GO:1904090	GO:1905742	GO:1990062	GO:1990112	GO:1990130	GO:1990131	GO:1990143	GO:1990221	GO:1990229	GO:1990252	GO:1990298	GO:1990315	GO:1990351	GO:1990356	GO:1990391	GO:1990393	GO:1990423	GO:1990526	GO:1990527	GO:1990528	GO:1990533	GO:1990615	GO:1990745	GO:1990811	GO:1990861	GO:1990871	GO:1990904	GO:1990964	Remaining
0159_AV42_66154_20190902_ST	980290	11.5	0	0	0	0	0	0	0	0	0	0	0	0	0	12.5	0	183	0	80	0	4.5	0	0	2.33333333333333	0	0	0	1.66666666666667	21	0	0	0	0	0	0	0	0	74	0	0	2	0	0	0	253	0	0	0	0	0	1	27.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2939	0	782	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	295.75	128.083333333333	0	0	0	0	0	0	0	0	0	0	98.9166666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7368.58333333333	2.5	0	0	0	0	0	0	0	0	0.166666666666667	0	0	0	0	2.08333333333333	1.2	5516.5	0	20216.3333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	3077.5	0	2073.91666666667	0	0	0	0	0	0	0	0	0	0	0	8060.83333333333	0	929051.633333334
0159_AV42_66160_20190805_ST	14417839	311	0	153	0	0	0	1.66666666666667	0	0	0	0	0	0	1	1516	214.5	2181.55	0	2097	0	211.666666666667	0	0	10.5	0	0	0	181.333333333333	104.5	0	0	0	1.5	0.4	0	0	0	1596.5	70.5	0	14	0	0	0	1666.5	70.5	76.5	109.5	1.5	10.5	51.8333333333333	219.25	0	0	0	0	0	0	0	0	0	16	0	0	0	0	2	0	0	0	0	0	47974.3166666667	0	9039.5	0	0	0	1	0.333333333333333	0	0	0	0	0	0	0	32	0	0.5	508	1.33333333333333	0	0	60.5	0	3828.98333333333	1816.66666666667	0	0	0	1	0	0	0	0	0	0	1859.78333333333	0	0	0	0	1	0	0	0	0	1	0	0.5	0	0	0	1.33333333333333	93183.325	41.2833333333333	2.33333333333333	0	5	0	0	0	0	0	0	0	0	0	0	27.2444444444444	1.26666666666667	92236.8055555557	0	279767.177777778	1.2	0.333333333333333	0	0	0	0	0	0	0	2	0	0	0	34983.6583333333	0	34616.5	0	0	0	0	0	0	0	0	0	0	0	137752.972222222	0	13669199.45
0159_AV42_66161_20190722_ST	9865155	242	0	4	0	0	0	0	0	0	0	0	0	0	61	349	15.5	1735.6	0	888.5	0	71	0	0	26.3333333333333	0	2	0	52	211	0	0	0	0	0	0	0	0	460.5	3	0	58	0	0	0	2364	1	1.5	3	0	10.25	1.5	326.5	0	0	0	0	0	0	0	0	0	6	1	0	1	0	10.5	0	0	0	0	0	31179.8833333333	0	1224	0	0	0	0	0	0	0.5	0	0	0	0	0	2	0	0.5	10.5	1.66666666666667	0	0	36.5	0	2901.8	711.5	0	0	0	0	0	0	0	0	0	0	1257.79166666667	0	0	0	0	0.333333333333333	0	0	0	0	0	0	0	0	0	0	1.66666666666667	64231.1166666667	14.75	0	0	0	0	0	0	0	0	0	0	0	0	0	12.1416666666667	3.43333333333333	55839	0	184269.958333333	0	0	0	0	1	0	0	0	0	0	0	0	0	25244.7833333334	0	21552.8333333334	0	0	0	0	0	0	0	0	0	0	0	80941.1416666667	0	9388810.51666666
0159_AV42_66162_20190810_ST	12476969	329	0	0	0	1	0	0	0	0	0	0	0	0	74	708.666666666667	0	2361.6	0	1833.5	0	176	0	0	19.6666666666667	0	0	0	26.8333333333333	126	0	0	6	20.5	0	0	0	0	1233.33333333333	0	0	319	0	0	0	3566	0	0	1	0	19.75	57.1666666666667	1285.58333333333	0	0	0	0	0	2	0	0	22	4	0	0	0	0	1	0	0	0	0	0	39412.6166666667	0	398	0	0	0	0	0.666666666666667	0	0.5	0	0	0	0	0	42	0	0	1.25	7.33333333333333	0.666666666666667	0	24.5	0	3704.325	703.666666666667	0	0	0	0	0	0	0	0	0	0	1507.5	0	0	0	0	0.2	0	0	0.388888888888889	0	0	0	5	0	0	0	7.33333333333333	85276.5722222222	29.375	0.5	0	0	0	0	0	0	0	0	0	0	0	0	25.2944444444444	6.75	76303.3333333333	0	243758.277777778	3.8	0	0	0	0	0	0	0	0	1	0	0	0	33864.9333333333	0	29887.1666666666	0	0	0	0	0	0	0	0	0	0	0	113691.694444444	0	11836110.7555556
0159_AV42_66163_20190718_ST	17925240	658.111111111111	0	0	0	0	0	0	0	0	0	0	0	0	136	318.5	0	4187.41666666667	0	14771	0	143	0	0	1.66666666666666	0	0.333333333333333	0	90.8333333333333	241	0	0	0	0	0	0.333333333333333	10	0	1858.75	2	0	196	0	0	0	4875	0	0	0	2	33.25	19	1249.75	0	0	0	0	0	0	0	0	0	0	10	0	0	0	1	0	0	0	0	0	60171.1	0	313	0	0	0	0	0.666666666666667	0	1.5	0	0	0	0	0	26	0	0.5	0.25	1	0	0	2	0	4309.1	3412.5	0	0	0	0	0	0	0	0	0	0	2252.33333333334	0	0	0	0	1	0	0	0	0	0	0	6	0	0	1	1	139759.966666667	19.1666666666667	2.5	0	0	0	0	0	0	0	0.75	0	0	0	0	25.0111111111111	3.73333333333333	119617.15	0	396582.344444445	0.2	0	0	0	0	0	0	0	0	1	0	0	0	59589.4666666668	0	39861.9166666666	0	0	0	0	0	0	0	0	0	0	0	165496.011111111	0	16904976.8888889
0159_AV42_66166_20190824_ST	1989489	69	0	0	0	0	0	0	0	0	0	0	0	0	1	57.5	1	203	0	179	0	7	0	0	0.333333333333333	0	0	0	2.16666666666667	238	0	0	10	0	0	0	0	0	377.416666666667	1	0	1	0	0	0	307.333333333333	0	0	0	0	1	14.5	44	0	0	0	0	0	0	0	0	0	11	3	0	0	0	0	0	0	0	0	0	6590.61666666667	0	664	0	0	0	0	0	0	0	0	0	0	0	0	4	0	3	0	1	0	0	0	0	613.2	172.666666666667	0	0	0	0	0	0	0	0	0	0	217.791666666666	0	0	0	0	1	0.5	0	0	0	0	0	3	0	0	0	0	15903.2916666667	21.0833333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	8.16666666666667	0	14394	0	37771.7083333333	0	0	0	0	0	0	0	0	0	0	0	0	0	6156.70833333333	0	5114.75	0	0	0	0	0	0	0	0	0	0	0	22259.9333333333	0	1878060.33333333
0159_AV42_66168_20190824_ST	1916155	88.3333333333333	0	0	0	0	0	0	0	0	0	0	0	0	3	62.5	0	310	0	524	0	52.8333333333333	0	0	4.66666666666667	0	0.5	0	10.4166666666667	25	0	0	0	0.5	0	0	0	0	143.75	0	0	38	0	0	0	687.833333333333	0	0	0	0	1.5	2.5	124.75	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	5810.5	0	537.5	0	0	0	0	0	0	0.5	0	0	0	0	0	15	0	0	0	0.666666666666667	0	0	1	0	663.75	232.041666666667	0	0	0	0	0	0	0	0	0	0	208.083333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0.666666666666667	15565.1666666666	3.54166666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	4.53333333333333	0.4	12264.8666666667	0	37849.6833333334	0.2	0	0	0	0	0	0	0	0	0	0	0	0	6280.91666666665	0	4534.41666666667	0	0	0	0	0	0	0	0	0	0	0	18252.7333333333	0	1811843.75
0159_AV42_66169_20190814_ST	3925052	204.5	0	0	0	0	0	49	0	0	0	0	0	0	13	115.5	0	550.8	0	381.5	0	211	0	0	5.66666666666667	0	0	0	12	67	0	0	3	0	0	0	0	0	582.5	1.5	0	13	0	0	0	948	0	0	3	0	133.5	20.5	609.833333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13253.2666666667	0	8	0	0	0	0	0.333333333333333	0	0	0	0	0	0	0	3	0	0	0.25	17.3333333333333	0	0	33.5	0	1325.45	503.666666666667	0	0	0	0	0	0	0	0	0	0	505.916666666666	0	0	0	0	0.75	0	0	0.444444444444444	0	0	0	1	0	0	0	17.3333333333333	28936.8611111111	14.1666666666667	0.333333333333333	0	1	0	0	0	0	0	0.666666666666667	0	0	0	0	18.3	1.33333333333333	26861.25	0	76377.1833333333	0	0	0	0	0	0	0	0	0	0	0	0	0	11406.9166666667	0	10657.1666666666	0	0	0	0	0	0	0	0	0	0	0	40951.0666666667	0	3710230.71111111
0159_AV42_66170_20190905_ST	1530536	305	0	1	0	0	0	0	0	0	0	0	0	0	7	44	0	385	0	433	0	24	0	0	2.66666666666667	0	0	0	16.8333333333333	19	0	0	0	0	0	0	0	0	321.833333333333	0	0	17	0	0	0	288.5	0.5	0	0	0	2.25	23.6666666666667	82.5	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	4548.61666666667	0	440	0	0	0	0	0	0	0	0	0	0	0	0	110	0	0	0	13	0	0	0	0	344.7	244.458333333333	0	0	0	0	0	0	0	0	0	0	228.666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.5	13	10103.85	5.45833333333333	0.666666666666667	0	0	0	0	0	0	0	0	0	0	0	0	2.13333333333333	1.53333333333333	9082.8	0	31227.9833333333	0.6	0	0	0	0	0	0	0	0	8.5	0	0	0	4250.51666666667	0	3231.83333333333	0	0	0	0	0	0	0	0	0	0	0	12944.5666666667	0	1451743.86666667
0159_AV42_66175_20190824_ST	4136235	769.5	0	0	0	0	0	0	0	0	0	0	0	0	35	63.5	0.5	734.083333333333	0	1235	0	88.5	0	0	0.666666666666667	0	0	0	21	16	0	0	1	0	0	0	0	0	1021.83333333333	2	0	43	0	0	0	563.833333333333	0	0	0.5	0	5	5	297.25	0	0	0	0	0	0	0	0	1	18	0	0	0	0.25	0	0	0	0	0	0	12830.8333333333	0	878	0	0	0	0	0.333333333333333	0	0	0	0	0	0	0	239	0	0	0.5	3.2	0	0	3.5	0	1042	640.875	0	0	0	0	0	0	0	0	0	0	738.083333333333	0	0	0	0	1	0	0	0	0	0	0	4	0	0	0	2	27669.3333333334	27.5833333333333	3	0	4	0	0	0	0	0	0.111111111111111	0	0	0	0	12.4722222222222	1	26805.9305555556	0	87799.0777777778	5.8	0	0	0	1	0	0	0	0.333333333333333	11.5	0	0	0	12286.8333333333	0	9737.75	0	0	0	0	0	0	0	0	0	0	0	36018.5	0	3914545.03333333
0159_AV42_66179_20190929_ST	7178969.99999999	158.5	0	0.5	0	0	0	3	0	0	0	0	0	0	1	694.5	3	1372	0	787	0	280.833333333333	0	0	13.3333333333333	0	0	0	13.8333333333333	28	0	0	0	3.25	0	0	0	0	730.333333333333	1.5	0	303	0	0	0	1979	0	0.5	0	0	15.25	30.8333333333333	225.5	0	0	0	0	0	0	0	0	0	8	0	0	0	0.5	0	0	0	0	0	0	23946.7	0	244	0	0	0	0	0.333333333333333	0	1.5	0	0	0	0	0	0	0	2	3.5	1.2	0	0	2.5	0	2786.95	1352.54166666667	0	0	0	0	0	0	0	0	0	0	867.083333333333	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	1	49426.0583333333	61	1	0	0	0	0	0	0	0	0.666666666666667	0	0	0	0	11.6666666666667	2.66666666666667	47128	0	136786.708333333	0	0	0	0	2	0	0	0	0	0	0	0	0	20130.975	0	19280.6666666666	0	0	0	0	0	0	0	0	0	0	0	74462.45	0	6795805.66666666
0159_AV42_66180_20190913_ST	924834	468	0	0	0	0	0.125	0	0	0	0	0	0	0	0	11	0	333	0	256	0	39	0	0	0	0	0	0	8.33333333333333	1	0	0	0	0	0	0	0	0	238.25	0	0	10	0	0	0	196.5	0	0	0	0	0	1.5	92.5	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3260.26666666667	0	126	0	0	0	0	0	0	0	0	0	0	0	0	144	0	0	0.25	0	0	0	1.5	0	205.6	242.916666666667	0	0	7	0	0	0	0	0	0	0	200.666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6857.16666666666	5.66666666666667	0.166666666666666	0	0	0	0	0	0	0	0	0	0	0	0	5.125	0	5874.41666666667	0	20068.8666666667	3.2	0	0	0	0	0	0	0	0	9.5	0	0	0	3088.41666666667	0	2155.91666666667	0	0	0	0	0	0	0	0	0	0	0	7287.1	0	873634.050000001
0159_AV42_66184_20190930_ST	14030786	354	0	0	0	0	1.5	0	0	0	0	0	0	0	15	453	0	2882.5	0	1501	0	436.333333333333	0	0	28.6666666666667	0	0	0	12.5	47	0	0	0	6	0	0	0	0	943.25	0.5	0.333333333333333	208.333333333333	0	0	0	5343	0.25	0	0	0	11.5	33	657	0	0	0	0	0	0	0	0	0	5	0	0	0	0	1.5	0	0	0	0	0.333333333333333	41267.4833333333	0	659	0	0	0	0	1	0	2	0	0	0	0	0	2	0	1.25	0.25	4.66666666666667	0	0	77	0	4550.4	762.5	0	0	0	1	0	0	0	0	0	0	1412.33333333333	0	0	0	0	2	0	0	1.5	0	0	0	12	0	0	0	4.66666666666667	101844.641666667	25.75	2	0	0	0	0	0	0	0	0	0	0	0	0	23.0833333333333	3.16666666666667	82413.1666666668	0	278556.983333333	0	0	0	0	1	0	0	0	0	0	0	0	0	41013.6416666667	0	32199.9166666666	0	0	0	0	0	0	0	0	0	0	0	123336.55	0	13309663.55
0159_AV42_66185_20190913_ST	2849551	895.333333333333	0	0	0	0	0	0	0	0	0	0	0	0	2	39	0	568.1	0	234.5	0	122	0	0	2.33333333333333	0	0	0	12.5	4	0	0	0	1	0	0	0	0	947.083333333333	0	0	4	0	0	0	595.333333333333	0	0	0	0	0	1	332.25	0	0	0	0	0	0	0	0	0	8	0	0	0.666666666666667	0	0	0	0	0	0	0	9120.66666666667	0	3403	0	0	0	0	0	0	0	0	0	0	0	0	387	0	0	0	3	0	0	18	0	669.25	619.583333333333	0	0	9	0	0	0	0	0	0	0	442	0	0	0	0	0	0	0	0.63888888888889	0	0	0	5	0	0	0	3	19674.5555555556	27.7083333333333	0	0	0	0	0	0	0	0	0.333333333333333	0	0	0	0	13.1833333333333	0	17231.75	0	61699.1416666667	5.8	0	0	0	0	0	0	0	0	13	0	0	0	8555.25	0	6176.91666666667	0	0	0	0	0	0	0	0	0	0	0	21526.7166666667	0	2696177.40555556
0159_AV42_66190_20190924_ST	8737606.00000001	509	0	0	0	0	0	0	0	0	0	0	0	0	80	27	0.5	1236.75	0	1240	0	106.5	0	0	0.333333333333333	0	3.5	0	63.6666666666667	0	0	0	0	0	0	1.33333333333333	0	0	1353.33333333333	0	0	10	0	0	0	1614	0	0	0	0	19	17.5	387.75	0	0	0	0	0	0	0	0	4	0	4	0	0	0	0	0	0	0	0	0	25293.9666666667	0	1680.5	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	2.25	3.66666666666667	0	0	0	0	1853.8	2708.5	0	0	0	0	0	0	0	0	0	0	1083	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3.66666666666667	64723.3333333333	2.58333333333333	3.5	0	0	0	0	0	0	0	0	0	0	0	0	35.75	8.53333333333333	52445.2916666666	0	183480.917857143	0.2	0	0	0	1	0	0	0	0	0.5	0	0	0	28476.3333333333	0	17842.5833333334	0	0	0	0	0	0	0	0	0	0	0	68998.0833333333	0	8282272.87380953
0159_AV42_66192_20191019_ST	1826407	323.666666666667	0	5	0	0	0	0	0	0	0	0	0	0	0	50.25	4	355	0	243	0	75	0	0	1.66666666666667	0	0	0	5	5	0	0	0	0	0	0.333333333333333	0	0	255.75	1	0	64	0	0	0	571	3.5	1.5	3.5	0	6	30.5	118	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	5714.51666666667	0	335	0	0	0	0	0.333333333333333	0	0	0	0	0	0	0	79	0	0	6.5	9.33333333333333	0	0	0	0	591.6	334.166666666667	0	0	0	0	0	0	0	0	0	0	186.583333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.33333333333333	13935.5	5.91666666666667	0	0	0	0.2	0	0	0	0	0.666666666666667	0	0	0	0	7.16666666666667	1.5	12072.4166666667	0	35187.3166666667	1.4	0	0	0	0	0	0	0	0	5.5	0	0	0	5655.41666666665	0	4398	0	0	0	0	0	0	0	0	0	0	0	18342	0	1727401.96666667
0159_AV42_66193_20191022_ST	4564321	154.033333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	136.5	0	443.5	0	363	0	53.1666666666667	0	0	6.33333333333333	0	0	0	7.5	9	0	0	0	0	0	0	0	0	312.416666666667	0.5	0	183.333333333333	0	0	0	1642	0.5	0	0	0	0.25	1.83333333333333	135.25	0	0	0	0	0	0	0	0	5	0	6	0	0	0	0	0	0	0	0	0	12344.5833333333	0	4600.5	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0.25	0.333333333333333	0	0	1	0	1218.25	678.916666666667	0	0	0	0	0	0	0	0	0	0	300.375	0	0	0	0	1	0	0	0	0	0	0.333333333333333	0	0	0	0	0.333333333333333	34522.9166666667	14	0.5	0	1	0	0	0	0	0.2	0.666666666666667	0	0	0	0	18.1055555555556	3.76666666666667	27676.55	0	85915.9055555555	0.6	0	0	0	1	0	0	0	0	1.5	0	0	0	14633.5416666667	0	10247.1666666666	0	0	0	0	0	0	0	0	0	0	0	42948.8055555555	0	4325707.78333333
0159_AV42_66194_20191012_ST	4182426	1064.33333333333	0	0	0	0	0	0	0	0	0	0	0	0	52	105.5	0	559.5	0	759	0	206	0	0	5.66666666666667	2	0	0	33.6666666666667	212	0	0	4	1	0	0	0	0	690	0	0	119	0	0	0	1327.83333333333	1	0	0	0	7	65.3333333333333	456.75	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.5	0	0	0	0	0	12779.8083333333	0	801.5	0	0	0	0	0	0.2	0	0	0	0	0	0	379	0	0	1	0.666666666666667	0	0	155.833333333333	0	1391.6	638.5	0	0	0	0	0	0	0	0	0	0	470.991666666667	0	0	0	0	1	0	0	0	0	0.25	0	0	0	0	1	0.666666666666667	34523.4625	22.5125	0	0	0	0	0	0	0	0	0.333333333333333	0	0	0	0	16.7083333333333	1.625	30001.9708333333	0	83487.7625	7.6	0	0	0	0.125	0	0	0	0	24	0	0	0	14140.525	0	10703.9166666666	0	0	0	0	0	0	0	0	0	0	0	43364.85	0	3943835.50833333
0159_AV42_66196_20191011_ST	6493472	106.5	0	5	0	0	0	0	0	0	0	0	0	0	25	299.5	5.5	945	0	1608	0	187	0	0	15.6666666666667	0	0	0	17.6666666666667	568	0	0	6	2.5	0	0	0	0	492	4	0	89	0	0	0	2456.66666666667	2.5	1.5	5	0	5.25	7.5	320.75	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	19247.7666666667	0	3762.5	0	0	0	0	0.333333333333333	0	0	0	0	0	0	0	11	0	0	7.25	17.3333333333333	0	0	0	0	2560.1	598.25	0	0	0	0	0	0	0	0	0	0	520.916666666667	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	17.3333333333333	49907.075	12	0	0	0	0	0	0	0	0	0	0	0	0	0	11.6428571428571	4.2	42286.9583333333	0	126112.70952381	0.2	0	0	0	1	0	0	0	0.5	0.5	0	0	0	18798.0333333333	0	16239.0833333334	0	0	0	0	0	0	0	0	0	0	0	66375.2166666667	0	6139802.09761904
0159_AV42_66197_20191014_ST	7517740	1307	0	0	0	0	0	0	0	0	0	0	0	0	0	212.5	12	1209.5	0	1096.5	0	155.5	0	0	1.66666666666667	0	0.666666666666667	0	23.6666666666667	236.5	0	1	3	0.5	0	0.5	0	0	1065.5	0	0	72	0	0	0	1120.5	0	0	0	0	1.75	37.8333333333333	451.25	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	22774.9166666667	0	7789	0	0	0	0	0	0	0	0	0	0.25	0	0	377	0	0	0.5	1	0	0	0	0	1815.08333333333	1010.66666666667	0	0	0	0	0	0	0	0	0	0	1214	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	47620.8916666667	20.125	0.5	0	1	0	0	0	0	0	0.333333333333333	0	0	0	0	38.2333333333333	1.41666666666667	46084.9833333333	0	150894.408333333	16.4	0	0	0	0	0	0	0	0	22	0	0	0	18938.0583333333	0	16884.25	0	0	0	0	0	0	0	0	0	0	0	60654.5166666666	0	7134566.13333333
0159_AV42_66200_20191011_ST	6644859	446.083333333333	0	9.5	0	0	0	0	0	0	0	0	0	0	8	80.5	6	2367.5	0	1726	0	122.5	0	0	5.33333333333333	0	0	0	38.1666666666666	50	0	0	0	0	0	0	0	0	697.333333333333	4	0	43	0	0	0	1611	2	2.5	5	0	2.75	22	469.75	0	0	0	0	0	0	0	0	12	2	0	0	0	0	0.5	0	0	0	0	0	21797.1	0	1152	0	0	0	0	0.333333333333333	0	0.5	0	0	0	0	0	117	0	0	17.5	13.6666666666667	0	0	72	0	2219.35	968.083333333333	0	0	45	0	0	0	0	0	0	0	1071.5	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	13.6666666666667	45396.575	25.8333333333333	1	0	2	0	0	0	0	0	0.333333333333333	0	0	0	0	9.66666666666666	1.9	42568.5833333333	0	133265.4	2.9	0	0	0	1	0	0	0	0.333333333333333	8	0	0	0	18872.4083333333	0	17091.5	0	4	0	0	0	0	0	0	0	0	0	63669.85	0	6288716.1
0159_AV42_66207_20190915_ST	1174448	107	0	7	0	0	0	0	0	0	0	0	0	0	0	42.5	14	242	0	127	0	12	0	0	0.5	0	0	0	5.45833333333333	145	0	0	0	0	0	0	0	0	105.916666666667	5.5	0	11	0	0	0	217.5	4	8.5	5	1	0.5	5	24.0833333333333	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0.5	0	0	0	0	0	3376.08333333333	0	434	0	0	0	0	0.333333333333333	0	0	0	0	0	0	0	28	0	0	24.25	0.333333333333333	0	0	2	0	264.75	146.833333333333	0	0	0	0	0	0	0	0	0	0	109.666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.333333333333333	8193.33333333333	6.33333333333333	0.5	0	1	0	0	0	0	0	0	0	0	0	0	0.916666666666667	0	6994.08333333333	0	20464.8083333333	1.6	0	0	0	0	0	0	0	0	2	0	0	0	3251.66666666667	0	2534.75	0	0	0	0	0	0	0	0	0	0	0	10888.5	0	1116627.96666667
0159_AV42_66210_20191015_ST	401465	19	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	49	0	115	0	2	0	0	0	0	0	0	2.16666666666667	1	0	0	0	0	0	0	0	0	20	0	0	1	0	0	0	95	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	1521.08333333333	0	309	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0.75	0	0	0	0	0	79.5	32.5	0	0	0	0	0	0	0	0	0	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2804.33333333333	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2.58333333333333	0	2420.66666666667	0	8336.66666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	1124.33333333333	0	879.75	0	0	0	0	0	0	0	0	0	0	0	3297.58333333333	0	380256.083333333
0159_AV42_66211_20191005_ST	3986653	324.833333333333	0	5	0	0	0	1.5	0	0	0	0	0	0	5	31.5	18.5	2001	0	903	0	78.5	0	0	3.5	0	0	0	37	39.5	0	1	2	0.25	0	0	0	0	436.916666666667	4.5	0	41	0	0	0	778.5	3	1.5	3	0	1.75	13	301.75	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	12721.0833333333	0	232	0	0	0	0	0	0	0	0	0	0	0	0	94	0	0	21.75	9.33333333333333	0	0	80	0	1239.75	601.916666666667	0	0	26	0	0	0	0	0	0	0	674.916666666667	0	0	0	0	0.2	0	0	0	0	0	0	0	0	0	0	9.33333333333333	26234.0833333333	15.25	2.16666666666667	0	1	0	0	0	0	0	0.333333333333333	0	0	0	0	7.83333333333333	2.33333333333333	26592.1666666667	0	80793.4833333333	2.4	0	0	0	0	0	0	0	0.333333333333333	8.5	0	0	0	11029.5833333333	0	10775.75	0	2	0	0	0	0	0	0	0	0	0	39624.95	0	3770809.55
0159_AV42_66212_20191007_ST	6874570	247.5	0	0	0	0	0	6	0	0	0	0	0	0	9	138	4	987.9	0	1180.5	0	97	0	0	0	0	0.333333333333333	0	6.66666666666667	78	0	0	0	0	0	0	0	0	408.333333333333	0	0	85.5	0	0	0	1430.33333333333	0.25	0	0	0	6.5	16	238.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25892.4166666667	0	9564	0	0	0	0	0	0	1	0	0	0	0	0	19	0	0	1.2	133.333333333333	0	0	87.5	0	1655.8	819.75	0	0	16	0	0	0	0	0	0	0	1175.125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	133.333333333333	44524	9.29166666666667	0.833333333333333	0	1	0	0	0	0	0	0.333333333333333	0	0	0	0	9.71111111111111	0.333333333333333	42113.3777777777	0	137770.244444444	0	0	0	0	0	0	0	0	0	1	0	0	0	17209	0	15840.75	0	0	0	0	0	0	0	0	0	0	0	57810.3666666666	0	6514840.98333333
