sample_id	total	GO:0044423	GO:0019013	GO:0019028	GO:0019033	GO:0036338	GO:0046727	GO:0046729	GO:0055036	GO:0098015	GO:0098021	GO:0098024	GO:0098025	GO:0098026	GO:0098027	Remaining
0159_AQ22_10443_20191029_ST	126350	5	0	0	0	0	0	0	0	0	0	0	0	0	0	126345
0159_AQ22_10445_20191107_ST	2784866	158	0	20	0	0.5	0	0	0	0	0	18	0	0	21	2784648.5
0159_AQ22_10446_20191111_ST	116008	2	0	1	0	0	0	0	0	0	0	0	0	0	0	116005
0159_AQ22_10448_20191125_ST	186988	9	0	1	0	0	0	0	0	0	0	0	1	0	0	186977
0159_AQ22_10449_20191027_ST	387237	22	0	1	0	0	0	0	0	0	0	1	0	0	0	387213
0159_AQ22_10461_20191201_ST	40726	19	0	0	0	0	0	0	0	0	0	0	0	0	0	40707
0159_AQ22_10464_20191127_ST	96344	2	0	1	0	0	0	0	0	6.5	0	0	0	0	2	96332.5
0159_AQ22_10468_20200128_ST	59406	2	0	0	0	0	0	0	0	0	0	0	0	0	0	59404
0159_AQ22_10470_20200103_ST	34951	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34951
0159_AQ29_10000_20170613_ST	2455544.00000001	310	0.5	158	0	0	0	0	0	15.5	0	392	0	0	208	2454460.00000001
0159_AQ29_10001_20170619_ST	2696702	222	0	12.25	1.66666666666667	0	0	0	0	0	0	43	0	0	16	2696407.08333333
0159_AQ29_10002_20170630_ST	805937.999999999	15	0	3	0	0	0	0	0	0	0	0	0	0	2	805917.999999999
0159_AQ29_10004_20170630_ST	1551105	164	0	1830	0	1.5	0	0	0	1	0	185	0	0	4	1548919.5
0159_AQ29_10006_20170707_ST	41527	1	0	0	0	0	0	0	0	0	0	0	0	0	0	41526
0159_AQ29_10008_20170712_ST	203988	3	0	0	0	0	0	0	0	0	0	0	0	0	0	203985
0159_AQ29_10009_20170727_ST	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
0159_AQ29_10011_20170731_ST	5789921	871.5	0	536.5	0	2.5	0	0	0	0	0	101	0	0	31	5788378.5
0159_AQ29_10012_20170725_ST	4745076.99999999	462	0	318.033333333333	0	16	0	0	0	0	0	60	0	0	52	4744168.96666666
0159_AQ29_10014_20170828_ST	216023	46	0	9.08333333333333	0	0	0	0	0	6	0	41	0	0	15	215905.916666667
0159_AQ29_10015_20170822_ST	1801025	755	0	449.75	0	0.5	0	0	0	0	0	146	4	0	20	1799649.75
0159_AQ29_10017_20170918_ST	3049024	218	0	42.5	0	0	0	0	0	0	0	9	0	0	8	3048746.5
0159_AQ29_10020_20170913_ST	11615295	1114.5	0.5	534	0	1.5	0	0	0	0	0	155	1	0.5	63	11613425
0159_AQ29_10021_20170912_ST	2306085	603	0	5500.5	0	2.5	0	0	0	0	0	139	0	0	72	2299768
0159_AQ29_10022_20170920_ST	19485035	2016.5	0	383.75	0	16.5	0	0	0	0	0	164	0	0	291	19482163.25
0159_AQ29_10023_20170921_ST	5169942.99999999	474.333333333333	0	129.5	0	1	0	0	0	0	0	59	0	0	94	5169185.16666666
0159_AQ29_10024_20170928_ST	139419	9	0	0	0	0	0	0	0	0	0	0	0	0	0	139410
0159_AQ29_10025_20171011_ST	790729	15	0	1	0	0	0	0	0	0	0	0	0	0	3	790710
0159_AQ29_10028_20171018_ST	8795921.99999999	533.5	0	556	0	2	0	0	0	0	0	119	1	0	47	8794663.49999999
0159_AQ29_10030_20171008_ST	180625	26	0	1	0	1	0	0	0	0	0	0	0	0	0	180597
0159_AQ29_10031_20171026_ST	3182899	540	0	59	0	1	0	0	0	0	0	674	0	0	60	3181565
0159_AQ29_10033_20171115_ST	270327	15	0	1249	0	0	0	0	0	0	0	25	0	0	0	269038
0159_AQ29_10034_20171121_ST	523856	32	0	3	0	0	0	0	0	23	0	397	0	0	29	523372
0159_AQ29_10035_20171107_ST	90485	3	0	2	0	0	0	0	0	0	0	7	0	0	0	90473
0159_AQ29_10036_20171109_ST	308386	22	0	278	0	0	0	0	0	0	0	0	1	0	0	308085
0159_AQ29_10037_20171116_ST	268737	18	0	0.25	0	0	0	0	0	0	0	0	0	0	0	268718.75
0159_AQ29_10040_20171130_ST	10234405	621	0	626	0	0	0	0	0	0	0	50	0	0	74	10233034
0159_AQ29_10041_20171121_ST	5761568.99999999	138	0	108	0	0.5	0	0	0	0	0	235	0	0.5	52	5761034.99999999
0159_AQ29_10042_20171130_ST	1329470	14	0	2	0	0	0	0	0	0	0	0	0	0	0	1329454
0159_AQ29_10043_20171205_ST	3738907	194	0	91.5	0	0	0	0	0	0	0	15	0	0	58	3738548.5
0159_AQ29_10044_20171212_ST	200209	7	0	0	0	0	0	0	0	2	0	0	0	0	0	200200
0159_AQ29_10046_20171214_ST	29347	1	0	0	0	0	0	0	0	0	0	0	0	0	0	29346
0159_AQ29_10047_20180102_ST	1069681	41	0	1	0	0	0	0	0	0	0	9	0	0	4	1069626
0159_AQ29_10048_20190328_ST	438605.999999999	41	0	5	0	0	0	0	0	0	0	29	0	0	5	438525.999999999
0159_AQ29_10050_20180111_ST	8766067.00000001	1986.83333333333	0	16580.5	0	3	0	0	0	152	0	115	0	0.5	210	8747019.16666668
0159_AQ29_10051_20180123_ST	9664884	574	0	92	0	1.5	0	0	0	0	0	9	0	0	48	9664159.5
0159_AQ29_10057_20180226_ST	972935	62	0	0	0	0	0	0	0	54	0	84	0	0	16	972719
0159_AQ29_10058_20180228_ST	8817963	426.5	0	198	0	2	0	0	0	0	0	135	0	1.5	78	8817122
0159_AQ29_10060_20180211_ST	6385173.99999999	361	1.5	189	0	1	0	0	0	3.5	0	168.5	19	12	89	6384329.49999999
0159_AQ29_10061_20180228_ST	9678476	520	0	199.583333333333	0	3.5	0	0	0	0	0	209	0	0	60	9677483.91666667
0159_AQ29_10062_20180313_ST	9431682.99999999	1876	0	184.5	0	2	0	0	0	2.5	0	1195	0	0	155	9428267.99999999
0159_AQ29_10066_20180313_ST	3683656	169	0	82	0	0	0	0	0	1	0	152	0	0	64	3683188
0159_AQ29_10070_20180328_ST	3736570	122	0.5	23	0	0	0	0	0	0	0	12	0	0	27	3736385.5
0159_AQ29_10072_20180330_ST	1116795	16	0	41.5	0	0	0	0	0	0	0	0	0	0	0	1116737.5
0159_AQ29_10074_20180405_ST	855382	30	0	0	0	0	0	0	0	0	0	0	0	0	1	855351
0159_AQ29_10076_20180501_ST	778823	59	0	0	0	0	0	0	0	0	0	0	0	0	0	778764
0159_AQ29_10077_20180415_ST	1491723	76	0	49	0	0	0	0	0	0.5	0	65	0	0	5	1491527.5
0159_AQ29_10078_20180508_ST	6193495.99999999	1420.33333333333	0	339.5	0	0.5	0	0	0	3	0	438	1	0	175	6191118.66666666
0159_AQ29_10079_20180418_ST	3693277	87	0	103.5	0	0	0	0	0	0	0	3	0	0	4	3693079.5
0159_AQ29_10081_20180424_ST	884385	11	0	10	0	0	0	0	0	11	0	6	0	0	19	884328
0159_AQ29_10082_20180427_ST	534977	20	0	0	0	0	0	0	0	0	0	0	0	0	0	534957
0159_AQ29_10083_20180506_ST	1928048	146	0	9	0	0.5	0	0	0	0	0	109.5	0	0	19	1927764
0159_AQ29_10084_20180505_ST	1009709	47	0	4.5	0	0.166666666666667	0	0	0.166666666666667	31	0	88	0	0	0	1009538.16666667
0159_AQ29_10088_20180605_ST	1019757	63	0	9	0	0	0	0	0	0	0	0	0	0	0	1019685
0159_AQ29_10093_20180612_ST	1067344	23	0	0	0	0	0	0	0	1	0	2	0	0	3	1067315
0159_AQ29_10095_20180619_ST	672524	61	0	4	0	0	0	0	0	0	0	0	0	0	0	672459
0159_AQ29_10096_20180613_ST	4611201	704	0	173.5	0	1	0	0	0	0	0	345.5	2	0.5	44	4609930.5
0159_AQ29_10097_20180616_ST	3931873.00000001	546	0	268	0	2	0	0	0	0	0	206	0	0	84	3930767.00000001
0159_AQ29_10101_20180627_ST	573173.999999999	18	0	0	0	0	0	0	0	0	0	0	0	0	0	573155.999999999
0159_AQ29_10102_20180706_ST	431411.000000001	69	0	9	0	0	0	0	0	0	0	105	0	0	0	431228.000000001
0159_AQ29_10103_20180714_ST	2316562	109	0	99	0	0	0	0	0	1	0	26	0	1.5	45	2316280.5
0159_AQ29_10104_20180715_ST	1422306	203	0	101.5	0	0	0	0	0	0	0	48	0	0	16	1421937.5
0159_AQ29_10105_20180712_ST	3321364.00000001	114	0	28.5	0	2	0	0	0	0	0	23	0	0	14	3321182.50000001
0159_AQ29_10108_20180725_ST	368743	5	0	9	0	0	0	0	0	0	0	0	0	0	0	368729
0159_AQ29_10111_20180816_ST	2677126	140	0	35	0	0.5	0	0	0	0	0	344	0	0	37	2676569.5
0159_AQ29_10114_20180911_ST	297484	423	0	673	0	0	0	0	0	20.5	59	508	964	0	173	294663.5
0159_AQ29_10116_20180903_ST	2227328	147	0	74	0	1	0	0	0	0	0	36	0	0	40	2227030
0159_AQ29_10118_20180912_ST	798703	79	0	0	0	0	0	0	0	0	0	0	0	0	0	798624
0159_AQ29_10122_20180925_ST	3431289	2137	0	28	0	0	0	0	0	0	0	342	0	0	9	3428773
0159_AQ29_10128_20181028_ST	523630	23	0	9	0	0	0	0	0	0	0	0	0	0	0	523598
0159_AQ29_10130_20181021_ST	2103337	271	0	1318.5	0	0	0	0	0	1	0	19	0	2	8	2101717.5
0159_AQ29_10137_20190311_ST	3483531	360	0	5382	0	0	0	0	0	0	0	101	0	0	49	3477639
0159_AQ29_10138_20190208_ST	247589	10	0	0	0	0	0	0	0	1	0	0	0	0	1	247577
0159_AQ29_10139_20190306_ST	698614	43.5	0	21	0	0	0	0	0	2.5	0	19	0	0	3	698525
0159_AQ29_10140_20190314_ST	268549	25	0	0	0	0	0	0	0	0	0	0	0	0	0	268524
0159_AQ29_10141_20190315_ST	489808	24	0	0	0	0	0	0	0	1	0	0	0	0	0	489783
0159_AQ29_10142_20190319_ST	1035122	102	0	3	0	0	0	0	0	0	0	0	0	0	0	1035017
0159_AQ29_10143_20190417_ST	109649	5	0	188	0	0	0	0	0	4.5	0	1	0	0	0	109450.5
0159_AQ29_10145_20190623_ST	3206108	413	0	87	0	0	0	0	0	0.5	0	85	1	0	27	3205494.5
0159_AQ29_10146_20190621_ST	83959.0000000001	4	0	0	0	0	0	0	0	0	0	0	0	0	0	83955.0000000001
0159_AQ29_10148_20190612_ST	421672.999999999	28	0	8	0	0	0	0	0	0	0	0	0	0	0	421636.999999999
0159_AQ29_10149_20190729_ST	181845	11	0	0	0	0	0	0	0	0	0	0	0	0	0	181834
0159_AQ29_10151_20190808_ST	301703	27	0	12	0	0	0	0	0	0	0	1	0	0	0	301663
0159_AQ29_10152_20190819_ST	600810	16	0	0	0	0	0	0	0	0	0	0	0	0	0	600794
0159_AQ29_10153_20190917_ST	533657.999999999	3	0	1	0	0	0	0	0	0	0	0	0	0	0	533653.999999999
0159_AQ29_10154_20190905_ST	515016.999999999	6	0	0	0	0	0	0	0	0	0	0	0	0	0	515010.999999999
0159_AS41_40000_20171201_ST	98245.9999999999	12	0	2	0	0	0	0	0	0	0	0	0	0	2	98229.9999999999
0159_AS41_40001_20171122_ST	15007	0	0	0	0	0	0	0	0	0	0	12	0	0	0	14995
0159_AS41_40002_20171204_ST	318018	31	0	11	0	0	0	0	0	0	0	8	0	0	3	317965
0159_AS41_40003_20171129_ST	122222	10	0	6	0	0	0	0	0	0	0	0	0	0.5	4	122201.5
0159_AS41_40005_20171202_ST	126439	27	0	5	0	0	0	0	0	0	0	47	0	0	1	126359
0159_AS41_40006_20171201_ST	373945	8	0	18	0	0.5	0	0	0	0	0	572	0	0	2	373344.5
0159_AS41_40009_20171207_ST	18711	5	0	1	0	0	0	0	0	0	0	0	0	0	1	18704
0159_AS41_40011_20180102_ST	240396	32	0	6	0	0	0	0	0	0	0	0	0	0	1	240357
0159_AS41_40015_20171215_ST	39477	2	0	6	0	0	0	0	0	0	0	1	0	0.5	0	39467.5
0159_AS41_40055_20180716_ST	167641028	4701.5	0	4748	0	12	0	0	0	4	0	752	0	0	6818	167623992.5
0159_AS41_40057_20180522_ST	5325260	94	0	69	0	1	0	0	0	0	0	1968.5	1	1	10	5323115.5
0159_AS41_40058_20180625_ST	6821489	281	0	125.25	0	0	0	0	0	11	0	311	1	0.5	84	6820675.25
0159_AS41_40063_20190320_ST	446988	6	0	3	0	0	0	0	0	0	0	427	0	0	3	446549
0159_AS41_40065_20190328_ST	689311	78	0	24.5	0	0	0	0	0	0	0	85	0	0	2	689121.5
0159_AS41_40068_20190430_ST	642637	49	0	27	0	0	0	0	0	0	0	10	0	0	4	642547
0159_AS41_40070_20190424_ST	90125	7	0	2.75	0	0	0	0	0	0	0	7	0	0	1	90107.25
0159_AS41_40071_20190501_ST	1473425	162	0	12	0	0	0	0	0	0	0	9	0	0	21	1473221
0159_AS41_40072_20190422_ST	497822	36	0	11	0	0	0	0	0	0	0	2	1	0	3	497769
0159_AS41_40073_20190706_ST	4688662	526	16	289	0	0	0	0	0	51	0	1366	156	0	220	4686038
0159_AS41_40075_20190608_ST	2301331	112	1	60	0	0	0	0	0	3	0	82	6	0	42	2301025
0159_AS41_40081_20190607_ST	665444.000000001	43.3333333333333	0	7.5	0	0	0	0	0	11	0	11	0	0	10	665361.166666667
0159_AS41_40084_20190710_ST	530812	50	0	2	0	0	0	0	0	1	0	27	0	0.5	9	530722.5
0159_AS41_40085_20190714_ST	389778	26	0	10	0	0	0	0	0	0	0	22	0	0	6	389714
0159_AS41_40086_20190715_ST	644198	27	0.5	6	0	0	0	0	0	0	0	11	0	0	1	644152.5
0159_AS41_40087_20190717_ST	1612955	81	0	286	0	0	0	0	0	0	0	7	0	0	12	1612569
0159_AS41_40088_20191004_ST	1357709	59	0	28	0	0	0	0	0	2	0	8	0	0	43	1357569
0159_AS41_40089_20190724_ST	659630	26	0	335.5	0	0	0	0	0	0	0	12	0	0	9	659247.5
0159_AS41_40091_20190918_ST	152198	5	0	2.5	0	0	0	0	0	0	0	7	0	0	1	152182.5
0159_AS41_40093_20191022_ST	3395395	259.666666666667	0	18.5	0	1	0	0	0	0	0	40	0	1	52	3395022.83333334
0159_AS41_40097_20191022_ST	738774	55	0	6	0	0	0	0	0	0	0	108	0	0.5	4	738600.5
0159_AS41_40099_20191031_ST	1934908	102	0	39.5	0	0.5	0	0	0	0	0	37	0	0	12	1934717
0159_AS41_40100_20191102_ST	1714852	144	0	57	0	0	0	0	0	0	0	18	0	0	38	1714595
0159_AS41_40101_20191130_ST	629411	32	0	5	0	0	0	0	0	0	0	5	0	0	2	629367
0159_AS41_40102_20191114_ST	902060	173	0	45	0	0	0	0	0	1	0	58	0	0	16	901767
0159_AV42_66107_20190327_ST	25109407	657	0.5	172	0	0	0	0	0	5.5	0	204	0	0	75	25108293
0159_AV42_66129_20190414_ST	5684207.99999999	175	0	83	0	0	0	0	0	3	0	38	0	0	50	5683858.99999999
0159_AV42_66135_20190524_ST	9973779	1249.5	0.5	81.5	0	1	0	0	0	51	0	191	0	0	238	9971966.5
0159_AV42_66136_20190805_ST	12318668	986	0	188	0	1.5	0	0	0	0	0	61	0	5	35	12317391.5
0159_AV42_66137_20190706_ST	4017547	431	0	372	0	0	0	0	0	0	0	273	0	0.5	45	4016425.5
0159_AV42_66139_20190626_ST	4449307	542	0	167	0	0	0	0	0	0	0	382	0	2	28	4448186
0159_AV42_66140_20190602_ST	946294	97	0	70.5	0	0.5	0	0	0	0	0	2	0	0	25	946099
0159_AV42_66141_20190731_ST	2185400	75	0	54	0	1	0	0	0	0	0	17	0	0	28	2185225
0159_AV42_66143_20190516_ST	10065085	1376.66666666667	10	375.5	0	1.5	0	0	0	10	0	647	0	0	298	10062366.3333333
0159_AV42_66144_20190909_ST	1820616	133	0	69	0	0	0	0	0	8	0	106	0	0	56	1820244
0159_AV42_66147_20190812_ST	6667588.00000001	391	0	1056.5	0	0	0	0	0	13	0	911	0	0	79	6665137.50000001
0159_AV42_66149_20190809_ST	8561385.99999999	735	0	315.5	0	0	0	0	0	1	0	693	0	0	167	8559474.49999999
0159_AV42_66154_20190902_ST	980290	52	0	14	0	0	0	0	0	0	0	21	0	0	15	980188
0159_AV42_66160_20190805_ST	14417839	2739.83333333333	0.5	241.5	0	3.5	0	0	0	1	0	680	1	1	211	14413959.6666667
0159_AV42_66161_20190722_ST	9865154.99999999	544	0	248.5	0	0.5	0	0	0	0	0	2182	0	0	137	9862042.99999999
0159_AV42_66162_20190810_ST	12476969	651	0	574	0	0.5	0	0	0	14.5	0	59	0	0	137	12475533
0159_AV42_66163_20190718_ST	17925240	1645.33333333333	1.5	141	0	2	0	0	0	0.5	0	764	0	0	128	17922557.6666667
0159_AV42_66166_20190824_ST	1989489	192	0	224	0	1	0	0	0	1.5	0	36.5	0.5	0.5	16	1989017
0159_AV42_66168_20190824_ST	1916155	139	0	48	0	0	0	0	0	4	0	54	0	2	21	1915887
0159_AV42_66169_20190814_ST	3925052	163	0	62	0	0	0	0	0	0	0	1852	0	0	35	3922940
0159_AV42_66170_20190905_ST	1530536	58	0	2001	0	0	0	0	0	2.5	0	3181	0	0	6	1525287.5
0159_AV42_66175_20190824_ST	4136235	744.333333333333	0	46	0	0.5	0	0	0	0	0	40	0	0	249	4135155.16666666
0159_AV42_66179_20190929_ST	7178969.99999999	1142	0	87.5	0	0	0	0	0	0	0	240	0	0	59	7177441.49999999
0159_AV42_66180_20190913_ST	924834.000000001	72	0	46.5	0	0	0	0	0	5.5	0	144	26	0	18	924522.000000001
0159_AV42_66184_20190930_ST	14030786	416	0	444.5	0	1	0	0	0	0	0	211.5	0	1.5	206	14029505.5
0159_AV42_66185_20190913_ST	2849551	110	0	35	0	0	0	0	0	12	0	138	0	0	14	2849242
0159_AV42_66190_20190924_ST	8737606.00000001	855	0	114	0	1	0	0	0	2	0	14641	0	0	57	8721936.00000001
0159_AV42_66192_20191019_ST	1826407	236	0	44	0	0	0	0	0	0	0	16	0	0	28	1826083
0159_AV42_66193_20191022_ST	4564321	456.333333333333	0	107	0	0.5	0	0	0	0.5	0	83	0	1	76	4563596.66666666
0159_AV42_66194_20191012_ST	4182426	340	4.5	178.5	0	0.5	0	0	0	0	0	266	4.5	0	82	4181550
0159_AV42_66196_20191011_ST	6493472	433	0	202	0	0	0	0	0	0	0	54	0	0	110	6492673
0159_AV42_66197_20191014_ST	7517740	3362	3	151	0	2	0	0	0	6	0	3732	0	0	299	7510185
0159_AV42_66200_20191011_ST	6644858.99999999	834	0	331.5	0	0	0	0	0	42.5	0	355	0	0	161	6643134.99999999
0159_AV42_66207_20190915_ST	1174448	186	0	58	0	0	0	0	0	1	0	93.5	0	0	27	1174082.5
0159_AV42_66210_20191015_ST	401465	47	0	3	0	0	0	0	0	1	0	5	0	0	0	401409
0159_AV42_66211_20191005_ST	3986653	556	0	228	0	0	0	0	0	30	0	357	0	0	98	3985384
0159_AV42_66212_20191007_ST	6874570	289	0	198	0	0	0	0	0	1.5	0	660	0	0	99	6873322.5
0159_AV42_66213_20191004_ST	5436777	682	0	1197.5	0	1	0	0	0	58.5	0	899	0	2	509	5433428
0159_AX43_65009_20180109_ST	1746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1746
0159_AY44_33000_20171025_ST	3095136	407	0	32.5	0	0	0	0	0	0	0	324	0	0	25	3094347.5
0159_AY44_33001_20170915_ST	2727493	136	0	75	0	0	0	0	0	0	0	621	0	0	12	2726649
0159_AY44_33002_20170915_ST	3909222	347.333333333333	0	66	0	0.5	0	0	0	27	0	38	0	1	42	3908700.16666667
0159_AY44_33003_20170914_ST	603877	51	0	10.5	0	0	0	0	0	0	0	14	0	0	9	603792.5
0159_AY44_33004_20170919_ST	675550	21.3333333333333	0	17	0	0	0	0	0	0	0	10	0	0	5	675496.666666667
0159_AY44_33005_20170925_ST	6627805	167.5	0	302	0	0	0	0	0	7.5	0	54	0	0	82	6627192
0159_AY44_33006_20170914_ST	2477299	394	0	63	0	0	0	0	0	0	0	15	1	0.5	31	2476794.5
0159_AY44_33007_20170914_ST	6077713	253	0	79.5	0	0	0	0	0	0	0	1202	0	0	43	6076135.5
0159_AY44_33008_20170913_ST	8133304	558.833333333333	0	214	0	1	0	0	0	0.5	0	125	0	0.5	91	8132313.16666667
0159_AY44_33011_20171005_ST	2483281.00000001	80.5	0	73	0	0	1	0	0	0	0	3	0	0	20	2483103.50000001
0159_AY44_33013_20170917_ST	5299208	679	0	210	0	0	0	0	0	0	0	33908.5	0	1	113	5264296.5
0159_AY44_33014_20171028_ST	3254499	188	0	50	0	0	0	0	0	0	0	411	0	0	58	3253792
0159_AY44_33015_20170917_ST	68965	22	0	3	0	0	0	0	0	0	0	462	0	0	2	68476
0159_AY44_33017_20170921_ST	248240	11	0	2	0	0	0	0	0	0	0	0	0	0	4	248223
0159_AY44_33019_20170913_ST	3062314	154	0	36	0	0	0	0	0	1	0	17	0	0	10	3062096
0159_AY44_33021_20170916_ST	784596	38	0	25	0	0.5	0	0	0	0	0	70	1	0	10	784451.5
0159_AY44_33022_20170915_ST	13491486	1091	0	77.5	0	0.5	0	0	0	0	0	971	0	0	53	13489293
0159_AY44_33025_20170915_ST	2261667	123	0	36	0	0	0	0	0	1	0	373	0	0	11	2261123
0159_AY44_33026_20171014_ST	1082178	317	0	126.5	0	0.5	0	0	0	0	0	39	0	0	13	1081682
0159_AY44_33027_20170919_ST	544469	43	0	26	0	0	0	0	0	0	0	7	0	0	3	544390
0159_AY44_33028_20170919_ST	1740860	91	0	3258	0	0.5	0	0	0	0	0	24	0	0	18	1737468.5
0159_AY44_33029_20170925_ST	293393	20	0	12	0	0	0	0	0	0	0	46	0	0	3	293312
0159_AY44_33030_20170915_ST	862152.000000001	29	0	25	0	0	0	0	0	0	0	44	0	0	17	862037.000000001
0159_AY44_33032_20170926_ST	33941	7	0	2	0	0	0	0	0	0	0	0	0	0	1	33931
0159_AY44_33033_20171003_ST	5453153	541	0	269	0	0	0	0	0	0	0	889	0	0	32	5451422
0159_AY44_33034_20170915_ST	319084	28	0	0	0	0	0	0	0	0	0	12	0	0	0	319044
0159_AY44_33037_20171009_ST	1884361	51.6666666666667	0	68.5	0	0	0	0	0	0	0	64	0	0	19	1884157.83333334
0159_AY44_33038_20170923_ST	3295228	127	0	67	0	0	0	0	0	0	0	879	0	0	26	3294129
0159_AY44_33039_20170920_ST	897699.000000001	49	0	28	0	0	0	0	0	0	0	119	0	0	7	897496.000000001
0159_AY44_33041_20170920_ST	816589	124	0	28	0	0	0	0	0	27	0	5	0	0.5	157	816247.5
0159_AY44_33042_20170924_ST	3171400	349	0	87.5	0	0	0	0	0	0	0	232	0	1	48	3170682.5
0159_AY44_33043_20170926_ST	7102299	231	0	100	0	0	0	0	0	0	0	14	0	0.5	47	7101906.5
0159_AY44_33044_20170923_ST	4278594	384	0	69214.5	0	0	0	0	0	0	0	376	0	0	84	4208535.5
0159_AY44_33046_20171003_ST	3153343	116	0	28	0	0	0	0	0	0.5	0	193	0	0	105	3152900.5
0159_AY44_33047_20170930_ST	2631410	142	7.5	24.5	0	0	0	0	0	5.5	0	387	0	0	368	2630475.5
0159_AY44_33048_20170924_ST	202647	32	0	8	0	0	0	0	0	0.5	0	3	0	0	50	202553.5
0159_AY44_33052_20171004_ST	165004	16	0	3	0	0	0	0	0	0	0	16	1	0	4	164964
0159_AY44_33056_20171004_ST	318337	18	0	2	0	0	0	0	0	0	0	3	0	0	3	318311
0159_AY44_33058_20171008_ST	220432	215.5	3	4	0	0	0	0	0	76.5	0	91	0	0	141	219901
0159_AY44_33061_20171010_ST	606460	18	0	43	0	0	0	0	0	0	0	64	0	0	8	606327
0159_AY44_33062_20171010_ST	139670	9	0	0	0	0	0	0	0	0	0	1	0	0	1	139659
0159_AY44_33063_20171010_ST	310084	34	0	45	0	0	0	0	0	0	0	1	0	0	1	310003
0159_AY44_33064_20171009_ST	19094	4	0	1	0	0	0	0	0	1	0	2	0	0	1	19085
0159_AY44_33066_20171009_ST	4443793	815.5	6.5	8	0	0	0	0	0	2	0	38	1	0	127	4442795
0159_AY44_33068_20171023_ST	8909	1.5	0	5	0	0	0	0	0	0	1	3	2	0	0	8896.5
0159_AY44_33069_20171012_ST	3831	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3831
0159_AY44_33070_20171016_ST	205437	397	0	236	0	1	0	0	0	27.5	98	250	400.5	0	164	203863
0159_AY44_33071_20171019_ST	55633	5	0	0	0	0	0	0	0	0	0	0	0	0	1	55627
0159_AY44_33072_20171102_ST	44858.9999999999	5	0	21	0	0	0	0	0	0	0	0	0	0	12	44820.9999999999
0159_AY44_33083_20171115_ST	676298.999999999	54	0	69	0	0	0	0	0	0	0	5240	0	0	30	670905.999999999
0159_AY44_33086_20171029_ST	1740446	114	0	13.5	0	0.5	0	0	0	0	0	422	0	0	22	1739874
0159_AY44_33087_20171115_ST	1946747	59	0	19	0	0.5	0	0	0	0	0	142	0	0	27	1946499.5
0159_AY44_33092_20171127_ST	283841	20	0	7	0	0	0	0	0	0	0	1	0	0	2	283811
0159_AY44_33108_20180918_ST	63867	7	0	5	0	0	0	0	0	0	0	4	0	0	1	63850
0159_AY44_33109_20180920_ST	103614	8	0	138.5	0	0	0	0	0	2	0	246.5	0	0	3	103216
0159_AY44_33119_20181130_ST	11249	0	0	0.5	0	0	0	0	0	0	0	1	0	0	0	11247.5
0159_AY44_33142_20190301_ST	54379	6	0	6	0	0	0	0	0	0	0	2	0	0	1	54364
0159_AY44_33148_20190508_ST	6565116	571	0	140	0	0.5	0	0	0	0	0	13	5	1.5	78	6564307
0159_AY44_33159_20190508_ST	1655807	106	0	39.5	0	0	0	0	0	2	0	22	1	0	26	1655610.5
0159_AY44_33160_20190423_ST	11877679	2672.5	0	404	0	0.5	0	0	0	3.5	0	1422	0	0	675	11872501.5
0159_AY44_33167_20190301_ST	89181.9999999999	10	0	5	0	0	0	0	0	0	0	7	0	0	4	89155.9999999999
0159_AY44_33171_20190508_ST	4392395.99999999	380	2	140.5	0	5	0	0	0	0	0	332	0	0	125	4391411.49999999
0159_AY44_33173_20190222_ST	468540	69	0	4	0	0	0	0	0	6	0	272	0	0	66	468123
0159_AY44_33181_20190529_ST	3599353	378.5	0	147.5	0	0	0	0	0	0	0	36.5	0	0	22	3598768.5
0159_AY44_33186_20190530_ST	1281049	121	0	30	0	0	0	0	0	0	0	23	0	0	15	1280860
0159_AY44_33193_20190808_ST	4505960	880	0	220	0	0.5	0	0	0	1	0	131	0	0	42	4504685.5
0159_AY44_33208_20190808_ST	10009952	405	0	661	0	1	0	0	0	0	0	245	1	0	84	10008555
0159_AY44_33214_20190806_ST	8008941	576	0	91	0	0	0	0	0	0.5	0	102	0	0	567	8007604.5
0159_AY44_33230_20191018_ST	505067	30	0	10	0	0	0	0	0	0	0	12	0	0	6	505009
0159_AY44_33242_20191007_ST	2738670	276	0	28	0	0	0	0	0	0	0	19	0	0	19	2738328
0159_AY44_33244_20191018_ST	2868883	123	0	24	0	0	0	0	0	0	0	51	0	0	4	2868681
0159_AY44_33246_20191002_ST	2595779	211	0	69.5	0	0	0	0	0	0	0	19	0	0	30	2595449.5
0159_AY44_33251_20191023_ST	3411269	235	0	109.75	0	1	0	0	0	0	0	57	0	0	144	3410722.25
0159_AY44_33252_20190930_ST	1381137	92.5	0	28	0	0	0	0	0	6	0	161	0	0	29	1380820.5
0159_AY44_33253_20190927_ST	4209479	232	0	128	0	1	0	0	0	0	0	52	0	0	24	4209042
0159_AY44_33254_20191029_ST	4744536	433.333333333333	0	95	0	0	0	0	0	1	0	228	0	0	39	4743739.66666666
0159_AY44_33255_20191018_ST	2064502	315	0	73.5	0	0.5	0	0	0	1	0	31	0	0	137	2063944
