RXN0-1461	EC-1.3.3.3	ENZRXN0-1822;ENZRXN-12178;ENZRXN-12177;ENZRXN-11922	PWY-5531;PWY-7159;PWY0-1415;CHLOROPHYLL-SYN;HEME-BIOSYNTHESIS-II
ASCORBATE-PHOSPHORYLATION-RXN	EC-2.7.1		
RXN-12564	EC-3.1.1.63		
2.7.7.64-RXN	EC-2.7.7.64	ENZRXN-17930	
RXN-14428		ENZRXN-21641	PWY-7255
RXN-8406			PWY-5372
RXN-11501	EC-3.2.1.22	ENZRXN-18568;ENZRXN-17911;ENZRXN-17909	PWY-6527
OXOGLUTARATE-DEHYDROGENASE-NADP+-RXN	EC-1.2.1.52		
TYRAMINE-N-METHYLTRANSFERASE-RXN	EC-2.1.1.27		
RXN-12565	EC-2.3.1.16	ENZRXN-19457	PWY-6863
RXN0-1483	EC-1.16.3.1	ENZRXN0-6577;ENZRXN0-1861;ENZRXN66-836	
ASNSYNA-RXN	EC-6.3.1.1	ASNSYNA-ENZRXN;ENZRXN0-6318	ASNSYNB-RXN;ASPARAGINESYN-PWY
2.7.7.8-RXN	EC-2.7.7.8	ENZRXN0-5441	
RXN-11502	EC-3.2.1	ENZRXN-19113;ENZRXN-18567;ENZRXN-18554	PWY-6527
RXN-14429		ENZRXN-21640	PWY-7255
RXN-8407			PWY-5372
P-PANTOCYSDECARB-RXN	EC-4.1.1.36	P-PANTOCYSDECARB-ENZRXN;ENZRXN-21525;ENZRXN-12675	COA-PWY
RXN-12567	EC-4.2.1.74	ENZRXN-19459	PWY-6863
TYROSINE--ARGININE-LIGASE-RXN	EC-6.3.2.24		
RXN0-1602	EC-3.6.1.19	ENZRXN0-4944	
ASPAMINOTRANS-RXN	EC-2.6.1.1	ASPAMINOTRANS-ENZRXN;ENZRXN-20879;ENZRXN-20871;ENZRXN-18240;ENZRXN-13889;ENZRXN-13888;ENZRXN-13869;ENZRXN-13868;ENZRXN-13865;ENZRXN-13864;ENZRXN-13124	PWY-7117;PWY-7115;PWY-5913;ASPARTATE-DEG1-PWY;ASPARTATESYN-PWY;GLUTDEG-PWY;MALATE-ASPARTATE-SHUTTLE-PWY
RXN-11503	EC-2.7.1.4	ENZRXN-17927	PWY-6693;PWY-6531
2.7.8.10-RXN	EC-2.7.8.10		
RXN-1443	EC-2.8.2	ENZRXN-6269	PWY-601
RXN-8408			PWY-5372
RXN-12568	EC-1.2.1	ENZRXN-19460	PWY-6863
P-PANTOCYSLIG-RXN	EC-6.3.2.5	P-PANTOCYSLIG-ENZRXN;ENZRXN3O-286;ENZRXN-12674	COA-PWY
TYROSINE--TRNA-LIGASE-RXN	EC-6.1.1.1	TYRS-ENZRXN	TRNA-CHARGING-PWY
RXN0-1603	EC-3.6.1.19	ENZRXN0-4945	
ASPARAGHYD-RXN	EC-3.5.1.1	ASPARAGHYDB-ENZRXN;ASPARAGHYDA-ENZRXN;ENZRXN0-302;ENZRXN-13926;ENZRXN-13907;ENZRXN-13906;ENZRXN-9761	3.5.5.4-RXN;ASPARAGINE-DEG1-PWY;ASPASN-PWY
RXN-11505		ENZRXN-17926	PWY-6527
RXN-12570	EC-1.1.1.35	ENZRXN-19458	PWY-6863
2.7.8.11-RXN	EC-2.7.8.11	ENZRXN66-2107;ENZRXN-16996;ENZRXN-1806	PHOSLIPSYN2-PWY;PWY-6352;PWY-6351
RXN-14430		ENZRXN-21639	PWY-7255
RXN-8409	EC-3.1.1	ENZRXN-13309	
PABASYN-RXN	EC-2.6.1.85	PABASYN-ENZRXN;ENZRXN-18743;ENZRXN-9061;ENZRXN-8931	PWY-6543;PWY-6722
TYROSINE-23-AMINOMUTASE-RXN	EC-5.4.3.6		
RXN-11506		ENZRXN-17916	PWY-6532
RXN0-1661	EC-3.1.1	ENZRXN0-2101	
ASPARAGINE--TRNA-LIGASE-RXN	EC-6.1.1.22	ASNS-ENZRXN;ENZRXN-15099	TRNA-CHARGING-PWY
RXN-12571	EC-6.2.1	ENZRXN-19462	PWY-6048
2.7.8.12-RXN	EC-2.7.8.12		
RXN-8410		ENZRXN-13319	PWY-5370
RXN-14431	EC-2.1.1.44	ENZRXN-21638	PWY-7255
RXN-11507	EC-1.14.12	ENZRXN-17918	PWY-6533
PALMITOYL-COA-HYDROLASE-RXN	EC-3.1.2.2	ENZRXNT9-887;ENZRXN66-1959;ENZRXN66-1960;ENZRXN-15169	PWY-5994
TYROSINE-3-MONOOXYGENASE-RXN	EC-1.14.16.2	ENZRXN-12179;ENZRXN66-1628	PWY-5394;PWY66-301;PWY-5049
RXN-12572	EC-1.3.8	ENZRXN-19463	PWY-6048
RXN0-1842		ENZRXN0-2341	
ASPARAGUSATE-REDUCTASE-NADH-RXN	EC-1.8.1.11		
1.14.99.36-RXN	EC-1.14.99.36	ENZRXN-20793;ENZRXN66-2153	PWY-6857
RXN-12242	EC-1.3.5.6	ENZRXN-18895;ENZRXN-18890	
RXN-12883	EC-1.14.13.144		
RXN-13186	EC-1.14.11.27		
RXN-13395	EC-1.13.11.34	ENZRXN66-19231	PWY66-392
RXN-13754	EC-2.1.1.263		
RXN0-1141	EC-2.7.7.63	ENZRXN0-1316;ENZRXN-19965;ENZRXN-19964	
1.4.3.19-RXN	EC-1.4.3.19		
CDHMSARC-RXN	EC-2.1.1	ENZRXN-501	
NUCLEOSIDE-OXIDASE-RXN	EC-1.1.3.28	ENZRXN-12553	
RXN-12373	EC-2.1.1.213	ENZRXN-19189	
RXN-12894	EC-3.5.1.110		
RXN-13189	EC-1.14.13.79		
RXN-13398	EC-1.14.13.122		
RXN-13667	EC-2.1.1	ENZRXN-20811	PWY-7104
RXN-13973	|EC-2.4.99.i|	ENZRXN-21221	
RXN0-6511	EC-1.17.1	ENZRXN0-7387	
2.5.1.46-RXN	EC-2.5.1.46	ENZRXN-14894;ENZRXN-14893;ENZRXN-14891	PWY-5905
PYRUVDEH-RXN	EC-1.2.1	PYRUVATEDEH-ENZRXN;ENZRXN-19813;ENZRXN-14173;ENZRXN-12725;ENZRXN-2910	PWY-7218;PWY-6886;ANARESP1-PWY;GLYCOLYSIS-TCA-GLYOX-BYPASS;PWY-5537;PWY-5482
RXN-12411	EC-1.3.99.26	ENZRXN-19206	
RXN-12961	EC-1.1.1.324		
RXN-13192	EC-1.14.13.88	ENZRXN-18308	
RXN-13403	EC-2.1.1.107	ENZRXN3O-11127	
RXN-13707	EC-1.14.13.70		
RXN-14466	EC-1.1.1		
RXN3O-130	EC-1.14.13.70	ENZRXN-15572;ENZRXN3O-140	PWY-6074
2KETO-4METHYL-PENTANOATE-DEHYDROG-RXN	EC-1.2.1	ENZRXN-12260	LEU-DEG2-PWY
GLUTAMATE-SYNTHASE-FERREDOXIN-RXN	EC-1.4.7.1	ENZRXN490-376;ENZRXN-10581;ENZRXN-7624	PWY-6964;PWY-6549;PWY-4341
RXN-11355	EC-1.3.5.5	ENZRXN490-3905;ENZRXN-12732	
RXN-12440	EC-1.11.1.11	ENZRXN-19846	PWY-6961;PWY-6960;PWY-6959
RXN-13161	EC-1.13.11.18		
RXN-13196	EC-2.1.1.175		
RXN-13406	EC-2.1.1.162		
RXN-13711	EC-1.14.13.72		
1.14.13.117-RXN	EC-1.14.13.117	ENZRXN-18489;ENZRXN-18488;ENZRXN-18487;ENZRXN-18483	
3.1.3.77-RXN	EC-3.1.3.77	ENZRXN-19941	
RXN-12588	EC-2.8.1.7	ENZRXN-19522;ENZRXN0-7642;ENZRXN3O-10844;ENZRXN-19545;ENZRXN-19507	
RXN-13178	EC-1.1.3.17		
RXN-13226	EC-2.1.1.244	ENZRXN-20208	
RXN-13433	EC-1.1.1.331		
RXN-13717	EC-1.14.13.88		
1.14.15.6-RXN	EC-1.14.15.6	ENZRXN66-2026;ENZRXN-15480	PWY-6032
MONOPHENOL-MONOOXYGENASE-RXN	EC-1.14.18.1	ENZRXN66-1711;ENZRXN-13556	PWY-5399;PWY-6481
RXN-12230	EC-2.4.1.276	ENZRXN-18859	
RXN-12805	EC-2.1.1.240	ENZRXN-19798	
RXN-13185	EC-1.10.99.3		
RXN-13597	EC-2.4.1.287		
RXN-13752	EC-2.1.1.262		
RXN-14246			
RXN0-1134	EC-1.2.4.1	ENZRXN0-1309;ENZRXN66-3901;ENZRXNCEQ-3134;ENZRXN-2909	PYRUVDEHYD-PWY;PYRUVDEH-RXN
CARBPSYN-RXN	EC-6.3.5.5	CARBPSYN-ENZRXN;ENZRXN66-581;ENZRXN-1321	PWY-5686;PWY-5154;ARGSYNBSUB-PWY;ARGSYN-PWY
NITRIC-OXIDE-SYNTHASE-RXN	EC-1.14.13.39	ENZRXN-19394;ENZRXN-11575;ENZRXN-11572;ENZRXN-11571	PWY-6845;PWY-4983
RXN-12893	EC-4.2.1.104	ENZRXN-20077	
RXN-13188	EC-1.14.13.72		
RXN-13397	EC-1.14.13.121		
RXN-14310	EC-1.3.3.13		
2.1.1.149-RXN	EC-2.1.1.267	ENZRXN-18855	
CITLY-RXN	EC-4.1.3.6	CITLY-ENZRXN;ENZRXN-19818	
RXN-12410	EC-1.3.99.29	ENZRXN-19205	
RXN-12907	EC-1.2.99	ENZRXN-19879	
RXN-13191	EC-1.14.13.81	ENZRXN-21069;ENZRXN-21068	
RXN-13402	EC-1.22.1.1		
RXN-13690	EC-1.14.13.15		
RXN-1402	EC-1.14.13.125	ENZRXN-2821;ENZRXN-1825	
RXN1F-152	EC-1.14.13.129		
2KETO-3METHYLVALERATE-RXN	EC-1.2.1	ENZRXN-16636;ENZRXN-12239	ILEUDEG-PWY;PWY-5108
RXN-11322	EC-4.3.3.6	ENZRXN-17997;ENZRXN-17611	PWY-6466
RXN-12414	EC-1.3.99.31	ENZRXN-19213	
RXN-13158	EC-1.1.1.85		
RXN-13194	EC-1.14.13.106		
RXN-13405	EC-2.1.1.157		
RXN-13710	EC-1.14.13.72		
RXN-7782	EC-1.14.13.88	ENZRXN-12641	PWY-3101
1.1.3.39-RXN	EC-1.1.3.39		
GLUTARYL-COA-DEHYDROGENASE-RXN	EC-1.3.8.6	ENZRXN-5541	
RXN-11908	EC-1.14.13.119	ENZRXN-18411	
RXN-13163	EC-4.2.1.33		
RXN-13225	EC-2.1.1.244	ENZRXN-20209	
RXN-13432	EC-1.14.13.158		
RXN-13713	EC-1.14.13.15		
RXN-8001	EC-1.1.1.23		
1.14.13.68-RXN	EC-1.14.13.68	ENZRXN-12407	
3.5.5.4-RXN	EC-3.5.5.4	ENZRXN-20791;ENZRXN-20789;ENZRXN-11719	ASPSYNII-PWY
LYSINE-6-DEHYDROGENASE-RXN	EC-1.4.1.18		
RXN-12224	EC-1.3.8.2	ENZRXN-18851	
RXN-12799	EC-1.14.13.109		
RXN-13183	EC-1.3.2.3		
RXN-13323	EC-2.5.1.32		
RXN-13568	EC-1.14.13.165		
RXN-13751	EC-1.14.11.36		
RXN-9787	EC-2.8.1.7		
1.2.1.25-RXN	EC-1.2.1.25	ENZRXN-12525;ENZRXN-12062	VALDEG-PWY
ASNSYNB-RXN	EC-6.3.5.4	ASNSYNB-ENZRXN;ENZRXN-19356;ENZRXN-19355;ENZRXN-13921	ASPARAGINE-BIOSYNTHESIS
RXN-12247	EC-1.3.99.28	ENZRXN-19207	
RXN-13187	EC-1.14.13.41		
RXN-13396	EC-1.14.11.34		PWY-7126;RXN-12535
RXN-13834	EC-1.14.15.12	ENZRXN-21066	PWY-7147
CHOLESTEROL-OXIDASE-RXN	EC-1.1.3.6	ENZRXN-19660	
O-AMINOPHENOL-OXIDASE-RXN	EC-1.10.3.4	ENZRXN-12679	
RXN-12377	EC-2.1.1.216	ENZRXN-19194	
RXN-13190	EC-1.14.13.78		
RXN-13400	EC-1.14.13.133		
RXN-13689	EC-1.1.3.8		
RXN-14018	EC-1.14.13	ENZRXN-21267	
RXN1F-144	EC-2.5.1.99		
2.6.1.82-RXN	EC-2.6.1.82		
DTDPRHAMSYNTHMULTI-RXN	EC-1.1.1	DTDPRHAMSYNTHMULTI-ENZRXN	
RXN-12413	EC-1.3.99.30	ENZRXN-19208	
RXN-12967	EC-1.14.13.151		
RXN-13193	EC-1.14.13.90		
RXN-13404	EC-2.1.1.156		
RXN-13709	EC-1.14.13.72		
RXN-4602	EC-1.14.13.124	ENZRXN-6246	PWY-5751
GLUTAMATESYN-RXN	EC-1.4.1.13	GLUTAMATESYN-ENZRXN;ENZRXN-13940;ENZRXN-13936;ENZRXN-13935	GLUTAMINEFUM-PWY;GLUTSYN-PWY
RXN-11585	EC-2.1.1.169		
RXN-12449	EC-1.1.1.314	ENZRXN-19278;ENZRXN-19277;ENZRXN-19276	
RXN-13162	EC-2.5.1.21		
RXN-13197	EC-2.7.1.151		
RXN-13411	EC-2.4.1.249		
RXN-13712	EC-1.14.13.72		
1.14.13.118-RXN	EC-1.14.13.118	ENZRXN-18490;ENZRXN-18486;ENZRXN-18485;ENZRXN-18484	
3.5.3.21-RXN	EC-3.5.3.21		
ISOCITDEH-RXN	EC-1.1.1.42	ISOCITDEH-ENZRXN;ENZRXN3O-1406;ENZRXN-12349;ENZRXN-18770;ENZRXNQT-4512;ENZRXN66-685;ENZRXN66-1983;ENZRXN-14010;ENZRXN-12463;ENZRXN-1167	PWY-7268;PWY-7254;PWY-7124;PWY-5913;PWY-6969;P23-PWY;TCA;PWY-6728;PWY-6549;FERMENTATION-PWY;REDCITCYC;P105-PWY;ANARESP1-PWY
RXN-12680	EC-1.14.13.134	ENZRXN-19639	
RXN-13179	EC-1.1.1.262		
RXN-13229	EC-2.1.1.251		
PLASTOQUINOL--PLASTOCYANIN-REDUCTASE-RXN	EC-1.10.9.1	ENZRXN4LZ-320;ENZRXN490-751	PWY-6785;PWY-101
RXN0-6369	EC-1.7.99.4	ENZRXN0-4882	
RXN-11236	EC-1.7.5.1		
RXN0-6554	EC-1.3.5.2	ENZRXN0-7419	
RXN-12352	EC-1.10.3.11	ENZRXN0-7464	
DALADEHYDROG-RXN	EC-1.4.5	DALADEHYDROG-ENZRXN	ALADEG-PWY
RXN0-5258	EC-1.1.5.3	ENZRXN0-6416	PWY-6952;PWY-4261
DLACTDEHYDROGFAD-RXN	EC-1.1.5	DLACTDEHYDROGFAD-ENZRXN	PWY-5386;PWY-901
RXN0-5266	EC-1.10.3	CYT-D-UBIOX-ENZRXN;ENZRXN0-7492	PWY0-1353;PWY0-1334
NADH-DEHYDROG-A-RXN	EC-1.6.5.3	NADH-DHI-ENZRXN;ENZRXN490-3622;ENZRXN490-3620;ENZRXN490-3736;ENZRXN-12369	PWY-3781;PWY-6692;PWY0-1335;PWY0-1334;PWY-5083;PWY-4302
RXN0-5388	EC-1.6.5	ENZRXN0-6540	PWY0-1348;PWY0-1347;PWY0-1352;PWY0-1336
RXN-11193	EC-1.4.5.1	DAADEHYDROG-ENZRXN;ENZRXN-17417	
RXN0-6491	EC-1.3.5.2	DIHYDROOROTOX-ENZRXN;ENZRXNQT-7247	PWY-5686
RXN-12164	EC-1.10.3.12	ENZRXN-18738	
SUCCINATE-DEHYDROGENASE-UBIQUINONE-RXN	EC-1.3.5.1	SUCCINATE-OXN-ENZRXN;ENZRXN3O-743;ENZRXN3O-89;ENZRXN66-3177;ENZRXN-13818;ENZRXN-8981	PWY-3781;PWY-7279;PWY-7254;PWY66-398;PWY-5913;TCA;PWY-6728;PWY-561;PWY0-1353;PWY0-1329;PWY-5690;PWY-4302
RXN0-5256	EC-1.12.99.6	FORMHYDROG2-ENZRXN;FORMHYDROGI-ENZRXN	
DIMESULFREDUCT-RXN	EC-1.8.5.3	DIMESULFREDUCT-ENZRXN	PWY0-1348;PWY0-1356
RXN0-5264	EC-1.7.2.3	ENZRXN-42	PWY0-1347;PWY0-1355
RXN0-5330	EC-1.6.5.9	NADH-DHII-ENZRXN;ENZRXN-21735;ENZRXN-21734;ENZRXN-21733	PWY-7279;PWY-7269
R601-RXN	EC-1.3.5.4	FUMARATE-REDN-ENZRXN;ENZRXN-1507	FERMENTATION-PWY;PWY0-1336;REDCITCYC;ANARESP1-PWY;P108-PWY
RXN0-6373	EC-1.1.5.2	ENZRXN0-6603;ENZRXN-13494	GLUCOSE1PMETAB-PWY;PWY-7165;DHGLUCONATE-PYR-CAT-PWY
RXN-11496	EC-1.2.5.1	ENZRXN-17895	PYRUVOX-PWY
RXN0-3501	EC-1.7.5.1	NITRATREDUCTA-ENZRXN;NITRATREDUCTZ-ENZRXN	PWY0-1352;PWY0-1321
DIHYDROOROTATE-DEHYDROGENASE-RXN	EC-1.3.5.2		
RXN0-5260	EC-1.1.5.3	ENZRXN0-6417;ENZRXN-10502;ENZRXN66-656	PWY-6118
FORMATEDEHYDROG-RXN	EC-1.1.5.6	FORMATEDEHYDROGN-ENZRXN;FORMATEDEHYDROGO-ENZRXN	PWY0-1355;PWY0-1356;PWY0-1321
RXN0-5268	EC-1.10.3.10	CYT-O-UBIOX-ENZRXN	PWY0-1544;PWY0-1335;PWY0-1329
2.1.1.63-RXN	EC-2.1.1.63	ENZRXN0-1603;ENZRXN0-1604	
RXN-9534	EC-1.3.1.10;EC-1.3.1.39;EC-2.3.1.85;EC-2.3.1.86	ENZRXN-15137	PWY-5994
6.3.4.10-RXN	EC-6.3.4.10		
RXN-9556	EC-1.1.1.100		PWY-5973
CARBOXYPEPTIDASE-H-RXN	EC-3.4.17.10		
RXN-9652	EC-2.3.1.86;EC-2.3.1.85;EC-2.3.1.41	ENZRXN-21694;ENZRXN-15300	PWY-5994
DEPHOSPHO-REDUCTASE-KINASE-KINASE-RXN	EC-2.7.11.3		
GALACTONOLACTONE-DEHYDROGENASE-RXN	EC-1.3.2.3	ENZRXN-2431	PWY-882;RXN-13183
HOLOCYTOCHROME-C-SYNTHASE-RXN	EC-4.4.1.17		
MOFECP-RXN		ENZRXN-222	
RXN-9659	EC-1.3.1.9	ENZRXN0-7440;ENZRXN1G-533;ENZRXN-15249	PWY-5971
PRODISULFREDUCT-A-RXN	EC-1.8.4		GLUT-REDOX-PWY
RXN-9790			
RXN-10020	EC-2.3.1.184	ENZRXN-16021	
RXN0-307	EC-1	ENZRXN0-259	
RXN-10659	EC-1.1.1.100	ENZRXN-16656	PWY-6282
RXN0-722	EC-1.17.4.1	ENZRXN0-782;ENZRXN-14791	PWY0-166
RXN1G-1081		ENZRXN-15919	PWYG-321
RXN-11332	EC-1.1.2.7	ENZRXN-17642;ENZRXN-17641;ENZRXN-17640	
RXN1G-157	EC-1.1.1.100	ENZRXN1G-179	
RXN-11706	EC-1.2.1.80	ENZRXN-18342	PWY-7032
RXN1G-236	EC-2.3.1.41	ENZRXN1G-423	PWYG-321
RXN-12004	EC-2.7.1	ENZRXN-18496	
RXN-12473	EC-2.8.1.11	ENZRXN-19567;ENZRXN-19285	PWY-6823
RXN1G-324	EC-2.3.1.41	ENZRXN1G-424	PWYG-321
RXN-12621		ENZRXN-19548	PWY-6891
RXN1G-374	EC-2.3.1.179	ENZRXN1G-729	PWYG-321
RXN-13001	EC-4.2.1		PWY-6951
RXN1G-445	EC-2.3.1	ENZRXN1G-336	PWYG-321
RXN-13215	EC-6.2.1.39	ENZRXN-20193	PWY-7019
1.2.4.4-RXN	EC-1.2.4.4	ENZRXN-12522;ENZRXN-12057	1.2.1.25-RXN;PWY-5046
RXN1G-554		ENZRXN-15913	PWYG-321
RXN-13353		ENZRXN-20369	PWY-7041
1.5.5.1-RXN	EC-1.5.5.1	ENZRXN66-963	
RXN1G-697	EC-2.1.1	ENZRXN1G-551	PWYG-321
RXN-13451	EC-1.3.8.9	ENZRXN-20456	
RXN1G-887	EC-2.1.1	ENZRXN1G-1352	PWYG-321
RXN-13991			RXN-13834
2.4.1.135-RXN	EC-2.4.1.135	ENZRXN66-1147;ENZRXN66-1675;ENZRXN66-1747	PWY-6557
RXN490-3650	EC-1.97.1.12	ENZRXN-19833;ENZRXN-19027;ENZRXN-1243;ENZRXN-1402;ENZRXN490-3610	PWY-6785;PWY-101
RXN-7101			PWY0-1264
2.7.11.16-RXN	EC-2.7.11.16		
UBIQUITIN--PROTEIN-LIGASE-RXN	EC-6.3.2.19	ENZRXN-19401;ENZRXN-19400;ENZRXN-19399;ENZRXN-19398	
RXN-8126	EC-2.1.1.251	ENZRXN-12870	RXN-13229;PWY-5260;PWY-5259;PWY-5258
2.7.12.2-RXN	EC-2.7.12.2		
RXN-9292	EC-1.3.7.6	ENZRXN-14936	
3.1.3.52-RXN	EC-3.1.3.52		
RXN-9537	EC-2.3.1.86;EC-2.3.1.85;EC-4.2.1.59	ENZRXN-21704;ENZRXN1G-803;ENZRXN-15308;ENZRXN-15245	PWY-5994;PWY-5971
ACP-S-ACETYLTRANSFER-RXN	EC-2.3.1.86;EC-2.3.1.85;EC-2.3.1.38	ACP-S-ACETYLTRANSFER-ENZRXN;ENZRXN-18348;ENZRXN3O-3	FASYN-INITIAL-PWY;PWY-5966
RXN-9590		ENZRXN-15148	PWY-5981
CHER-RXN	EC-2.1.1.80	CHER-ENZRXN	
RXN-9655	EC-2.3.1.86;EC-2.3.1.85;EC-4.2.1.59	FABAUNSATDEHYDR-ENZRXN;ENZRXN-21702;ENZRXN1G-536;ENZRXN-15306;ENZRXN-15246	PWY-5994;PWY0-862;PWY-5971
ENOYL-ACP-REDUCT-NADPH-RXN	EC-2.3.1.86;EC-2.3.1.85;EC-1.3.1.10	ENZRXN8J2-1551;ENZRXN3O-1106;ENZRXN66-2577	FASYN-ELONG-PWY
GCVT-RXN	EC-2.1.2.10	GCVT-ENZRXN;ENZRXN-13782	GCVMULTI-RXN;GLYCLEAV-PWY
ISOVALERYLCOA-DHLIPOAMIDE-RXN	EC-2.3.1.168		2KETO-4METHYL-PENTANOATE-DEHYDROG-RXN
NADPH--CYTOCHROME-C2-REDUCTASE-RXN	EC-1.6.2.5		
RXN-9662	EC-1.3.1.9	ENZRXN0-7443;ENZRXN1G-804;ENZRXN-15252	PWY-5971
PROTEIN-TYROSINE-SULFOTRANSFERASE-RXN	EC-2.8.2.20	ENZRXN-13152	
RXN-9921	EC-3.1.3		
RXN-10024	EC-2.3.1.184	ENZRXN-16022	
RXN0-5194	EC-2.1.1		
RXN-10663	EC-1.14.99		
RXN0-745	EC-1.17.4.2	ENZRXN0-805	PWY-7220
RXN-11146	EC-3.4.22.70		
RXN1G-1130	EC-1.3.1	ENZRXN1G-1250	PWYG-321
RXN-11361	EC-2.7.7.80	ENZRXN-15056;ENZRXN-19284	PWY-6823
RXN1G-172	EC-2.3.1.179	ENZRXN1G-86	PWYG-321
RXN-11762		ENZRXN-18276	PWY-6648
RXN1G-252	EC-1.1.1.100	ENZRXN1G-105	PWYG-321
RXN-12075	EC-1.16.9.1	ENZRXN-18618	PWY-6692
RXN-12528	EC-2.3.2	ENZRXN-19397	PWY-6841
RXN1G-337	EC-1.3.1	ENZRXN1G-1254	PWYG-321
RXN1G-395	EC-2.3.1	ENZRXN1G-335	PWYG-321
RXN-13008	EC-2.3.1.86;EC-2.3.1.85;EC-1.1.1.100		
1.1.1.212-RXN	EC-1.1.1.212		
RXN1G-464		ENZRXN-15907	PWYG-321
RXN-13258	EC-2.3.1	ENZRXN-20235	
1.2.7.6-RXN	EC-1.2.7.6	ENZRXN-12258	PWY-6142;P341-PWY
RXN1G-576	EC-2.1.1	ENZRXN1G-550	PWYG-321
1.7.2.2-RXN	EC-1.7.2.2	ENZRXN-14332	PWY-5674
RXN1G-760		ENZRXN-15914	PWYG-321
RXN-13613	EC-2.3.1.207	ENZRXN-20732	PWY-7094
2.3.1.141-RXN	EC-2.3.1.141		
RXN1G-890	EC-2.1.1	ENZRXN1G-1354	PWYG-321
RXN-14312	EC-1.14.15.13	ENZRXN8J2-2165	PWY8J2-20
2.4.1.145-RXN	EC-2.4.1.145		
RXN-7716	EC-1.8.1.4	ENZRXN0-1304;ENZRXN66-19048;ENZRXNCEQ-3308;ENZRXN-16634;ENZRXN-12357	2OXOGLUTARATEDEH-RXN;PWY-5084
2.7.11.2-RXN	EC-2.7.11.2		
UDPNACETYLGLUCOSAMACYLTRANS-RXN	EC-2.3.1.129	UDPNACETYLGLUCOSAMACYLTRANS-ENZRXN	NAGLIPASYN-PWY
RXN-8132	EC-2.1.1.252	ENZRXN-12873	PWY-5261
2.7.7.61-RXN	EC-2.7.7.61	ENZRXN0-4141	P2-PWY
RXN-9516	EC-2.3.1.41	ENZRXN-15226;ENZRXN1G-511;ENZRXN-15211	PWY-5971
3.2.2.24-RXN	EC-3.2.2.24		
RXN-9540	EC-2.3.1.86;EC-2.3.1.85;EC-1.1.1.100	ENZRXN1G-806;ENZRXN-15236	PWY-5994;PWY-5971
ACYLGPEACYLTRANS-RXN	EC-2.3.1.40	ACYLGPEACYLTRANS-ENZRXN	
RXN-9595			PWY-5984
CITTRANS-RXN	EC-2.8.3.10	CITTRANS-ENZRXN;ENZRXN-19816	PWY-6038;CITLY-RXN
FAD-OX-RXN			
GLUTAMINYL-PEPTIDE-CYCLOTRANSFERASE-RXN	EC-2.3.2.5		
LACTOSEPHOSPHO-RXN	EC-2.7.1.69		
NITRITE-REDUCTASE-CYTOCHROME-RXN	EC-1.7.2.1	ENZRXN-20915;ENZRXN-20688;ENZRXN-20678;ENZRXN-17387;ENZRXN-14327;ENZRXN-2521	PWY-7084;PWY-6748;DENITRIFICATION-PWY;PWY-6523;P303-PWY
RXN-9677		ENZRXN-15287	PWY-6003
PYRUFLAVREDUCT-RXN	|EC-1.2.7.b|;EC-1.2.7.1	PYRUFLAVREDUCT-ENZRXN;ENZRXN-21744;ENZRXNIO2-1;ENZRXN-15980;ENZRXN-14171;ENZRXN-14168;ENZRXN-13983;ENZRXN-12425;ENZRXN-12351;ENZRXN-12268;ENZRXN-3021;ENZRXN-2743;ENZRXN-82;ENZRXN-262	NPGLUCAT-PWY;PWY-7003;PWY-6142;PWY-6876;PWY-6863;GLUDEG-II-PWY;PWY-6588;P142-PWY;CENTFERM-PWY;PWY-6583;PWY-6587;PWY-5493;PWY-5497;P23-PWY;P42-PWY;PWY-5600;PWY-5538;PWY-5483;PWY-5392
RXN-10059	EC-2.3.1	ENZRXN-16075	PWYG-321;PWY-6113
RXN0-5419		ENZRXN0-6584	
RXN0-748	EC-1.17.4.1	ENZRXN0-807;ENZRXN-14793	PWY-7222
RXN1G-127		ENZRXN-15910	PWYG-321
RXN-11477	EC-4.2.1.59	ENZRXN-17869	PWY-6519
RXN1G-184	EC-1.1.1.100	ENZRXN1G-744	PWYG-321
RXN-1181			
RXN1G-26	EC-2.3.1.41	ENZRXN1G-215	PWYG-321
RXN-12130	EC-1.7.2.4	ENZRXN-2562	PWY-7084;PWY-6748;DENITRIFICATION-PWY
RXN1G-296	EC-2.1.1	ENZRXN1G-396	PWYG-321
RXN-12908	EC-2.1.1.245	ENZRXN-19881	METH-ACETATE-PWY;CDHMSARC-RXN
RXN1G-408	EC-1.1.1.100	ENZRXN1G-451	PWYG-321
RXN-13011	EC-3.1.2.14		
1.10.2.2-RXN	EC-1.10.2.2	ENZRXN3O-11047;ENZRXN-20677;ENZRXN-18620;ENZRXN-8985	PWY-3781;PWY-7279;PWY-7082;PWY-6692
RXN1G-471	EC-1.3.1	ENZRXN1G-761	PWYG-321
RXN-13261	EC-2.3.1	ENZRXN-20237	
1.20.98.1-RXN	EC-1.20.9.1		
RXN1G-607	EC-1.3.1	ENZRXN1G-1255	PWYG-321
RXN-13360			PWY-7042
1.8.1.4-RXN	EC-1.8.1.4	ENZRXN0-6494;ENZRXNCEQ-3312	
RXN1G-820	EC-1.3.1	ENZRXN1G-1256	PWYG-321
RXN-13685	EC-1.18.1.6	ENZRXN-15524;ENZRXN-15577	
