#id	len	geom_mean	median	min	max
d3418d07-95fb-4ad6-8acb-65bb2843fdfe	99	23.5	32	4	50
f61e4280-19c7-42b7-bb2c-7337300b1c42	97	13.9	21	2	50
1f88400a-d44e-4069-8231-9c00444fc14d	118	25.6	33	5	50
8de8ecf9-6f96-43e6-a58b-f3b48f29fb12	123	21.1	29	4	50
093bad43-ae86-44c4-b97b-2fd4d62fb83a	1	10.0	10	10	10
3d61c7ca-6aa2-4a3e-8fbd-9477692364d7	230	18.5	32	2	50
2bb84848-bc6a-497c-8518-c2e4a9726ebd	61	19.3	20	5	44
0dae506e-cf09-458e-9de2-37250e240f9a	869	36.4	40	5	50
d8a0ed9c-7ea8-4b8d-9756-e24f8d6614e0	1	21.0	21	21	21
cd55ea8d-6e13-41ea-9446-68a9ca8a36fc	68	22.0	26.5	4	50
fb2e24d5-ca79-42a0-98f1-c554cda36714	176	12.8	13	2	50
fd5e214c-80f2-428d-b382-41586ea5e0d2	1	5.0	5	5	5
83e674d2-62ff-4eea-aa38-937111cc25fd	129	23.6	33	4	50
7152f5a0-834a-459c-9b2e-06f108b246a1	41	5.9	6	4	10
c34946c3-cd71-4ee4-a5b3-880fb58abfe9	75	10.3	10	3	37
3f60a456-966f-481b-b847-279d85cbb98d	65	22.5	33	6	50
f9893963-6d5f-4ea5-946b-576bb3b931c2	1	8.0	8	8	8
a741aae6-f80d-4304-a267-dbdc9976100f	163	38.1	41	14	50
ca728cb2-8a76-4b76-ad95-f3d988f1c0af	67	11.1	11	4	38
043e35d3-99c1-4e67-a4c8-d61b9e972582	1014	27.3	34	2	50
1c7936ad-0d86-4699-b663-bb68ec08837f	167	20.6	30	3	50
3086c4ba-d4e7-4852-a45f-5c57bbd1401e	1001	35.8	39	7	50
b751a646-24bc-48bf-8d9c-092deb0bd210	1	15.0	15	15	15
de8c8d4a-c2c2-4c3a-8cc7-855e45813cb2	255	21.3	27	3	50
358c2c22-5ce5-4f27-b9dd-d99d27d6ceb8	34	11.3	13	4	27
063d25f4-0651-4e89-88bb-47604eff7728	1	12.0	12	12	12
7b0c94f4-8259-4092-9d1d-1e0146293f92	1	8.0	8	8	8
4eec4a44-4595-484d-aa33-992a230ff954	126	21.4	29	6	50
5f3440ce-bbd5-4142-b162-bb378d2d6751	30	7.8	8	5	21
1d2940a4-6f39-4112-9618-df82be70cdb4	368	21.3	25	6	37
16e96905-0359-4777-8618-a004e861e94c	78	15.6	17	4	48
a45865f7-86eb-46ad-8ab3-a5ea1a46c230	123	24.4	33	3	50
e2075797-ddab-43e0-900b-381e78f6527d	144	19.2	28.5	4	50
b47d3896-33d6-4cef-9acf-e45e3ee6749c	64	9.2	7	2	42
48f4fdbd-895d-40f8-a35c-ceef3d40a775	152	22.8	35	4	50
189ee5ee-c67c-481b-9a9c-382acef928e9	56	15.0	17	5	32
20bab98d-02bd-4c5b-b8e6-94fedc0c393d	54	28.8	31	12	50
ca911e30-480a-426b-bb22-7831991c7b1d	151	19.8	27	3	50
405a2b44-73fa-4eb2-92d2-2e6695922989	137	24.3	32	6	50
4997aef4-3568-488c-90ea-e9b7af7dec4f	625	33.2	38	5	50
188b8acb-1303-444d-a4b7-0775ae239ff2	134	18.1	27	4	47
5fe4aa1b-9fd5-4e7b-b4e1-9257720e59f2	187	33.5	36	7	50
18ac3fb5-1324-4a3e-9607-191ef6467aa2	113	12.8	12	2	50
ae99adee-0dda-439b-9cc2-9a36d3937e6e	251	16.6	20	3	50
c09fc4f5-1b75-45ed-a517-ac2a5f66dfa1	122	17.8	18	4	43
409628fc-e34d-4f26-80c4-11e87e9405a3	190	24.7	30	3	50
892dab35-5b12-4c11-a264-21e444b8fe6b	65	20.5	24	4	50
2a162e25-f833-4717-b2f8-442a91d3b7f5	502	32.5	38	4	50
623df5a8-4b8b-4e89-beb0-dfabba1c2fd8	56	12.7	9	4	48
2397200f-df4e-418d-878e-1fd39069cac8	136	11.7	14	2	35
1beeda97-a02e-4608-ba7e-e1a5acecf523	1	6.0	6	6	6
ffbc0b5f-f2cd-429d-99b5-687c573a73d6	150	22.4	33	3	50
aa62d27a-fffa-4e88-9f35-1aa4cd2f00b2	374	16.7	21	2	50
dc1a9786-277d-4f52-b522-5336ae90aeb9	3122	29.4	36	3	50
3553d872-5fbb-4d79-aac5-4a6dbb17ba02	56	9.3	6	3	41
66241794-5a7d-4337-a1ff-c3af6227f1ac	54	10.0	12	1	32
8c604ea5-00f6-4433-a3b2-c75bbcb47e6c	76	17.8	31	3	50
b28e0866-3678-430a-918f-ae347cc90e15	53	18.4	18	7	40
54daa993-a9fe-42ff-8172-4f3963fe6dce	140	21.0	30.5	4	50
988a2323-6395-487f-bfad-41534665238a	130	26.9	33.5	5	50
bac514c2-d143-47c6-a3ac-f45fec3f0ea0	126	19.6	29	5	41
34ad866b-b60f-4b99-98ea-b754998dfa6e	139	19.6	29	3	50
a8716b70-962e-4805-9a66-6cd1680a1945	196	16.7	18.5	4	50
9f6bc49a-2821-489f-acfa-cb0a5c500cee	92	10.4	8	3	50
14d9da9a-2e98-434e-9ab3-e1878729a8f7	251	17.2	18	6	31
1823d79f-d15a-47d8-8710-8fe6eedd5d74	128	16.5	21	1	43
02249df4-96e5-4f81-91c7-d43147247705	55	28.8	36	5	50
7d2aca4a-15c2-4b60-9b8a-2fc48dad44f8	1	5.0	5	5	5
cd8bce45-ce2a-45c2-b6b2-bd9fa75809e0	678	28.5	34	5	50
dc5ed5eb-44dd-4b8e-977f-74457e059a5a	8	3.5	4.5	1	8
008715cd-b9a2-4d13-ab79-18edd84cb2d8	605	33.6	39	4	50
a2f48ebd-aa4a-47eb-b7f5-98244eac2303	121	11.6	10	2	50
56eb2573-a26e-4ab5-9de9-8a921a866f38	127	21.6	24	3	50
e8091b35-5e41-4a5c-983f-6bcaf1f36f9b	228	20.6	30	2	50
2984b753-6dbd-4c7c-bee1-bcd61068f6cd	117	28.5	32	15	50
0247032b-decc-4832-bde4-c6680de249ab	155	16.7	23	2	50
de634f57-84f3-4110-806d-ce625167786f	67	28.4	37	6	50
45d9c0cb-154f-449a-b51a-7d1233709766	68	15.1	13	4	50
326ecfda-1981-4205-835a-b16151b02c9e	136	20.7	30.5	4	50
363cbefc-4595-42ce-ae63-a02acc2fa4d5	142	23.1	31	4	50
bf8f64cd-d75f-429f-8a0a-664bfd541f98	83	13.0	13	5	32
9a514fcf-828a-4ca1-9a60-473537d9e555	141	18.4	23	4	50
18740856-52b8-473a-8d18-b62f94f9632a	10	4.0	4	3	8
0fec2c22-2386-4be9-aeed-477e1f115032	138	13.7	18.5	2	50
f1d86e85-bc3d-42e1-985e-eb7a09f5ec50	1	15.0	15	15	15
0eb5adb6-fd77-4fb2-b745-f21c8c298de0	50	9.8	10	2	37
e36135eb-c75c-4509-8ab1-3e8a241bbbe2	34	6.5	7.5	2	14
bdbe59b7-80f1-4917-b523-6a3c48426691	164	14.5	15	2	50
6ed349b0-ed60-433b-84aa-f2981d46c199	132	27.9	32	4	50
5aaf1aa6-8757-42e3-9a3d-b560b1d180bc	156	16.5	25	3	50
e55ce41b-b809-488f-93b8-28fdad336494	1027	28.1	35	4	50
48f5733d-8709-43f5-96c1-a767c4a3d493	207	28.1	35	5	50
54bff23e-d8c9-4952-a854-d1026504e457	906	29.0	35	3	50
20ed6c37-265e-4f42-bfed-90a71136edda	184	22.7	28	4	50
522670a7-1659-4cd2-ae05-324c7cb7139f	51	10.6	12	4	23
844b4c51-6cfa-465c-9e10-cf4c739f6c47	32	15.0	17	6	26
a7f0b054-53a9-46d4-98eb-d27480ce709c	191	11.3	14	2	24
8238c340-cdec-4689-ab48-7db1bfeb0c66	238	32.6	35	12	50
1001862a-6384-4c02-84c9-47902e3da11d	75	17.6	27	4	50
7cb1b9dd-e091-4b11-86bc-ddd49a64627e	337	23.7	28	5	40
ac89765e-46fe-4ff6-b88d-cb487995b1ac	370	23.3	33	4	50
09213363-3e18-4fe0-830a-15d5d0f12803	199	26.7	34	5	50
56bfaadd-129b-4fc7-ba7f-75980e8fc52d	203	27.6	35	4	50
5b33f403-ec45-47ea-9736-48a19d62ae1c	565	24.2	32	3	50
b44c9d46-4529-4014-badd-c81f621a9ceb	188	22.7	30	4	50
f068d526-efb5-47dc-b394-edd8c911da07	80	19.7	29	4	46
86c8fda9-4f01-475e-86f0-cc1a21de94d9	220	14.0	14.5	3	38
5eb30307-2565-4551-b1d6-b883d4b52d95	80	13.8	15	3	50
69b6c6af-aef6-4499-a214-82a02b09bc0e	459	27.1	36	5	50
bf53ddb6-1880-4844-abbb-731bcc2a3238	117	13.6	13	5	50
10b926df-c6a4-4107-ac25-be957b80cf50	227	23.2	29	5	50
f0abe70a-71ba-4096-9ef5-7b23e9b2d5ef	117	23.3	34	3	50
2cdbe534-ac4f-4fb1-acf2-5c07442db4b5	54	15.3	20	3	50
776eac22-4437-46bc-ad01-a02623a8c55c	183	23.4	28	5	50
ad35e528-9f4d-4607-ae74-1772b2a7f0f7	123	13.0	13	2	47
365ee590-ac81-4de0-9a17-7d6287d579ef	66	21.8	26.5	7	50
ef8f40d6-92f1-4441-8ed3-02ddbdf51ab6	170	25.1	29	3	50
078f5f93-6548-4fa2-801b-f45b94918df4	123	19.2	22	4	50
1ef75571-193f-4716-977f-9369d0878d17	146	27.2	34	7	50
2fff6541-70b9-406b-8ffe-a6ced66794cf	163	24.2	33	5	50
822af68a-cca8-47be-a899-39206711ed70	248	25.7	37.5	4	50
638fb9be-9f52-4640-9f95-f107eb47bf21	447	30.9	38	3	50
92ed72ef-6302-4ecd-86cd-65f4d786d94b	505	24.6	30	4	50
7e18464b-a5ac-4141-8c6f-8b59c094b105	134	18.5	22	3	50
35901205-50ef-4e10-87c5-1fa1efe8d174	149	16.9	18	5	50
ae8ae4c8-f1eb-49e7-af15-3ae3837173a2	122	21.4	25.5	6	48
76951258-45bf-49a7-a20a-ca54a0bd6ad8	128	27.7	35	5	50
325db0d0-c476-421c-9433-4ccbfd93fe65	53	22.3	27	3	50
4065444e-3caf-4e19-bb85-8f8ba5afe5ad	73	24.3	25	6	50
0edac242-7d0f-42c2-a660-ed0471b7e670	1	7.0	7	7	7
3926be96-277f-4172-b7ff-a3a488b389f7	140	19.9	31	4	50
1a3e5377-6197-4b91-8e7d-82ed992e3694	55	22.8	29	6	38
4b02ed5f-4976-445c-b0a3-743dff16aec8	55	30.9	37	4	50
67cdb58f-e662-4bfb-8f70-aa0ca5c2e692	152	19.3	23	4	50
0b4687fd-c9c9-4e22-ae7f-722885af310a	127	21.6	31	4	50
b980c2b3-0fed-4104-aff7-ae0948e1acbb	145	17.6	24	3	50
73fc2cd8-f993-42ca-8a1e-d25fe1c12f72	113	18.0	32	3	50
ebbd8639-2019-42de-ba31-28735e52ea19	42	9.2	8.5	5	17
d0343808-29ac-49b1-b350-9f3bd31e3b37	835	16.4	17	5	23
c0c987b5-eb88-4033-bd3f-8211b7209944	1	12.0	12	12	12
547ecc82-45cb-4a78-b72d-319aabb042e9	882	29.9	36	3	50
a8d19dd2-3def-4876-8280-ee8a716a2c84	130	24.9	34.5	4	50
a0f19eae-bdbf-46af-bb57-41bfaa97e1a8	940	33.0	39	3	50
3a98fd4f-87d6-4f38-98e9-7b3d7456980b	111	22.1	22	5	50
19bfba72-1ad4-4736-9b47-af9ac9d78422	104	23.4	28.5	3	50
d783ceb1-2409-44c7-b385-5dcafb827e85	35	11.1	10	3	36
2a584d71-da6a-4aaa-be21-ad7685e9ef16	143	25.4	33	4	50
f8af91a9-7dd0-4425-8590-12f24096e80a	54	29.8	35	7	50
8a120def-b3d7-4ec1-8a70-255efe6bdef4	79	25.5	25	8	50
338d757b-f9a6-4bc4-96c3-91834bedde72	180	12.9	14	2	50
5ddaef18-9878-4898-b735-472d7e2dfa9a	59	11.1	11	2	32
106f91fa-2cf6-4203-aafe-96bc8cde30a3	1	6.0	6	6	6
ef80c610-33dd-4f0f-a56e-4f2c201180a2	68	16.5	19	4	46
51af6369-4a70-4b55-b17f-cee638d08dab	79	11.3	9	3	39
8fc15374-3031-44a1-ae56-8836ca64058d	131	23.0	33	4	50
11d808f7-dac1-4c9f-9cd3-e670fc450ce6	124	19.7	33	3	50
a64a6230-33a1-4437-a3f0-4238db860dea	4	8.7	9.5	5	15
f304a8d4-dc88-4f6b-96ff-704235889d77	132	35.2	36.5	12	50
e1d6ce27-b924-40e7-84dc-6fe11e13f499	119	8.5	8	2	31
8051c3ee-2c30-4640-90f3-eed3cdefe0c9	1	9.0	9	9	9
31ad2f3a-8821-43a6-9f51-3f10aa90b97e	1	6.0	6	6	6
71663306-8072-46d3-a098-a505905b9b70	53	24.7	33	8	50
5f6f7056-9af7-4601-a1d2-6db3c39b4b33	69	23.5	37	5	50
d2ad9a70-e057-4e42-99fc-35a560435257	223	21.2	33	2	50
f798a9a3-b64c-40b2-94f5-501507512ab8	126	23.9	32	6	41
5904efec-b384-4747-aaf5-bd2338490814	133	29.1	37	5	50
956eec81-6c7e-4471-bf71-894c16e2a542	189	18.8	25	3	50
f1cb24b0-ce17-40e9-8604-e210d5652b0b	99	9.9	8	3	41
61e64883-ec96-4199-b269-df763ab99c5a	192	19.5	22	4	50
d3c4f22c-2ec5-41ea-a593-694c02405e9a	124	20.2	27	3	41
17c6a348-900d-4389-8d9c-4decde675b7c	57	25.6	37	4	50
a31addbd-9ee2-4c54-b34a-b3743ed19d40	155	20.8	22	4	46
9b14cec2-de29-40e1-8c9c-079da166167d	162	16.4	20	3	50
56df9019-5e26-4ea3-a004-db395ecbcc79	485	33.8	40	4	50
8f805258-b523-4454-8e30-97077043e16c	190	18.5	25	3	50
59f21aa8-300f-4591-9f56-4ef0eb0dcc3f	244	18.7	27	2	50
f9b9d229-c629-4672-a333-4ef1983031e1	132	25.2	34	5	46
bb69a18c-13ce-475c-82f3-9fe05ed0b6bf	130	25.4	33	8	50
6ad70acf-6c51-44d7-b0c2-1c9342d53639	144	15.2	15	3	46
b02d66bd-99cd-4dd9-b27c-e9420cf9ffbb	122	18.1	21	3	50
2859db6d-07f4-4875-87f3-6ebd964302a8	133	16.8	23	4	45
44d46418-eb26-4d58-9076-73085dcb2cc9	79	17.4	23	3	50
4ed31f62-9707-4755-ba81-bf88be51472f	32	15.1	16	5	34
46b59af9-8949-4b29-beb1-b15b34d3643e	142	17.7	21	5	40
7c9ee19f-6b2b-47f5-a907-d8a10a1638d1	124	25.0	34	3	50
a994455c-1ebe-4d52-b9ee-6f3b0ac89fa1	133	24.4	33	4	47
b127959b-9dfc-4b50-bbc4-660ee44d3ed7	69	20.9	25	6	50
edd3a5d3-d296-47aa-b9ae-1eaaa09d0407	102	28.8	35	4	50
01376358-d1ba-48c8-8204-0f44c5de5d7c	121	31.2	35	7	50
af15df4b-a8c2-41f2-a3b9-c92769ab4c63	1329	33.1	38	4	50
eb1a4ba9-1ff9-4218-b25d-0ba16d1c17ef	63	25.8	31	7	50
87d148f9-128b-4ee7-a331-73978fafb370	168	29.6	34.5	5	50
9ef59839-a69c-4e79-9762-07470e293908	158	15.7	19	3	50
699700b8-c5cf-4e28-bcb8-39d7c0a709fe	2	3.5	3.5	3	4
bfd8e85c-5847-4beb-b533-382db427798f	67	14.0	18	3	39
676e9557-dc01-433b-92d8-8bdc3105530d	67	27.5	32	6	44
ad0f7655-550a-4052-98ef-d5e47fe820a1	137	19.5	25	3	50
349cbf99-4f43-4b0d-ac97-ab9aeb4ca25a	121	24.0	32	3	50
8808b5c2-47bf-4a4c-9e7d-2bf75c31812e	66	32.6	38	7	50
e02f975c-16df-4649-a329-0194b054bd74	86	15.5	21	4	40
10d2aa87-71c3-4b56-bfb2-d873fd2a14a2	176	16.9	27	2	50
08310b56-f8c8-44f6-9406-809ee6b5ec85	52	15.1	13	4	50
32dc5ec3-267b-4a38-ac17-9d989ad09de9	349	20.4	28	3	50
63f4aa60-0416-4b1a-b528-ef3fca3655d9	370	36.6	40	7	50
240d800a-db5c-4d0a-888e-a085b51ed314	11	18.9	19	16	22
1f351df2-dc17-402f-8132-7be0b5dec86d	14	7.9	8	4	9
f3801372-15d2-49c1-b9c4-e05e75646923	135	24.1	32	5	50
540ea28c-8bba-4049-94f6-2714c992e6a0	82	13.9	11.5	3	42
617d4bc7-b619-44fc-af08-74ab590ceadc	182	11.7	11	2	43
2eb38060-3fde-49cf-a7cf-0bdb6e3d711f	74	20.7	29	4	50
63a28ea2-9e67-4cc1-a985-2eea922d1b60	420	24.7	28	4	44
72c02a9d-1039-4418-8d9a-fc7358f83f19	269	26.1	35	4	50
5932d0a6-93cf-460d-a133-187861fa8185	39	6.1	5	3	16
d2ee37f0-80b4-4ea8-84ab-a9fbb23cc46c	123	16.2	20	3	50
d1e33d27-8187-491c-a06b-78cf3bc911d5	207	24.3	34	5	50
5a3660e5-0fbb-40da-9715-80fca8d1bff2	55	22.1	31	4	50
7da2a4a4-8138-42bf-bed4-83de62e094b3	289	15.1	18	3	26
1f2cc4f6-cacf-4310-ab9a-4e4e4c23072a	163	20.3	25	5	50
9e0d777a-027f-4bb4-abdc-b4acbc02612b	174	30.9	35	6	50
fe118797-a5e2-4fe1-84de-ae48b1df68cd	54	21.0	26	6	50
1c5af3a6-6d6f-445f-9524-c9a66e0bda67	191	11.7	11	3	47
8f3af045-974b-42cb-af8f-defc4db3ff54	220	24.9	30	5	50
028c0cbb-b846-47df-a533-b5456735581a	55	34.1	37	16	50
3eb3ec81-19db-4483-9377-7caa89032155	59	28.0	34	10	50
a78b89e3-62d4-42ec-ad04-2472268c106c	38	8.1	6	3	29
d7eff1a7-d020-4091-97a8-a93f76c808bd	479	33.9	38	3	50
1b217216-fd1c-4d45-b613-b12ba4fcbc08	114	16.5	20.5	4	50
fd972885-e0c4-421d-b846-6d4ebfee97be	133	30.1	36	8	50
a9dbbd5a-786b-4535-8e2b-58b63ae5d599	79	17.0	16	5	41
a62ea054-6244-47b8-927a-3a2bd911e06d	50	11.5	11	3	50
acc8532c-1a40-4457-be03-20db407988f8	54	38.5	40	17	50
ee4c39b3-db3a-4b43-a5f9-2571fd8dfe1d	204	13.4	14	3	50
13233a64-c3ed-49da-909a-0990ade8d41a	63	28.7	34	9	49
b592a9e6-f5c4-4d99-b51e-16ed6da83bb0	9	21.8	22	11	30
af858e6c-16b9-41a8-8505-7711a53621ef	82	19.9	19	6	50
c03848a5-8188-4387-95c5-23a00bfd43ce	57	26.6	35	4	50
15d21350-d2b5-4b93-a795-1547330db2df	59	28.2	35	3	50
9df710fc-56ca-493b-a2e7-051de42e45e6	221	29.9	36	7	50
8dee6f6e-c4d2-48b8-bc71-f39622c24443	140	19.3	26	3	50
2cd6a11d-84ba-4ce7-a56f-eb28d0f08415	669	24.1	28	4	50
79c06f4e-6e0e-4840-96ed-77a3dd168fa3	177	15.1	20	2	50
5bec7586-6950-425a-9c16-4c88dea03ce2	1	7.0	7	7	7
5874f9f0-f117-44ca-8016-5c7dcf937a0a	139	30.0	37	6	50
85219f1a-7185-404a-a842-5482e4c62d96	53	8.8	7	3	33
ba5608d5-154d-4063-baa8-516fc54ec0a9	134	22.7	29.5	4	50
1acf69e7-faf6-4517-a293-a227755744b3	144	23.7	35	3	50
c3673ca6-b432-45e5-8d11-87a154bacbd3	548	31.5	37	4	50
b4afc2bb-eab3-494b-81ec-f955f439e196	112	16.3	22.5	4	50
c14d4685-11b8-41f5-86ab-2946265dee20	55	20.5	25	7	35
8c5dd3da-74f9-4ac0-a456-c661f9ac26e8	218	33.6	40	7	50
4bcbaca6-4ba8-40e9-aef2-cc51d0ceb17c	1	7.0	7	7	7
1caa0937-c253-41f6-b210-053c77f12bf1	60	25.1	27	5	50
91c78568-e2d5-4271-babd-bcf1418a5908	1138	28.0	35	3	50
7b493716-96f5-4809-aa55-74d0cef19c48	69	27.0	28	9	48
78e2192a-30a8-4d61-86a3-f574f8c4a16c	904	29.4	38	3	50
37112ecc-b251-40f8-8300-b9cea75d5246	124	31.4	37	8	50
7e967596-5dad-483c-8d02-14ed09aeb09c	214	17.8	25	2	50
a5585a49-d654-454c-a754-faabdd6dfcb7	131	22.4	31	4	50
a78c746b-1d2c-48c9-8f05-484178c2411c	136	24.0	35	5	50
564db32b-cc75-42a3-9720-2780b5cd659a	397	15.3	17	4	24
5f966bec-db0c-4937-b472-80f3d35149ef	55	35.0	39	7	50
f3f7fc21-3534-4958-bd6f-0b5ee4a2603c	3	6.0	6	6	6
54c8c02c-efdc-4211-8348-da16c2383d26	183	15.7	19	3	50
df9b3b3a-7cb7-42ca-8440-7e55b4792594	348	23.0	35	2	50
f82ed81d-fca0-474a-9e47-ef39a5f3901f	672	32.8	40	3	50
97f5f1d5-586b-4942-9554-9b7fd8dfe07a	291	25.3	30	3	50
edaffd83-5d53-4733-8803-18dcfd146a3e	122	29.0	36	5	50
92615e20-f3aa-4a99-8183-139c7d04a5f0	166	17.3	21.5	4	50
2daa56d9-918a-41fd-b807-519b37ecea83	1	12.0	12	12	12
168d5fb1-fa7a-4c95-8227-2b1c2b84c3bd	13	26.4	25	21	35
486dc36b-6997-4fb3-aa33-5361c9da2429	73	14.0	12	3	40
b18edc77-c41b-43a2-99f8-6098ad3fc1b9	105	11.9	9	3	50
8467df33-a756-4cdf-912e-3fc9f0eb5fb4	132	20.0	28.5	3	50
b1ae394a-0b01-4979-bef1-c725baeb8324	153	24.7	34	6	50
1556dad7-bf2b-4a16-9e19-e2fe8b6e9fbb	84	13.0	11	3	50
f28e93c6-dbdb-4665-ab80-8af895336eca	103	22.9	35	5	50
38d4c188-2c54-4286-882f-faec34cbaf01	117	10.5	10	2	43
97353da0-917f-41f9-9fb3-209fbd29c5ec	152	21.6	30	4	50
71c4b0a6-9497-4f6c-ac1c-2628475874db	37	12.6	12	3	45
2073c1aa-e5fe-441a-ad39-ee00856b363b	177	18.7	24	4	44
095af4fc-45fa-43aa-8a00-43975658dd16	41	10.0	10	4	23
e8822a43-432f-4080-8905-160fb7d24081	56	31.8	35	13	50
d24c416e-bd0e-4ff8-abe2-81336dab5591	1	9.0	9	9	9
39f5172a-4826-4cb6-a2fb-731a1fdf308f	35	25.5	29	10	44
d9c7ebb7-585f-4281-a934-f85e2dfeb42f	123	23.7	34	4	50
4783fa8e-77ac-47e2-bf11-00b198023fa8	128	26.5	36	3	50
296d9378-f29a-47e1-a000-6b66ecebb2be	127	19.0	19	5	45
fb49b266-acf4-4b6d-a877-91df82f583ac	243	26.2	32	5	50
6cfdf4a5-b79c-4acf-8d11-50b55d2396bd	132	15.9	15.5	4	43
bbec93c9-456f-4580-ad7d-302e105b9282	76	18.8	27	3	42
be009fe2-7c8a-49bd-a68a-f8c82bf5894c	239	15.4	16	2	50
e99720a1-ad13-4322-aebf-264c8546188c	1	9.0	9	9	9
a020a3ea-e6b8-4c09-a7c6-944df53aa174	58	14.2	15.5	5	34
182e9bff-936d-456a-a8f0-d1ff6e9892e2	1	9.0	9	9	9
631c8f92-b8ee-4365-b2c0-321701888fee	203	13.4	13	3	50
8ed2dc26-028f-4ff1-9331-1ec69d2ff414	62	25.3	38	3	50
380dd52a-800e-4d6d-89ad-a4b880086364	131	22.3	28	4	43
ba774d34-fd33-43b7-ad55-080150dfe1e1	34	5.9	5	3	23
2da15102-7e46-4971-9c51-4f253726a83e	76	23.5	30	6	45
212e9ee3-3923-4cfb-928f-0cbd4a09da84	29	12.8	7	3	50
50a7f9b7-fe28-4e0a-9110-d10830a7137e	8	11.1	12.5	4	17
36daf592-665c-470a-af38-b0b1504f4b3d	112	26.1	33	4	50
e3ec9160-77e0-49a1-bfee-7359bba7276e	109	17.0	17	4	50
2bef5ee0-9064-4e58-80a4-71a97a024362	1126	33.2	39	4	50
555d562a-bfcc-4557-8e89-ee6048101fdb	53	26.2	32	4	50
6d9cc601-d41f-4513-9725-6dc6b648b546	25	5.1	5	2	10
7f88b554-78ce-4607-b11f-d2174dc6840e	437	31.5	37	4	50
257daa18-c84d-4a27-981f-fa37c7ca704d	743	31.3	37	3	50
c5478655-7b01-4510-b82e-85a1b141c62c	97	19.9	28	4	50
ff14cdc8-38d7-475f-b883-9795e8930e22	817	18.8	19	4	46
d18ee844-25d8-450a-8aff-487c65db526a	734	37.3	41	3	50
5deb815a-7ae5-42bd-9964-6462a05d15b5	106	20.3	35	3	50
c18be5b9-0393-4077-92a1-ae62c5aebe26	77	20.1	28	5	47
4059a41d-6c08-4331-a220-6def83bf5b82	127	16.3	17	4	48
d1514aed-7dfe-4e41-8312-d797f0ab34dc	2308	16.6	20	2	50
085c815f-0154-4f5c-a082-fdf1f16a736f	126	21.3	31	3	50
8cb9fd4b-7055-4cb6-88ed-97e10f8d24bd	855	35.5	40	5	50
817ed511-0c9c-410c-9e5c-fba4f58a79e2	164	14.8	16	2	50
d6ac8860-0043-43c6-9dac-763ee0a55900	1531	24.6	26	2	50
428593b4-2f2a-42dd-9875-3b052e4fdaf8	194	21.3	31	2	50
4437a918-f73b-4249-bbad-be48f7450622	197	26.7	34	6	50
1853b787-0496-4547-92f8-de9f655d1807	101	21.3	30	4	50
b23bda30-0afa-4cfd-9c73-b895b3920559	135	20.7	24	6	50
a6648de2-6aa1-47dd-92c1-eb847dcba1eb	126	18.7	24	3	50
ea94cb9b-2d5c-4b76-b90b-16bc1f427523	62	24.3	38.5	3	50
2bb56589-cdea-42ac-83d6-011653a6e0f8	134	19.5	25	5	50
32e1f216-c562-4cf8-bba4-c364f0af763d	56	29.4	35	5	50
3000cb57-bd1f-445a-8e33-76240bd22881	140	15.2	14	3	50
38d9af6a-764a-4261-b44c-a74c5a84217f	56	25.3	32	6	40
280c34e3-a614-42df-82fd-652639fa2797	1	9.0	9	9	9
60d13025-cbf9-47c3-bf76-197d6d8b4154	78	17.6	22.5	5	45
0e524f4a-4f3f-4236-93d1-786f1563f8f0	34	7.5	7	4	26
181bda18-7a35-4d74-99fb-8646b1886783	151	17.1	18	11	23
00198513-5b19-4cb7-a3f9-00da8ee959fe	138	16.4	16.5	3	50
ff975d0c-d103-44e2-83eb-1f7e95b7f481	141	21.3	27	2	50
74bc0b62-ad7e-4e95-82a1-47bbfe4f2aa6	192	28.4	34	4	50
dc8a2bc5-a22e-4b35-a376-60c1279f7027	12	9.7	9	6	17
e25ac99b-9aca-481e-b1a9-425f73478c29	82	13.5	12	3	50
6a8f150e-7afb-44f8-b6f2-d0084dae1f53	584	30.0	38	5	50
b4b00ba2-2cd5-47b5-9396-02fe79a5272b	56	17.9	19	5	37
27595b96-5f4a-4d02-ad38-d6d27faeba18	118	16.4	16	4	50
849e22ab-b7a4-4bd4-9273-dc49a1a1e62d	191	17.4	23	3	33
3b073af0-ee8e-4bf3-950c-4cc439acb997	59	29.3	36	5	50
4f85c7b1-0cdc-47dc-b1ce-2a730ffb237e	52	21.1	30	3	48
9928f179-1289-4262-870e-589026a79db6	64	20.8	33.5	4	50
61882252-fd4e-4efb-949d-57d02c94803b	223	15.9	21	4	41
f67db2f6-88b1-40ac-97e2-ea5564218f26	223	11.8	12	2	34
69ed0073-c73e-4f03-8a80-a3099f3ded07	191	22.5	29	4	50
c42873ed-99f0-4f55-a39f-801d75ab1ed4	58	26.4	33	6	50
79ef709c-d387-4039-bbe3-0cb8701c0491	108	15.1	17	3	50
781f0b23-e879-4bfe-92f7-0a6eaf6b57a3	1	3.0	3	3	3
3b86d06f-5a7f-433a-8759-8c2409d8d610	1626	33.3	39	5	50
c4cae6a7-3bdf-43ac-86d6-68ed0e82bc88	73	24.2	25	8	50
b895e74d-b4b3-4df1-b77b-14863ee410cb	612	31.9	36	7	50
8bcfb704-f098-44ec-89c8-d6f5f89e9402	132	21.8	29	4	50
fbb49708-523a-402c-943d-f38b54fbd903	108	22.9	33	3	50
