sample_id	total	small_molecule_metabolic_process	monosaccharide_metabolic_process	alcohol_metabolic_process	organic_acid_metabolic_process	one_carbon_metabolic_process	vitamin_metabolic_process	Entner_Doudoroff_pathway_through_6_phosphogluconate	ether_metabolic_process	urea_metabolic_process	cellular_ketone_metabolic_process	small_molecule_catabolic_process	small_molecule_biosynthetic_process	formaldehyde_metabolic_process	cellular_ketone_body_metabolic_process	nucleobase_containing_small_molecule_metabolic_process	cellular_lactam_metabolic_process	Remaining
m21366	3492634	189.166666666667	36706.8763888889	3916.26967592593	45282.1218350358	3742.09861111111	12616.7235714286	9.66666666666665	0	42.625	1298.41180555555	1401.17136006393	3767.85801954732	8	107.5	16616.0962458766	66.1333333333333	3366863.2808199
m42089	3488188	369.833333333333	30781.6451388889	3840.03518518519	42752.6605805776	3397.89583333333	11597.7923082011	0.5	0	30.6041666666667	1106.11539351852	953.38362037037	3617.13758184524	1.9375	32.4	16159.3062832729	41.6870370370372	3373505.06603777
m10105	3478498	106.666666666667	28576.8347222222	3835.52893518518	43593.0117334013	3141.97916666667	9186.41503968254	0	0	9.45833333333333	1822.92361111111	774.164184027778	3595.20679910255	1	22.1	16639.3859930841	47.1472222222222	3367146.17759329
m26491	3472509	135.333333333333	29801.7520833333	2790.35439814815	38932.0452455816	3009.25833333334	11809.4767096561	0	0	37.6041666666667	1850.75347222222	962.082710262346	3400.14981943066	0.8125	17	16406.5717826932	66.55	3363289.25544534
m18007	3445268	163.833333333333	31403.8930555555	3064.95046296296	40524.3117978119	3359.88333333334	11109.6029332011	1.91666666666666	0.0625	36.7777777777778	1595.56666666667	1096.80709085648	3336.41156325783	2.65625	52.3	15056.0596393461	66.8018518518517	3334396.16507738
m26633	3444256	446	30126.99375	3800.83865740741	42995.2274286725	3383.20416666667	11258.1193915344	27.25	0	30.1666666666667	1507.09953703704	1076.60751157407	3583.63100108851	7.3125	51.3	16872.2486642253	25.6657407407407	3329064.33498439
m71027	3428541	305.166666666667	28383.8152777778	3439.93333333333	42509.8618174172	3619.38888888889	11992.6364914021	0.75	0	69.25	1574.53680555556	1112.34684338173	3647.98871493331	2.78125	47.75	16547.1377779819	33.0157407407407	3315254.64039192
m40093	3422399	278.333333333333	28083.8131944444	3479.38564814815	43822.4202289278	3390.10416666667	13348.4300330688	2.75	0	49.59375	1751.13148148148	1044.44903240741	3864.43643238352	2.1875	30.2	16680.0149027533	62.8731481481483	3306508.87714824
m26016	3384648	266	30262.4645833333	2979.41550925926	40378.7050720164	3002.02083333333	12367.6978108466	0.166666666666666	0	27.8541666666667	1160.94791666667	942.115322145062	3587.26395107657	2.8125	25.8	15551.6403159294	29.0324074074074	3274064.06294465
m42003	3373812	293.5	28574.2263888889	3382.12546296296	44058.4878053351	3391.60416666667	12766.2721428572	0	0	21.4375	1306.14756944445	1012.08881365741	3904.67470633083	0.9375	35.5	16218.8032071616	24.0759259259259	3258822.11881077
m42131	3370407	854	29252.8229166666	3804.02222222222	41435.0752391057	3065.625	12779.5508201058	54.75	0	18.7708333333333	1789.25173611111	1227.94576140873	3532.50243831753	27.5625	105.5	14932.1425732208	38.6175925925926	3257488.86036692
m10145	3359861	150.666666666667	26161.1645833333	3993.53611111111	43077.6005629042	3472.47916666667	9911.97421516756	0	0	9.6111111111111	1345.61273148148	864.493209876543	3532.56451646091	1.375	44.9166666666667	16649.4139574556	34.3277777777778	3250611.26372332
m26442	3341463	335	30244.7034722222	3132.19305555556	44585.4870259682	3314.3125	12943.546430776	6.75	0	25.2291666666667	2109.48958333333	1227.87131448413	3762.03822625018	6.25	46.3	15807.5413768453	43.6953703703705	3223872.59247753
m33251	3340638	474.5	29899.0833333333	4088.30925925926	41528.4001418283	2836.20833333333	12623.3157407408	21	0	66.6875	1151.04166666667	1228.20857170414	3679.94523837081	11.8125	81.5	15868.9103210734	18.9611111111111	3227060.11628258
m42132	3338207	205.833333333333	25844.0993055556	3781.00810185185	42964.4115799805	3543.33333333333	10470.6008796296	0	0.25	25.2083333333333	1133.08263888889	909.930365740741	3582.07227901326	0.875	27.7	16201.3570559597	43.9379629629628	3229473.29983042
m100901	3324730	126.333333333333	32573.8506944445	3400.50532407407	39408.2511805096	3022.29166666667	12928.6201984127	0.416666666666667	0	53.4583333333333	917.358506944444	994.641846891534	3645.99002381412	0.8125	25.9	15054.2016313321	33.7231481481482	3212543.64494543
m33014	3321780	184.5	26218.8298611111	3224.56550925926	41559.932988132	3030.79166666667	10762.688723545	0.5	0	13	1869.88194444444	875.089479166667	3502.61103422619	0.8125	37.1	16431.6047157922	15.9925925925926	3214052.09898506
m42167	3316691	225.833333333333	29528.0041666667	3259.34189814815	41759.5177239492	3234.60416666667	12420.0008399471	3.5	0	22.375	1527.81944444444	1025.35346064815	3609.82441073266	3.8125	37.3	15777.1999524789	34.3777777777778	3204222.13532521
m42098	3305325	4470	29185.8805555555	6183.32384259259	48442.6970911596	1214.64583333333	11239.3734347443	372.5	0	11.5208333333333	4080.53599537037	2488.20031464947	3699.46727568342	189.333333333334	346.4	14582.5630665581	12.0416666666667	3178806.51675702
m71022	3269955	347.333333333333	28722.6375	3160.30300925926	37139.9172955706	3065.39583333333	11072.3741887125	3.75	0	20.0902777777778	1284.98263888889	1062.68631834215	3113.63967415766	4.6875	62.7	13058.2868066987	42.775	3167793.44062393
m33042	3269181	230.666666666667	27800.4076388889	3589.99537037037	41575.7848244599	3105.79166666667	11974.9175462963	0.833333333333335	0	24.25	1092.625	850.611099537037	3714.45778728505	1.5	29.5	15908.369097508	29.7944444444444	3159251.49552454
m33038	3263429	83.6666666666667	27146.6319444444	2871.76145833333	39646.5991259278	3089.05416666667	11088.8235978836	0.5	0.5	67.9375	1641.51851851852	941.836359953704	3386.11544080228	1.53125	23.5	15400.012802069	37.2064814814815	3158001.80468725
m26819	3260220	379.833333333333	29414.9631944444	3594.36597222222	41423.0482266865	3409.33333333333	11487.9040839947	1	0	30.4166666666667	1323.44791666667	1140.78611593364	3515.41833755879	6.4375	94.3	15219.7291346185	34.1592592592593	3149144.85692528
m10031	3256320	324.5	25612.1208333333	3391.42040343915	42416.2222738003	3511.32916666667	11593.1737533069	1.5	0	43.1875	1392.15316358025	973.850464203042	3563.88068909373	2.5	34.6	16534.8613856637	29.6472222222222	3146895.05314469
m10403	3249120	2124.33333333333	26129.8041666667	4305.70763888889	46699.9099917328	2935.27083333333	14493.4268276014	187.5	0.0625	55.84375	3522.09722222222	1501.84634810406	4110.69396127278	78.375	165.7	15819.9141561745	35.1083333333333	3126954.40593734
m71032	3234933	767.833333333333	27672.3034722222	3874.06875	39884.4097442222	2854.39583333333	10984.6344995591	53.5	0	70.7291666666667	1268.05381944445	1002.38063354277	3463.67190597902	24.75	31.8	15319.3830948707	31.3129629629629	3127629.77278386
m33310	3228790	331.5	27120.7479166667	3294.70162037037	41086.6721387327	3200.95833333333	12838.7853240741	0.25	0	29	1605.66903935185	978.307253472222	3694.49525400959	2.5625	58.7	15916.2340437814	49.8407407407406	3118581.57583547
m21009	3222998	92.1666666666667	28815.2935185185	3886.34583333334	44834.2247094081	3041.8125	8526.68822530865	2	0	5.60416666666667	2010.05902777778	839.773678626543	3590.34637738371	0.875	23	17330.9315971406	41.2129629629628	3109957.66573621
m100772	3178171	177.833333333333	30381.6131944444	2852.95902777778	37685.8779382073	2820.375	11790.6518816138	1	0	21.625	1195.05381944445	992.384939236111	3321.27094891332	3.6875	33.7	14245.3528826589	37.3694444444444	3072610.24508993
m10133	3164629	424.5	30782.1256944444	4450.93402777778	39194.6112466989	3186.4375	11429.8497211199	0.25	0	63.2916666666667	952.818287037037	1333.72146953914	3433.62869536761	4.90625	88.2	14006.9563387346	50.6611111111111	3055226.1079915
m26387	3156105	353.333333333333	28930.9652777778	2396.02662037037	37258.6518278311	2965.2125	11863.6825562169	0	0	8.6875	1602.41319444444	1026.35170318011	3184.67698222094	1.1875	47.2	13934.0653254621	49.1851851851851	3052483.36049398
m26541	3143097	114.5	27563.8694444444	2997.68055555556	39369.8642612695	2993.95833333333	10210.4814814815	0	0	30.5416666666667	1771.00694444444	887.782214506173	3352.47462253362	1.125	26.4	16379.5711208276	48.5444444444444	3037349.19991049
m100802	3139420	236.166666666667	25674.0402777778	3010.8525462963	38179.1790216692	2951.75	11307.5099801587	3.5	0	40.75	1244.29610339506	856.781358024691	3391.30076988261	1.375	19.9	14873.3550350284	50.4259259259261	3037578.81731518
m42497	3136971	151.333333333333	26757.2458333333	3153.79652777778	40550.2401709013	3095.88333333333	11994.2883664021	0.25	0	17.7083333333333	1376.04513888889	874.270104993386	3639.87593903862	4.5	16.7	15858.6959748963	41.9194444444444	3029438.24749932
m103908	3125230	259.166666666667	26967.2083333333	3050.85185185185	36881.8556926991	3222.54166666667	11451.9939726631	0.5	0	40.75	1488.19444444445	1033.05103587963	3214.70027010765	2.125	32.7	13678.9667299668	57.1342592592594	3023848.26007646
m33046	3112919	285	25469.5326388889	2777.49540343915	39202.0475423923	3066.54166666667	11651.6347949735	13	0	14.2708333333333	1553.38194444444	984.496931216932	3345.4917215287	7.125	78.5	14322.2625800183	43.9629629629628	3010104.25598014
m76048	3109130	136.5	29034.3243055555	3385.64884259259	39891.5913409851	2933.10416666667	10692.4162996032	1.41666666666666	0	40.2291666666667	1191.31423611111	950.911941550926	3440.46643759645	2.25	20.7	14859.8173867496	37.4448148148148	3002511.86439444
m42168	3108550	214.5	27968.7986111111	2946.6287037037	34333.093924346	3357.8125	10596.5686574074	0.25	0	42.875	1137.11805555556	975.279056712963	3127.40593676514	3.6875	69.1	14429.2572883802	43.1888888888889	3009304.43587713
m26109	3106290	200	25399.5645833333	2596.62268518519	34852.4429147376	2672.64583333333	10392.9993419312	0.5	0	25.8125	1137.1953125	879.66580150463	3041.94029302616	8.375	50.4	13296.2097421451	44.4629629629628	3011691.16302934
m32086	3096584	674.333333333333	24296.44375	3535.48344907407	40550.739876139	3086.07083333334	10859.0532837302	33	0	24.8541666666667	1389.36666666667	1009.60290671847	3385.9120137511	14.3125	43.2	14833.5648556609	25.2574074074074	2992822.80495752
m42177	3090368	4211	24552.5888888889	5873.12554012346	45595.2444251543	1094.83333333333	8219.27238756614	402	0	30.9375	4304.78298611111	2484.334107694	3096.67858474794	334.25	380.5	13701.2031324507	40.1416666666667	2976047.10744726
m33000	3088764	214	27107.9694444444	3149.01736111111	37351.159114914	2884.35416666667	10714.5270568783	0	0	60.25	983.684259259259	868.367322916667	3377.82922540968	1.6875	21.8	14016.119429441	22.3685185185185	2987990.86660044
m26458	3068596	293.5	25801.2555555556	3019.96597222222	37114.6195863187	2923.47916666667	10980.0297255291	0.5	0	54.4583333333333	912.118055555557	884.018191550926	3295.32525547931	1.9375	22.8	14187.2526557499	34.5481481481482	2969070.19185389
m21380	3067327	206	26629.3222222222	2853.30231481481	36167.5264851007	2876.5625	10007.660425485	7.25	0	22.3333333333333	1269.02511574074	906.191111552028	3051.34995861809	2.875	39.55	13981.9039232845	26.5574074074074	2969279.59020244
m15001	3056902	424.333333333333	25732.08125	2981.52106481481	38428.0617413929	2989.02083333333	11279.8386739418	1.5	0	27.2708333333333	1342.19704861111	980.688133680555	3239.14416756228	3.375	54.9	14248.03420639	67.0805555555556	2955102.95315805
m26216	3009732	420.166666666667	24074.0340277778	3488.95092592593	37917.6683391847	2592.875	11623.9565498236	23	0	20.5625	1053.30335648148	845.976032517637	3430.82973083388	13.0625	28.8	14437.3714540262	41.5768518518517	2909719.86606491
m10017	3001949	171.166666666667	26004.2048611111	2441.15856481481	37611.0279190758	2898.5625	11785.675787037	0	0	31.2708333333333	1715.77430555555	930.735447180135	3233.32020146697	0.25	24.9	13709.0086239712	36.175	2901355.76928979
m33019	2997732	270.166666666667	27397.9756944445	2971.10509259259	34685.0393279229	2734.58333333333	10949.0087830688	1.75	0	38.8125	1213.26736111111	905.160353835979	3125.8829852155	6.1875	27.4	13316.6899000792	69.1907407407406	2900019.77976099
m42129	2985034	230.166666666667	25877.4858796296	3025.67757936508	36767.7648881173	2794.8125	11895.2019708995	0	0	22.9375	1374.6875	899.439031911376	3264.4414590682	2.5625	35.3	14228.7806256328	46.2277777777778	2884568.51412093
m42439	2983575	2941.66666666667	25160.1583333333	4542.325	45031.2987513319	1826.33333333333	10627.0682760141	270.166666666667	0	27.9791666666667	3617.80208333333	1813.86428185626	3584.87629048629	121	283.1	13940.482885333	44.6712962962962	2869742.20696868
m10001	2972469	53.1666666666667	25516.1326388889	3522.77662037036	41130.8026912937	2679.91666666667	7705.96116071428	2.75	0	5.22916666666667	1767.38541666667	681.348938078703	3317.08777752517	0.5625	16.6	14683.7725541961	34.9805555555556	2871350.52664671
m26355	2971301	177.833333333333	24700.5722222222	3390.30509259259	37564.4245939245	3047.1875	10056.1556613757	0.25	0	17.7916666666667	913.084953703704	846.042049768518	3235.10465073395	3.5	24.4	14759.1684608931	28.5703703703704	2872536.60944442
m26337	2953829	168.666666666667	24011.7833333333	3051.22291666667	37562.0355687371	2935.47916666667	11121.4768320106	0.166666666666666	0	33.2083333333333	1252.92361111111	869.885594135802	3297.84388450268	2.76041666666667	32.1	14425.7329859682	29.8388888888889	2855033.87513465
m103180	2947891	651.166666666667	23159.5319444445	3167.42407407407	40271.8087020962	3269.18333333333	10137.1461574074	11.5	0.166666666666667	50.75	1920.61805555555	1075.11451719577	3445.48161566266	7.375	62	15394.1002029035	37.5648148148148	2845230.06824918
m21406	2943525	295	25540.3763888889	3614.94624669312	39874.3456645125	3425.26388888889	8667.7285515873	6.25	0.0625	13.875	1407.16635802469	1001.25310383598	3137.67115977274	4.5625	89.7333333333333	14716.3892879393	36.4296296296296	2841693.94638689
m42318	2939657	501.5	24556.2875	2807.07337962963	39185.4153577583	3392.5	10526.5628461199	10	0.166666666666667	28.3333333333333	1855.41041666667	1031.24792515432	3366.75995850327	9.375	68.7	14478.3267155962	42.2944444444444	2837797.04645613
m21020	2937181	182.666666666667	24144.7569444444	2790.21111111111	36555.8035822678	2716	12002.9880169753	2.66666666666667	0	18.7430555555556	1393.50694444444	854.439653742284	3256.32413033693	1.375	16.5	13636.3824268404	29.5092592592593	2839579.12654169
m30364	2925496	380.166666666667	24613.1993055556	2380.10752314815	34383.0842628601	2749.02083333333	9740.91394731042	2	0.3125	17.1666666666667	1394.06203703704	833.793063078704	2919.45872432577	2.5625	27.7	12922.6169091507	50.8101851851851	2833079.02487568
m42165	2918847	166.833333333333	26363.4875	2865.66064814815	33713.2556399269	2587.04166666667	9860.61694444444	2	0	26.5208333333333	1077.85416666667	985.42	2912.63965376525	2.9375	70.1	13359.7178106424	49.5907407407406	2824803.32356233
m26152	2875436	237.5	22196.1472222222	2749.25072751323	35371.0427816817	2855.92083333333	10932.3922056878	0	0	32.4791666666667	1235.13888888889	828.826500082672	3045.62657519933	2	28	13955.4392877964	24.0944444444444	2781942.14136648
m26220	2869052	146.5	23237.5949074074	2730.06365740741	33097.7572515708	2664.43333333334	11520.1769444444	0	0	18.7291666666667	1028.35763888889	858.358055555556	2996.04591510968	0.5	45.2	12400.8524823429	34.2425925925926	2778273.18805468
m21104	2863945	1023.66666666667	25041.0423611111	3532.05925925926	39419.0047492835	2944.125	8701.72639219577	68.25	0.25	39.2916666666667	1818.68302469136	1059.3964467317	3165.56369167034	29.1875	56.2	14139.4224387819	39.1166666666667	2762868.01413627
m10445	2853841	119.583333333333	23993.7111111111	3361.16944444444	38194.35123319	2642.2875	9123.1101521164	0	0	10.4583333333333	1527.43958333333	682.812048611111	3233.04696975125	0.975	13.2	14186.0494224394	19.8675925925926	2756732.93827574
m32062	2843207	148.833333333333	22180.6048611111	3064.86180555556	34917.4078330516	3020.29861111111	8995.93205687831	0	0	22.8125	1073.81018518519	763.653873070987	2911.54491787919	1.4375	29	13794.0592253127	22.4675925925926	2752260.27570492
m42436	2840418	322	28456.8833333333	3605.15578703704	33198.8273712798	2313.83333333333	12386.8709986772	1	0.166666666666667	139.9375	286.312037037037	928.098970679012	3296.43754778898	3.125	11.4	13811.9916515203	49.7972222222222	2741606.16258043
m21447	2825100	1210.33333333333	23937.5784722222	2959.24652777778	36452.7113665858	2252.375	10249.4878009259	98.25	0.25	25.6875	1886.06898148148	1160.62019959766	3040.83805449919	46.875	101.4	12693.9764188345	34.9962962962963	2728949.30504845
m42143	2821354	312.833333333333	24197.4	2922.18773148148	35220.516506972	2639.08333333333	10319.9497916667	15.75	0	15.09375	1347.80034722222	869.839103422619	3076.86917307374	8.0625	42.4	13154.0241542965	38.625	2727173.5652752
m33244	2819365	180.833333333333	24780.3048611111	2427.67824074074	33604.0171405331	2648.525	10424.1487367725	0	0	39.2916666666667	1253.23912037037	803.115308862434	3037.18692609586	2	28.6333333333333	13253.9601595263	19.3555555555556	2726862.7106171
m10111	2815018	85.1666666666667	22745.3347222222	3269.85185185185	36125.2470359347	2754.64583333333	7950.47330687831	0	0	4.625	1256.63888888889	730.932314814815	2987.57399323927	1.25	37.4	14025.9014584762	26.7574074074074	2723016.20152029
m71067	2795794	250.833333333333	24371.9826388889	2624.29398148148	33577.1768526051	2413.70416666667	10372.8907275132	0.416666666666667	0	13.8125	1230.27037037037	819.040664351852	2960.91316831092	2.3125	35	13030.5473886888	44.1444444444444	2704046.66059668
m71028	2795635	449.666666666667	24932.9243055556	2829.4662037037	34493.9997176753	2583.91666666667	10765.0101752646	31.75	0	25.4791666666667	1360.92708333333	985.012461006393	2974.80123119213	15.8125	47.3	12330.6666775059	22.8685185185185	2701785.39862624
m33309	2791577	207.166666666667	22812.33125	2891.07615740741	34413.498344788	2644.41666666667	9520.29535052911	0	0	44.6041666666667	893.072453703705	750.023989969136	3055.76115348049	1.375	23.7	13075.2988239353	22.9916666666667	2701221.38830952
