sample_id	total	protein_containing_complex	polarisome	EKC_KEOPS_complex	HIR_complex	MIS12_MIND_type_complex	origin_recognition_complex	gamma_tubulin_complex	inner_kinetochore	outer_kinetochore	Prp19_complex	radial_spoke	cytosolic_tRNA_wobble_base_thiouridylase_complex	zona_pellucida_receptor_complex	fibrinogen_complex	collagen_trimer	DNA_replication_factor_C_complex	transcription_regulator_complex	hemoglobin_complex	fatty_acid_synthase_complex	proteasome_regulatory_particle	proteasome_core_complex	eukaryotic_translation_initiation_factor_2_complex	eukaryotic_translation_initiation_factor_2B_complex	eukaryotic_translation_initiation_factor_3_complex	eukaryotic_translation_elongation_factor_1_complex	nascent_polypeptide_associated_complex	troponin_complex	microtubule_associated_complex	Arp2_3_protein_complex	spectrin	F_actin_capping_protein_complex	proteasome_activator_complex	proteasome_regulatory_particle__base_subcomplex	proteasome_regulatory_particle__lid_subcomplex	DNA_topoisomerase_type_II__double_strand_cut__ATP_hydrolyzing__complex	endopeptidase_Clp_complex	NAD_P_H_dehydrogenase_complex__plastoquinone_	type_II_protein_secretion_system_complex	prefoldin_complex	eukaryotic_translation_initiation_factor_4F_complex	myosin_complex	aminoacyl_tRNA_synthetase_multienzyme_complex	methionyl_glutamyl_tRNA_synthetase_complex	translation_release_factor_complex	molybdopterin_synthase_complex	proteasome_core_complex__alpha_subunit_complex	proteasome_core_complex__beta_subunit_complex	proteasome_activating_nucleotidase_complex	CCR4_NOT_core_complex	light_harvesting_complex	type_I_protein_secretion_system_complex	type_III_protein_secretion_system_complex	junctional_membrane_complex	beta_catenin_destruction_complex	intraciliary_transport_particle_A	intraciliary_transport_particle_B	nucleocytoplasmic_transport_complex	BLOC_complex	septin_complex	SCAR_complex	anaerobic_ribonucleoside_triphosphate_reductase_complex	PAN_complex	Ndc80_complex	Rad17_RFC_like_complex	Ctf18_RFC_like_complex	RecQ_family_helicase_topoisomerase_III_complex	Mis6_Sim4_complex	CBF3_complex	spitzenkorper	cell_envelope_Sec_protein_transport_complex	G_protein_beta_gamma_subunit_complex	filamentous_actin	protein_DNA_complex	DNA_recombinase_mediator_complex	type_VI_protein_secretion_system_complex	CAF_1_complex	monopolin_complex	TSC1_TSC2_complex	exomer_complex	Cvt_complex	BBSome	RNA_cap_binding_complex	Sid2_Mob1_complex	Nrd1_complex	Mon1_Ccz1_complex	Seh1_associated_complex	MKS_complex	fatty_acid_beta_oxidation_multienzyme_complex	eisosome_filament	ESCRT_complex	MCM_complex	receptor_complex	RAVE_complex	apoptosome	type_IV_secretion_system_complex	HICS_complex	DNA_packaging_complex	tricarboxylic_acid_cycle_enzyme_complex	mRNA_editing_complex	tubulin_complex	viral_portal_complex	Ski_complex	ASAP_complex	acyl_CoA_ceramide_synthase_complex	GATOR2_complex	inflammasome_complex	NVT_complex	Yae1_Lto1_complex	cytochrome_complex	sperm_individualization_complex	WASH_complex	Cdc42_GTPase_complex	Myo2p_Vac17p_Vac8p_transport_complex	ER_membrane_insertion_complex	Cbf1_Met4_Met28_complex	FAR_SIN_STRIPAK_complex	glycoprotein_complex	FAL1_SGD1_complex	R2TP_complex	Rix1_complex	CIA_complex	MCM_core_complex	GAIT_complex	type_V_protein_secretion_system_complex	protein_complex_involved_in_cell_adhesion	membrane_protein_complex	mitochondrial_protein_containing_complex	vesicle_tethering_complex	BORC_complex	chaperone_complex	subcortical_maternal_complex	TTT_complex	Aim21_Tda2_complex	ubiquinone_biosynthesis_complex	reelin_complex	Sm_like_protein_family_complex	MIH_complex	Cdc24p_Far1p_Gbetagamma_complex	matrilin_complex	SLAC_complex	nuclear_protein_containing_complex	endoplasmic_reticulum_protein_containing_complex	intracellular_protein_containing_complex	enzyme_activator_complex	catalytic_complex	ornithine_carbamoyltransferase_inhibitor_complex	peptidase_inhibitor_complex	Ras_guanyl_nucleotide_exchange_factor_complex	RPAP3_R2TP_prefoldin_like_complex	RQC_complex	GATOR1_complex	Gtr1_Gtr2_GTPase_complex	CoA_synthesizing_protein_complex	L_cysteine_desulfurase_complex	iron_sulfur_cluster_assembly_complex	Syp1_complex	bub1_bub3_complex	Mcs4_RR_MAPKKK_complex	transporter_complex	sumoylated_E2_ligase_complex	DNA_repair_complex	X3M_complex	RZZ_complex	Ste12p_Dig1p_Dig2p_complex	Tec1p_Ste12p_Dig1p_complex	Rvs161p_Rvs167p_complex	Dom34_Hbs1_complex	Kelch_containing_formin_regulatory_complex	EARP_complex	MWP_complex	Ubp3_Bre5_deubiquitination_complex	Vma12_Vma22_assembly_complex	ribonucleoprotein_complex	actin_cytoskeleton_regulatory_complex	Remaining
m40081	665444	44	0	0	1	0	0	0	0	0	0	0	0	0	0	39.5	0	72.5	0	39	0	10	0	0	1.33333333333333	0	0.666666666666667	0	1.66666666666667	10	0	0	0	0	0	0	0	0	49.9166666666667	0	0	9	0	0	0	128	0	0	0	0	0.5	1.5	6.83333333333333	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1797.66666666667	0	387	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	4	1	160.1	42.125	0	0	0	0	0	0	0	0	0	0	84.125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	4308.45833333333	0.75	0.166666666666666	0	0	0	0	0	0	0	0.666666666666667	0	0	0	0	4.83333333333333	0.333333333333333	3458.29166666667	0	13429.3095238095	0.4	0	0	0	0	0	0	0	0	0.5	0	0	0	691.75	0	1268.41666666667	0	0	0	0	0	0	0	0	0	0	0	4905.36666666666	0	634472.323809524
m21138	662040	8	0	0	0	0	0	0	0	0	0	0	0	0	0	17.5	0	164	0	66	0	39	0	0	0	0	0	0	0.333333333333333	16	0	0	0	0	0	0	0	0	59.0833333333333	0	0	8	0	0	0	115	0	0	0	0	0	0.5	17.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2475.08333333333	0	714	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	201.25	132.625	0	0	3	0	0	0	0	0	0	0	105.666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6268.625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5057.91666666667	0	15833.9583333333	0	0	0	0	0	0	0	0	0	0	0	0	0	1074.375	0	1944	0	0	0	0	0	0	0	0	0	0	0	6537.5	0	621180.083333334
m101445	661121.999999999	61.5	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	100	0	1382	0	5	0	0	0	0	0	0	0.666666666666667	1	0	0	0	0	0	0	0	0	72.4166666666667	0	0	12	0	0	0	230	0	0	0	0	0	1	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2361.03333333333	0	153	0	0	0	0	0	0.2	0	0	0	0	0	0	13	0	0	0.5	0	0	0	4	0	216.45	99.5520833333333	0	0	0	0	0	0	0	0	0	0	28.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8478.3125	1.15625	0	0	0	0	0	0	0	0	0	0	0	0	0	2.25	0	5271	0	14710.8833333333	0.8	0	0	0	0	0	0	0	0	1	0	0	0	1425.3125	0	1337.08333333333	0	0	0	0	0	0	0	0	0	0	0	7323.01666666666	0	617779.366666666
m82029	660161	317.5	0	0	0	0.5	0	0	0	0	0	0	0	0	4	7.5	0	120	0	55	0	29	0	0	0.333333333333333	0	0	0	0.916666666666667	9	0	0	0	0	0	0	0	0	294.416666666667	0	0	14	0	0	0	109.5	0	0	0	0	0	0.5	78.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2586.66666666667	0	64	0	0	0	0	0	0	0	0	0	0	0	0	116	0	0.25	0	6	0	0	0	0	121	114.145833333333	0	0	4	0	0	0	0	0	0	0	137.666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	5859.125	4.0625	0	0	0	0	0	0	0	0	0	0	0	0	0	2.75	0	4190	0	14275.8083333333	1.6	0	0	0	0	0	0	0	0	7.5	0	0	0	1023.29166666667	0	1487.08333333333	0	0	0	0	0	0	0	0	0	0	0	5147.95	0	623959.683333333
m40089	659630	10.5	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	273	0	169	0	11.5	0	0	3.33333333333333	0	0	0	0.666666666666667	6	0	0	0	0	0	0	0	0	38.8333333333333	0	0	5	0	0	0	168	0	0	0	0	0	2	14.75	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	2161.26666666667	0	36	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0.5	0	216.85	20.875	0	0	0	0	0	0	0	0	0	0	128.333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4869.375	3.125	0	0	0	0	0	0	0	0	0	0	0	0	0	1.83333333333333	0	3751.41666666667	0	14241.8166666667	0.2	0	0	0	0	0	0	0	0	0	0	0	0	827.041666666667	0	1725.25	0	0	0	0	0	0	0	0	0	0	0	5594.48333333334	0	625331.05
m26270	656679.000000001	48.5	0	0	0	0	0	0	0	0	0	0	0	0	0	88	0	26	0	231	0	32	0	0	1.66666666666667	0	0	0	3	100	0	0	0	0	0	0	0	0	31	0	0	54	0	0	0	388	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1904.16666666667	0	11	0	0	0	0	0	0	1.5	0	0	0	0	0	0	0	0	0	0.25	0	0	0	0	246.25	66.75	0	0	0	0	0	0	0	0	0	0	22.9166666666667	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0.5	7872.66666666666	0.875	0	0	0	0	0	0	0	0	0	0	0	0	0	0.783333333333333	1.16666666666667	4922.34166666667	0	13459.05	0	0	0	0	0	0	0	0	0	0	0	0	0	1223.58333333333	0	1518.08333333333	0	0	0	0	0	0	0	0	0	0	0	7790.33333333333	0	616618.616666667
m26358	652509	50.5	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	123	0	111	0	13.5	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	79.0833333333333	0	0	3	0	0	0	151	0	0	0	0	2.25	0	44	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1665.25	0	781	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0.5	0	0	0	0	0	170.75	58.25	0	0	0	0	0	0	0	0	0	0	62.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5424.16666666667	2.25	0.5	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3646	0	12976.5666666667	0.4	0	0	0	0	0	0	0	0	0	0	0	0	862.333333333333	0	1309.5	0	0	0	0	0	0	0	0	0	0	0	5118.66666666667	0	619797.283333334
m42332	648634	8	0	0	0	0	0	0	0	0	0	0	0	0	0	40	1	143	0	11	0	4.5	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	18.5833333333333	0	0	0	0	0	0	96	0.5	0	0	0	0	0.5	14	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	2469.16666666667	0	272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	113.75	63.25	0	0	0	0	0	0	0	0	0	0	126.666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4290.125	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4407.41666666667	0	14884.4166666667	0	0	0	0	0	0	0	0	0	0	0	0	0	721.041666666667	0	1695.16666666667	0	0	0	0	0	0	0	0	0	0	0	5457.16666666667	0	613782.25
m40086	644197.999999999	60.5	0	0	0	0	0.5	0	0	0	0	0	0	0	0	17.5	0	103.2	0	49	0	6	0	0	0	0	0	0	0.666666666666667	4	0	0	0	0	0	0	0	0	45.5833333333333	0	0	1	0	0	0	51	0	0	0	0	0	10.5	20.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2610.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0.25	0	0	0	0	0	123.75	41	0	0	0	0	0	0	0	0	0.333333333333333	0	155.333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5150.08333333333	2.5	0	0	0	0	0	0	0	0	0	0	0	0	0	1.95	0	3685	0	14166.7666666667	0.6	0	0	0	0	0	0	0	0	1	0	0	0	815.166666666667	0	1530.66666666667	0	0	0	0	0	0	0	0	0	0	0	5000.08333333333	0	610528.566666666
m40068	642637	13	0	1	0	0	0	0	0	0	0	0	0	0	0	2.5	4	98	0	46	0	13	0	0	0	0	0	0	2.33333333333333	0	0	0	0	0	0	0	0	0	111.333333333333	1	0	40	0	0	0	102	1	1	0.5	0	1.5	9	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2020.33333333333	0	333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	1	0	0	0	0	196.5	78	0	0	1	1	0	0	0	0	0	0	89.9166666666667	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	5147.29166666667	1	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4000.83333333333	0	12918.6666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	863.708333333333	0	1687	0	0	0	0	0	0	0	0	0	0	0	6081.08333333334	0	608737
m59008	642565	17	0	0	0	0	0	1	0	0	0	0	0	0	1	12	0	39.5	0	72	0	21.5	0	0	0.666666666666667	0	0	0	3	9	0	0	0	0	0	0	0	0	44.3333333333333	0	0	2	0	0	0	168	0	0	0	0	5	10.1666666666667	27.3333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2298.45	0	208.5	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0.5	0	217.7	53.5	0	0	0	0	0	0	0	0	0	0	92.625	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	5477.75	1.5	0.166666666666666	0	0	0	0	0	0	0	0	0	0	0	0	2.33333333333333	0	4558.5	0	12733.4583333333	0	0	0	0	0	0	0	0	0	0	0	0	0	841.083333333334	0	1681.16666666667	0	0	0	0	0	0	0	0	0	0	0	6697.73333333333	0	607260.533333333
m59047	638389	7	0	0	0	0	0	0	0	0	0	0	0	0	0	32.5	0	42.5	0	156	0	11	0	0	1.66666666666667	0	0	0	1.25	30	0	0	1	0	0	0	0	0	44.5	0	0	33	0	0	0	226	0	0	0	0	0	0	49.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1941.85	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	183.6	15.75	0	0	0	0	0	0	0	0	0	0	45.9166666666667	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	5792.6875	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	2.875	0	3991.16666666667	0	12720.1666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	889.895833333333	0	1475.83333333333	0	0	0	0	0	0	0	0	0	0	0	5990.15833333333	0	604690.683333333
m42245	637484	332.833333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	90	0	259.5	0	46	1	16.5	0	0	1	0	0	0	1.45833333333333	3	0	0	0	0	0	0.333333333333333	0	0	256	0	0	2	0	0	0	175	0	0	0	0	0	0	25.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3786	0	48	0	0	0	0	0	0	0	0	0	0	0	0	83	0	0	0	0	0	0	1	0	157.75	210.25	0	0	0	0	0	0	0	0	0	0	108.958333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	9180.58333333334	3.5	0	0	0	0	0	0	0	0	1.33333333333333	0	0	0	0	13.7	0	5660.84166666667	0	13637.4166666667	3.2	0	0	0	0	0	0	0	0	4.5	0	0	0	2109.95833333333	0	2272.25	0	0	0	0	0	0	0	0	0	0	0	7107.66666666667	0	591882.216666667
m21049	637346	19.5	0	0	0	0	0	0	0	0	0	0	0	0	7	33.5	0	124	0	111	0	4	0	0	0	0	0	0	3.66666666666667	25	0	0	0	0	0	0	0	0	27.8333333333333	0	0	15	0	0	0	105	0	0	0	0	0.5	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1680	0	985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	144.25	27	0	0	0	0	0	0	0	0	0	0	73.7916666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4684.85416666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0.166666666666666	3332.16666666667	0	12384.2916666667	0	0	0	0	0	0	0	0	0	0	0	0	0	756.395833333333	0	1264.41666666667	0	0	0	0	0	0	0	0	0	0	0	4724.33333333333	0	606758.833333333
m10422	636578	64.3333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	52.5	0	117	0	63	0	3.5	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	53.3333333333333	0	0	0	0	0	0	188.5	0	0	0	0	0	0.5	38.75	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2288.66666666667	0	599	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	10	0	134	69.875	0	0	0	0	0	0	0	0	0	0	74.4583333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6239.04166666667	0.75	0	0	0	0	0	0	0	0	0	0	0	0	0	1.55	0	4574.41666666667	0	14596.5416666667	1.2	0	0	0	0	0	0	0	0	0.5	0	0	0	992.083333333334	0	1704	0	0	0	0	0	0	0	0	0	0	0	5636.83333333333	0	599053.666666667
m42303	631254	5	0	0	0	0	0	0	0	0	0	0	0	0	0	7.5	0	84	0	31	0	1	0	0	0	0	0	0	0	16	0	0	0	0.5	0	0	0	0	18.9166666666667	0	0	0	0	0	0	117	0	0	0	0	0	0	12.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1880.5	0	148	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0.5	0	59.5	148.875	0	0	0	0	0	0	0	0	0	0	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4098.41666666667	0.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3412.45833333334	0	13016.95	0.2	0	0	0	0	0	0	0	0	0.5	0	0	0	759.75	0	1240.25	0	0	0	0	0	0	0	0	0	0	0	4265	0	601841.933333333
m40101	629411	7	0	0	0	0	0	0	0	0	0	0	0	0	34	8	0	39.5	0	140	0	8	0	0	0	0	0	0	0.666666666666667	4	0	0	0	0	0	0	0	0	38	0	0	4	0	0	0	211	0	0	0	0	3.5	0	70.5	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	2267.25	0	191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	154.25	29.875	0	0	0	0	0	0	0	0	0	0	93.6666666666667	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	4835.72916666667	3.25	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.2	4128.83333333333	0	12541.375	0	0	0	0	0	0	0	0	0	0	0	0	0	748.604166666667	0	1466.75	0	0	0	0	0	0	0	0	0	0	0	5761.28333333333	0	596599.766666666
m750053	627479.999999999	1041.66666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	141	0	20	0	74.5	0	0	0	0	0	0	0.833333333333333	3	0	0	0	0	0	0.333333333333333	0	0	557.833333333333	0	0	3	0	0	0	259.5	0	0	0	0	0	0	9.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	1751	0	12	0	0	0	0	0	0	0	0	0	0	0	0	304	0	0	0	0	0	0	1	0	110.6	258.875	0	0	0	0	0	0	0	0	0	0	181.666666666667	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	10048.2083333333	3	0	0	0	0	0	0	0	0	0	0	0	0	0	14.1666666666667	0	3795.25	0	14250.575	7.6	0	0	0	0	0	0	0	0	16.5	0	0	0	2106.875	0	1293.41666666667	0	0	0	0	0	0	0	0	0	0	0	4081.33333333333	0	587107.266666666
m42187	617939.999999999	45.3333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	133	0	118	0	2.5	0	0	0	0	0	0	1.33333333333333	2	0	0	0	0	0	0	0	0	33	0	0	1	0	0	0	204	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1960.98333333333	0	883	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0.25	0	0	0	1	0	192.15	61.25	0	0	4	0	0	0	0	0	0	0	68.6666666666667	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	5739.12499999999	0.333333333333333	0	0	1	0	0	0	0	0	0	0	0	0	0	1.75	0.5	3737.83333333333	0	13307.3333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	959.041666666666	0	1408	0	0	0	0	0	0	0	0	0	0	0	4977.66666666666	0	584054.949999999
m42400	617666.999999999	2	0	0	0	0	0	0	0	0	0	0	0	0	0	19.5	0	117	0	49	0	8	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	18.6666666666667	0	0	12	0	0	0	243	0	0	0	0	0.5	3.5	50.5	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2168	0	128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	170.5	72	0	0	0	0	0	0	0	0	0	0	70.6666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6130.58333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4769.75	0	14370.9166666667	0	0	0	0	0	0	0	0	0	0	0	0	0	996.166666666667	0	1950.25	0	0	0	0	0	0	0	0	0	0	0	6432.16666666666	0	579880.333333333
m42422	614056.000000001	436.833333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	58	0	65	0	40	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	353.666666666667	0	0	0	0	0	0	331	0	0	0	0	0	19.6666666666667	97.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2306.33333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	210	0	0	0	0	0	0	41	0	81.75	150.25	0	0	0	0	0	0	0	0	0	0	80.7916666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9797.1875	7.5625	0	0	1	0	0	0	0	0	0	0	0	0	0	9.25	0	4930.75	0	14024.0166666667	11.6	0	0	0	0	0	0	0	0	12.5	0	0	0	1476.79166666667	0	1409	0	0	0	0	0	0	0	0	0	0	0	4783.41666666667	0	573309.383333334
m42407	610400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	94.5	0	158	0	11	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	36.8333333333333	0	0	0	0	0	0	182	0	0	0	0	0	8.5	21.8333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2138	0	267	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0.5	0	0	0	0	146	104.75	0	0	0	0	0	0	0	0	0	0	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5754.33333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.25	0	4212.25	0	14771.1666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	950.666666666667	0	1668	0	0	0	0	0	0	0	0	0	0	0	5382.61666666667	0	574379.8
m33061	606460	58.6666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	33.5	0	155.5	0	74	0	8.5	0	0	0	0	0	0	1.66666666666667	0	0	0	0	0	0	0	0	0	49.6666666666667	0	0	1	0	0	0	97	0	0	0	0	0	0.5	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1915.5	0	597	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	1.5	0	0	3	0	115.35	89.5	0	0	0	0	0	0	0	0	0	0	101.583333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	5085.875	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	1.25	0.6	3400.54166666667	0	13018.575	0.6	0	0	0	0	0	0	0	0	0.5	0	0	0	872.791666666667	0	1206.33333333333	0	0	0	0	0	0	0	0	0	0	0	4801.33333333333	0	574730.666666667
m33003	603877	12	0	1	0	0	0	0	0	0	0	0	0	0	0	13	0	96	0	95	0	12	0	0	1	0	0	0	4.5	8	0	0	0	0.5	0	0	0	0	50.5	0	0	7	0	0	0	137	0	0	0	0	0	0.5	21	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2033.18333333333	0	191	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2.5	0	0	0	0	173.35	78.125	0	0	0	0	0	0	0	0	0	0	99.6666666666667	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	5	4783.16666666667	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1.58333333333333	0.166666666666666	3867.16666666667	0	12616.7916666667	0	0	0	0	0	0	0	1	0	0	0	0	0	772.333333333333	0	1517.33333333333	0	0	0	0	0	0	0	0	0	0	0	5249.65	0	572018.983333333
m10152	600810	5	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	127	0	96	0	8	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	93.75	0	0	1	0	0	0	168	0	0	0	0	0	1	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2679.83333333333	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.25	0	0	5	0	176.5	86.25	0	0	0	0	0	0	0	0	0	0	120.583333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.5	5327.0625	0	0	0	0	0	0	0	0	0	0.333333333333333	0	0	0	0	0.333333333333333	0	5053.16666666667	0	15538.6583333333	0.2	0	0	0	0	0	0	0	0	0	0	0	0	861.645833333332	0	2159.25	0	0	0	0	0	0	0	0	0	0	0	6228.58333333333	0	562016.1
m82024	594285	9	0	0	0	0	0	0	0	0	0	0	0	0	6	12	0	69	0	198.5	0	22.5	0	0	0.333333333333333	0	0	0	4.33333333333333	17	0	0	0	0.5	0	0	0	0	42.1666666666667	0	0	6	0	0	0	183	0	0	0	0	0.5	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2115.2	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.75	0	0	0	0	169.95	38.5	0	0	5	0	0	0	0	0	0	0	88.1666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.5	5436.83611111111	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	2.25	0.111111111111111	3953.08333333333	0	12743.2277777778	0	0	0	0	0	0	0	0	0	0	0	0	0	927.308333333333	0	1533.16666666667	0	0	0	0	0	0	0	0	0	0	0	5679.01666666667	0	560945.6
