SampleID	log_POS_00183.9719660	log_POS_00085.0105960	POS_00172.0579960	log_POS_00821.5709660	log_POS_00313.1258560	sqrt_NEG_00313.0786040	POS_00137.0960460	log_POS_00102.0371560	log_POS_00239.0890560	log_POS_00147.0803860	log_NEG_00792.8592540	sqrt_NEG_01518.7387440	log_POS_00329.1747860	POS_00261.6368360	POS_00131.0702260	POS_00193.1070560	orig_POS_00337.1470860	log_POS_00103.0389160	log_POS_00679.4114760	log_NEG_01246.7890140	log_NEG_00468.8968340	sqrt_NEG_00165.0409140	log_NEG_00298.9654040	orig_POS_00155.9770360	log_NEG_00725.3738740	log_NEG_01588.7316040	log_NEG_00441.6821040	POS_00119.0855060	log_POS_00196.0447260	log_POS_00092.0674360	log_POS_00224.0760360	log_NEG_00620.8451040	sqrt_POS_00264.0762760	POS_00313.1799660	NEG_00161.0456240	log_POS_00187.0729260	log_POS_00283.1304860	POS_00195.1226860	log_POS_00083.0213860	log_NEG_00658.8890940	log_POS_00657.3671760	POS_00151.0964260	log_POS_00311.1642260	log_POS_00701.3935260	POS_00245.1383360	log_NEG_01586.7261640	log_NEG_00328.9862140	POS_00133.0858760	log_NEG_00313.1132340	log_POS_00696.4380160	log_NEG_01382.7640140	log_POS_00383.1031960	orig_POS_00165.0909860	log_NEG_00349.0243240	log_POS_00564.3589460	NEG_00101.0244940	POS_00235.1176160	log_POS_00323.0822660	log_POS_00547.3325360	log_POS_00162.0447460	log_POS_00325.2163460	log_NEG_01452.7574240	log_NEG_00250.9648340	sqrt_POS_00527.1452360	log_POS_00239.1278260	POS_00337.2042560	NEG_00073.0295040	log_POS_00340.2093760	NEG_00453.9262940	sqrt_NEG_00589.9007140	log_POS_00297.0091660	POS_00241.1046560	log_NEG_00725.8751040	log_POS_00213.1098360	NEG_00119.0350140	POS_00316.0549560	log_POS_00089.0596760	sqrt_POS_00355.2148160	log_POS_00613.3407560	log_POS_00292.0722360	log_POS_00315.1150060	POS_00233.0995660	log_NEG_01587.7294040	POS_00473.2899160	log_NEG_00308.9942340	log_POS_00635.3853560	log_POS_00337.7004760	log_POS_00351.2003660	log_NEG_00097.0296340	log_NEG_00552.8582640	log_NEG_00199.0338440	POS_00164.1070060	POS_00191.0914760	log_POS_00281.1595460	log_POS_00591.3590560	log_POS_00189.0467660	log_POS_00072.0807160	orig_POS_00149.0807960	log_POS_00399.2410360	log_POS_00296.1831360	log_POS_00205.0641360
FL10525.0	-7.85562835325732	-7.40190987491651	0.000670080690710073	-7.74519324952551	-9.68902771886902	0.00439134492638022	0.00157044637473746	-7.83869558040271	-8.62513975007195	-6.46740226121503	-5.38499892995674	0.039683650458847	-6.12491252453203	0.000170051512255774	0.000598127587179784	0.00177963790037192	5.62313740208192e-05	-8.52470318194487	-5.1887878735276	-8.36664225672844	-5.47213226590732	0.00420601201569009	-8.02844422100414	0.000160297681055439	-7.78169063543013	-7.08886065962859	-5.68682627114846	0.000354973560156342	-7.74313612329003	-9.81346063043795	-7.23318282167824	-7.9755610886566	0.030086530509501	0.0058420999357797	0.0272359061424034	-7.48469913525625	-8.41330594521546	0.000176429961880269	-6.89025566146292	-7.64111332620034	-7.70003101168817	0.000891534116893567	-6.2239737807993	-8.04465802918433	0.000158514288181048	-5.32610225547586	-7.5074155919516	0.000790462950064501	-5.9130020821521	-5.02461560730935	-6.82258293306269	-4.59771463511777	0.00153857686989677	-8.56019733569915	-5.72644259886304	0.057177894011166	7.68780260674606e-05	-7.0388516307398	-5.56120335657539	-6.69138498024379	-7.50849427937725	-6.88120671368163	-5.98585903999085	0.0297634844132954	-9.82815884173052	0.000400072535699161	0.0208767607499581	-5.50186555452255	0.00489214043089279	0.0542618988291607	-10.0245698127139	8.99307510897226e-05	-6.88120671368163	-8.56029858488192	0.0502373396743562	0.000208908373861842	-8.2631188650167	0.0281082249788322	-8.76309687024439	-8.70590302261245	-8.21569820816645	0.000370737878305256	-6.6847455082886	0.00255458536023774	-6.52759145750347	-5.72017801926977	-9.11827444366957	-7.96963793002639	-3.6671447432717	-8.07747930450197	-7.66944212043487	0.000443138412742366	3.35971365622962e-05	-5.64099014534608	-5.78238713188604	-5.94452651256849	-2.65916257820781	0.000420655076775984	-6.31919532398249	-5.78520309114724	-8.87475457182469
FL10436.1	-7.90758217702156	-7.66202284880353	0.0010222846806852	-7.84146304262783	-9.42965121472664	0.00447595701958316	0.00160430869610789	-8.01176508302362	-8.82981895814564	-6.57032502430173	-5.14718573687492	0.0428552286841266	-5.77251313970065	0.000102570266185547	0.000674560038099591	0.00205391917656651	6.44306061509441e-05	-8.44054578807724	-5.03084458137582	-8.03427436504668	-5.58710591440516	0.00379203455379248	-8.12272908264306	0.000143027251985273	-7.31928719867894	-7.09296100644633	-5.36633845117207	0.000344590700820535	-7.7403086013768	-9.9434073065892	-7.39405662077133	-8.15109469187607	0.034779793128917	0.00526701094819423	0.0227191426358629	-7.61611649221692	-8.17608255406858	0.000203216528664222	-7.49376684699262	-7.57249879905541	-7.54816134031915	0.000977642548349516	-5.8123343095308	-7.67242989546925	0.000159205851933417	-5.27019659728714	-7.36299140318684	0.000866106712803767	-5.83722975542361	-4.87086284290238	-6.49617006536554	-4.26279389589289	0.00140293485500057	-8.29268774393176	-5.54511042577974	0.0465095902156221	8.48250126650624e-05	-6.6430383640083	-5.38201815320574	-6.27684108780576	-7.59708079544503	-7.32411128408031	-5.7087948797923	0.0344421588446974	-9.37452501736074	0.000462261356685389	0.0176184657803225	-5.29215063705956	0.00336385290343544	0.0639696777436761	-10.2553340815994	0.000109520164122193	-6.58570312864175	-8.45607609279346	0.0409493495675578	0.000254406732810925	-8.13208325633614	0.0304012548783309	-8.66617794807834	-8.25115825264472	-8.00096873705447	0.000442621210910438	-6.69411904124077	0.00276550379494465	-6.54392569382162	-5.55852772800384	-8.68622744045857	-7.77871413576292	-3.88184149078821	-7.92655154661786	-7.27724083538668	0.000425991314129211	3.62777929672258e-05	-5.43071723201229	-5.6757394835315	-5.64759181221927	-2.9993031797316	0.00057943731255638	-6.39988440012042	-5.67408153705318	-8.98514093842861
FL10453.1	-7.63164357246481	-7.94796305288926	0.00110537486889413	-7.713135567712	-9.58216688992864	0.00414623303311341	0.00173115167172709	-8.40836689868994	-8.86963759135796	-6.41423226971491	-5.29888311006377	0.0366347584365459	-5.98227457558879	8.44782726833065e-05	0.000702862334054097	0.00219830260369743	6.43349196093486e-05	-8.2489461555751	-5.05599168204512	-8.21837685012758	-5.4466559501303	0.00329410181994561	-8.05225785633245	0.000180435969027968	-7.70962349553597	-7.17148099351413	-5.67973133986649	0.000407088690127596	-7.6298132801204	-9.94065385465959	-7.11447428343592	-8.47911861600519	0.0351839427096822	0.00643898490140209	0.0246044692000425	-7.34433640203198	-8.23434377566247	0.000224526743512892	-7.27608125044816	-7.53887575435623	-7.47388644781564	0.000978368673590834	-5.97004965382421	-7.80591389956855	0.000183535936503169	-5.57101233545593	-7.24969134902692	0.000876743450542096	-5.53929653880118	-4.90220585282046	-7.02695105681693	-4.3009186540593	0.00166367178765764	-7.48506979556857	-5.55417484919201	0.0496698519466799	9.16532238588356e-05	-6.60193216742981	-5.3934382350681	-6.25383571948419	-7.70126821797231	-6.69028627710532	-6.08258439079515	0.0330542575202195	-9.45515369527438	0.000441296299851879	0.0201377494942729	-5.34552046094383	0.00651580522712406	0.0659121570099473	-10.3634637925933	0.000112033644978779	-6.69028627710532	-8.54304681681182	0.0446488004932235	0.000210378691127575	-8.08825732636438	0.0301985124441	-8.69284870551776	-9.06692422293426	-7.39878772435227	0.000387909989503988	-6.84664192341148	0.00251522885388227	-6.55473699592879	-5.57788544741825	-8.88260562543726	-7.86498481041655	-3.89385584190315	-8.02960751241807	-6.95569138704134	0.000581700277152286	4.12010451130962e-05	-5.43055263819692	-5.721947034411	-5.13800406506028	-3.22003890828801	0.000664003874770033	-6.42070103296019	-5.72309796728835	-9.26323222553623
FL10454.1	-7.82157317641512	-7.87692707341363	0.00104229734262054	-7.61530451006199	-9.71503406233318	0.00416227878911466	0.00167288957318874	-8.34642681115207	-8.91859983653411	-6.49243335873062	-5.3448312731114	0.0425799145202086	-5.76918354996668	0.000145202996422721	0.000598426445745025	0.00177338691064839	5.61516771087068e-05	-8.5309712110037	-5.06582744288063	-8.1413246926349	-5.76558295155739	0.00338896160843008	-8.16831435446101	0.000150183144342886	-7.84482297204951	-7.31154573258957	-5.52037656712845	0.000369090285578904	-7.46385934468658	-9.7583737649067	-6.94396820404442	-7.95779060370631	0.023484829032542	0.00560894786478417	0.0221892601196403	-7.30545037298824	-8.49383752600665	0.000178925386419154	-7.50601762233291	-7.71045431017189	-7.49477387729023	0.000845720809589659	-5.80560405527443	-7.88568296723441	0.000149830887191502	-5.54748857589584	-7.67392783321052	0.000761454527312507	-5.55232978903963	-4.90789705181405	-6.35874218792042	-4.95801121778499	0.00167615097172192	-8.16366205105597	-5.64106645814473	0.0467098418461846	7.16829756805732e-05	-7.38670776853621	-5.47603903067595	-7.00955498890355	-7.4410942768966	-6.76486681899804	-6.04211723559678	0.0248032304506924	-9.38425378959699	0.000438798884901212	0.0178543895676652	-5.36279958131036	0.00597696621068921	0.0630023686064167	-11.047144304925	9.10818137748282e-05	-6.76486681899804	-8.67721907477865	0.0419103603354286	0.000173324600615211	-8.22653591846009	0.0302211237460361	-8.74255500684436	-9.10120232327428	-8.09303888565004	0.000372063263669104	-7.10069356209768	0.0027076653048128	-6.73287072879579	-5.55216343806244	-8.82951226709298	-7.785018399643	-3.89090492354416	-7.78731361527397	-7.78753232130821	0.000489027294080917	2.68080187745409e-05	-5.61427740868368	-5.81246372400796	-6.22082192364602	-3.22512510354907	0.000409421128268464	-6.49943543916415	-5.80836464058091	-9.34643397045468
FL10324.1	-7.86370177808062	-8.05841152029716	0.0010136594219988	-7.80565530771161	-9.5764736132769	0.00440496217655592	0.00160071407540776	-8.51196509423401	-9.02880615662513	-6.6056505534067	-5.27998209349309	0.0490407563470849	-6.09050845244173	0.000113019491255185	0.000632060525834722	0.00198450337515375	5.89520696162822e-05	-8.3671354307144	-5.18529228960494	-8.27240896520772	-5.42574828783958	0.00371300531603539	-7.94179080179357	0.00012611059395653	-7.66717532607928	-6.86526439260961	-5.49643669283032	0.000387717215626116	-7.62979770591258	-9.90205738324276	-7.06586076778935	-8.15465602703367	0.0307323868422946	0.00547489357830017	0.022359623140792	-7.43933040912887	-8.41558146078759	0.000182273420180534	-6.94618054524636	-7.33221332289284	-7.51663461618158	0.000862669867022065	-6.03522715300487	-7.92506628741604	0.000158551490870491	-5.4382191334683	-7.14706180389309	0.000763944687875041	-5.74409691165966	-5.02143025119138	-6.62079150456521	-4.36617331212723	0.0013598092636379	-8.157176137181	-5.67361125178455	0.0462471815583885	8.14374550189762e-05	-7.04089076076624	-5.5252723290225	-6.51923087516682	-7.7388161307136	-6.70618306866931	-6.02527515812901	0.0311863323219942	-9.56988357851284	0.000395326389011042	0.0177311021892056	-5.46534002722818	0.00584465631330079	0.0628344057082291	-10.9304198271285	9.99711941147437e-05	-6.70618306866931	-8.51803446698239	0.041152111975166	0.0001675008627282	-8.24533229063057	0.0280423736128089	-8.85771297920276	-9.32148876337868	-8.15953691360638	0.000407467755434523	-6.77873428326373	0.00246729449275674	-6.47035638994028	-5.69606770607702	-8.88257800600702	-7.8451498114637	-3.85813554332778	-7.88396387501685	-7.11730733681553	0.0004218839343651	3.21171791418765e-05	-5.53250329846955	-5.89187243198263	-5.85010822330505	-3.38321160544944	0.000526562335851806	-6.54248711358913	-5.88854238525356	-9.04173518527213
FL10428.1	-7.82683543308568	-7.80783478468886	0.00104674180425392	-7.82247945355075	-9.56911878626034	0.00516509262685148	0.00146726708828628	-8.2570561267406	-8.84409132690291	-6.52562010264303	-4.91471705986678	0.0373447804381434	-6.06517990744489	0.000123705160089345	0.000547268142789745	0.00172631342624724	5.58770520170998e-05	-8.46383952938366	-5.0844298164573	-8.2501071890715	-5.52902436538866	0.00388501928575997	-8.03079961303614	0.000178502181543504	-7.75981774199762	-7.32999309687924	-5.54707378942811	0.000368300657068666	-7.62650705354607	-9.93867752008325	-7.0418665837724	-7.99206786551656	0.0272299816530538	0.00615594071482135	0.0217151144698796	-7.40519398316441	-8.42592572235359	0.000163798621542968	-7.19084096174368	-7.71112165610041	-7.43887147613834	0.000815112006098575	-6.09532729613184	-7.82927699077104	0.000140307053936171	-5.4042953526204	-7.57113925462899	0.000726805149941253	-5.61689053874873	-4.91894779447225	-6.60967429328581	-4.75529642838367	0.00152915653724653	-8.59030837363209	-5.58641558440239	0.0459027190088062	6.51609010195981e-05	-7.10425148085221	-5.42940237369318	-6.64990373793659	-7.67367956606183	-6.27032328783658	-6.11549946158934	0.0277538279016433	-9.63745697778532	0.000520818672765468	0.0171842773078058	-5.35342365651884	0.003921678926256	0.0676490740197392	-11.4813926614487	8.67543317014778e-05	-6.27032328783658	-8.59945284202208	0.0408327854112675	0.000216314412848513	-8.31264563057559	0.0318984713086925	-8.77137055512893	-8.52152106339195	-8.19899940692324	0.000322814109810028	-6.55106450281119	0.0025855360651082	-6.50470070569782	-5.52101155175279	-8.91999143240399	-7.78826536979157	-3.85781348036791	-7.80142808712098	-7.55423326986906	0.000475241872154075	3.50248977196964e-05	-5.62520261730974	-5.67307599892433	-5.98640602788763	-3.28936991538903	0.000400241938065001	-6.38735094153526	-5.66772173229208	-9.14525629442647
FL10425.1	-7.74497673477589	-7.54765117835411	0.000978514228359195	-7.83122923068257	-9.53400376856385	0.00417480007511848	0.00153971719355472	-8.01333636770632	-8.91852930457934	-6.58951333534006	-5.30032519630239	0.0406919241603884	-5.85602155033935	0.000124600802928937	0.000571691899013445	0.00174139206869395	5.26319323475257e-05	-8.48930447805792	-5.26174607530575	-8.42926588233318	-5.61375093829334	0.00305661558786522	-8.22243865026334	0.000168773977813135	-7.85600357977189	-7.35287799961206	-5.71103374534968	0.000369149079618025	-7.64883450364459	-9.88873488170638	-7.11391139821848	-8.16457274530614	0.0307092781197129	0.00602054047104493	0.0223659022916673	-7.43007627632007	-8.48877217693363	0.000168498052586299	-7.35942804857712	-7.71147461055096	-7.74400441259083	0.000608313270044259	-5.66208941509328	-8.00758328137138	0.000171677756105747	-5.44268978608782	-7.29445093364816	0.000526140956344764	-5.80734860236726	-5.10723454990641	-6.87120073867584	-4.43115340390148	0.00143790177237386	-8.37302834577427	-5.87097368756422	0.0467668455972753	7.35211539269075e-05	-6.90809381009247	-5.71092162399865	-6.46412847515223	-7.52447731206743	-6.82256926567001	-6.01734945031674	0.030562641578617	-9.63059771516206	0.0003605926273243	0.0179174636303278	-5.54120457451737	0.0048879070108808	0.0604029927229867	-11.1568397154858	9.25369209166518e-05	-6.79604461368727	-8.47367690632053	0.0418896087837487	0.00020891445748046	-8.33492986718353	0.0273435612694548	-9.0109599899997	-8.56095794071032	-8.1752915656266	0.000343275209206794	-7.23333958497118	0.00245783098017311	-6.71294459934543	-5.87490593500502	-9.07337655900031	-8.09894905559916	-3.83274966362838	-7.99783017835995	-7.67171871160031	0.000463855726559983	2.50125176346023e-05	-5.68047874204642	-5.97582328466505	-5.88179563687781	-3.41490060181989	0.000359968182176394	-6.53900007460957	-5.97217682809467	-9.08331011654296
FL10479.1	-7.77513887380906	-8.22055402754999	0.000877349853615845	-7.68379131649481	-9.58746315085668	0.00501071611854296	0.00153929697715387	-8.71962536354433	-9.06735455349955	-6.67224390652343	-5.27967981249016	0.0391988969246018	-6.05030941754799	0.000176669373952985	0.000638517032820467	0.00194125927456727	4.90865166515879e-05	-8.32399972205791	-5.0712831364147	-8.1645930385245	-5.56301115415548	0.00499742838031083	-8.1827475004542	0.000165302552216281	-7.7603629322066	-7.1681495913405	-5.56684856670462	0.000330642797499235	-7.48258288310085	-9.93128751400837	-7.22198522349055	-7.76451709948648	0.0364288688701074	0.00538850667558263	0.0352632491498161	-7.43334546741126	-8.40035471138806	0.000189382489893571	-7.35472536596767	-7.53813606293622	-7.49283310778429	0.00088494814532928	-6.0878650767824	-7.88003673717384	0.00014429736103876	-5.36920542202495	-8.31720219751085	0.000798320902263008	-6.11573043987359	-4.90854807713106	-6.8259693904137	-4.27624770231952	0.00150000379194979	-8.31827240509396	-5.62950954910451	0.0762399811030975	9.29317528884172e-05	-6.83012632403935	-5.46730685173877	-6.40920941218128	-7.62842603760889	-6.67005309903772	-5.98163001603083	0.0376251910542464	-9.57700975242874	0.000472219226585717	0.0279258003515518	-5.3143188945445	0.00556649517839655	0.0586340453621269	-11.3178169633968	0.000100777603449018	-6.67005309903772	-8.58432403247177	0.0680803133713646	0.000229559888829053	-8.22656319479829	0.0310272758371192	-8.73591755723299	-8.51012046476204	-8.93207437465392	0.000399940412616274	-6.82812185304008	0.00273804896661248	-6.64135229363433	-5.64800313296784	-8.93632828318428	-7.83840936907613	-3.34247827509857	-7.61361384609962	-7.51405468156501	0.000357120406400622	3.57156489052124e-05	-5.52111329169099	-5.72718842140247	-6.07037004603749	-3.07681274680973	0.000594483774629031	-6.32963236374712	-5.73146085998573	-8.76451987757867
FL10558.1	-7.794465203643	-7.66515125516493	0.00103252910840377	-7.62221865580415	-9.69955975395488	0.00436300031430123	0.00172429870348865	-8.04590654229626	-8.93050486140178	-6.44280837007308	-4.95538600761781	0.0416040112728137	-5.90942938915952	0.000139647210505245	0.000609386374284374	0.00186976396416401	6.40319635606854e-05	-8.51673899236829	-5.13165804624904	-7.99378168254173	-5.55234569025393	0.00403534201698757	-7.97528276775907	0.000196092460520455	-7.7015015120182	-6.85324756848456	-5.4484517616479	0.000353245872106727	-7.72276440730069	-9.8822491447271	-7.2100732066501	-7.82160200829964	0.0289672056547822	0.00640984963867589	0.0269973388152957	-7.3725450910483	-8.23964966315393	0.000176324137559405	-7.51821631095051	-7.17598913938038	-7.49877489225778	0.000819211103547419	-5.93749136554493	-7.91903345963158	0.000155689269918348	-5.10589349192177	-7.08046530118558	0.000735255086432441	-5.47683618252825	-4.95128940697764	-6.43063976312068	-4.62575274358274	0.00159361817903547	-7.86563896495778	-5.59279498709459	0.056441349682884	8.93203409284184e-05	-6.86638729613508	-5.43224409239546	-6.612798126688	-7.62567566900869	-6.67658485139428	-5.85890610274929	0.024681652579141	-9.60104273472425	0.000410223219867095	0.0212612209509483	-5.38785636849528	0.00663291462597051	0.0682818814166174	-10.5405286010377	0.000113908446656165	-6.67658485139428	-8.65358264206089	0.0501321413923076	0.00025648215046901	-8.28214710508121	0.0289023890403742	-8.7171674352597	-8.62670650411122	-8.13477540540566	0.000381020282073135	-6.74869834547234	0.00270214607731661	-6.47377916239811	-5.80535973892948	-8.76998838750153	-7.86777115213545	-3.67711699825247	-7.64822220927109	-7.46356100572179	0.00057809380971175	3.21755548229264e-05	-5.61300345554685	-5.75253565727545	-5.84007858082613	-3.29130541532461	0.000423821808786474	-6.40881195730267	-5.75355946731964	-9.00596596072965
FL10559.1	-7.87346265530629	-7.70470775856804	0.000713557859425253	-7.83282897595871	-9.70865801720718	0.00420689890953774	0.00148309173894592	-8.31266972160495	-9.17795385582433	-6.39997904619334	-5.23184724781841	0.0439939143041967	-5.89342422511175	0.000174471939540589	0.000617763747253219	0.00186638834288835	5.11565607824021e-05	-8.36931849083284	-5.11341100331135	-8.0352914503342	-5.55922346990841	0.00407129883531206	-8.06743061545418	0.000146634309092566	-7.8085916537946	-7.01513785841977	-5.64204689929986	0.000360409236503583	-7.37077980880678	-9.80593053386945	-6.89262301761381	-8.0041352967231	0.0299798591053064	0.00669224245538574	0.0243141714401857	-7.14515148090817	-8.00030460978553	0.000186964409656815	-6.8878929685921	-7.72216991912469	-7.48483006651221	0.000864935567055877	-5.93700707853931	-7.84991583431189	0.000187424605377357	-5.34789301482141	-7.14709191629115	0.000761636953441788	-5.70433829973813	-4.93943751955752	-6.7248699622144	-4.42526584430788	0.00172104769393943	-8.30325395218889	-5.62873201654669	0.0502482190020149	8.86106583117292e-05	-6.74372327102217	-5.46204776533292	-6.3133375064897	-7.52108227207094	-6.77313944800081	-5.98909343546498	0.0281985634659968	-9.26168000436192	0.000480684548408448	0.0189104376699074	-5.37301519277667	0.0053716441136944	0.0595927064277834	-11.0982200828307	9.92305646957585e-05	-6.77313944800081	-8.61003548219327	0.0443663692254001	0.000175696053926012	-8.23623822734042	0.0308905475477542	-8.74223787859419	-8.82715217341159	-7.848397156816	0.000368101414050281	-6.83823376484877	0.00277146348235365	-6.5499655701785	-5.64577952650212	-8.76406065220396	-7.79165640272616	-3.79583626375479	-7.84423844521269	-7.72628725836566	0.000576758984084398	3.37596018700801e-05	-5.58064505610833	-5.73472107666722	-5.21142587011092	-3.18749934364949	0.000588287193647736	-6.43056329285809	-5.72746840230005	-9.09729668330986
FL10560.1	-7.82616821541833	-7.71952947957562	0.000654425860689957	-7.86563570425797	-9.73295469236711	0.00395599025475709	0.00141055981037358	-8.16315652864635	-8.87356835280225	-6.50642700491362	-5.31564914492398	0.0388653938330349	-5.97620670527374	0.000118466127505451	0.000596538726498227	0.00184040567895081	5.14420400374116e-05	-8.43242774050856	-5.0921541704618	-8.50839307450891	-5.78013417432487	0.0040946856889043	-8.20790763599229	0.000158871567397757	-7.93982966391707	-7.34819724979313	-5.7931675150814	0.000308494857599594	-7.68572732154002	-9.89435952656144	-7.17926956454106	-7.9766678645585	0.0307276145825895	0.0065697060126543	0.0214473679874802	-7.75381111226981	-8.34468814564162	0.000190233480835939	-7.34768683203433	-7.78660285626196	-7.5347431064023	0.000862332359161291	-6.02319715820804	-7.83722893751886	0.000152363543211516	-5.97505869338448	-7.36638603289972	0.000770993179235638	-5.69420112002632	-4.92572380878874	-7.13789036904698	-4.35031406676973	0.0013663041098589	-8.34744769445746	-5.6598056644209	0.0457764063612664	8.32554331642212e-05	-6.66966110218415	-5.50303331826422	-6.32439549254156	-7.46683601198488	-6.8750101046226	-6.13155724489049	0.0314882126476195	-9.53149919358436	0.000421695703880821	0.0176001831527773	-5.39152760538472	0.00516139643977196	0.0624006033987288	-11.3881832572293	9.77784976529965e-05	-6.8750101046226	-8.62073160330083	0.0414033895481873	0.000223992459063587	-8.23138945507489	0.0292515543382402	-8.6952755410113	-8.25102085703828	-7.80028881740453	0.000367299385945158	-7.40549545209381	0.00258308634374947	-6.64834937661976	-5.63921506385295	-8.7829174370482	-7.86354381861026	-3.90984257484009	-7.83718306837162	-7.35146973697898	0.00050408823265257	4.31564744833094e-05	-5.60747439006101	-5.78242550135673	-5.62650151309635	-2.79669841188628	0.000477642149591054	-6.41422648548168	-5.78306245142871	-9.2748537694402
FL10113.1	-7.96321661532414	-7.81200987985723	0.000941478775444	-7.8174717125199	-9.70375698444057	0.00445589476680387	0.00160952390379879	-8.23315386831583	-9.26464827829896	-6.48664702983119	-4.93573147516762	0.0429291330649257	-6.1256024989894	0.000140803930002129	0.000609119983487338	0.00185636656119745	5.11309313232484e-05	-8.44907922921498	-5.17922201781111	-8.13161256014225	-5.70691635376514	0.00454109267778998	-8.03707443926947	0.000153932100979066	-7.52056163804834	-7.06695020443756	-5.52505277731555	0.000261388465327388	-7.60639067126057	-9.86726787660129	-7.12359000525824	-8.10862524303193	0.0247261072591816	0.00563587823832662	0.0264174420943548	-7.49069313020346	-8.4179473291104	0.000179138830451826	-7.21237911750115	-7.33004764521349	-7.59072704045049	0.000861208779697642	-6.09443595123982	-7.89100400924867	0.000137706336260632	-5.05439978998116	-7.16270811275617	0.000767384451519592	-5.21086395221132	-5.01743868602664	-6.49277721656259	-4.69028599347942	0.00140962349855305	-8.2498469254358	-5.71835575332083	0.0552563107339379	7.86579303669825e-05	-6.92589899681459	-5.55158229657875	-6.58159818372009	-7.56533623056727	-6.38752302227728	-5.73949623490908	0.0284139169116219	-9.62796575702857	0.00035590278808353	0.0215288593131951	-5.43787278948657	0.0038012069959745	0.0651923794152572	-11.4176299979728	9.59748866902544e-05	-6.38752302227728	-8.76295176638744	0.0497601693309107	0.000201932532000531	-8.26289079057118	0.0280021344825282	-8.67568172989884	-9.43809539996707	-7.95796965896507	0.000392209793466257	-6.60908457475873	0.00257374118994416	-6.52287040348874	-5.68349108832745	-8.97535173511887	-7.77566614101524	-3.67958360569825	-7.86012317427062	-7.3876453304806	0.000507659408128173	2.66188669022612e-05	-5.59121058881694	-5.77178638886642	-5.89304577397938	-3.19034808763208	0.000527249212966912	-6.47437798877114	-5.77043151273356	-9.64619784416425
FL10410.1	-7.92834655006977	-7.88191774601559	0.000911515868330896	-7.79331233647602	-9.56954579696949	0.00425489848871379	0.00136585930185299	-8.32366966091486	-9.0080042099389	-6.70422370043944	-5.5094129177467	0.035101926998781	-5.896710992529	0.000108553797092889	0.0005494893850967	0.00173165322619785	4.72657951150635e-05	-8.43849912744802	-4.92246488374073	-8.44699223796338	-5.74757860548548	0.00330949405636062	-8.12539685948071	0.000127050830564622	-7.44348744820773	-7.28890269747995	-5.96215614851022	0.000323162273937617	-7.67613480033153	-9.87590941404258	-7.2621461307256	-8.18513616848485	0.0271136543242699	0.00591420539109634	0.0181454391103614	-7.42870621477687	-8.4874043883486	0.000161229151648417	-6.75352947709969	-7.48897163124666	-7.38895646095309	0.000737584175414926	-5.88036422020702	-7.8052284440985	0.00018392885397006	-5.62162241532389	-7.94557976628251	0.000657308714387817	-6.08928663401615	-4.75063341653236	-6.79203383124344	-4.7823838676269	0.00147937729694275	-8.42641179089821	-5.55933795855084	0.0376769917664741	7.89600698067854e-05	-7.07797210298655	-5.39856585563291	-6.71723474313565	-7.65783299753878	-6.89503576710153	-6.20874812735082	0.0251553007884502	-9.75307276536152	0.000476164197448709	0.0146398334944589	-5.23441885225397	0.00443826259781003	0.0557293597357951	-10.7466204688027	9.12638153177936e-05	-6.89503576710153	-8.58836521786578	0.0337740528940203	0.000152187793012526	-8.39101075746318	0.0310604031761251	-8.62685969161583	-8.78719184586041	-8.44551734810343	0.000337484487442883	-7.05476524673858	0.00230243191876699	-6.62614762247923	-5.51663112549673	-8.68644589657512	-7.79466948162809	-4.06435027921011	-8.08862008414781	-7.55018776559051	0.000398421523383551	2.79668143472025e-05	-5.66547539524028	-5.63934626003712	-5.64897864815483	-3.5150091539874	0.000447925774217243	-6.29268595628569	-5.64349130254555	-8.8601397078034
