sample_id	total	intracellular_non_membrane_bounded_organelle	kinetochore	chromosome	nucleolus	lipid_droplet	centriole	spindle	ribosome	cytoskeleton	chromocenter	gas_vesicle	bacterial_microcompartment	proteasome_storage_granule	ribonucleoprotein_granule	nematocyst	mitochondrial_nucleoid	plastid_nucleoid	contractile_fiber	bacterial_nucleoid	dynein_axonemal_particle	protein_aggregate_center	encapsulin_nanocompartment	Remaining
0159_AP39_21557_20181015_ST	408887	0	0	1094.16666666667	0.2	2	2	0	3926.95	8	0	0	230.5	0	0	0	1.375	0	0	7.5	0	0	0	403614.308333333
0159_AA34_42496_20191018_ST	404625	0	0	1499.16666666667	13.25	0	0.5	24.4333333333333	4788.28333333333	8.66666666666667	0	0	697.5	0	15	0	0	0	0	37	0	0	0	397541.2
0159_AQ22_10430_20191121_ST	401696	0	0	1628.66666666667	0	0	48	0	3546.75	5	0	0	95.5	0	0	0	0	0	0	6.25	0	0	0	396365.833333333
0159_AV42_66210_20191015_ST	401465	0	0	1223.5	0	0	3	0	3998.08333333333	15.1666666666667	0	0	163	0	0	0	0	0	0	13	0	0	0	396049.25
0159_AP39_21106_20171115_ST	399417	0	0	1783.75	0.2	0	17.5	0	4683.36666666667	9.33333333333333	0	0	122	0	0.25	0	0	0	0	16.625	0	0	0	392783.975
0159_BA21_18005_20171227_ST	398164	0	0.125	986.166666666667	0	0	4.5	0.25	3443.33333333333	8.83333333333333	0	0	126	0	0	0	0.25	0	0	8.25	0	0	0	393586.291666667
0159_BC12_41006_20171116_ST	398000	0	0	1395.75	0	0	8	0	4045.16666666667	17.9166666666667	0	0	110.5	0	0	0	0	0	0	12.875	0	0	0	392409.791666667
0159_AJ09_760026_20191009_ST	397619	0	0	1101	1.75	0	1	0	4012.5	1.33333333333333	0	0	117	0	9.5	0	0	0	0	13.25	0	0	0	392361.666666666
0159_AS41_40085_20190714_ST	389778	0	0	1262.5	0	0	16.5	0.2	4153.83333333333	19.3333333333333	0	0	146.5	0	0	0	0	0	0	12	0	0	0	384167.133333334
0159_AQ22_10449_20191027_ST	387237	0	0	2147.33333333333	0	0	18	0	3981.83333333333	2	0	0	222	0	0.5	0	0	0	0	4.75	0	0	0	380860.583333333
0159_AA34_42173_20181025_ST	386595	0	0	1911.16666666667	0	0	3	0	3049.58333333333	10.3333333333333	0	0	150.5	0	0	0	0	0	0	2	0	0	0	381468.416666666
0159_BA21_18019_20171025_ST	386569	0	0	970	0.6	0	11.5	0	3497.18333333333	6.33333333333334	0	0	82.5	0	0	0	5	0	0	4.75	0	0	0	381991.133333333
0159_AA34_42171_20180723_ST	383896	0	0	1306.16666666667	1.5	0.166666666666667	2.5	3.73333333333333	3438.5	11.1666666666667	0	0	302	0	22.5	0	0	0	0	27.5	0	0	0	378780.266666666
0159_BC12_41014_20171212_ST	379962	0	0	1145	0.4	0	1	0	3903.31666666667	5.33333333333333	0	0	221	0	0.5	0	0.25	0	0	12	0	0	0	374673.2
0159_BE31_82019_20191113_ST	379016	0	0.125	1485.5	0.25	0	35	0.25	3813.08333333333	22.6666666666666	0	0	125	0	0.5	0	0.5	0	0	11	0	0	0	373522.125
0159_AB10_26500_20190513_ST	378621	0	0	1541.16666666667	0	0	11	1	4356.91666666667	23.5833333333333	0	0	148	0	0	0	0	0	0	16.75	0	0	0	372522.583333333
0159_AN08_59036_20180806_ST	374806	0	0	1764.83333333333	0.5	0	23	0.666666666666667	4546	57.3333333333334	0	0	256	0	0.5	0	0.75	0.5	0	18	0	0	0	368137.916666667
0159_AS41_40006_20171201_ST	373945	0	0	1409.83333333333	0.5	0	9	0	4189.16666666667	11.6666666666667	0	0	242	0	0	0	0.625	0	0	14.75	0	0	0	368067.458333334
0159_BE31_82018_20200107_ST	373791	0	0	1658.83333333333	0.7	0	40	0	4130.53333333333	10.1666666666667	0	0	73.5	0	0	0	0.25	0	0	11	0	0	0	367866.016666667
0159_AB18_26649_20201122_ST	370027	1	0.5	2376.45	19.75	2.83333333333333	0	1.80952380952381	4304.41666666667	148.25	0	0	27	0	1.54166666666667	0	0	0	0	20.5	0	0	0	363122.948809524
0159_AQ29_10108_20180725_ST	368743	0	0	1514.16666666667	0.5	0	62	0	3225.58333333333	3.66666666666666	0	0	48.5	0	0	0	0	0	0	1.25	0	0	0	363887.333333333
0159_AP39_21094_20171202_ST	362374	0	0	1252.5	0	0	24	0	3805.86666666667	11.5	0	0	85	0	0.25	0	0	0	0	19.9166666666667	0	0	0	357174.966666667
0159_AA34_42104_20180813_ST	358181	5	8.39642857142855	1584.25	128.233333333333	32.7666666666667	0	2.2952380952381	2380.58333333333	16.5833333333333	0	0	325	4.5	61.9	0	9.91666666666665	0	0	42.25	0	2	0	353577.325
0159_AB10_26460_20190429_ST	344552	0	0	604.083333333333	0.5	5.5	2	0	3009.41666666667	6.83333333333333	0	0	124	0	0	0	0.25	0	0	2.625	0	0	0	340796.791666667
0159_AN38_59034_20180724_ST	344141	0	0	1223.33333333333	0	1.5	0.5	0	3610.33333333333	17.1666666666667	0	0	135.5	0	0	0	3.25	0	0	14	0	0	0	339135.416666667
0159_AN08_59002_20171024_ST	343936	0	0	1119.66666666667	0	0	10.5	0	3605.86666666667	7.16666666666666	0	0	72.5	0	0	0	0.5	0	0	9	0	0	0	339110.8
0159_AP39_21006_20171202_ST	343234	0	0	1363.08333333333	1.4	0	2.5	0	3460.35	3	0	0	40.5	0	0	0	3.75	0	0	7	0	0	0	338352.416666667
0159_AJ09_750032_20191127_ST	341292	0	0	1293.83333333333	0.5	0	42.5	0	3801.41666666667	13.6666666666667	0	0	153	0	3.5	0	2.5	0	0	12	0	0	0	335969.083333333
0159_AP39_21192_20171215_ST	334341	0	0.25	1801	2.8	0	9.5	0.5	4141.91666666667	50.6666666666666	0	0	107.5	0	0	0	0	0	0	20.75	0	0	0	328206.116666667
0159_AN08_59006_20171127_ST	330217	0	0	999.5	0	0	12.5	0	3320.66666666667	15.3333333333334	0	0	86.5	0	0	1	0	0	0	8.25	0	0	0	325773.25
0159_AA34_42198_20180814_ST	329990	0	0	892.833333333333	0.583333333333333	0	0	0	2572.66666666667	1.66666666666667	0	0	121	0	0	0	0	0	0	1.75	0	0	0	326399.5
0159_AP39_21044_20180525_ST	327727	0	0.375	1367.5	1.2	0	32	4.21666666666667	3262.75	17.5	0	0	172	0	0	0	0	0	0	11	0	0.666666666666667	0	322857.791666667
0159_AN08_59005_20171121_ST	325550	0	0	1264.33333333333	0	1	0	0	3531.5	10.4166666666667	0	0	118	0	0	0	0.25	0	0	14.75	0	0	0	320609.75
0159_BE31_82027_20191217_ST	323756	0	0	1154	0	0	11	0.5	3351.66666666667	10.8333333333333	0	0	85.5	0	0	1	0	0	0	9.25	0	0	0	319132.25
0159_AY44_33034_20170915_ST	319084	0	0	974.5	0	0	5.5	0	3520.16666666667	14	0	0	152.5	0	0	0	0.25	0	0	14.75	0	0	0	314402.333333334
0159_AY44_33056_20171004_ST	318337	0	0	1199.25	0	1	6.5	0	3547	9.08333333333333	0	0	124.5	0	0	3	0	0	0	10.875	0	0	0	313435.791666667
0159_AS41_40002_20171204_ST	318018	0	0	1226.5	1	0.5	11	0	3451	15.3333333333333	0	0	59.5	0	0	0	0.25	0	0	12.5	0	0	0	313240.416666667
0159_AJ09_750037_20191118_ST	317361	0	0	1419.5	0	0.5	20	0	3612.58333333333	12	0	0	109.5	0	0	0	0	0	0	14.75	0	0	0	312172.166666667
0159_AB18_101736_20191009_ST	312605	0	0	1180.83333333333	0.5	0	19.5	0	3505.66666666667	6.83333333333334	0	0	119	0	0	0	0.25	0	0	9.25	0	0	0	307763.166666666
0159_AN08_59040_20180827_ST	312580	0	0	872.833333333333	2.4	0	7	0	3168.15	1.5	0	0	236.5	0	3	0	0	0	0	15.25	0	0	0	308273.366666667
0159_AA34_42218_201800920_ST	310789	0	0.25	1304.83333333333	1	0	13	0.5	2597.5	22.3333333333333	0	0	101.5	0	1	0	0	0	0	1.25	0	0	0	306745.833333333
0159_AY44_33063_20171010_ST	310084	0	0	928.833333333333	1	0.5	0	0	2931.2	23.5	0	0	101.5	0	0	0	0	0	0	12	0	0	0	306085.466666667
0159_AB18_26403_20190305_ST	309209	0	0	970	10	0	0	0.2	3404	3.33333333333333	0	0	719.5	0	16.5	0	0	0	0	39.75	0	0	0	304045.716666667
0159_AQ22_10404_20190511_ST	309159	0	0	1018.16666666667	0	0	0	0	2372.66666666667	6.33333333333334	0	0	73.5	0	0	0	0	0	0	0.5	0	0	0	305687.833333333
0159_AQ29_10036_20171109_ST	308386	0	0	1854.5	0.75	0	14	0	3065.91666666667	5	0	0	36.5	0	0	0	0	0	0	6.25	0	0	0	303403.083333333
0159_AA34_42375_20190318_ST	302292	0	0	498.166666666667	0.5	0	0	0	1532.66666666667	1.33333333333333	0	0	47.5	0	1	0	0	0	0	3	0	0	0	300207.833333333
0159_AA34_42417_20190518_ST	301798	0	0	1254.83333333333	1.25	0	0	0	2181.33333333333	7	0	0	200.5	0	1.5	0	0	0	0	3.75	0	0	0	298147.833333333
0159_AQ29_10151_20190808_ST	301703	0	0.333333333333333	1384.5	5.16666666666667	0	15.5	0	2793.36666666667	3.66666666666666	0	0	36.5	0	0	0	0	0	0	4	0	0	0	297459.966666666
0159_AQ29_10114_20180911_ST	297484	0.5	0.5	1824.16666666667	22.9166666666667	0	31.5	0.666666666666667	3166.36666666667	7	0	0	68.5	0	2	0	0	0	0	9.5	0	0	0	292350.383333333
0159_AN08_59046_20181107_ST	296779	0	0	1110.5	0.2	3.5	20.5	0	3363.28333333333	13.6666666666667	0	0	115	0	4	0	0	0	0	13.5	0	0	0	292134.85
0159_AA34_42220_201801015_ST	295561	0	0	796.5	0.5	0	0	0	2290	0.666666666666667	0	0	128.5	0	2	0	0	0	0	0.25	0	0	0	292342.583333334
0159_AY44_33029_20170925_ST	293393	0	0	785	0	0	9.5	0	3003.33333333333	7.33333333333333	0	0	50.5	0	0.5	0	0	0	0	5	0	0	0	289531.833333333
0159_AA34_42397_20190419_ST	289681	0	0	930.833333333333	2.25	0	15	0	2267.66666666667	0	0	0	177	0	1	0	1.16666666666666	0	0	6.25	0	0	0	286279.833333333
0159_AA34_42190_20181015_ST	288226	0	0.125	971.333333333333	1.65	0	23.5	2.81666666666667	2960.06666666667	5	0	0	114	0	0	0	0	0	0	10.75	0	0	0	284136.758333333
0159_BE31_82023_20191203_ST	285027	0	0	1109.5	1.75	0	0	0	2830.16666666667	5.11111111111111	0	0	240.5	0	4.5	0	0.5	0	0	10	0	0	0	280824.972222222
0159_AY44_33092_20171127_ST	283841	0	0	922.833333333333	0.9	1	18	0	3122.4	5	0	0	72.5	0	0	2	0.5	0	0	8.75	0	0	0	279687.116666667
0159_AN08_59013_20180205_ST	280520	0	0	1263.08333333333	0	0	17.5	0	3463.25	15.6666666666667	0	0	125	0	0	0	0.5	2	0	15.375	0	0	0	275617.625
0159_BE31_82035_20200110_ST	277610	0	0.5	876	2	0	13.5	0	2827.5	3.91666666666666	0	0	73.5	0	0.25	0	0.5	0	0	5.5	0	0	0	273806.833333334
0159_AA34_42306_20181205_ST	276077	0	0	1124.83333333333	0	2.5	4	0	2384.08333333333	9.33333333333333	0	0	93	0	0	0	0	0	0	3.5	0	0	0	272455.75
0159_AA34_42325_20190102_ST	272130	0	0	1014.66666666667	0	0	0	0	2245.25	2	0	0	155.5	0	0	0	0.5	0	0	0.25	0	0	0	268711.833333334
0159_AQ29_10033_20171115_ST	270327	0	0	1024.66666666667	0	0	39	0	2326.33333333333	1	0	0	22.5	0	0	0	1	0	0	4.25	0	0	0	266908.25
0159_AQ11_10038_20171110_ST	269973	0	0	1266.5	0	0	13.5	0	2401.83333333333	5	0	0	48.5	0	0	0	0	0	0	7.25	0	0	0	266230.416666667
0159_AQ29_10037_20171116_ST	268737	0	0	901.5	0	0	1.5	0	1868.58333333333	0.333333333333333	0	0	11	0	0	0	0	0	0	1.5	0	0	0	265952.583333333
0159_AQ29_10140_20190314_ST	268549	0	0	1211.83333333333	0	0	23.5	0	2309.66666666667	6	0	0	45.5	0	0	0	0	0	0	2.75	0	0	0	264949.75
0159_AA34_42302_20181203_ST	268094	0	0	897.833333333333	0	0	20	0	2403.83333333333	7	0	0	29	0	1	0	0	0	0	2.75	0	0	0	264732.583333334
0159_AP39_21105_20171117_ST	266831	0	0	850.666666666667	0.5	0	0.5	1	2488.78333333333	6.33333333333333	0	0	193.5	0	2.5	1	1	0	0	10	0	0	0	263275.216666666
0159_AA34_42005_20180409_ST	262705	0	0	1195	0	0	0.5	0	2046.08333333333	18.6666666666666	0	0	63.5	0	0	0	0	0	0	3.25	0	0	0	259378
0159_AQ22_10408_20190725_ST	262588	0	0	948.5	0	0	38.5	0	2223.83333333333	3	0	0	86	0	0	0	0	0	0	1.25	0	0	0	259286.916666667
0159_AB10_26271_20190304_ST	260657	0	0	1248.66666666667	1.16666666666667	1	3.5	0.333333333333333	3414.16666666667	15.5833333333333	0	0	83.5	0	0.666666666666667	0	0	0	0	14.75	0	0	1	255872.666666667
0159_AP39_21016_20171117_ST	260604	0	0	1281.58333333333	0.5	0.5	34	0.666666666666667	3237	7.66666666666667	0	0	73	0	0.5	0	0.125	0	0	14.625	0	0	0	255953.833333334
0159_AA34_42149_20180619_ST	256091	0	0	993.666666666667	18.75	0	9	14.6666666666667	2744.58333333333	7.5	0	0	155	0	7	0	0	0	0	8.75	0	0	0	252132.083333333
0159_BE31_82018_20191106_ST	255195	0	0	1102.83333333333	0	0.5	27	0	2913.08333333333	7.58333333333333	0	0	53	0	0.5	0	0	0	0	8	0	0	0	251082.5
0159_AP39_21011_20171025_ST	250470	0	0	736.666666666667	2.45	0	6	0	2453.16666666667	2.33333333333333	0	0	370	0	4.5	0	0	0	0	17	0	0	0	246877.883333334
0159_AA34_42285_20181015_ST	250298	0	0	834.833333333333	0	0	1	0	1902.41666666667	5.66666666666666	0	0	123.5	0	0.5	0	0	0	0	0.25	0	0	0	247429.833333333
0159_AQ22_10423_20190826_ST	249922	0	0	1315.66666666667	0	0	12.5	0	2351.41666666667	2	0	0	79.5	0	0	0	0.5	0	0	4	0	0	0	246156.416666667
0159_AP39_21103_20171121_ST	249153	0	0	1133.33333333333	1.5	0	3.5	0	2979.25	11.3333333333333	0	0	150.5	0	0	0	1	0.5	0	18	0	0	0	244854.083333334
0159_AY44_33017_20170921_ST	248240	0	0	681.5	0	0	9	0.333333333333333	2349.33333333333	4.66666666666667	0	0	76	0	0	0	0.25	0	0	6	0	0	0	245112.916666666
0159_AQ29_10138_20190208_ST	247589	0	0	1059.33333333333	0	0	0	0	2149.66666666667	7.66666666666667	0	0	88	0	0	0	0	0	0	3.5	0	0	0	244280.833333333
0159_AN08_59037_20180806_ST	246741	0	0	1053	0	0	8.5	0	2624.75	23.6666666666667	0	0	111.5	0	0	0	0	0	0	12.25	0	0	0	242907.333333333
0159_AF13_79000_20190220_ST	246359	0	0	985.5	0	0	12	0	2801.91666666667	5.66666666666666	0	0	76	0	0	0	1.25	0	0	7	0	0	0	242469.666666667
0159_AP39_21146_20171214_ST	245597	0	0	787	0	0	8	0	2521.58333333333	5.33333333333333	0	0	49.5	0	0	0	1	0	0	8	0	0	0	242216.583333334
0159_AP39_21084_20171121_ST	240477	0	0	945.5	0	0	1.5	0	2351.91666666667	6.33333333333334	0	0	110.5	0	0.25	0	0	0	0	10.25	0	0	0	237050.75
0159_AS41_40011_20180102_ST	240396	0	0	827.333333333333	1	0	0.5	0	2395.66666666667	16.6666666666667	0	0	123	0	0	0	0	0	0	7.25	0	0	0	237024.583333333
0159_AA34_42133_20190227_ST	240014	0	0	1500.66666666667	1	0	0	0	2163.66666666667	8.66666666666667	0	0	226	0	3	0	0	0	0	4.75	0	0	0	236106.25
0159_BE31_82027_20200115_ST	238653	0	0	1018.5	0	0	10	0	2345.08333333333	8.5	0	0	52.5	0	0	1	0.5	0	0	6.75	0	0	0	235210.166666666
0159_AN08_59016_20180410_ST	238558	0	0	719	0	0	13.5	0	2386.58333333333	8.66666666666666	0	0	72.5	0	1	0	0	0	0	6	0	0	0	235350.75
0159_AA34_42502_20191031_ST	237504	0	0	1149	0.5	0	0	0	1989.66666666667	7.33333333333333	0	0	93	0	0	0	0	0	0	1.75	0	0	0	234262.75
0159_BA21_18002_20170929_ST	236198	0	0	1347	0	0	0	0	2388.41666666667	11	0	0	219.5	0	0	0	0.5	0	0	10	0	0	0	232221.583333333
0159_AQ22_10405_20190522_ST	235811	0	0	755.333333333333	0.5	0	0	0	1780	0.333333333333333	0	0	54	0	0.5	0	0	0	0	2.75	0	0	0	233217.583333333
0159_AB10_101564_20190227_ST	231785	0	0.125	1043.58333333333	1	1	27.5	0.25	2890.91666666667	9	0	0	82	0	0	0	0	0.25	0	10.75	0	0	0	227718.625
0159_AP39_21031_20171208_ST	229877	0	0.125	652.5	0	0	0.5	0.25	2136.5	12	0	0	102.5	0	0	0	0	0	0	4	0	0	0	226968.625
0159_AJ09_750067_20191202_ST	229315	0	0	789.5	0	0	18.5	0.333333333333333	2566.5	7.25	0	0	70.5	0	0	3	0	0	0	8.5	0	0.25	0	225850.666666667
0159_AB10_26379_20190116_ST	228613	0	0	677	8	0	0.5	0	2520.16666666667	2.33333333333333	0	0	776	0	10.5	0	0	0	0	23.25	0	0	0	224595.25
0159_AQ22_10437_20191001_ST	225819	0	0	710.166666666667	0	0	1.5	0	1800.28333333333	1	0	0	53.5	0	0	0	0	0	0	1.5	0	0	0	223251.05
0159_AA34_42405_20190425_ST	225026	0	0	946.166666666667	0.5	0	12	0	1945.16666666667	1.33333333333333	0	0	59	0	5.5	0	0	0	0	6.25	0	0	0	222050.083333333
0159_BE31_82018_20191107_ST	224773	0	0	995.333333333333	1.5	1.5	27	0	2430.5	6	0	0	51	0	0	0	0.75	0	0	4.91666666666667	0	0	0	221254.5
0159_AH05_15003_20171207_ST	220698	0	0	927.333333333333	0	0	25.5	0	2629.86666666667	15.3333333333333	0	0	53	0	0.25	0	0	0	0	10.25	0	0	0	217036.466666667
0159_AY44_33058_20171008_ST	220432	0	0	616.5	7.75	0	0	0.566666666666667	1787.66666666667	0.666666666666667	0	0	739	0	13.5	0	0	0	0	26.75	0	0	0	217239.6
0159_BE31_82023_20200120_ST	216922	0	0	943.5	0.9	0	0	0	2273.48333333333	7.5	0	0	161.5	0	4	0	0.5	0	0	10	0	0	0	213520.616666666
0159_AQ29_10014_20170828_ST	216023	0	0	1048.5	0.75	0	16	0	2057.75	7.66666666666667	0	0	77	0	1	0	0	0	0	7.25	0	0	0	212807.083333333
0159_AY44_33298_20200114_ST	215586	0	0.5	767.166666666667	1	0.5	0	1.93333333333333	2207.16666666667	2.66666666666666	0	0	161.5	0	0	0	0	0	0	10.5	0	0	0	212433.066666667
0159_AP39_21039_20171025_ST	214441	0	0	1075.33333333333	0.2	0	24	0	2650.03333333333	16	0	0	65.5	0	0	0	0	0	0	13.5	0	0	0	210596.433333334
0159_AP39_21172_20180201_ST	210684	0	0	520.333333333333	0	0	1.5	0	1645	2.16666666666666	0	0	33	0	0	0	0	0	0	2	0	0	0	208480
0159_AY44_33070_20171016_ST	205437	0	0	919.75	6.95	0	0.5	1.96666666666667	1940.7	7.33333333333333	0	0	260.5	0	12.5	0	0	0	0	28.4583333333333	0	0	0	202258.341666667
0159_AP39_21450_20180907_ST	204642	0	0	563	2.6	0	2	0	2097.6	5.66666666666667	0	0	74.5	0	0	0	1	0	0	4.5	0	0	0	201891.133333334
0159_AQ29_10008_20170712_ST	203988	0	0	580.166666666667	0.25	0	1	0	1375.83333333333	0.333333333333333	0	0	30	0	0	0	0	0	0	0.25	0	0	0	202000.166666667
0159_AY44_33048_20170924_ST	202647	0	0	569.5	0.75	0	3.5	0	1866.33333333333	2.33333333333333	0	0.5	80.5	0	1	0	0	0	0	8.25	0	0	0	200114.333333334
0159_AP39_21159_20171202_ST	201388	0	0	650.833333333333	0	0	0.5	0	1899.66666666667	7.66666666666667	0	0	205	0	0.5	0	0	0	0	7.5	0	0	0	198616.333333333
0159_AQ29_10044_20171212_ST	200209	0	0	701.5	0.75	0	10.5	0	1545.16666666667	4.33333333333333	0	0	9.5	0	0	0	0.5	0	0	1	0	0	0	197935.75
0159_AA34_42304_201812213_ST	196448	0	0	531.833333333333	0.25	0	0	0	1524.66666666667	0.666666666666666	0	0	32.5	0	0	0	0	0	0	1	0	0	0	194357.083333333
0159_BD46_77021_20190227_ST	192696	0	0	526.5	1.5	0	0	0	1955.16666666667	11.6666666666667	0	0	97.5	0	0	0	0.25	0	0	6	0	0	0	190097.416666667
0159_AN38_59055_20190227_ST	192400	0	0	591	1.4	0	2.5	0	2156.4	1.25	0	0	157.5	0	1	0	1.5	0	0	10.75	0	0	0	189476.7
0159_AA34_42231_20181203_ST	191296	0	0	450.333333333333	1.25	3	0	0	1391.83333333333	1.33333333333333	0	0	46	0	3.5	0	0	0	0	2.25	0	0	0	189396.5
0159_AG26_66000_20171207_ST	188803	0	0	672.833333333333	0.4	0	36	0	1929.98333333333	9.5	0	0	46.5	0	0	0	0	0	0	4.5	0	0	0	186103.283333333
0159_AQ22_10428_20190912_ST	188041	0	0	955.5	0.25	0.5	22.5	0	1879.83333333333	3	0	0	50	0	0	0	0	0	0	2.5	0	0	0	185126.916666667
0159_AQ22_10448_20191125_ST	186988	0	0	683	0.25	0.166666666666667	25	0	1596.75	0.333333333333333	0	0	76.5	0	0	0	0	0	0	1.5	0	0	0	184604.5
0159_AP39_21181_20180215_ST	184543	0	0	679	0.25	0	15	0	1640.25	1.33333333333333	0	0	86	0	0	0	1.5	0	0	2.5	0	0	0	182117.166666667
0159_BA21_18015_20710113_ST	183848	0	0	658.333333333333	0.25	0.5	0	0	1674	7.58333333333333	0	0	221	0	3.5	0	0	0	0	6.75	0	0	0	181276.083333334
0159_AA34_42238_20181126_ST	182613	0	0	1044.25	1.75	0	0.5	5.63333333333333	2024.91666666667	16.6666666666667	0	0	83	0	0.5	0	0.5	0	0	7.375	0	0	0	179427.908333333
0159_AQ29_10149_20190729_ST	181845	0	0	602.5	0	0	10.5	0	1661.16666666667	7.33333333333334	0	0	12	0	0	0	2.5	0	0	0.25	0	0	0	179548.75
0159_AY44_33277_20191212_ST	180682	0	0	638.666666666667	0	0.5	7.5	0	1934.33333333333	5.33333333333334	0	0	69.5	0	0	0	0	0	0	6.75	0	0	0	178019.416666667
0159_AQ29_10030_20171008_ST	180625	0	0	1200	7	4	26	0.333333333333333	2027.48333333333	4	0	0	29	0	0	0	0	0	0	5.25	0	0	0	177321.933333333
0159_AN08_59042_20190102_ST	180383	0	0	589.5	0	0	4.5	0	1868.25	0.333333333333333	0	0	16.5	0	0	1	0.5	0	0	3.75	0	0	0	177898.666666667
0159_BA21_18023_20180102_ST	177626	0	0	469.833333333333	0.75	0	15.5	0	1778	1.66666666666666	0	0	74	0	0.5	0	0	0	0	5.5	0	0	0	175280.25
0159_AK37_71075_20200119_ST	174097	0	0	432.333333333333	0	0	2.5	0	1831.08333333333	5.33333333333333	0	0	55	0	0	0	0	0	0	5.25	0	0	0	171765.5
0159_AN08_59022_20180323_ST	171454	0	0	602.333333333333	0	0	15	0	1852.33333333333	9.5	0	0	73	0	0.5	0	0	0	0	6.5	0	0	0	168894.833333333
0159_BD46_77070_20191018_ST	170414	0	0.125	546.833333333333	0	0	3.5	0.25	1771.2	2.66666666666667	0	0	33	0	0.5	0	0.5	0	0	6	0	0	0	168049.425
0159_AA34_42222_201800920_ST	167865	0	0	747.666666666667	0	0	5.5	0	1400.33333333333	2.83333333333333	0	0	77	0	0	0	0	0	0	1	0	0	0	165630.666666667
0159_AA34_42260_201800927_ST	167852	0	0	754.333333333333	1.5	0.5	1	0	1430.66666666667	2.91666666666666	0	0	53	0	0.125	0	0	0	0	2.25	0	0	0	165605.708333333
0159_AP39_21142_20180131_ST	167836	0	0	523.5	0	0	1.5	0	1291.66666666667	1	0	0	30	0	0	0	0	0	0	0.75	0	0	0	165987.583333333
0159_AA34_42208_20180907_ST	165715	0	0	660	0	0	0	0	1349.66666666667	11.6666666666667	0	0	45.5	0	0	0	0	0	0	3.5	0	0	0	163644.666666667
0159_BA21_18006_20171110_ST	165574	0	0	424.5	0	0	0.5	0	1340.58333333333	2	0	0	84.5	0	0	0	0	0	0	2.5	0	0	0	163719.416666667
0159_AY44_33052_20171004_ST	165004	0	0	383.5	2	0	12	0	1781.58333333333	0.25	0	0	50	0	0	0	0.75	0	0	2.75	0	0	0	162771.166666667
0159_BD46_77051_20190920_ST	164889	0	0	603	0	0	0	0	1541	7.66666666666667	0	1	41.5	0	0	2	0.5	0	0	2.5	0	0	0	162689.833333333
0159_AA34_42186_20180806_ST	161108	0	0	911.833333333333	3.5	0	0	0	1208	5.66666666666666	0	0	156.5	0	8.5	0	0	0	0	7	0	0	0	158807
0159_AA34_42269_20181008_ST	158489	0	0	397	0	0	2.5	0	1554.66666666667	1.66666666666667	0	0	23	0	0	0	0	0	0	1	0	0	0	156509.166666667
0159_BD46_77001_20190606_ST	156246	0	0	530.25	1	0	4	0	1549.5	1.66666666666667	0	0	79.5	0	4	0	0	0	0	7.875	0	0	0	154068.208333333
0159_AA34_42454_20190801_ST	154712	0	0	700.833333333333	7.75	0	0	0	1212.83333333333	15.6666666666667	0	0	267	0	7	0	0	0	0	13.25	0	0	0	152487.666666667
0159_BE31_82025_20191107_ST	154446	0	0	674.5	12.5	4	6	0	1732.31666666667	9.5	0	0	48	0	0.5	0	1.25	0	0	6.75	0.2	0	0	151950.483333333
0159_BD46_77026_20181027_ST	154391	0	0	510.333333333333	0.7	0	14.5	0	1733.9	2	0	0	28.5	0	0.5	1	0.25	0	0	4.5	0	0	0	152094.816666667
0159_BB02_45014_20190625_ST	153582	0	0	449.833333333333	3.75	0	0	5.56666666666667	1221.16666666667	0	0	0	308	0	17	0	0.375	0	0	22	0	0	0	151554.308333333
0159_AS41_40091_20190918_ST	152198	0	0	472	0.5	0	2.5	0.2	1548.2	6.33333333333333	0	0	48	0	0	0	0	0	0	5.25	0	0	0	150115.016666667
0159_BE31_82024_20191122_ST	148840	0	0	511.5	0.5	0	11	0	1442.66666666667	4.33333333333333	0	0	37	0	0	0	0.5	0	0	3	0	0	0	146829.5
0159_AP39_21600_20181107_ST	146896	0	0	675.333333333333	0.5	1	1.5	0	1521.5	8.16666666666667	0	0	47.5	0	0	0	0.75	0.5	0	6	0	0	0	144633.25
0159_AP39_21059_20171128_ST	146287	0	0	782.583333333333	0.2	0	2.5	0	1666.98333333333	11.6666666666667	0	0	197	0	0	0	0	0	0	7.5	0	0	0	143618.566666667
0159_BD46_77004_20190215_ST	144056	0	0	363.333333333333	0.5	0.5	8.5	0	1328.83333333333	4.66666666666667	0	0	33	0	0	0	0.5	0	0	3.25	0	0	0	142312.916666667
0159_AQ22_10429_20190622_ST	141998	0	0	533.5	0	0	1.5	0	1143.83333333333	2	0	0	5	0	0	0	0	0	0	0.75	0	0	0	140311.416666667
0159_BD46_77037_20190607_ST	141993	0	0	454.5	0	2	3.5	0.333333333333333	1450.5	5.33333333333333	0	0	45	0	0	0	0	0.25	0	3.75	0	0	0	140027.833333333
0159_AP39_21026_20171017_ST	141955	0	0	791.25	0.5	0	0.5	0	1606.66666666667	1.33333333333333	0	0	300.5	0	5	0	0.5	0	0	14.875	0	0	0	139233.875
0159_BC25_41007_20171117_ST	140025	0	0	661.833333333333	0	3	12	0	1670	6	0	0	36.5	0	0	0	0.75	0	0	6.75	0	0	0	137628.166666667
0159_AY44_33062_20171010_ST	139670	0	0	321.166666666666	0	0	2.5	0	1270	4.33333333333333	0	0	27.5	0	0	0	0	0	0	1.25	0	0	0	138043.25
