sample_id	total	phosphate_containing_compound_metabolic_process	fructose_6_phosphate_metabolic_process	fructose_2_6_bisphosphate_metabolic_process	phosphagen_metabolic_process	phospholipid_metabolic_process	nucleoside_phosphate_metabolic_process	phosphorylation	dephosphorylation	glucose_1_phosphate_metabolic_process	glyceraldehyde_3_phosphate_metabolic_process	deoxyribose_phosphate_metabolic_process	ribose_phosphate_metabolic_process	fructose_1_6_bisphosphate_metabolic_process	X7_8_dihydroneopterin_3__triphosphate_biosynthetic_process	thiamine_diphosphate_metabolic_process	pyridoxal_phosphate_metabolic_process	molybdopterin_cofactor_metabolic_process	inositol_phosphate_metabolic_process	glucose_6_phosphate_metabolic_process	xylulose_5_phosphate_metabolic_process	alditol_phosphate_metabolic_process	X1_deoxy_D_xylulose_5_phosphate_metabolic_process	carbamoyl_phosphate_metabolic_process	D_tagatose_6_phosphate_metabolic_process	D_glycero_D_manno_heptose_7_phosphate_metabolic_process	methanopterin_containing_compound_metabolic_process	lipid_X_metabolic_process	Remaining
0159_AS41_40015_20171215_ST	39323	4	28.3333333333333	0	1.77777777777778	27.1976851851852	247.145017432556	1713.72341269841	44.3666666666667	0	4.38888888888889	2.61372599451303	23.8750257201646	1.16666666666667	3.83333333333333	7.75925925925925	0.138888888888889	1.23333333333333	0.833333333333333	3.80555555555555	0.555555555555555	3.9537037037037	1.22222222222222	0.222222222222222	0.0555555555555556	1.22222222222222	0	0	37199.5766144506
0159_AQ22_10470_20200103_ST	39129	15.25	37	0	0.777777777777778	33.3490740740741	281.560275205761	1450.45925925926	49.725	0	5.27777777777778	2.24524176954732	25.1289308984911	3.66666666666667	1.29166666666667	6.2962962962963	0.493055555555555	1.7	0.361111111111111	6.38888888888888	0.888888888888889	5.31851851851852	2.74074074074074	0.296296296296297	1	0	0	0	37197.7845336077
0159_AA34_42364_20190301_ST	39119	3.25	30	0	0.222222222222222	27.48125	278.042489711934	1323.75	36.8	0	4.81944444444444	2.14094650205761	29.3574631344307	3.16666666666667	1.91666666666667	6.62962962962963	0.5	1.6	0.814814814814817	5.33333333333333	0.5	7.14074074074076	2.55555555555556	0.259259259259259	0.259259259259259	0.611111111111111	0	0	37351.8491469479
0159_AJ09_760027_20191017_ST	37041	13.25	18.3333333333333	0	0	32.6702546296296	215.788767432556	1576.30740740741	34.3583333333334	0	3.33333333333333	1.8917609739369	20.8028506515775	2.44444444444444	0.979166666666668	4.44444444444444	0.409722222222222	2.63333333333333	0.89814814814815	5.22222222222222	1.11111111111111	10.6277777777778	0.925925925925926	0.333333333333333	0.888888888888889	0.222222222222222	0	0	35093.1232181642
0159_AA34_42317_20190103_ST	36542	4	12.6666666666667	0.333333333333333	1.55555555555556	27.6046296296296	262.14082075903	1213.67222222222	44.225	0	3.81944444444444	1.86025377229081	26.7254286694101	2.33333333333333	2.08333333333333	5.06481481481481	0.1875	2.65	0.805555555555555	7.94444444444445	0.666666666666667	5.19074074074075	2.44444444444444	0.222222222222222	0.944444444444444	0.5	0	0	34912.3591449474
0159_AA34_42360_20190304_ST	33059	3.5	27	0	0.222222222222222	21.4206018518518	191.481891575217	1191.58888888889	26.8833333333333	0	2.40277777777778	1.84855109739369	18.3013888888889	3.16666666666667	0.583333333333332	3.75925925925926	0.284722222222222	0.666666666666667	0.611111111111111	4.11111111111112	0.5	4.48703703703702	2.33333333333333	0.185185185185186	0.222222222222222	0	0	0	31553.4396962163
0159_AP39_21175_20180310_ST	32595	8	29.3333333333333	0	0.444444444444444	32.7071759259259	225.100960423607	1185.39444444444	34.95	0	4.56944444444444	1.75761806780325	20.8084533607682	2.5	0.458333333333332	5.01851851851852	0.319444444444444	1.81666666666667	0.564814814814817	4.91666666666667	0.611111111111111	9.25000000000001	1.40740740740741	0.259259259259259	0.851851851851852	0.111111111111111	0	0	31023.84894037
0159_AP39_21066_20171129_ST	32403	8.5	24.3333333333333	0	0.222222222222222	24.7793981481481	194.545566415181	1435.75674603174	26.275	0	4.02777777777778	1.83984910836763	17.5107673182442	4	1.41666666666667	3.85185185185186	0.1875	0.733333333333333	0.527777777777778	3.55555555555555	0.555555555555555	4.10740740740741	2.07407407407408	0.037037037037037	0.37037037037037	0.166666666666667	0	0	30643.6255433487
0159_AF13_79004_20190322_ST	32372	2	20.6666666666667	0.166666666666667	0.222222222222222	25.8481481481481	173.414327560585	1485.83888888889	30.8083333333333	0	3.27777777777778	1.32120198902606	16.5133616255144	2.83333333333333	0.5	3.22222222222222	0.340277777777778	1.18333333333333	0.75	3.44444444444445	0.555555555555555	2.67777777777778	1.66666666666667	0.296296296296297	0.314814814814814	0.166666666666667	0	0	30593.9710162323
0159_AY44_33032_20170926_ST	32223	5.5	18.6666666666667	0	0.222222222222222	25.6766203703704	180.182903235025	1545.67777777777	30.4666666666667	0	4.40277777777778	1.60433813443073	17.0286222565158	1.33333333333333	0.916666666666668	3.64814814814814	0.118055555555556	0.6	0.592592592592594	5.38888888888888	0.944444444444444	5.5	1.33333333333333	0.333333333333333	0.222222222222222	0.166666666666667	0	0	30372.4737197074
0159_AP39_21555_20181108_ST	32084	5.25	23.8333333333333	0.333333333333333	0.444444444444444	25.5458333333333	236.678661040891	1206.86666666667	26.6416666666667	0	4.66666666666667	1.91515407603371	22.1727451989026	3.66666666666667	0.791666666666668	3.96296296296297	0.243055555555556	0.65	0.342592592592593	2.61111111111112	0.333333333333333	8.34629629629628	1.85185185185186	0.259259259259259	0.62962962962963	0.0555555555555556	0.074074074074074	0	30505.8334396842
0159_AP39_21046_20171002_ST	31549	12.75	24.6666666666667	0	0.555555555555555	26.8613425925926	240.30458533379	1033.72738095238	28.4083333333333	0	5.29166666666667	2.2204646776406	23.7467806927297	3.66666666666667	0.166666666666667	3.7037037037037	0.159722222222222	1.03333333333333	0.212962962962963	0.944444444444445	0.222222222222222	4.6462962962963	0.888888888888889	0.592592592592592	0.777777777777778	0	0	0	30133.4519457509
0159_AA34_42323_20190102_ST	31286	2.83333333333333	19	0.166666666666667	0.333333333333333	25.2405423280423	211.373065272062	1976.93544973545	19.3833333333333	0	3.31944444444444	3.98834019204389	18.9626800411522	2.16666666666667	0.75	3.77777777777778	0.319444444444444	0.966666666666667	0.379629629629629	3.05555555555555	1.05555555555556	1.9037037037037	1.92592592592592	0	0.407407407407408	0.111111111111111	0	0	28987.6443668757
0159_BE31_82033_20191210_ST	30671	0.25	24	0.333333333333333	0	28.0893518518518	212.698484510745	1272.64722222222	40.6416666666667	0	3.875	1.69140089163237	18.902643175583	3.33333333333333	0.75	5.57407407407408	0.284722222222222	2.08333333333333	0.25	2.88888888888888	0.666666666666667	3.86851851851852	1.74074074074074	0.333333333333333	1.05555555555556	0	0	0	29045.0417306813
0159_AP39_21207_20180418_ST	30380	3.25	23.6666666666667	0	0.333333333333333	26.0053240740741	223.80337219936	1114.08888888889	26.3916666666666	0	4.875	2.97599451303155	19.8378043552812	3.16666666666667	1	3.94444444444444	0.145833333333333	0.566666666666667	0.435185185185185	4.02777777777778	0.638888888888889	4.36481481481481	2.2962962962963	0.185185185185186	0.333333333333333	0.222222222222222	0	0	28913.4446344879
0159_AP39_21200_20180318_ST	30374	0.25	27.6666666666667	0	0	25.9453703703704	203.613100137174	1202.99722222223	43.8666666666667	0	4.69444444444444	1.29243827160494	18.4539308984911	1.83333333333333	0.708333333333332	4.53703703703703	0.305555555555556	1.21666666666667	0.537037037037037	3.41666666666667	0.777777777777778	4.76666666666666	2.11111111111111	0.185185185185186	0.351851851851852	0.166666666666667	0	0	28824.3062714335
0159_BD46_77054_20190703_ST	30239	3.25	20.3333333333333	0	0.222222222222222	28.900462962963	188.236354595336	1297.26785714286	33.5916666666667	0	4.40277777777778	1.41280864197531	17.4359379286694	2.33333333333333	1.25	3.88888888888889	0.145833333333333	1.05	0.472222222222222	3.02777777777778	0.777777777777778	3.1	1.88888888888889	0.0740740740740741	0.166666666666667	0	0	0	28625.7711157652
0159_AQ29_10046_20171214_ST	30021	1.25	25	0	0	21.2951388888889	170.365086305441	1133.76944444444	20.475	0	2.68055555555556	1.36942729766804	16.4767618312757	2	0.708333333333332	4.00925925925926	0.131944444444444	0.5	0.472222222222222	5.38888888888888	0.611111111111111	4.53703703703705	1.81481481481481	0.222222222222222	0.203703703703703	0.111111111111111	0	0	28607.6079375286
0159_AA34_42028_20180918_ST	28510	3	37.3333333333333	0	0.555555555555555	18.6476851851852	167.889830532693	1115.57083333333	14.975	0	3.05555555555556	0.911051097393689	15.2052190500686	0.333333333333333	0.875	2.87037037037037	0.138888888888889	1.3	0.787037037037039	4.58333333333333	1.5	3.80000000000001	1.81481481481481	0.259259259259259	0.574074074074074	0.0555555555555556	0	0	27113.9642696902
0159_AP39_21437_20180911_ST	27523	2.5	15.3333333333333	0	0	25.2081018518519	187.333551954732	1332.13888888889	24.5333333333333	0	4.66666666666667	1.5068158436214	17.7889746227709	1.33333333333333	0.833333333333332	5.42592592592592	0.395833333333333	0.933333333333333	0.0740740740740739	2.08333333333333	0.5	2.33518518518518	2	0.148148148148148	0.388888888888889	0.0555555555555556	0	0	25895.4833890604
0159_AA34_42204_20180619_ST	27479	0.5	26.3333333333333	0	0.222222222222222	24.2476851851852	183.097043609968	1005.96388888889	16.0833333333333	0	3.47222222222222	1.37109910836763	17.8545953360768	1.5	0.541666666666668	3.2962962962963	0.222222222222222	1.07777777777778	0.759259259259261	3.80555555555555	0.444444444444444	2.88888888888889	1.96296296296297	0.111111111111111	0.185185185185186	0	0	0	26183.05920639
0159_AA34_42359_20190211_ST	25952	3.25	25	0	0.111111111111111	20.4886574074074	171.685841049383	916.25	21.025	0	2.43055555555556	0.96900720164609	16.7758316186557	1.33333333333333	0.5	2.66666666666667	0.0972222222222222	0.433333333333333	0.731481481481483	3.13888888888888	0.888888888888889	3.10740740740741	1.85185185185186	0.444444444444444	0.444444444444444	0.277777777777778	0	0	24758.0982553155
0159_AP39_21276_20190316_ST	25579	2.58333333333333	21.6666666666667	0	0	18.8548611111111	138.729605338363	1067.125	17.3166666666667	0	3.23611111111111	1.38730281207133	12.514909122085	2.5	1.20833333333333	3.22222222222222	0.0972222222222222	0.5	0.537037037037037	3.22222222222222	0.666666666666667	3.18888888888889	1.48148148148148	0.148148148148148	0.0925925925925926	0.166666666666667	0	0	24278.5540623571
0159_AA34_42345_20190125_ST	24592	0	20	0	0	20.0881944444444	146.081943015546	866.611111111111	20.1416666666667	0	3.34722222222222	1.35189471879287	13.8373542524005	1.16666666666667	1.16666666666667	3.16666666666667	0.138888888888889	0.7	0.314814814814815	4.33333333333333	0.833333333333333	3.87777777777778	1.81481481481481	0	0.277777777777778	0.111111111111111	0	0	23482.638761717
0159_AA34_42421_20190526_ST	24585	7	3.66666666666667	0	0	22.2069444444444	135.704935617937	825.32037037037	16.4833333333333	0	0.861111111111108	1.20664927493631	12.8373413923182	0.166666666666667	0.958333333333332	2.36111111111111	0.222222222222222	2.1	2.43518518518518	4.25	1.11111111111111	13.1388888888889	0.518518518518519	0	0.388888888888889	0.0555555555555556	0	0	23532.0061663074
0159_AA34_42337_20190123_ST	24401	7	19.1111111111111	0	0.333333333333333	19.9025462962963	178.040682155921	845.820370370371	18.9833333333333	0	2.94444444444444	1.67588305898491	16.7596407750343	1.77777777777778	0.333333333333332	2.96296296296297	0.208333333333333	0.583333333333333	0.462962962962963	3.11111111111112	1.11111111111111	3.34444444444445	1.55555555555556	0.0740740740740741	0.166666666666667	0.0555555555555556	0	0	23274.6814328989
0159_AA34_42073_20180514_ST	23303	0.5	19.6666666666667	0	0.333333333333333	19.187037037037	164.498834019204	832.953968253968	21.0666666666667	0	2.41666666666667	1.86651234567901	15.6278335048011	1.66666666666667	0.6875	3	0.215277777777778	1.03333333333333	0.481481481481482	3.61111111111112	0.777777777777778	3.8037037037037	1.92592592592592	0.111111111111111	0.12962962962963	0	0	0	22207.4389629875
0159_AP39_21185_20180121_ST	23195	1.5	12.3333333333333	0	0	17.349537037037	153.876013088706	830.462301587301	34.5583333333333	0	2.75	1.35103737997256	13.9546939300412	2.66666666666667	0.583333333333332	3.35185185185186	0.270833333333333	0.833333333333333	0.472222222222222	2.83333333333333	0.777777777777778	3.64814814814815	1.44444444444444	0.0740740740740741	0.444444444444444	0.166666666666667	0	0	22109.2976206806
0159_AP39_21232_20180924_ST	23173	3	12.4444444444444	0.444444444444443	0.444444444444444	18.7197916666667	163.813361625514	858.967063492063	17.725	0	2.77777777777778	1.82137345679012	15.1056970164609	2.16666666666667	0.833333333333332	2.83333333333333	0.305555555555556	0.616666666666667	0.361111111111111	3.38888888888888	0.0555555555555556	4.99814814814815	1.66666666666667	0.222222222222222	0.5	0	0	0	22059.7884534832
0159_BD46_77028_20180919_ST	23158	3.25	12.6666666666667	0	0.555555555555555	16.9166666666667	139.172033607682	939.397222222223	28.1416666666667	0	2.38888888888889	1.30182613168724	13.378082133059	0.833333333333333	1.33333333333333	3.50925925925926	0.152777777777778	1.56666666666667	0.509259259259259	2.72222222222222	0.444444444444444	5.42962962962962	0.555555555555555	0.222222222222222	0.333333333333333	0.277777777777778	0	0	21982.9415766461
0159_BE31_82030_20200116_ST	23158	4	17	0	0.111111111111111	23.3025462962963	159.499254115226	933.247222222222	32.1083333333333	0	4.18055555555556	1.24125514403292	14.8416709533608	2.66666666666667	0.416666666666668	2.99074074074074	0.236111111111111	1.38333333333333	0.212962962962963	2.88888888888888	0.388888888888889	2.86666666666667	1.07407407407407	0.290123456790123	0.592592592592592	0.0555555555555556	0	0	21952.4047796639
0159_AA34_42444_20190706_ST	22821	4	12.3333333333333	0	0	15.6618055555556	120.232051611797	990.085912698413	12.9458333333333	0	2.33333333333333	1.0829475308642	11.2411951303155	2	0.583333333333332	3.18518518518519	0.0763888888888889	0.916666666666667	0.273148148148148	2.72222222222222	0.444444444444444	3.59814814814814	0.814814814814814	0.0740740740740741	0.222222222222222	0.111111111111111	0	0	21636.0618282138
0159_AA34_42021_20181004_ST	22501	0	16.6666666666667	0.166666666666667	0.111111111111111	16.7393518518519	135.450312928669	825.325	23.3	0	3.16666666666667	1.20897633744856	12.5896476337449	2.83333333333333	1.70833333333333	2.37037037037037	0.194444444444444	0.816666666666667	0.407407407407407	3.75	0.888888888888889	5.69629629629629	2.22222222222222	0.148148148148148	0.148148148148148	0	0	0	21445.0913408779
0159_AP39_21196_20171219_ST	22486	3.25	15.3333333333333	0	0.777777777777778	15.9946759259259	178.835332361683	1010.33333333333	26.0083333333333	0	2.25	6.4968707133059	13.8089463305899	1.66666666666667	0.791666666666668	3.37037037037037	0.180555555555556	0.6	0.416666666666667	1.70833333333333	0.166666666666667	3.78148148148148	1.44444444444444	0.185185185185186	0.37037037037037	0.111111111111111	0	0	21198.1178783722
0159_BE31_82034_20200109_ST	22339	4.5	12.6666666666667	0	0	20.1238425925926	171.101981881573	908.483333333333	25.0416666666667	0	3.27777777777778	1.3826731824417	15.7642918381344	3	0.333333333333332	3.24074074074074	0.194444444444444	1.21111111111111	0.138888888888889	1.63888888888889	0.333333333333333	3.25	1.55555555555556	0.259259259259259	0.425925925925925	0	0	0	21161.0762845793
0159_AA34_42340_20190125_ST	22024	4	13.3333333333333	0.333333333333333	0.111111111111111	21.4053240740741	163.351581790123	847.763888888889	21.5	0	2.91666666666667	3.88798868312757	14.85531978738	2.16666666666667	1	1.96296296296297	0.243055555555556	0.533333333333333	0.296296296296296	2.27777777777778	0.944444444444444	2.35	1.40740740740741	0.259259259259259	0.555555555555555	0.0555555555555556	0	0	20916.4891375172
0159_AA34_42508_20191111_ST	20098	3.91666666666667	15.3333333333333	0	0.333333333333333	14.8502314814815	126.086472622314	719.183333333333	17.9666666666667	0	1.72222222222222	1.18719993141289	11.8196716392318	2	0.333333333333332	2.7037037037037	0.0625	0.45	0.481481481481482	2.08333333333333	0.555555555555555	1.92962962962963	1	0.037037037037037	0.222222222222222	0.222222222222222	0	0	19173.5198502515
0159_AY44_33064_20171009_ST	19561	0.2	12.6666666666667	0	0.666666666666667	14.0622685185185	122.675207190215	783.533333333333	13.3833333333333	0	1.58333333333333	1.88884602194787	11.8147290809328	1.66666666666667	0.5	2.61111111111111	0.0555555555555556	1.23333333333333	0.129629629629629	1.86111111111112	0.388888888888889	2.37222222222222	0.518518518518519	0.222222222222222	0.444444444444444	0.166666666666667	0	0	18586.3552454847
0159_BE31_82020_20191126_ST	19414	3.5	17.3333333333333	0.166666666666667	0.333333333333333	17.9597222222222	129.457720907636	739.191666666667	24.625	0	3.125	0.738897462277092	12.562738340192	2.16666666666667	0.375	2.25925925925926	0.166666666666667	0.566666666666667	0.138888888888889	2.19444444444445	0.388888888888889	2.84074074074074	1.22222222222222	0.333333333333333	0.407407407407408	0.111111111111111	0	0	18451.8346247714
0159_BD46_77024_20190329_ST	19394	1	17.6666666666667	0	1.22222222222222	17.7393518518519	141.430371227709	822.837301587301	18.9	0	2.22222222222222	1.215920781893	13.6724322702332	1.16666666666667	1.25	2.98148148148148	0.277777777777778	0.3	0.222222222222222	1.63888888888889	0.222222222222222	3.32592592592592	0.962962962962963	0.185185185185186	0.222222222222222	0.0555555555555556	0	0	18343.2824000588
0159_BD46_77027_20181113_ST	19062	3.5	12.6666666666667	0	0.222222222222222	15.7895833333333	110.931064243256	819.750925925926	25.5416666666667	0	2.22222222222222	0.715192043895748	10.3769032921811	1.27777777777778	0.5	1.64814814814814	0.194444444444444	0.533333333333333	0.138888888888889	2.36111111111112	0.5	1.95	1.11111111111111	0.111111111111111	0.277777777777778	0.111111111111111	0	0	18049.5687385688
0159_AS41_40009_20171207_ST	18857	2.5	13.3333333333333	0.166666666666667	0.111111111111111	16.3877314814815	116.671009087791	832.638888888889	12.925	0	2.02777777777778	1.22260802469136	10.5858239026063	1.66666666666667	0.5	2.40740740740741	0.159722222222222	0.433333333333333	0.175925925925926	2.69444444444445	0.333333333333333	3.12962962962963	1.25925925925926	0.148148148148148	0.314814814814814	0.111111111111111	0	0	17835.0962534294
0159_AA34_42237_20181127_ST	18245	3.5	13	0	0	14.6206018518518	163.975082876086	624.630555555555	22.2833333333333	0	2.29166666666667	5.98028120713306	12.6058727709191	1.33333333333333	0.5625	1.85185185185186	0.166666666666667	0.933333333333333	0.129629629629629	1.11111111111111	0.444444444444444	1.86296296296296	0.962962962962963	0.111111111111111	0.5	0.0555555555555556	0	0	17372.0871427755
0159_AZ03_32039_20181029_ST	18141	0.75	16	0.333333333333333	0.111111111111111	16.2	119.51225994513	748.841666666666	14.2166666666667	0	2.26388888888889	0.877314814814815	11.6035665294925	1.83333333333333	0.5	2.42592592592592	0.166666666666667	0.683333333333333	0.111111111111111	2.83333333333333	0.444444444444444	3.37037037037037	1.11111111111111	0	0.111111111111111	0	0	0	17196.6994513032
0159_AP39_21430_20180723_ST	16540	1.25	10	0	0	13.9224537037037	135.993895747599	638.608333333333	16.5666666666667	0	1.72222222222222	1.0841049382716	11.9504543895748	1.66666666666667	0.604166666666668	3.01851851851852	0.479166666666667	1.31666666666667	0.203703703703704	2.75	0.666666666666667	1.7037037037037	1	0.222222222222222	0.481481481481481	0	0	0	15694.7889060357
0159_BD46_77029_20180921_ST	15857	1.75	8	0.166666666666667	0.333333333333333	15.9993055555556	89.1646176268861	743.876190476191	8.58333333333333	0	1.79166666666667	0.960648148148148	7.91286865569273	1.16666666666667	0.3125	2.22222222222222	0.152777777777778	0.45	0.240740740740741	2.33333333333333	0.777777777777778	1.71851851851852	0.777777777777778	0.111111111111111	0.222222222222222	0.111111111111111	0	0	14967.8646102783
0159_AP39_21150_20180111_ST	15813	0.25	12.3333333333333	0	0.111111111111111	13.78125	113.243804298125	630.361111111111	24.5333333333333	0	2.22222222222222	1.71184842249657	10.2168467078189	0.833333333333333	0.333333333333332	2.53703703703703	0.166666666666667	0.833333333333333	0.296296296296296	1.41666666666667	0.333333333333333	3.05555555555556	1.11111111111111	0.111111111111111	0.5	0.111111111111111	0	0	14992.5962505716
0159_AA34_42047_20180417_ST	15638	1.5	11.6666666666667	0	0.111111111111111	12.0888888888889	107.82693329904	644.054166666667	12.4083333333333	0	2.09722222222222	0.849537037037037	10.131543638546	1.33333333333333	0.5	2.44444444444444	0.243055555555556	0.616666666666667	0.231481481481482	2.58333333333333	0.777777777777778	2.6962962962963	1.59259259259259	0.0740740740740741	0.277777777777778	0	0	0	14821.8947638032
0159_AS41_40001_20171122_ST	15385	0.5	6.66666666666667	0.333333333333333	0.222222222222222	12.171412037037	103.577119055784	702.972222222222	10.8083333333333	0	2.31944444444444	2.18359910836763	8.59861111111111	1.16666666666667	0.75	2.31481481481481	0.118055555555556	0.433333333333333	0.157407407407407	3.05555555555555	0.166666666666667	2.67962962962963	1.2962962962963	0.037037037037037	0.111111111111111	0	0	0	14522.3604623914
0159_BC25_41013_20171214_ST	14579	2.5	6	0	0	12.9164351851852	77.6991089391861	680.25	10.3166666666667	0	0.986111111111108	1.31850137174211	6.69691615226337	1.33333333333333	0.333333333333332	1.42592592592592	0.159722222222222	0.366666666666667	0.203703703703704	1.36111111111111	0.333333333333333	0.918518518518518	0.592592592592592	0	0.222222222222222	0	0	0	13773.0657976109
0159_AP39_21422_20180823_ST	14541	2.5	8	0	0.111111111111111	13.9453703703704	97.5396747828075	663.241666666667	9.68333333333333	0	2.52777777777778	0.830847050754458	9.31318158436214	0.5	0.5	3.08333333333333	0.298611111111111	0.2	0.129629629629629	0.472222222222222	0.444444444444444	0.822222222222222	1.37037037037037	0	0	0	0	0	13725.4862039895
0159_BE31_82034_20191205_ST	14030	2.25	8	0	0	11.0743055555556	103.840234910837	566.240079365079	15.825	0	1.81944444444444	1.02391975308642	9.31361454046639	1	0.0833333333333332	1.77777777777778	0.1875	0.7	0.0277777777777778	1.61111111111111	0.222222222222222	3.47037037037037	0.444444444444444	0.259259259259259	0.111111111111111	0	0	0	13300.7184940231
0159_AA34_42506_20191107_ST	13514	1.5	10.3333333333333	0	0.111111111111111	10.8212962962963	90.5867798353909	467.347222222222	11.3083333333333	0	1.95833333333333	0.561728395061728	9.32421553497942	1	0.583333333333332	2.07407407407408	0.104166666666667	0.466666666666667	0.157407407407407	1.63888888888889	0.5	2.3462962962963	0.925925925925926	0.0740740740740741	0.0925925925925926	0.0555555555555556	0	0	12900.1286651235
0159_BD46_77071_20191018_ST	13391	1	8.33333333333333	0	0.777777777777778	11.9383101851852	75.5311171124828	589.685714285714	11.5416666666667	0	1.73611111111111	0.695473251028807	7.82344821673525	0.333333333333333	1.35416666666667	1.31481481481481	0.125	0.733333333333333	0.361111111111111	2.27777777777778	0.166666666666667	3.57407407407407	0.37037037037037	0	0.259259259259259	0.166666666666667	0	0	12670.9004739859
0159_BC12_41021_20171220_ST	13199	4.5	10	0	0.222222222222222	10.8581018518518	86.6426983310471	571.544444444444	14.4833333333333	0	1.81944444444444	1.00608710562414	7.6284164951989	0.666666666666667	0.583333333333332	1.87037037037037	0.0763888888888889	0.433333333333333	0.166666666666667	0.805555555555555	0.388888888888889	2.31111111111111	1	0.0740740740740741	0.333333333333333	0.0555555555555556	0	0	12481.5299739941
0159_AA34_42214_201801102_ST	12928	1.25	9	0	0.111111111111111	14.2050925925926	115.688055841335	400.708333333333	6.6	0	2.19444444444444	0.556112825788752	13.2138545953361	1.33333333333333	0.333333333333332	1.35185185185186	0.368055555555555	0.966666666666667	0	1.19444444444444	0	1.96111111111111	0.740740740740741	0.0740740740740741	0.759259259259259	0	0	0	12355.3901248857
0159_AP39_21435_20180531_ST	12710	0.5	11.6666666666667	0	0.222222222222222	12.0560185185185	91.2889208962048	515.520634920635	15.475	0	1.5	1.21673525377229	8.48427897805212	2.5	0.0833333333333332	1.25925925925926	0.125	0.633333333333333	0.157407407407407	1.77777777777778	0.194444444444444	1.38518518518518	0.703703703703703	0.111111111111111	0.425925925925925	0	0	0	12042.7130410624
0159_AF13_79001_20190220_ST	12605	0.25	5.33333333333333	0	0.222222222222222	8.86365740740741	69.8177697759488	603.166666666666	12.7083333333333	0	1.51388888888889	0.614026063100137	6.30408521947874	0.666666666666667	0.333333333333332	2.07407407407408	0.0902777777777778	0.383333333333333	0.361111111111111	1.63888888888889	0.277777777777778	1.69259259259259	0.666666666666667	0.111111111111111	0.0555555555555556	0	0	0	11887.8546282007
0159_AP39_21439_20181003_ST	12587	0	7.66666666666667	0	0.444444444444444	10.4203703703704	79.204223822588	492.936111111111	6.55	0	1.13888888888889	0.853995198902606	6.93936899862826	0.5	1.08333333333333	1.5	0.0833333333333333	0.616666666666667	0.222222222222222	1.86111111111112	0.166666666666667	2.70185185185185	0.962962962962963	0.037037037037037	0.0925925925925926	0.111111111111111	0	0	11970.9070416095
0159_BD46_77034_20190430_ST	11942	0	10.6666666666667	0	0.222222222222222	7.35694444444445	69.9127757773205	525.366666666666	13.8916666666667	0	1.375	0.602580589849109	6.57372256515775	0.333333333333333	0.583333333333332	1.24074074074074	0.0694444444444444	0.6	0.277777777777778	1.33333333333333	0.166666666666667	3.02407407407408	0.185185185185186	0.148148148148148	0	0	0	0	11298.069717364
0159_AA34_42327_20190109_ST	11829	0.25	12.3333333333333	0	0	10.2319444444444	89.9567544010059	402.166666666667	14.7833333333333	0	1.375	0.754158093278464	9.063936042524	1.16666666666667	0.25	1.87037037037037	0.194444444444444	0.4	0.185185185185185	1.25	0.5	1.21851851851852	0.925925925925926	0.148148148148148	0.222222222222222	0.0555555555555556	0	0	11279.6978366484
0159_AA34_42138_20190306_ST	11622	3.25	9.33333333333333	0.666666666666667	1.11111111111111	8.32893518518518	103.588460219479	374.680555555555	10.85	0	1.31944444444444	0.984053497942386	10.8847393689986	1.33333333333333	0.25	1.61111111111111	0.0833333333333333	1.13333333333333	0.111111111111111	3.63888888888888	0.166666666666667	2.20555555555555	0.444444444444444	0.222222222222222	0.703703703703703	0.222222222222222	0	0	11084.8767746914
0159_BD46_77025_20181126_ST	11552	4.25	6.33333333333333	0	0.222222222222222	10.7537037037037	79.6924725651577	444.602777777777	10.2333333333333	0	1.72222222222222	0.666409465020576	7.47980967078189	1.66666666666667	0.0833333333333332	1.55555555555556	0.125	0.3	0.0740740740740739	1.58333333333333	0.333333333333333	2.23888888888889	0.666666666666667	0.148148148148148	0.148148148148148	0.0555555555555556	0	0	10977.0650120027
0159_BC12_41014_20171205_ST	11195	0.5	9.33333333333333	0	0.222222222222222	8.22268518518519	72.8853780864197	468.213888888889	10.8333333333333	0	1	0.570601851851852	6.78747427983539	0.833333333333333	0.583333333333332	1.62962962962963	0.0972222222222222	0.716666666666667	0.0740740740740739	2	0.444444444444444	1.35740740740741	0.888888888888889	0.111111111111111	0.111111111111111	0.0555555555555556	0	0	10607.5283050412
0159_BC12_41019_20171213_ST	11147	2	6.33333333333333	0	0.222222222222222	9.00393518518519	75.7782293095565	438.027777777777	10.7833333333333	0	1.70833333333333	0.69735939643347	7.33131430041152	0.333333333333333	0.25	1.35185185185186	0.131944444444444	0.8	0.129629629629629	1.05555555555555	0.166666666666667	1.80185185185185	1.07407407407407	0.185185185185186	0.574074074074074	0	0	0	10587.2599951417
0159_AA34_42335_20190115_ST	11016	2.25	9	0	0	7.4712962962963	65.9831761545496	431.877777777778	11.1416666666667	0	1.05555555555556	0.415980795610425	6.87694615912208	1.16666666666667	0.166666666666667	1.40740740740741	0.0833333333333333	0.433333333333333	0.175925925925926	1.36111111111111	0.166666666666667	1.41481481481481	0.703703703703703	0	0.277777777777778	0	0	0	10472.570193187
