sample_id	total	transmembrane_transporter_activity	amine_transmembrane_transporter_activity	organic_acid_transmembrane_transporter_activity	ion_transmembrane_transporter_activity	carbohydrate_transmembrane_transporter_activity	polyamine_transmembrane_transporter_activity	nucleobase_transmembrane_transporter_activity	heme_transmembrane_transporter_activity	inorganic_molecular_entity_transmembrane_transporter_activity	siderophore_transmembrane_transporter_activity	efflux_transmembrane_transporter_activity	organophosphate_ester_transmembrane_transporter_activity	nucleobase_containing_compound_transmembrane_transporter_activity	oxidative_phosphorylation_uncoupler_activity	toxin_transmembrane_transporter_activity	passive_transmembrane_transporter_activity	active_transmembrane_transporter_activity	macromolecule_transmembrane_transporter_activity	amide_transmembrane_transporter_activity	xenobiotic_transmembrane_transporter_activity	modified_amino_acid_transmembrane_transporter_activity	auxin_transmembrane_transporter_activity	vitamin_transmembrane_transporter_activity	azole_transmembrane_transporter_activity	carbohydrate_derivative_transmembrane_transporter_activity	poly_beta_1_6_N_acetyl_D_glucosamine_transmembrane_transporter_activity	organic_hydroxy_compound_transmembrane_transporter_activity	sulfur_compound_transmembrane_transporter_activity	Remaining
0159_AA34_42360_20190304_ST	51043	920.833333333333	0.333333333333333	58.0701388888889	414.435300925926	83.9722222222223	2.44444444444444	41	1	183.791087962963	11.5	352.833333333333	0	4	0	0	76.7951388888889	543.129513888888	40.6666666666667	47.6777777777778	130.111111111111	1.83333333333333	0	5.9	0.5	6.58333333333334	0	8.08333333333333	2.42083333333333	48105.0857638889
0159_AF13_79004_20190322_ST	48141	989.333333333333	1.33333333333333	83.1027777777777	518.056828703704	79.5486111111111	2.125	51	0.5	222.362615740741	25.8333333333333	290.083333333333	0	7	0	2	115.614583333333	720.838194444445	55.9166666666667	45.7	201.833333333333	1.5	0	7.61666666666667	0.75	11.6666666666667	0	9.5	4.89444444444444	44692.8902777778
0159_AP39_21175_20180310_ST	47700	1227	2.77777777777778	102.326388888889	496.854381613757	105.666666666667	2.79166666666667	93.1666666666667	17	255.057457010582	30.3333333333333	207.541666666666	0.453703703703703	15.6666666666667	0	1	165.046527777778	736.512136243386	33.25	52.0833333333334	179.75	1.41666666666667	0	21.5277777777778	1.83333333333333	23.537037037037	7	14.8888888888889	12.5138888888889	43893.0040343915
0159_AP39_21066_20171129_ST	47559	1046.16666666667	1.66666666666667	77.1118055555556	515.633217592593	93.4375	1.66666666666667	35.25	5	247.211226851852	25.5	355	0.0555555555555556	6.625	0	1	102.225694444444	748.736226851851	47.3333333333333	61.6083333333333	206.666666666666	2.875	0	10.775	0.5	9.01388888888889	0	13.0833333333333	4.78194444444444	43940.0762731481
0159_AY44_33032_20170926_ST	47421	1373.66666666667	0	71.0458333333333	493.614583333333	112.576388888889	3.05555555555556	48.3333333333333	16.5	233.473611111111	58	443.666666666667	0.333333333333333	13.5	0	0	230.652777777778	671.962731481482	68.75	52.5666666666667	173.125	2.16666666666667	0	5.15	0	21.3333333333333	1	11.3611111111111	3.55277777777778	43311.612962963
0159_AP39_21555_20181108_ST	47314	1096.5	1.66666666666667	70.5347222222222	459.870254629629	52.075	1.79166666666667	60	0.833333333333333	259.932523148148	12.5	309.583333333333	0	8.75	0	1	97.2604166666667	769.072685185185	37.0833333333333	39.6527777777778	197.111111111111	0.875	0	16.7916666666667	1.75	13.0833333333333	1	4.25	5.79166666666667	43795.2405092593
0159_AP39_21046_20171002_ST	46212	621.5	2.66666666666667	87.9951388888889	384.381018518518	33.4861111111111	5.77777777777777	62	0.5	242.739814814815	0.5	12.25	0	0.75	0	0	49.375	810.240393518519	8.16666666666667	7.74166666666667	223	1.79166666666667	0	20.2416666666667	4.25	1.41666666666667	0	4	8.19305555555556	43619.0366898148
0159_AP39_21200_20180318_ST	46186	979.166666666667	1.33333333333333	71.7263888888889	443.767939814815	93.0277777777778	2.38194444444444	37.3333333333333	3.16666666666667	217.167476851852	21	302.916666666667	0.722222222222222	9	0	0	95.03125	658.96875	49.0833333333333	63.7333333333333	175	1.33333333333333	0	10.0111111111111	0.583333333333333	13.3055555555556	0	9.58333333333333	5.01111111111111	42921.6451388889
0159_AQ29_10046_20171214_ST	45917	1285.33333333333	0.666666666666667	68.4673611111111	513.094097222222	140.5	2.36111111111111	33	6.5	209.793402777778	22.5	482.5	0	10	0	0	100.600694444444	574.92349537037	61.9444444444444	57.6583333333333	134	3.125	0	7.24166666666665	0	13.5277777777778	0	14.6666666666667	4.30416666666667	42170.2917824074
0159_AA34_42323_20190102_ST	45878	1021.75	0	64.4569444444444	400.161689814814	85.0590277777778	3.23611111111111	51.3333333333333	4.66666666666667	211.396643518518	12.5	288.833333333333	0.666666666666667	14.5	0	1	117.552083333333	552.89363425926	55.4166666666667	65.8944444444444	104.444444444444	1.58333333333333	0	7.86666666666668	0.25	20.5	1	16.3333333333333	5.18611111111111	42769.5188657407
0159_AP39_21207_20180418_ST	45206	927.5	1	57.6034722222222	439.851851851852	66.0208333333333	3.44444444444444	34	3	205.743981481482	13	319.833333333333	0.0555555555555556	7.5	0	0	77.1666666666667	613.534375	44.0833333333333	52.6416666666667	175.583333333333	2.04166666666667	0	14.975	0.75	11.0555555555556	0	4.83333333333333	5.84305555555556	42124.9385416667
0159_BE31_82033_20191210_ST	44906	1010.66666666667	0.333333333333333	107.327777777778	465.598611111111	78.4791666666667	2.97222222222222	66.3333333333333	5.5	253.582638888889	20.5	198.75	0.0555555555555556	3	0	1	87.6944444444444	818.65787037037	27.9166666666667	46.4666666666667	239.166666666667	1.33333333333333	0	17.1333333333334	1.5	5.55555555555556	0	5.58333333333333	6.74444444444444	41434.1483796296
0159_BD46_77054_20190703_ST	44122	958.333333333333	0.666666666666667	57.89375	417.969212962963	81.4930555555556	2.11111111111111	48	0.5	239.235648148148	21.3333333333333	347.083333333333	0.722222222222222	6	0	2	103.583333333333	684.294791666667	53.3333333333333	40.8694444444444	184.444444444444	0.958333333333333	0	9.925	2	14.3055555555556	0	3.91666666666667	8.69583333333333	40832.3315972222
0159_AA34_42028_20180918_ST	43076	1210.83333333333	1	87.6083333333333	461.990393518519	128.465277777778	3.38888888888889	61.5	11.3333333333333	212.716782407407	13.3333333333333	331.166666666667	2.13078703703704	8.51041666666665	0	0	105.982638888889	628.943518518519	39.7777777777778	52.9833333333333	151.5	1.5	0	9.64999999999998	0.25	15.7106481481481	1	12.3333333333333	4.80277777777778	39517.5884259259
0159_AA34_42204_20180619_ST	41553	918.5	0	50.75625	406.305439814814	68.0277777777778	3.44444444444444	31	1.5	190.499421296296	13	333.666666666667	0.333333333333333	8	0	0	71.8020833333333	549.544791666666	39.6666666666667	43.7944444444444	141.777777777778	2.08333333333333	0	11.9333333333333	0.25	12.8333333333333	0	7.83333333333333	4.34305555555556	38642.1045138889
0159_AP39_21437_20180911_ST	40225	895.333333333333	0.333333333333333	79.1451388888889	438.799074074074	77.0347222222222	2.91666666666667	72.3333333333333	1.5	228.193287037037	10.5	228	0	12.5	0	0	84.7083333333333	654.922569444444	42.4166666666667	61.4888888888889	147.555555555555	1.66666666666667	0	11.1	0	16.8333333333333	0	15.5833333333333	5.92638888888889	37136.209375
0159_AA34_42359_20190211_ST	39196	778.166666666667	0.666666666666667	52.9826388888889	364.263310185185	80.875	2.63888888888889	45.3333333333333	1.5	171.285300925926	7.5	249	0	10	0	0	73.7534722222222	496.410995370371	54.1666666666667	35.5	118.5	0.5	0	7.08333333333333	1.75	17.4166666666667	0	4.33333333333333	6.17361111111111	36616.2001157407
0159_AP39_21276_20190316_ST	39169	945.333333333333	0	47.3298611111111	404.074074074074	89.1180555555556	0.88888888888889	36	4.5	169.082175925926	14.3333333333333	389.5	0.666666666666667	8.66666666666665	0	1	70.7986111111111	531.525578703704	52.6666666666667	42	138.566666666666	3	0	5.08333333333333	0	12.1666666666667	0	10.75	3.22916666666667	36188.7202546296
0159_AA34_42337_20190123_ST	37413	713.5	0.666666666666667	51.3638888888889	328.710763888889	49.2638888888889	2.93055555555556	23	1	174.049652777778	6.5	245.333333333333	1	13	0	0	73.9618055555556	431.237037037037	35	31.3222222222222	99.5555555555556	0.833333333333333	0	7.35	0.75	17.8333333333333	0	4.91666666666667	3.23888888888889	35096.6824074074
0159_AA34_42345_20190125_ST	37000	823.666666666667	0	67.1576388888889	335.12962962963	69.4513888888889	2.13888888888889	32	1.5	157.75162037037	10	302.416666666667	0.333333333333333	7.5	0	0	60.7013888888889	451.847800925926	35.9166666666667	51.6333333333333	108	3.83333333333333	0	12.3833333333334	0.5	10.8333333333333	0	4.5	4.27916666666667	34446.5258101852
0159_AA34_42073_20180514_ST	35239	866.166666666667	0.333333333333333	61.0041666666666	345.792013888889	74.1701388888889	2.65277777777778	39.3333333333333	2	175.999652777778	14	232.458333333333	0.666666666666667	9.5	0	1	95.0798611111111	483.206828703704	34.4166666666667	48.6916666666667	120.666666666666	1.29166666666667	0	8.13611111111111	0.333333333333333	13.4166666666667	1	6.83333333333333	4.35833333333333	32596.4917824074
0159_AP39_21232_20180924_ST	34957	883.666666666667	0.666666666666667	59.6618055555555	371.446064814814	71.2291666666667	1.98611111111111	56.3333333333333	5.66666666666667	176.284490740741	13.8333333333333	171.683333333333	0.916666666666667	5.25	0	2	98.7097222222222	560.502199074074	37.75	45.6722222222222	129.722222222222	1.83333333333333	0	11.1166666666666	2	12.3333333333333	0	9.58333333333333	6.16527777777778	32220.9873842593
0159_AA34_42421_20190526_ST	34900	2191.25	0.666666666666667	155.842361111111	471.81875	187.319444444444	2.66666666666667	119.333333333333	11.7	236.635648148148	97	126.125	2.42592592592593	40	0	3	525.966666666667	639.740790343915	21.9166666666667	69.9611111111111	58.5277777777778	2.91666666666667	0	9.9888888888889	0.666666666666667	51.1759259259259	32	17.1777777777778	6.23194444444444	29817.9453207672
0159_AP39_21185_20180121_ST	34809	713.333333333333	0.333333333333333	58.1534722222222	335.161689814815	59.9097222222222	1.33333333333333	41	0.5	158.057060185185	10.5	266.416666666667	0	6	0	1	71.4131944444444	502.456597222222	35.0833333333333	43.6777777777778	125.944444444444	1.83333333333333	0	7.98333333333334	0.75	9.25	0	6.75	3.25416666666667	32348.9052083333
0159_AA34_42021_20181004_ST	33922	922	0.666666666666667	42.1465277777778	327.481597222222	62.6111111111111	2.86111111111111	34	6	143.067708333333	8.5	294.25	0	6.5	0	1	82.78125	434.685995370371	33.0416666666667	38.5666666666667	97.6666666666667	1.16666666666667	0	10.0666666666667	0	9.33333333333333	0	9	3.7125	31350.8938657407
0159_BE31_82030_20200116_ST	33868	711.333333333333	0.333333333333333	80.2916666666667	316.902083333333	51.8402777777778	1.77777777777778	43	0	191.997916666667	7.5	157.583333333333	0	5.5	0	0	70.9097222222222	610.446296296297	25.4166666666667	34.5833333333333	167	0.583333333333333	0	9.49999999999998	0.75	7.41666666666667	0	3.41666666666667	5.61111111111111	31364.3064814815
0159_AA34_42340_20190125_ST	33088	484.333333333333	0.666666666666667	42.4791666666667	264.628472222222	47.4444444444444	2.08333333333333	40	1.5	143.864583333333	5.5	134.583333333333	0	1.5	0	0	50.0625	466.310185185185	22.9583333333333	18.5138888888889	116.388888888889	0.291666666666667	0	8.45833333333334	1	2.5	0	4.5	6.26388888888889	31222.1689814815
0159_BD46_77028_20180919_ST	32856	1196.41666666667	0.333333333333333	81.3125	394.643336640211	99.6840277777778	2.21527777777778	80	5	187.95818452381	20.6666666666667	203.583333333334	2.87037037037037	8.41666666666665	0	1	188.574305555556	421.341253306878	44.25	49.6333333333333	87.3111111111111	1.22222222222222	0	7.55	0.75	17.787037037037	3	10.3611111111111	6.98055555555556	29733.1387070106
0159_AP39_21196_20171219_ST	32830	782.5	1.33333333333333	46.5875	346.512615740741	48.8680555555555	2.55555555555556	34	3.5	173.613310185185	11	205.25	0.148148148148148	7	0	0	89.8645833333333	466.344907407408	29.5416666666667	41.15	115.5	1.41666666666667	0	8.98333333333333	0.5	10.6481481481481	0	5.66666666666667	2.525	30394.9905092593
0159_AA34_42444_20190706_ST	32488	793.166666666667	0	53.4097222222222	343.445023148148	64.3541666666667	1.67361111111111	38	4	158.961226851852	31	275.083333333333	0	9	0	1	73.0868055555556	396.042592592593	42	39.3611111111111	105.111111111111	1.25	0	6.19444444444444	0.333333333333333	14	0	6.5	4.34722222222222	30026.6796296296
0159_BE31_82034_20200109_ST	32394	642.25	0.666666666666667	67.2319444444445	321.983449074074	45.75	0.88888888888889	50.25	0.5	183.545023148148	7.83333333333333	133.25	0.333333333333333	2	0	0	63.5173611111111	565.495601851852	16.9166666666667	25.2666666666667	142.833333333333	0.666666666666667	0	7.68333333333334	0.75	4.75	0	3	4.41944444444444	30102.218287037
0159_AA34_42508_20191111_ST	30895	668.333333333333	0	37.5916666666667	289.081365740741	63.0208333333333	2.09722222222222	23.6666666666667	3.5	126.276273148148	13.5	246.166666666667	0	7.5	0	0	62.3645833333333	374.768518518518	35.0833333333333	47.9111111111111	79.7777777777777	1.66666666666667	0	5.24444444444444	0.333333333333333	10.75	0	3.16666666666667	3.82777777777778	28789.3717592593
0159_BE31_82020_20191126_ST	28744	669.916666666667	0.666666666666667	58.5423611111111	283.747569444444	43.375	1.66666666666667	45	4.5	154.466319444444	9	155.75	0	3	0	0	48.6493055555556	512.155439814815	22.5	18.7055555555556	132.222222222222	0.0833333333333332	0	6.23333333333333	0.75	4	0	3	3.39305555555555	26562.6765046296
0159_AY44_33064_20171009_ST	28428	780.333333333333	2	75.5076388888889	289.803703703704	49.1388888888889	1.45833333333333	49	11.3333333333333	147.57337962963	21.3333333333333	149.604166666667	0.333333333333333	7.16666666666665	0	1	73.9097222222222	431.178587962962	22.8333333333333	25.775	92	2.375	0	6.775	0	10.4166666666666	0	6.33333333333333	3.65694444444444	26167.1603009259
0159_BD46_77024_20190329_ST	27977	597.666666666667	0	39.5166666666667	277.470833333333	19.9513888888889	1.41666666666667	22	1.75	174.6375	2.5	193.25	0	4	0	0	72.2013888888889	440.893518518518	24.5416666666667	19.3916666666667	94.5	0.291666666666667	0	7.05833333333334	0.5	12.6666666666667	0	4.41666666666667	4.87777777777778	25961.5009259259
0159_BD46_77027_20181113_ST	27763	581.5	0	50.6020833333333	277.590393518519	46.1111111111111	1.81944444444444	34	2.83333333333333	138.116550925926	14.5	161.25	0	5	0	0	67.5729166666667	453.486921296296	34.8333333333333	30.4805555555556	118.222222222222	1.45833333333333	0	7.25833333333333	1	8.66666666666666	0	4.75	3.94583333333333	25718.0019675926
0159_AS41_40009_20171207_ST	27471	587.166666666667	1	41.7333333333333	245.894560185185	53.5625	0.916666666666667	23	1.5	138.843634259259	14.5	169.75	0	5	0	0	46.6493055555556	398.005555555555	30.75	34.2472222222222	102.555555555555	0.958333333333333	0	9.94166666666665	1	7	0	4.33333333333333	5.12222222222222	25547.5694444444
0159_AZ03_32039_20181029_ST	27084	743.833333333333	0.333333333333333	41.7125	282.556365740741	43.2916666666667	0.777777777777777	28	0	153.009606481481	16	222.583333333333	0	6	0	1	71.84375	411.830787037037	29.5	45.1777777777778	116.777777777778	1	0	5.56666666666667	1	9.5	0	3.75	3.08055555555555	24845.8747685185
0159_AA34_42237_20181127_ST	26615	348.166666666667	0	36.0541666666667	185.148611111111	52.5138888888889	1.58333333333333	31	1	111.54375	4	56.25	0	2	0	1	22.2847222222222	350.759722222222	20.8333333333333	13.7555555555556	80.7222222222222	0.333333333333333	0	5.14444444444444	0.833333333333333	5.08333333333333	0	0.666666666666665	5.74166666666667	25278.58125
0159_AP39_21430_20180723_ST	23687	517.783333333333	0.333333333333333	55.8243055555556	244.014351851852	52.9722222222222	1.41666666666667	60.3333333333333	1.5	156.661574074074	1.5	42.25	0.46412037037037	1.59375	0	0	43.6111111111111	460.918865740741	12.0416666666667	13.8972222222222	122.222222222222	0.625	0	8.175	0.5	4.26620370370371	0	5.83333333333333	6.55694444444444	21871.7054398148
0159_AA34_42047_20180417_ST	23544	511.333333333333	0.333333333333333	37.80625	230.351157407407	47.625	1.33333333333333	33.3333333333333	0.75	117.678703703704	4.5	147.75	0.1875	4.1875	0	0	49.4583333333333	330.948032407407	24.2083333333333	16.9	92	0.5	0	4.98333333333334	0.75	5.20833333333333	0	2.5	3.00416666666667	21876.3700231481
0159_BD46_77029_20180921_ST	23240	594.833333333333	0.333333333333333	35.9194444444444	253.388194444444	38.4444444444444	1.45833333333333	33	0.5	124.677083333333	12.8333333333333	186.666666666667	0	4.5	0	2	69.9027777777778	351.24537037037	22.0833333333333	29.9583333333333	99	1.45833333333333	0	4.54166666666667	0	5.83333333333333	0	4.11111111111111	3.16666666666667	21360.1449074074
0159_AP39_21150_20180111_ST	22804	448.416666666667	0.333333333333333	52.9097222222222	218.349537037037	32.3472222222222	1.11111111111111	29	0.5	122.081018518519	5.5	102.333333333333	0	5	0	0	43.4583333333333	420.034953703704	19.8333333333333	16.7361111111111	102.444444444444	0.625	0	6.70833333333333	0.5	7.16666666666667	0	1.5	5.26388888888889	21161.8469907407
0159_AS41_40001_20171122_ST	22233	575.5	0.333333333333333	37.9	274.179050925926	41.8194444444444	1.51388888888889	40.6666666666667	2	125.069560185185	11	159.333333333333	0	3.5	0	1	62.7479166666667	310.223842592593	18.3333333333333	19.6916666666667	68.1666666666667	1.29166666666667	0	4.35833333333334	0	3.83333333333333	0	5.33333333333333	1.42777777777778	20463.7768518518
0159_BC25_41013_20171214_ST	21818	428.666666666667	0	26.6145833333333	207.281911375661	30.9791666666667	0.444444444444443	11	1.5	101.353009259259	16	124.5	0.255952380952381	4.25595238095238	0	0	48.7430555555556	258.913310185185	18.0416666666667	19.3888888888889	66.2222222222222	0.666666666666667	0	4.25	0.5	6.13095238095238	0	3.66666666666667	3.71527777777778	20434.9096064815
0159_AP39_21422_20180823_ST	21009	428	0	42.1270833333333	218.753240740741	41.5625	1.22222222222222	46	0.5	115.627314814815	7.33333333333333	127	0.166666666666667	6.16666666666667	0	0	61.7916666666667	350.140625	27.9166666666667	33.4916666666667	72.2	1.29166666666667	0	0.575	0	9.61111111111111	0	7.33333333333333	2.92916666666667	19407.2600694444
0159_AA34_42506_20191107_ST	20692	419	0	23.6798611111111	178.853240740741	27.4236111111111	0.88888888888889	14	0	103.094675925926	5	129	0	3.5	0	0	44.5625	284.934606481482	16.625	22.0583333333333	74.75	1.45833333333333	0	5.64166666666667	0	3.83333333333333	0	2.41666666666667	2.55138888888889	19328.7278935185
0159_BE31_82034_20191205_ST	20453	427.5	1	45.70625	216.259143518519	36.2361111111111	0.972222222222223	29	1.5	123.66099537037	4	73.0833333333333	0	1.5	0	0	34.9270833333333	369.921875	12.1666666666667	14.3	99	0.5	0	8.8	0.5	2.5	0	4	1.65416666666667	18944.3121527778
0159_BD46_77071_20191018_ST	19413	728.366666666667	0.666666666666667	37.6041666666667	239.440625	60.7916666666667	0.666666666666667	29	1.5	122.717708333333	23.3333333333333	171.125	0.388888888888889	11	0	1	154.052083333333	301.591203703704	22.8333333333333	25.8333333333334	53.5833333333333	0.833333333333333	0	8.75	0	15.2222222222222	1	7.33333333333333	3.18055555555556	17391.1858796296
0159_BC12_41021_20171220_ST	19205	432.666666666667	0	37.0229166666667	197.956712962963	27.3194444444444	0.555555555555556	14	1.5	101.692592592593	9	144.166666666667	0.333333333333333	3	0	0	41.6597222222222	298.571643518518	16.7083333333333	12.5888888888889	79.5555555555555	0.166666666666667	0	6.45	0.75	5.41666666666667	0	3	4.1375	17766.7811342593
