sample_id	total	kinase_activity	inositol_1_3_4_5_6_pentakisphosphate_kinase_activity	inositol_hexakisphosphate_kinase_activity	inositol_heptakisphosphate_kinase_activity	lipid_kinase_activity	NAD__kinase_activity	acetylglutamate_kinase_activity	adenylylsulfate_kinase_activity	choline_kinase_activity	creatine_kinase_activity	dephospho_CoA_kinase_activity	diacylglycerol_kinase_activity	dolichol_kinase_activity	ethanolamine_kinase_activity	glycerol_kinase_activity	glycerone_kinase_activity	hydroxyethylthiazole_kinase_activity	mevalonate_kinase_activity	pantothenate_kinase_activity	phosphoglycerate_kinase_activity	phosphomevalonate_kinase_activity	protein_kinase_activity	selenide__water_dikinase_activity	shikimate_kinase_activity	pyridoxal_kinase_activity	riboflavin_kinase_activity	acetate_kinase_activity	carbamate_kinase_activity	glycerate_kinase_activity	hydroxymethylpyrimidine_kinase_activity	inosine_kinase_activity	phosphomethylpyrimidine_kinase_activity	phosphoribulokinase_activity	polyphosphate_kinase_activity	propionate_kinase_activity	pyruvate__water_dikinase_activity	tagatose_6_phosphate_kinase_activity	tetraacyldisaccharide_4__kinase_activity	thiamine_phosphate_kinase_activity	undecaprenol_kinase_activity	phytol_kinase_activity	phosphatidylinositol_phosphate_kinase_activity	D_erythro_sphingosine_kinase_activity	inositol_3_kinase_activity	thiamine_kinase_activity	carbohydrate_kinase_activity	amino_acid_kinase_activity	nucleobase_containing_compound_kinase_activity	diphosphoinositol_pentakisphosphate_kinase_activity	aminoglycoside_phosphotransferase_activity	phosphatidylinositol_3_kinase_activity	inositol_pentakisphosphate_2_kinase_activity	NADH_kinase_activity	adenosylcobinamide_kinase_activity	glycerate_2_kinase_activity	ADP_specific_glucokinase_activity	ADP_specific_phosphofructokinase_activity	gluconokinase_activity	S_methyl_5_thioribose_kinase_activity	phosphoenolpyruvate_glycerone_phosphotransferase_activity	polyphosphate_glucose_phosphotransferase_activity	X5_dehydro_2_deoxygluconokinase_activity	beta_glucoside_kinase_activity	butyrate_kinase_activity	dehydrogluconokinase_activity	erythritol_kinase_activity	glucosamine_kinase_activity	glucose_1_6_bisphosphate_synthase_activity	glucose_1_phosphate_phosphodismutase_activity	macrolide_2__kinase_activity	fucokinase_activity	pseudouridine_kinase_activity	ribosylnicotinamide_kinase_activity	sedoheptulokinase_activity	tagatose_kinase_activity	triokinase_activity	X4__cytidine_5__diphospho__2_C_methyl_D_erythritol_kinase_activity	alpha_glucan__water_dikinase_activity	inositol_tetrakisphosphate_kinase_activity	inositol_trisphosphate_kinase_activity	phosphatidylinositol_kinase_activity	phosphatidylinositol_bisphosphate_kinase_activity	autoinducer_2_kinase_activity	guanosine_kinase_activity	Remaining
0159_AY44_33261_20191002_ST	2333937	25192.15	0	0	0	0	117.041666666667	264.583333333333	43.8166666666666	0.75	45.6666666666667	275.516666666666	138	0	0	347.5	660.75	119.966666666666	0.5	283.833333333333	322.083333333333	0	5777.86805555555	83.5	181.508333333333	471.5	193.166666666666	241.916666666666	261.25	451.916666666667	203	0.25	358.591666666667	0.5	534.916666666665	0	21.6666666666667	168.458333333334	97.5	75	18.5	0	0	0	0	0	3388.05833333333	847.125	1699.51666666667	0	0	0	0	0	121.258333333333	19.25	0	0	4.25	14.25	6.5	15.5	660.5	89.5	146.416666666666	0	0	2	0.166666666666666	0	0	7	35.5	32.875	0.5	0	0	274.25	0	0	0	0	0	4	0.25	2289615.16527778
0159_AB10_26269_20181101_ST	2329777	25236.4833333333	0	0	0	0	117.166666666667	134.666666666666	55.2166666666665	2.5	9.83333333333335	139.958333333334	212.583333333334	0	0	270.821428571428	298.333333333333	39.125	0.25	228.75	241.583333333334	22	6501.21388888889	26.9166666666667	120.183333333333	340	164.916666666666	137.75	121	315.416666666667	115.233333333334	0.75	205.441666666666	0.75	342.666666666667	0.5	52.1666666666665	90.0416666666665	188.75	147.5	17	0	0	0	0	3.5	3249.27976190476	958.5	1259.21666666667	0	1.5	0	0	0	51.5	40.25	0	0	5.75	26.5	16.0833333333333	4.5	256	57.75	143.5	0	0	4	0	0	0	54.75	15	66.75	0	0	0	188	0	0	0	0	0	1	0.75	2287475.4515873
0159_AJ09_760049_20191008_ST	2320095	23907.7833333333	0	0	0	0	118.833333333333	181.958333333334	58.7666666666665	0	27.5	209.616666666667	135.933333333334	0	0	328.916666666667	472.5	63.375	7.33333333333335	242.166666666666	314.958333333333	4.75	5443.51388888889	63.0833333333335	143.4	372.75	211.25	201.75	178	408.833333333333	120.75	1.5	294.875	2	375.5	0.666666666666665	27.3333333333333	109.416666666667	140.75	148.638888888889	13.6666666666667	0	1.25	0	0	4	3031.95	868.291666666667	1540.93333333333	0	2.875	0	0	0	88.3166666666666	29.25	0	0	2	37	15.75	1	359.75	88	181	0	0	2	0	0.25	0	25.75	43.25	45.9583333333333	0	0	0	234.75	0	0	0	0	0	2.5	1.5	2279155.60555556
0159_AP39_21144_20180121_ST	2317245	22667.3333333333	0	0	0	0	116.916666666667	169.708333333334	63.2666666666665	0	29.6666666666667	165.033333333334	189.683333333334	0	0	296.25	429.333333333333	51.7916666666665	0.25	248.583333333334	306.833333333333	2.25	5386.69583333333	33.6666666666667	111.8	332.791666666667	175.416666666666	179.5	130	369.666666666667	104.416666666667	3.5	245.958333333334	3.75	327	0	18.9166666666667	64.9166666666665	147.5	596.75	19.5833333333333	0	0	0	0	0	3340.26587301587	939.383333333332	1386.6	0	0.75	0	0	0	126.058333333333	36.25	0	0	2.5	15.5	9.16666666666665	1	222.25	46.25	190.5	0	0	9	0	0	0	12.75	21	65.75	0	0	0	197.75	0	0	0	0	0	8	3.5	2277622.04662698
0159_AY44_33305_20200110_ST	2305156	24501.45	0	0	0	0	128.375	240.5	19.4166666666667	0	71	185.95	153.416666666666	0	0	469.916666666667	1004.58333333333	76.375	1.5	263.333333333333	391.25	0	4707.29880952381	54.6666666666665	157.725	444.75	220.416666666666	236.333333333334	155.75	386.5	73	0	244.583333333334	0.166666666666666	403	0	21.1666666666667	197.666666666666	77.5	95.5	8.5	0	0	0	0	4	3402.12142857143	893.55	1537.79166666667	0	9.66666666666665	0	0	0	57.8916666666667	30.75	0	0	0	12.5	10.0833333333333	0	282.25	138	128.75	0	0	4.25	0	0	0	11.5	38.75	21.625	0	0	0	264.375	0	0	0	0.25	0	1	0	2263315.3047619
0159_AS41_40087_20190717_ST	2293281	24068.15	0	0	0	0	101.25	187.25	34.5166666666667	0	10.8333333333333	156.1	157.083333333334	0	0	246.75	383.166666666667	41.25	0	195.5	258.5	0	6548.74861111111	45.3333333333333	114.525	279.5	228.666666666666	194.083333333334	153	234.25	112	0	145.083333333334	0	340.083333333333	0	21.4166666666667	59.375	148.25	162.166666666666	11.8333333333333	0	0	0	0	1	2846.32222222222	895.749999999998	1504.53333333333	0	0.75	0	0	0	72.9083333333334	60.5	0	0	0.25	10	8.41666666666665	0.5	277.75	272.25	166.25	0	0	3.5	0	0	0	0.166666666666666	14	7.5	0	0	0	200.25	0	0	0	0	0	14	0	2252285.7375
0159_AA34_42487_20190921_ST	2288494	21686.05	0	0	0	1.33333333333333	85.5416666666665	167.833333333334	59.85	8.16666666666665	8.25	132.666666666666	91.2833333333335	0	0	317.666666666667	334.083333333333	33.6416666666667	2.16666666666667	226	224	3.5	7267.90555555556	51.1666666666665	103.3	365.083333333333	128.916666666666	184.333333333334	446.75	425.166666666667	101.433333333333	37.25	110.183333333333	41.5	555.666666666665	17.5	115.416666666667	210.75	166.25	205.5	0.583333333333335	0	0	0	0	33	4032.25	956.291666666665	1252.37619047619	0	0	0	0	0	70.3333333333333	142.25	0	0	48	21	120.166666666667	1	259.5	32.5	126.5	0	0	34	0	0	0	0	117.5	16.5833333333333	0	0	0	135.25	0	0	0	0	0	1.5	37.25	2247140.05992064
0159_AP39_21010_20171118_ST	2285281	22056.6333333333	0	0	0	0	102.333333333333	219.541666666666	83.5166666666665	0.5	48.1666666666667	226.183333333334	249.416666666666	0	0	315.083333333333	485.25	71.8	0.25	268.416666666667	269.416666666667	0.25	5761.75416666667	42.3333333333333	126.2	339.833333333333	146.166666666666	188.5	144.25	457.125	168.75	0	249.341666666666	0.5	537.25	0	19.9166666666667	91.9583333333335	126	113.5	24.9166666666667	0	0	0	0	1.5	3821.54722222222	837.333333333333	1287.85	0	1.25	0	0	0	129.658333333334	53	0	0	1.25	26.5	9.25	0	473.5	64.5	142.5	0	0	6.5	0	0	0	0	18.75	69.6666666666665	0	0	0	206	0	0	0	0	0	15	0	2245180.39027778
0159_AJ09_750044_20191116_ST	2273640	26213.6666666667	0	0	0	0	122.666666666667	176.375	58.1166666666665	0.5	9.91666666666665	170.683333333334	157	0	0	297.75	419.916666666667	77.4666666666665	0	239.5	304.416666666667	0	5418.975	40.4166666666667	124.066666666667	364.625	160.416666666666	206.166666666666	127.5	395.083333333333	126	0	311.008333333333	0	428.25	0	26.6666666666667	91.7083333333335	177.666666666666	137.166666666666	10.5833333333333	0	1	0	0	0	2915.41666666667	923.708333333335	1414.24166666667	0	2.5	0	0	0	94.025	42.25	0	0	0	12.5	19.5833333333333	1	362	66.5	120	0	0	10	0	0	0	2	16.75	80	0	0	0	195	0	0	0	0	0	16	0	2230951.25
0159_AA34_42489_20190928_ST	2258339	20300.6055555556	0	0	0	23.3333333333333	132.791666666666	183.516666666667	93.8333333333335	0	23.9166666666667	156.875	12.7666666666666	0	0	663.083333333335	1048.41666666666	87.1916666666665	53.5	241.433333333334	294.666666666667	58	3730.62638888889	121.333333333333	138.25	512	128.5	398.5	404.5	887.5	139.816666666666	119.25	208.316666666666	97	468.416666666667	33.75	437.833333333333	316	219.125	195.694444444445	0	0	40	0	0	123.75	4218.375	1152.41666666667	1518.91666666667	0	39.9166666666667	0	0	0	82.175	41.75	0	0	70.3333333333335	109.25	236.333333333334	1	518.5	120.5	65.75	0	0	0	0	0	0	0	148	15.1666666666667	0	0	0	233.5	0	0	0	0	0	28	119.25	2217525.77361111
0159_AQ29_10077_20180415_ST	2254512	30172.45	0	0	0	0	133.708333333334	216.958333333334	20.3464285714286	0.75	17.5833333333333	172.166666666666	69.5833333333335	0	0	123	270.5	45.25	0	207.166666666666	288.666666666667	0.25	5362.73333333333	24.75	112.6	363.666666666667	169.916666666666	197.166666666666	59.25	392	182	0	378.5	0	572.916666666665	0	27.0833333333333	43.4583333333333	213.125	163.333333333334	6.75	0	0	0	0	0	2118.23611111111	861.583333333332	1585.075	0	0.5	0	0	0	45.5	8.75	0	0	1.5	9.5	6.5	2.5	204	38	58.75	0	0	1	0	0	0	3.41666666666667	20.25	20.5	0.5	0	0	200.75	0	0	0	0	0	3.5	0	2209314.05912698
0159_AA34_42183_20180730_ST	2241752	24300.3055555556	0	0	0	0.333333333333333	126.858333333334	200.758333333333	37.05	0	19.3333333333333	143.75	96.3166666666665	0	0	845.833333333335	1341.5	118.333333333333	27.5	327.25	229	30.25	5751.98888888889	88.2083333333335	98.5166666666665	266.833333333333	145.333333333334	166.166666666666	769.5	617.833333333335	102.083333333333	71	313.583333333333	54.75	249	22	130.25	552.375	48	88.75	1	0	0	0.4	0	57	5093.61666666666	962.875	1318.75595238095	0	23.75	0.166666666666666	0	0	55.9333333333334	26.5	0	0	74.5833333333335	192.166666666666	181.75	0	444.5	167.75	161.5	0	0	0	0	25.5	8	0	180	20.75	0	0	0	193.75	0	0	0	0.0833333333333332	0	13.5	71	2195096.62460317
0159_AY44_33272_20191114_ST	2238953	27608.8333333333	0	0	0	0	112.208333333333	191.791666666666	30.625	0	21.4166666666667	122.25	114.516666666666	0	0	326.321428571428	627	73.25	0	186.666666666666	215.333333333334	0	5760.49444444445	59.25	142.141666666667	364.875	138.583333333334	173.583333333334	200.75	555	114.583333333333	0.75	270.958333333333	1.75	471.166666666667	0	12.6666666666667	143.541666666666	75.1666666666665	58.5	7.75	0	0	0	0	1.75	3023.14166666667	753.125000000001	1203.16666666667	0	3.5	0	0	0	87.5333333333332	18.75	0	0	2	60	13.5	0	361.25	123.25	73	0	0	22	0	0.25	0	3	28	21.25	0	0	0	181.75	0	0	0	0	0	12.5	0.75	2194777.80912698
0159_AP39_21356_20180515_ST_E21	2234665	20736.55	0	0	0	0	112.625	186.641666666667	44.0666666666666	0	20.5	129.716666666666	176.5	0	0	410.666666666667	633.583333333335	61.3083333333335	0.75	206.333333333334	283	1.25	5992.22638888889	62.5833333333335	131.075	370.083333333333	158.875	189.583333333334	302.75	444.958333333333	140.1	1.75	245.808333333334	4.25	480.416666666667	0	38.6666666666667	89.2916666666665	96.75	101.833333333333	6.91666666666665	0	0	0	0	3.5	3287.85833333333	879.541666666667	1293.1	0	4.625	0	0	0	64.1916666666666	28	0	0	12.5	78.5	17.8333333333333	29.5	275.75	85.5	132.75	0	0	9.5	0	0	0	27.75	27.75	19.375	0	0	0	184.5	0	0	0	0	0	12.5	1.75	2196327.31527778
0159_AY44_33285_20191118_ST	2230610	24204.5190476191	0	0	0	0	104.583333333333	216.208333333334	46	1	21.9166666666667	262.516666666666	170	0	0	357.25	725.833333333335	132.458333333334	0.25	266.666666666667	307.583333333333	1.75	5531.4875	94.25	178.391666666667	437.25	142.458333333334	201.833333333334	328.25	652.583333333335	205.666666666666	0	314	0	492.75	0	17.3333333333333	202.583333333334	42.5	50.1666666666665	23.4166666666667	0	0	0	0	0	3585.51666666667	841.791666666665	1568.74166666667	0	4.91666666666667	0	0	0	128.858333333334	41.25	0	0	4.25	22	8.91666666666665	12.5	719	119.75	71.5	0	0	4.5	0	0	0	0	58.5	4.16666666666667	0	0	0	280.75	0	0	0	0	0	6	0	2187393.63511905
0159_AP39_21699_20180811_ST	2221629	24004.9119047619	0	0	0	0	207	81.125	4	17.0833333333333	29.75	222.833333333334	55.6666666666665	1.75	1.5	368	716.166666666665	84.8333333333335	42.3333333333333	300.166666666667	454.166666666667	47.25	2974.64166666667	54.4166666666665	187.291666666666	266.75	216.816666666666	367.333333333333	196	364.75	256.25	0	409.916666666667	18.0833333333333	546.45	0	262.833333333333	150.958333333334	208.25	220	3.33333333333333	0	28.5	0	0	0.5	1756.00833333333	983.708333333335	2051.94166666667	0	3	0	0	0	75.675	7.75	0	0	26.75	9.33333333333335	68.1666666666665	71	59.5	159	58	0	0	0	0	0.25	0	0	4.5	41.2083333333333	0	0	0	300.5	0	0	0	0	0	19	0	2182562.09642857
0159_AZ03_32054_20190917_STLS	2213449	28724.5666666667	0	0	0	0	106.875	197.583333333334	31.1166666666666	0	23.75	173.933333333334	111.833333333333	0	0	372.583333333333	451.5	77.1583333333335	0	258.583333333333	257.75	0	5300.28194444445	61.1666666666665	131.508333333333	407	146.416666666666	210.416666666666	137.75	454.166666666667	140.6	1.5	286.116666666667	0.5	349.75	0	55	131.041666666666	113.75	102.5	7.5	0	0	0	0	0	2890.39166666667	770.333333333333	1470.98333333333	0	11.25	0	0	0	134.058333333333	29.75	0	0	1.25	15	8.75	0	442.5	139.5	129.75	0	0.25	2	0	0	0	17.1666666666667	50.75	29.3333333333333	0	0	0	212.5	0	0	0	0	0	7	1.5	2168260.78472222
0159_AJ09_750005_20190925_ST	2205757	22516.45	0	0	0	0	98.875	197.75	32.5666666666666	0	22.75	182.175	135.916666666666	0	0	310.083333333333	609.5	80.1	0.75	206.5	266.75	0.25	6399.79166666667	58.0833333333335	124.275	338	189.791666666666	173.083333333334	184.25	365.333333333333	125	1	212.641666666667	0.5	411.75	0	11.8333333333333	107.833333333333	87.5	106.666666666667	19.75	0	0	0	0	1	3115.29166666666	810.375	1439.18333333333	0	0.166666666666666	0	0	0	88.4083333333333	38.25	0	0	0.5	15.5	16.75	0	383.25	204.75	111.75	0	0	4	0	0	0	4.33333333333333	48.25	1.66666666666666	0	0	0	224	0	0	0	0	0	5	1	2165666.075
0159_AS41_40071_20190501_ST	2199443	23079.7666666667	0	0	0	0	120.583333333333	159.475	21.6214285714285	3.5	39.4166666666667	218.7	87.9166666666665	0	0	347	611.916666666665	63.5	0	262.5	342.666666666667	0.25	5294.52083333333	64.8333333333335	129.216666666666	325.375	203.666666666666	213	165.5	420.25	133.666666666666	0	301.375	0	343.75	0	15.1666666666667	89.2083333333335	127.166666666667	114	12.3333333333333	0	0	0	0	0	2616.54166666667	830.183333333332	1545	0	1.54166666666666	0	0	0	77.4583333333332	6	0	0	0	8.5	6.41666666666665	0	323.25	69.5	177.5	0	0.25	2.5	0	0	0	9.41666666666665	36.5	18.5	0	0	0	211.25	0	0	0	0	0	8.5	0	2160182.34940476
0159_AP39_21014_20171107_ST	2194896	21191.45	0	0	0	0	115	202	27.3	0	45.0833333333333	153.041666666666	100.083333333333	0	0	241.321428571428	635.5	80.6333333333335	0.666666666666665	257.333333333333	282.916666666667	0	5854.47579365079	53	125.991666666667	435.625	153.541666666666	179.666666666666	140.25	366.75	113	0.25	268.216666666667	0	570.5	0	19.1666666666667	138.583333333334	70.75	78.3333333333335	13.25	0	0	0	0	1	2951.55555555556	788.641666666665	1186.07291666667	0	1	0	0	0	90.8833333333333	29.75	0	0	0.5	13	3.75	0	354.5	97	102.25	0	0	13	0	0.25	0	5.25	41.25	5.5	0	0	0	207.25	0	0	0	0	0	6	0.25	2157083.66597222
0159_AV42_66170_20190905_ST	2190389	21717.9166666667	0	0	0	0.333333333333333	93.625	177.325	59.5833333333335	0	13.1666666666667	165.233333333333	176	0	0	325	357.75	60.7666666666665	0	247.25	234.083333333334	1	5465.29107142857	38.8333333333333	115.583333333333	362.5	151.625	170.333333333334	207.5	411.833333333333	138.35	14.75	223.825	10.25	370.333333333333	3.16666666666667	50.25	116.916666666667	131.583333333334	125.083333333333	8.75	0	0	0	0	11.25	3179.74166666667	891.708333333332	1298.51666666667	0	3.45833333333333	0	0	0	91.6833333333335	41.25	0	0	13.6666666666667	13.75	15.25	12	380.25	113	121.25	0	0	2.5	0	0	0	13	61.5	56.0416666666665	0	0	0	182.5	0	0	0	0	0	2.5	14.75	2152123.6422619
0159_AB10_101585_20180920_ST	2185272	22057.5	0	0	0	0	127.208333333333	175.166666666666	45.7714285714286	0	32.9166666666667	183.65	100.666666666667	0	0	277.75	547.583333333335	60.5166666666665	3.08333333333333	197.833333333334	327	1.5	5361.07592592593	41	128.758333333333	320.75	177.875	207.083333333334	154.25	447	90.75	1	293.475	0.25	356.333333333333	0.5	46.0833333333333	101	115.166666666667	109.666666666667	9.83333333333335	0	1.5	0.333333333333333	0	0.5	2722.64166666667	868.541666666668	1466.23333333333	0	12.6666666666667	0	0	0.25	84.5666666666665	7.75	0	0	0.75	14.75	9.33333333333335	6.5	263.75	107.5	149.25	0	0.5	15	0	0	0	13.8333333333333	25.25	38.1666666666667	0	0	0	202.5	0	0	0	0	0	8	1	2147150.93597884
0159_AQ29_10042_20171130_ST	2175046	18683.7833333333	0	0	0	0	116.708333333333	140.083333333334	40.75	0	36.1666666666667	123	141.833333333334	0	0	382.5	424.416666666667	51.2083333333335	2	188.333333333334	242.583333333334	1.25	6695.9375	39.1666666666667	117.216666666666	318.25	147.25	139.333333333334	133	336.666666666667	134	0	242.5	0	532.833333333335	0	33.25	74.5833333333335	153	129	11.75	0	0	0	0	1.5	3314.55476190476	824.166666666665	1108.2380952381	0	0.25	0	0	0	75.6666666666667	43.75	0	0	1.5	25	6.16666666666665	0	342.75	68	128.25	0	0	2.5	0	0	0	41.5833333333333	14.75	42.75	0	0	0	196.5	0	0	0	0	0	8.5	0	2138987.26964286
0159_AZ03_32093_20191209_ST	2171267	22382.3666666667	0	0	0	0	108.333333333333	176.291666666666	32.7666666666667	0	18	173.325	137.916666666666	0	0	318.25	437	75.875	0.25	232.166666666666	267.625	0.5	5355.25912698413	50.4166666666665	127.791666666667	364.5	158.25	168.416666666666	131.75	399.25	141	0	255.291666666666	0	419.083333333333	0	35.5833333333333	108.791666666667	119.5	100.833333333333	14.0833333333333	0	0	0	0	0.5	2832.20833333333	805.583333333332	1412.55	0	0.75	0	0	0	118.616666666667	28.25	0	0	0.75	8	5.25	2	405.75	91	134.25	0	0	0	0	0	0	32.1666666666667	46	15.6666666666667	0	0	0	204.5	0	0	0	0	0	1	0	2132811.74087302
0159_AZ03_32052_20190827_STHS	2161353	21506.6388888889	0	0	0	38.6666666666667	93.1666666666665	162.433333333334	96.85	0.5	13.1666666666667	164.358333333333	138.45	0	0	308.583333333333	401.833333333333	53.125	0.5	246.166666666666	228.583333333334	0.5	5683.56666666667	51.75	108.308333333333	352.833333333333	146	154.333333333334	145.5	321.25	119.633333333333	46.75	158.375	32.25	424.333333333333	22.8333333333333	90.3333333333335	52.2916666666665	111.75	120.583333333333	10.5	0	0	0	0	24.5	2598.91666666667	892.691666666669	1310.22916666667	0	1.5	0	0	0	84.4	35.5	0	0	23.1666666666667	83.5	9.08333333333335	1	285.5	100	114	0.5	0	8.5	0	0	0	28.5833333333333	17.75	57.4166666666665	0	0	0	170.5	0	0	0	0	0	62.5	46.75	2123789.81527778
0159_AA34_42460_20191014_ST	2145119	18909.4166666667	0	0	0	1.33333333333333	117.375	173.775	38.05	0	16.1666666666667	163.666666666666	136.733333333333	0	0	574.833333333335	631.5	50.4166666666665	4.25	250.583333333334	298	3.25	5059.67916666666	86.9166666666665	111.866666666667	349.916666666667	169.416666666666	207.833333333334	413.75	417.333333333333	73.2666666666665	37	156.041666666666	32.5	301.416666666667	9.33333333333335	92.8333333333335	276.458333333333	119.166666666667	263.666666666667	3.16666666666667	0	0	0	0	32.75	3309.82976190476	882.333333333332	1327.83095238095	0	14.25	0	0	0	64.775	5.75	0	0	19.3333333333333	85.5	57.25	2.5	261.25	208	174.25	0	0	4.5	0	1	0	9.41666666666665	107.75	41.4166666666667	0	0	0	178.75	0	0	0	0	0	4.5	37	2108738.15178571
0159_AP39_21033_20171106_ST	2142578	21260.7166666667	0	0	0	0	101.458333333333	159.333333333334	61.3833333333335	0.5	24.9166666666667	200.175	118.25	0	0	273.25	437.666666666667	50.7083333333335	0	211.916666666666	272.5	10.25	5762.36111111111	41	98.4916666666665	335	155.083333333334	169.958333333334	151.5	323.916666666667	132	0	211.083333333334	0	367.916666666667	0	25.1666666666667	79.2916666666665	130.166666666666	102	5.83333333333335	0	0	0	0	0	2763.42976190476	805.083333333333	1232.29166666667	0	0	0	0	0	93.7083333333335	65.75	0	0	0	12.5	3.41666666666667	0	374.75	60	140	0	0	5.5	0	0	0	13.75	32.75	38	0	0	0	186.75	0	0	0	0	0	0.5	0	2105476.02579365
0159_AP39_21131_20180213_ST	2139721	21942.25	0	0	0	0	109.375	179.833333333334	78.85	13.5	19.6666666666667	154.75	211.166666666666	0	0	356.5	794.166666666665	50.2916666666665	24.1666666666667	254.333333333334	292	23.25	5137.35694444444	55.6666666666665	122.058333333333	334.75	139.833333333334	216.5	257	485.083333333333	140.5	0.25	259.5	0	359.375	0	19.9166666666667	210.791666666666	65	99.8333333333335	23.9166666666667	0	1	0	0	0	3503.95833333333	769.541666666665	1434.00952380952	0	0.666666666666665	0	0	0	72.6416666666665	18.5	0	0	10.0833333333333	29.25	69.4166666666665	0.5	262.75	88.75	117.5	0	3.83333333333333	9.5	0	5.58333333333335	0	0.333333333333333	14.25	5.29166666666665	2	0	0	209.75	0	0	0	0	0	9	0.25	2100651.20853175
0159_AB10_26137_20180827_ST	2127428	22017.2166666667	0	0	0	0	100.416666666667	187.083333333334	44.8	0	33.8333333333333	173.8	152.333333333334	0	0	282.5	482.416666666667	66.6416666666665	0	222	267.416666666667	0	5884.90555555555	49.1666666666667	116.016666666666	355.75	174.416666666666	168.166666666666	132.25	368	132.875	0	233.1	0	365.666666666667	0.25	19.0833333333333	83.0833333333335	89.75	82.6666666666665	13.5	0	0	0	0	0.75	2944.60119047619	806.083333333332	1237.01666666667	0	1	0	0	0	102.758333333333	23.25	0	0	0.25	10	6.66666666666665	0.5	425	103	102.75	0	0.5	2.5	0	0	0	31.8333333333333	34.25	36.6666666666667	0	0	0	194	0	0	0	0	0	2	0	2089063.51825397
0159_AP39_21027_20171120_ST	2097963	20068.1166666667	0	0	0	0	108.208333333333	174.166666666666	76.3333333333335	0.333333333333333	6.41666666666665	104.791666666667	211.083333333334	0	0	208.5	141.75	28.125	0	211.666666666666	204.5	0	5619.57083333334	17.25	97.2333333333335	338	122.416666666667	153.5	46.75	363.833333333333	131.25	0	211.875	0	396.5	0	53.5	30.9583333333333	188.25	132.833333333334	21.9166666666667	0	0.5	0	0	0	3126.20833333333	830.583333333333	1047.6	0	2.25	0	0	0	94.075	67	0	0	0.5	17	9.25	1.5	243	66	196.25	0	0	2	0	0	0	34.5	5.5	100	0	0	0	139.5	0	0	0	0	0	4.5	0	2062505.65416667
0159_AP39_21403_20180907_ST_E21	2094105	20877	0	0	0	1	132.708333333334	162.833333333334	50.9166666666665	0	45.9166666666667	218.8	68.8333333333335	0	0	275.75	694.833333333335	72.9166666666665	1.58333333333334	204	330.666666666667	1	5098.0037037037	50.3333333333335	144.788095238096	361.666666666667	169.975	214.666666666666	210	406.75	135.916666666666	0.25	241.291666666666	0.333333333333333	338.083333333333	0.583333333333335	39.25	106.125	90.5	119.666666666667	3.33333333333333	0	0	0	0	0.5	2859.78611111111	683.375	1623.45833333333	0	14.5416666666667	0	0	0	59.225	14	0	0	1.29166666666666	27	11.4166666666667	1.5	284.25	74.5	112.25	0	0	3.5	0	0	0	0.916666666666665	28.75	6.58333333333335	0	0	0	236.25	0	0	0	0	0	5.5	0.25	2057185.88042328
0159_AB10_26298_20181218_ST	2093895	21629.8333333333	0	0	0	3.33333333333333	109.666666666667	176.241666666667	57.45	0	8.91666666666665	170.166666666666	125.866666666667	0	0	282.583333333333	462.75	46.7333333333333	1.5	237.416666666666	259.083333333333	1.75	5053.325	38.75	121.708333333333	333.083333333333	154	149.833333333334	114	413.666666666667	99.0666666666665	8.25	234.191666666666	15.25	372.166666666667	3.75	35.8333333333333	96	104.958333333333	101.25	11.8333333333333	0	0.5	0	0	6.25	2899.375	868.666666666668	1293.41666666667	0	5.41666666666667	0	0	0	75.375	19.75	0	0	6.66666666666665	45	21.25	0	368.25	81.25	138.25	0	0	5	0	0.5	0	41.1666666666667	27.5	55.3333333333335	0.25	0	0	168.75	0	0	0	0	0	9.5	8.25	2056715.125
0159_AQ29_10104_20180715_ST	2088892	21431.7928571429	0	0	0	0	120.333333333333	164.208333333334	56.2166666666665	0.25	13.0833333333333	160.408333333334	205.75	0	0	286.738095238095	427.75	46.4166666666667	0.166666666666666	241.083333333334	262.166666666667	0	5573.75218253969	34.8333333333333	116.333333333333	283	150.625	171.416666666666	114.75	394.333333333333	122.75	0.5	249.458333333334	0	364.416666666667	0	28.4166666666667	55.2083333333335	136	112.333333333333	15.8333333333333	0	0	0	0	0	2892.23531746032	846.875	1297.4	0	0.25	0	0	0	78.4666666666665	23.5	0	0	0.75	22	7	1	272.5	71.5	142.25	0	0	4.5	0	0	0	40.9166666666667	27	38.8333333333333	0	0	0	189.25	0	0	0	0	0	5.5	0.5	2051589.44821429
0159_AK37_71037_20181003_ST	2083439	20863.9166666667	0	0	0	0	119.833333333333	170.916666666666	33.7047619047619	0	39.3333333333333	175.908333333334	136.333333333334	0	0	337.416666666667	591	69.0833333333335	1.83333333333334	191.5	279.75	0.5	5353.94146825396	51.4166666666665	111.15	305.666666666667	180.5	219.916666666666	139.75	333.916666666667	126.016666666666	0.75	266.083333333333	0.5	295	0.5	15.6666666666667	83.8333333333335	103.25	97	10.3333333333333	0	0	0	0	0.75	2689.47420634921	749.000000000002	1394.03333333333	0	175	0	0	0	64.2416666666667	14.75	0	0	2.5	24	8.58333333333335	0	225	66.75	140.5	0	0	3	0	0	0	29	18.25	14.4166666666667	0	0	0	195.125	0	0	0	0	0	6.5	0.75	2046911.15456349
