sample_id	total	carbohydrate_derivative_metabolic_process	fructose_6_phosphate_metabolic_process	fructose_2_6_bisphosphate_metabolic_process	aminoglycan_metabolic_process	amino_sugar_metabolic_process	pentose_phosphate_shunt__non_oxidative_branch	glycoprotein_metabolic_process	nucleotide_sugar_metabolic_process	deoxyribonucleotide_metabolic_process	glucose_1_phosphate_metabolic_process	glyceraldehyde_3_phosphate_metabolic_process	deoxyribose_phosphate_metabolic_process	ribose_phosphate_metabolic_process	fructose_1_6_bisphosphate_metabolic_process	vancomycin_metabolic_process	teichoic_acid_metabolic_process	colanic_acid_metabolic_process	enterobacterial_common_antigen_metabolic_process	glucose_6_phosphate_metabolic_process	xylulose_5_phosphate_metabolic_process	alditol_phosphate_metabolic_process	amino_disaccharide_metabolic_process	X1_deoxy_D_xylulose_5_phosphate_metabolic_process	protein_O_GlcNAcylation_via_threonine	carbohydrate_derivative_catabolic_process	carbohydrate_derivative_biosynthetic_process	lipooligosaccharide_metabolic_process	glycosyl_compound_metabolic_process	X6_sulfoquinovose_1___metabolic_process	liposaccharide_metabolic_process	ATP_generation_from_poly_ADP_D_ribose	amylopectin_metabolic_process	D_tagatose_6_phosphate_metabolic_process	D_glycero_D_manno_heptose_7_phosphate_metabolic_process	Remaining
0159_AA34_42424_20190529_ST	90751	120	82.6666666666667	0	228.282159391534	145.183796296297	6	1.72916666666667	134.99212962963	14.2926311728395	0	12.125	4.54693930041152	59.4527863511659	11.6666666666667	0.125	17	0	0	10.3611111111111	3.44444444444444	16.15	0	4.55555555555556	0	37.6986304012345	139.897122097296	9.45833333333333	99.6425540123457	0	15.5837191358025	0	0	1.59259259259259	0.333333333333333	89574.2196618411
0159_AQ22_10441_20191101_ST	90324	220	84.3333333333333	0	245.362235449735	121.361574074074	6	5.94791666666667	115.636574074074	16.6394032921811	0	11.9027777777778	5.44478737997257	64.9615140603566	6.83333333333333	0	6.96875	0	3.66666666666667	10.0833333333333	1.77777777777778	10.2037037037037	0	4.62962962962963	0	37.273225308642	134.7956808495	7.84027777777778	109.162808641975	0	18.0964506172839	0	0	2.53703703703703	0.5	89072.0412092152
0159_AP39_21191_20180122_ST	89924	115.166666666667	83.3333333333333	0.166666666666667	196.522139550265	106.698611111111	3.5	1.89583333333333	135.625	25.3198945473251	0	11.75	12.3058556241427	58.9860168038409	7.66666666666667	0.0416666666666666	6.77083333333334	0	1.5	10.5	1.83333333333333	9.33333333333334	0	6.44444444444444	0	34.8291859567901	140.009158215755	10.0833333333333	106.032793209877	0	17.8157793209876	0	0	1.74074074074074	0.5	88817.6287138081
0159_AQ22_10426_20190802_ST	89684	131.5	73	0	222.577893518518	124.604166666667	3	3.625	136.564814814815	16.8573173868313	0	12.8472222222222	6.05302640603566	60.6146390603566	10.1666666666667	0	9.22916666666666	0	0.0833333333333333	9.58333333333333	2.27777777777778	10.9	0	7.03703703703703	0	34.3382908950617	149.484780092593	11.25	111.818094135802	0	16.7594521604938	0	0	2.35185185185186	0.388888888888889	88517.087247085
0159_AS41_40070_20190424_ST	89401	99	63.6666666666667	0.166666666666667	233.177017195767	116.689699074074	5	3.83333333333333	127.635648148148	12.2190715020576	0	11.8055555555556	3.75715877914952	51.388683127572	6.5	0	6.25	0	1.33333333333333	11.0833333333333	1.16666666666667	12.1703703703704	0	4.22222222222222	0	34.7093364197531	138.296411577748	17.1805555555556	112.670235339506	0	22.3570987654321	0	0	0.833333333333333	0.166666666666667	88303.7209363671
0159_AN08_59029_20180525_ST	89241	247	53.6666666666667	0	209.900165343915	143.071296296297	1	1.39583333333333	119.943518518519	18.9868184156379	0	12.1111111111111	5.72269375857339	54.7864626200274	8.27777777777777	0	13.4375	0	0.333333333333333	9.36111111111112	1.72222222222222	13.2092592592593	0	4.59259259259259	0	37.8803240740741	127.016527961493	13.9305555555556	111.785686728395	0	20.1342592592593	0	0	0.777777777777778	0.222222222222222	88010.7342840608
0159_BA21_18004_20171027_ST	87433	91	59	1.33333333333333	250.723082010582	97.3620370370371	0.5	3.25	109.601851851852	13.8740354938272	0	14.3472222222222	5.30491255144033	57.6224322702332	7.66666666666667	0	4.75	0	0.5	9.08333333333333	2.33333333333333	10.1092592592592	0	5.77777777777778	0	35.1025848765432	140.783612580835	17.2333333333333	108.805941358025	0	22.9824845679012	0	0	1.14814814814814	0.277777777777778	86362.5268402165
0159_BD46_77022_20190218_ST	87070	131	60	0.333333333333333	199.289880952381	161.75	1.5	2.83333333333333	123.912037037037	11.3551311728395	0	10.875	3.60712448559671	47.3646210562414	7	0	5.34375	0	3.16666666666667	10.9166666666667	1.5	11.4907407407408	0	4.92592592592592	0	31.2677083333334	120.172071575544	13.6	98.4587191358025	0	16.9770833333333	0	0	1.72222222222222	0.111111111111111	85989.5268729179
0159_AN38_59052_20190117_ST	86793	74.8333333333333	64	0	228.901769179894	147.32962962963	0	10.5833333333333	130.28287037037	15.7162422839506	0	11.5	4.47749485596708	48.1427812071331	3.33333333333333	0.125	1.375	0	2.83333333333333	8.61111111111112	1.5	16.2296296296296	0	5.11111111111111	0	35.2112847222222	139.370931621105	26.6451388888889	114.561149691358	0.208333333333333	24.9836805555556	0	0	0.537037037037037	0.0555555555555556	85676.5409158828
0159_AJ09_760035_20191205_ST	86565	138.5	2	0	124.543055555555	145.012962962963	24	11.875	98.0685185185185	17.7427340534979	0	12.0694444444444	7.62478566529493	57.4864197530864	0.833333333333333	0	8.76041666666667	0	0	34.7083333333333	0	6.31666666666666	0	4.22222222222222	0	15.3795138888889	113.466922031158	2.23055555555556	33.0648148148148	0	4.03888888888889	0	0	0.592592592592592	0	85702.4628190525
0159_AA34_42057_20180419_ST	86257	130	78.3333333333333	0	200.817989417989	97.4152777777778	3	0	101.394907407407	18.1739326131687	0	13.8055555555556	4.91225137174211	74.9246141975309	13.9444444444444	0.208333333333334	12.75	0	0	7.11111111111112	1.88888888888889	20.512962962963	0	5.66666666666667	0	32.9210648148148	125.159144437096	4.01388888888889	120.138310185185	0	10.8726851851852	0	0	2.62962962962963	0.0555555555555556	85176.3494522217
0159_AA34_42363_20190301_ST	85354	140.5	68	0	240.015575396825	121.725694444444	2	2.41666666666667	120.337962962963	13.4554398148148	0	9.72222222222225	4.28510802469136	51.9432184499314	7.33333333333333	0.5	3.53125	0	0	11.5138888888889	2.88888888888889	8.29814814814813	0	5.96296296296297	0	39.5477237654321	113.705444407701	8.03194444444445	89.6460262345679	0	13.1255401234568	0	0	1.48148148148148	0.0555555555555556	84273.9759237825
0159_AA34_42380_20190401_ST	84594	167.5	57.6666666666667	0	224.700727513227	86.1435185185185	2	1.875	149.050462962963	17.862204218107	0	8.02777777777778	3.98221021947874	51.856927297668	7.16666666666667	0	3.29166666666666	0	11.6666666666667	10.4166666666667	3.5	18.0425925925926	0	4.02777777777778	0	32.0277006172839	155.70462962963	11.4006944444445	92.4182098765432	0.0833333333333333	20.5170910493827	0	0	1.81481481481481	0.5	83450.7559940231
0159_AP39_21017_20171111_ST	82121	136	56	0.333333333333333	208.31498015873	89.1097222222222	2	1.25	86.7453703703704	14.4180812757202	0	12.1111111111111	4.33427640603566	53.3027220507544	10.1666666666667	0.0416666666666666	3.1875	0	0.166666666666667	7.22222222222222	1.16666666666667	13.9981481481481	0	5.37037037037037	0	32.4287808641975	120.358477549971	8.00138888888889	82.9809027777778	0	14.9385802469136	0	0	1.31481481481481	0.222222222222222	81155.5153282995
0159_AA34_42218_201801121_ST	81913	132.5	62	0	209.989781746032	138.664351851852	1	4.70833333333333	155.251388888889	17.2906378600823	0	12.9444444444444	4.76783264746228	59.711655521262	6	0.0416666666666666	4.77083333333334	0	0.0833333333333333	6.08333333333333	1.83333333333333	12.1074074074074	0	5.81481481481481	0	37.892862654321	133.959476043504	13.4444444444444	116.70987654321	0	17.1772762345679	0	0	1.25925925925926	0.277777777777778	80756.7158785273
0159_AA34_42174_20180806_ST	80532	277.833333333333	11	0	181.208432539682	170.576851851852	17	0.208333333333333	125.524074074074	17.105434303351	0	6.34722222222222	3.87584509112286	44.3109567901234	0.166666666666667	0	12.9375	0	38.25	17.2777777777778	3.22222222222222	34.3759259259259	0.25	1.40740740740741	0	37.7800099206349	204.082115299824	15.9472222222222	98.2916666666667	4.625	31.0395833333333	0	0	4.72222222222222	0.444444444444444	79172.1897523516
0159_BD46_77020_20190318_ST	80124	92.6666666666667	59.0833333333333	0	195.343353174603	103.424768518519	3.5	3.80208333333333	106.994907407407	14.2143592004703	0	10.7013888888889	3.79105428179502	50.2640500685871	8.16666666666667	0.0416666666666666	6.125	0	3.08333333333333	8.5	1.33333333333333	13.3314814814815	0	3.27777777777778	0	31.7160438712522	134.141941321282	13.4125	101.890239197531	0.375	21.2060956790123	0	0	1.35185185185186	0.333333333333333	79131.9277706129
0159_AP39_21423_20181004_ST	79973	109.5	49.7777777777777	0	175.159953703704	101.028703703704	1.5	7.20833333333333	122.030092592593	13.7452417695473	0	10.1388888888889	5.83016117969822	54.2075531550068	8.66666666666667	0.0416666666666666	4.84375	0	1.83333333333333	8.36111111111112	1.88888888888889	21.8074074074074	0	4.59259259259259	0	31.3717592592593	136.15580632716	14.7763888888889	99.6302083333333	0	25.1115740740741	0	0	0.62962962962963	0.111111111111111	78963.0513996056
0159_AA34_42370_20190322_ST	79516	152.5	72.3333333333333	0	155.970882936508	103.050925925926	2.5	5.71875	109.168981481481	13.298353909465	0	8.45833333333333	3.77297668038409	43.7658693415638	7.5	0	4.25	0	0.833333333333333	12.6944444444444	2.55555555555556	6.33888888888888	0	4.11111111111111	0	25.443499228395	119.532455173427	10.8194444444444	87.4868827160494	0	16.6599151234568	0	0	0.537037037037037	0.166666666666667	78546.5323593352
0159_AA34_42078_20180523_ST	79482	96.5	59.6666666666667	0	189.173346560846	113.176388888889	6	5.95833333333333	119.863425925926	17.9079861111111	0	9.97222222222225	8.14236111111112	49.9249742798354	6.16666666666667	0.0833333333333334	4.58333333333334	0	0.5	10.1111111111111	1.83333333333333	13.0407407407407	0	4.66666666666667	0	29.7242669753086	126.281068121693	15.4305555555556	97.1589506172839	0	20.3753858024691	0	0	0.944444444444444	0.444444444444444	78474.3699937537
0159_AA34_42368_20190312_ST	79387	125.5	60	0	170.683035714286	104.509722222222	2	5.20833333333333	111.439814814815	16.4614197530864	0	13.8194444444444	4.80761316872428	64.802111196845	6	0.166666666666666	9.08333333333334	0	0.166666666666667	6.91666666666667	1.88888888888889	10.7166666666667	0	7	0	32.6271990740741	119.740331973839	9.06944444444442	110.065779320988	0	11.7349537037037	0	0	2.83333333333333	0.0555555555555556	78379.7030190574
0159_AP39_21045_20171020_ST	78409	102.333333333333	45.6666666666667	0.166666666666667	192.673892195767	90.8803240740741	6	6.94791666666667	110.710185185185	12.5149819958848	0	9.88888888888892	4.1951731824417	44.0430649862826	5.83333333333333	0.0416666666666666	5.875	0	5.16666666666667	9.13888888888888	2.44444444444444	14.2592592592593	0	4.22222222222222	0	30.7400655864197	137.892974720752	12.6263888888889	96.0671296296296	0.0833333333333333	21.7493441358025	0	0	1.11111111111111	0.611111111111111	77435.1159661596
0159_AP39_21035_20171026_ST	77148	88.0333333333333	39.6666666666667	0	204.502430555556	111.137152777778	8	8.8125	105.23287037037	12.8554140946502	0	8.41666666666667	3.31657235939643	34.227113340192	2.83333333333333	0.125	3	0	4.91666666666667	11.4166666666667	2	10.9055555555556	0	4.11111111111111	0	35.1293788580247	130.391872427984	20.9847222222222	90.3587962962963	1.08333333333333	25.5261188271605	0	0	0.462962962962963	0.333333333333333	76180.2204282407
0159_AN08_59058_20190320_ST	75903	95.5	51	0.5	181.366782407407	113.714351851852	1.5	2.08333333333333	73.8032407407407	34.5747813786008	0	8.91666666666667	18.1609653635117	42.0031078532236	7.83333333333333	0.333333333333334	4.21875	0	1	8.94444444444445	1.83333333333333	8.81481481481481	0	3.85185185185186	0	34.5917631172839	114.014814814815	10.5194444444444	97.0185185185185	0	16.4636188271605	0	0	0.611111111111111	0	74969.8276384602
0159_BB02_45014_20191006_ST	75691	246.5	14	0	151.432771164021	154.699537037037	11	0	95.3550925925926	15.7422196502058	0	3.83333333333333	2.58740569272977	32.0191229423868	0	0	0.125	0	36.6666666666667	14.1944444444444	2.88888888888889	28.7314814814815	0	0.555555555555555	0	35.8368055555555	177.989333480306	13.8333333333334	94.4618055555555	4.58333333333333	32.6736111111111	0	0	3.66666666666667	0.444444444444444	74517.1791470703
0159_AA34_42101_20180611_ST	73620	91.3333333333333	35.3333333333333	1	151.513971560847	96.8638888888889	4.5	1.4375	84.5888888888889	13.2904908877131	0	7.61805555555556	4.3603272584754	41.5479570840682	6.3888888888889	0.25	7.5625	0	11.75	10.1666666666667	0.777777777777778	21.2648148148148	0	2.74074074074074	0	22.6195353835979	129.794112838036	16.8354166666666	93.4527391975309	0.25	22.7857638888889	0	0	1.55555555555556	0.5	72737.9177407897
0159_AA34_42365_20190318_ST	72680	92.5	55.3333333333333	0	195.925198412698	108.598611111111	3.5	5.875	129.819444444444	8.95261059670782	0	7.38888888888889	2.96840706447188	33.0694401577503	5.83333333333333	0	1.5	0	1.33333333333333	9.13888888888888	2.22222222222222	7.69629629629629	0	4.48148148148148	0	30.0888888888889	101.614658656673	12.2777777777778	84.7094907407407	0.0833333333333333	15.0104166666667	0	0	0.444444444444444	0.222222222222222	71759.4122777043
0159_AA34_42385_20190401_ST	72353	116.5	35	0	170.891220238095	74.4118055555555	6	0.208333333333333	93.5305555555556	15.4828575102881	0	8.34722222222225	3.78116426611797	53.895734739369	5	0	4.375	0	6.58333333333333	10.1944444444444	0.722222222222222	9.47222222222223	0	2.25925925925926	0	33.3942708333333	153.59482473545	13.5423611111111	116.105324074074	0	27.9899305555556	0	0	4.38888888888889	1	71386.3290248995
0159_AP39_21206_20180411_ST	71785	188.5	61.3333333333333	0	180.165294312169	91.0104166666667	9	10.4375	103.479166666667	10.8981481481481	0	8.09722222222222	3.17283950617284	36.0430126886145	7.77777777777777	0	3.9375	0	0	9.94444444444445	2.94444444444444	4.60370370370371	0	4.07407407407408	0	32.7130979938272	109.877553644915	11.1805555555556	85.7430555555555	0	14.8655478395062	0	0	0.925925925925926	0.833333333333333	70793.4420521629
0159_AY44_33015_20170917_ST	71561	80.8333333333333	48.3333333333333	0.666666666666667	181.075710978836	85.8592592592593	2.5	2.77083333333333	102.678240740741	19.9911908436214	0	9.19444444444442	8.91079389574761	47.1156121399177	7.83333333333333	0.0416666666666666	5.34375	0	0.416666666666667	7.11111111111112	1	10.9148148148148	0	4.37037037037037	0	30.5108603395062	109.470606444738	10.9333333333333	76.5140817901234	0	13.7816743827161	0	0	1.5	0.0555555555555556	70691.2727562218
0159_AA34_42135_20190211_ST	71091	69.8333333333333	26	0.5	174.563971560847	99.3680555555556	6.66666666666665	0.416666666666667	93.1861111111111	12.2264660493827	0	7.08333333333333	3.82690329218107	49.0751800411523	3.16666666666667	0.291666666666666	3.25	0	7	8.83333333333333	0.444444444444444	16.3055555555555	0.75	2.65740740740741	0	25.8830825617284	144.605426036155	20.3	82.271412037037	0.375	29.5431327160494	0	0	1.44444444444444	1.66666666666667	70199.4650738536
