sample_id	total	incipient_cellular_bud_site	ubiquitin_ligase_complex	proteasome_complex	mRNA_cap_binding_complex	nuclear_cap_binding_complex	cAMP_dependent_protein_kinase_complex	CAAX_protein_geranylgeranyltransferase_complex	protein_kinase_CK2_complex	magnesium_dependent_protein_serine_threonine_phosphatase_complex	exodeoxyribonuclease_VII_complex	sulfite_reductase_complex__NADPH_	exodeoxyribonuclease_V_complex	ethanolamine_ammonia_lyase_complex	enterobactin_synthetase_complex	ferredoxin_hydrogenase_complex	nitrogenase_complex	protein_N_acetylglucosaminyltransferase_complex	TRAPP_complex	CCR4_NOT_complex	RNA_polymerase_complex	glutamyl_tRNA_Gln__amidotransferase_complex	protein_acetyltransferase_complex	ubiquitin_conjugating_enzyme_complex	Dbf4_dependent_protein_kinase_complex	mannosyltransferase_complex	nucleotide_activated_protein_kinase_complex	guanyl_nucleotide_exchange_factor_complex	ribonuclease_H2_complex	elongator_holoenzyme_complex	GID_complex	aryl_hydrocarbon_receptor_complex	Hedgehog_signaling_complex	TOR_complex	DNA_polymerase_complex	methionine_adenosyltransferase_complex	tRNA_specific_adenosine_34_deaminase_complex	nonhomologous_end_joining_complex	tRNA_splicing_ligase_complex	ubiquitin_activating_enzyme_complex	endonuclease_complex	UBR1_RAD6_ubiquitin_ligase_complex	MUB1_RAD6_UBR2_ubiquitin_ligase_complex	RAD6_UBR2_ubiquitin_ligase_complex	RSP5_BUL_ubiquitin_ligase_complex	RPB4_RPB7_complex	Remaining
0159_AP39_21331_20190102_ST_E21	12914761	0	0.875	2487.25	0	5.5	0	0	0	23	3461	824.25	872	163.25	310.5	303	289.5	109.666666666667	0	0	49347.7083333334	6717.5	3.5	0	0	0	0	0	0	0	0	0	0	0	14517.4166666666	0	0	0	0	0	0	0	0	0	0	0	12835325.0833333
0159_AP39_21141_20180213_ST	12851119	1.11111111111111	8.74166666666667	1320.5	0	0.75	0	0	6.33333333333333	7.95	4181.58333333333	200.5	298.5	48	12	267.5	0	151.5	3.625	11.5	59394.5	8361.66666666667	14.8390151515151	0.0277777777777777	0	0	1.5	2	1	2.33333333333333	0	0	0	32	18447.1666666666	2.75	0	0	2	0	0	0.0555555555555555	1.05555555555555	0.0555555555555555	0	0	12758335.9554293
0159_AA34_42476_20191015_ST	12790083	0	0.875	2638	0	0	0	0	0.333333333333333	0	3599	6	54	58.5	46	650	2.5	8.33333333333335	0.166666666666666	0	54535.9166666665	4396.66666666667	59.5	0	0	0	0	0	0.5	0	0	0	0	1	14655.6666666666	0	0	0	2	0	0	0	0	0	0	0	12709368.0416667
0159_AZ03_32023_20180717_ST	12503275	1.90674603174603	34.0916666666667	2549.75	0	1	2	0	14.6428571428571	62.9583333333333	3868.08333333333	1054.5	1772.5	114.25	308.5	756.25	55	264.75	1.91666666666666	18	53206.7083333335	6490.5	20.314393939394	0.0277777777777777	0	0	3	3.5	3	4.5	0	0	0	38	17024.4583333334	0.25	0	0	8.5	0	0	0.0555555555555555	0.555555555555555	0.0555555555555555	0	0	12415591.4748918
0159_AV42_66162_20190810_ST	12476969	4	2.5	1176.25	0	0.5	0	0	0	0	3415	89	382	42.5	7	228	0.5	205.583333333334	0	0	49898.8333333334	6030.66666666667	1.5	0	0	0	5	0	0	0	0	0	0	0	14813.75	0	0	0	0	0	0	0	0	0	0	0	12400666.4166667
0159_AP39_21278_20180823_ST_E21	12416027	0.533333333333333	3.325	1095.58333333333	0	0	0	0	1	0.5	3376	135.25	249.5	435.75	101.5	117.25	0.5	56.0833333333335	0.166666666666666	0	43511.8214285714	4590.5	0.75	0	0	0	0.791666666666665	1	0	0.5	0	0	0	6	278682.583333333	0	0	0	8.5	0	0	0	0	0	0	0	12083651.6119048
0159_AP39_21061_20180816_ST	12406035	0	2.05833333333333	789.25	0	0	0	0	1	0.333333333333333	3359	18	303	145.25	18.5	385.25	0	346.75	1.5	0	56147.25	4593.33333333333	1	0	0	0	0	0	0	0	0	0	0	1	14882	0	0	0	0.5	0	0	0	0	0	0	0	12325040.025
0159_AP39_21224_20180730_ST_E21	12360301	2.33333333333333	1.7625	558.5	0	0	0	0	0	0.166666666666666	2885	339	95	153	30.5	786.5	0.5	46.6666666666667	0.5	0	51719.4583333335	3441.08333333333	1	0	0	0	1	0	0.5	0	0	0	0	0	14156.5	0	0	0	0	0	0	0	0	0	0	0	12286082.0291667
0159_AV42_66136_20190805_ST	12318668	0	1.11666666666666	698.433333333334	0	0	0	0	0	0	2724.75	0	55.5	74	10	217	0.5	53.0833333333335	0	0	47685.25	1974	0.25	0	0	0	0	0	0	0	0	0	0	1	10514.5	0	0	0	0.5	0	0	0	0	0	0	0	12254658.1166667
0159_AP39_21317_20180801_ST_E21	12246643	0	2.075	2334.41666666667	0	0.5	0	0	2	0.333333333333333	3367.75	23	268.5	72.25	144.5	180.25	4	98.6666666666665	0.166666666666666	0.333333333333333	52073.9166666665	5674.5	2.25	0	0	0	0.5	0	0	0	0	0	0	0	14283.2916666666	0	0	0	0	0	0	0	0	0	0	0	12168109.8
0159_AB18_26455_20190227_ST	12186990	0	4.25	1054.5	0	0	0	0	3	0.666666666666667	3183.5	47	113.5	141.5	86	210	0	328.75	0.333333333333333	0	53152.5	4336.5	3.5	0	0	0	0	0	2	0	0	0	0	0	13612.5	0	0	0	0	0	0	0	0	0	0	0	12110710
0159_AP39_21316_20180604_ST_E21	12150255	0	39.9625	6448.75	0	0	0	0	0	0	3187.25	562	98.5	52.5	48	343.75	0	76.1666666666665	0	1.5	55137.8333333335	7420.66666666667	5	0	0	0	0.5	0	0	0.333333333333333	0	0	0	1	17592.625	0	0	0	0	0	0	0	0	0	0	0	12059238.6625
0159_AB18_26347_20190211_ST	11981344	0.142857142857143	4.16666666666667	907.5	0	0.5	0	0	0	0	3699.91666666667	46	224	28.25	151	144.25	17	33.0833333333333	0.333333333333333	0	51583.8333333335	5255.66666666667	7.75	0	0	0	0	0	0	0	0	0	0	0	15047.5	0	0	0	1	0	0	0	0	0	0	0	11904192.1071429
0159_AP39_21057_20180521_ST	11914729	0.333333333333333	3.69166666666667	1227	0	0	0.25	0	0	2.08333333333333	3726.75	942	139	52	41.5	796.25	18.5	165.333333333334	0.333333333333333	0.5	58611.7916666665	5790.5	5	0	0	0	0.5	0	1	0	0	0	0	0.5	15620.8333333334	0	0	0	0	0	0	0	0	0	0	0	11827583.35
0159_BB02_45014_20191203_ST	11912180	0	12.5625	3435.5	0	0	0	0	0	0	4190.25	5753.25	9882	256.25	1958	4084.41666666667	13.5	333.333333333333	0	0	41654.2916666666	2908.83333333333	0.25	0	0	0	0	0	0	0	0	0	0	0	13919.5833333334	0	0	0	0	0	0	0	0	0	0	0	11823777.9791667
0159_AB10_26038_20180403_ST	11898552	0	12.6666666666667	6638.41666666667	0	0	0	0	1	0	3466.66666666667	97.75	193.25	157.25	56	221.25	2.5	0.25	0.166666666666666	0	54266.2916666665	10452.5	169.75	0	0	0	1.5	0	0	0	0	0	0	5	16613.8333333334	0	0	0	5	0	0	0	0	0	0	0	11806190.9583333
0159_AY44_33160_20190423_ST	11877679	0.333333333333333	8.83333333333334	2610.25	0	0.25	0	0	2	0	3849.25	1502	3135.5	61.5	382.5	127.166666666667	9	31.9166666666667	0.666666666666665	0	50957.9166666665	4780	20.5	0	0	0	1	0	0	0.2	0	0	0	5	15163.0833333334	0	0	0	1.5	0	0	0	0	0	0	0	11795028.6333333
0159_AA34_42100_20180523_ST	11859102	0	6.56250000000001	1788.75	0	0	0	0	0	0	2833.75	551.5	785.5	83.25	93.5	784.75	134.5	19.3333333333333	0	0	59755.625	6869	0.1	0	0	0	2.5	0	0	0	0	0	0	2	17530.8333333334	0	0	0.0357142857142857	0	0	0	0	0	0	0	0	11767860.510119
0159_AP39_21393_20180418_ST_E21	11847469	0	1.16666666666667	1142	0	0	0	0	0	0	3273.75	18	314	34.25	186.5	135.75	7	73.4166666666665	0	0	53372.2916666665	4516.5	1	0	0	0	0.166666666666666	0	0	0	0	0	0	0	14197.875	0	0	0	0	0	0	0	0	0	0	0	11770195.3333333
0159_AZ03_32027_20180806_ST	11834480	0.666666666666667	1.79166666666667	956	0	0	0	0	0	0	3015.5	96.5	213.5	112	30.5	514	1	89.1666666666665	0	0	47932.3333333334	3432.33333333333	0.520833333333333	0	0	0	1	0	4	0	0	0	0	1	14004.1666666666	0	0	0	0.5	0	0	0	0	0	0	0	11764073.5208333
0159_AP39_21407_20180911_ST_E21	11743062	614.621450771451	1097.30416666667	5497.70833333333	11.4166666666667	39.9166666666667	74.65	30.8333333333333	53.6166666666667	181.026587301587	4084.5	4431.25	5500.5	563.5	2069.66666666667	1329.16666666666	2.5	419.333333333333	143.125	173.833333333333	42924.9791666667	7836.16666666667	559.546428571429	8.95833333333334	29.3333333333333	56.9166666666667	41.8	155.6	73.5	188.666666666667	201.916666666667	0	0	845.583333333333	15597.2083333334	0.75	12.5	0	0.5	22	28.75	21.8333333333333	48.0833333333333	30.0833333333333	35.5	2.33333333333333	11648021.0222
0159_AA34_42451_20190905_ST	11706690	0	0.975	509.25	0	0	0	0	3	0	2724.5	159.25	184	32.75	124	461.75	0	0.166666666666666	0	0	43292.125	2560	2	0	0	0	0	0	0	0	0	0	0	0	9903	0	0	0	0	0	0	0	0	0	0	0	11646733.2333333
0159_AK37_71072_20191003_ST	11703706	2.44166666666667	6.63333333333333	1138.58333333333	0	0	0	0	1.25	0.5	3239	297.25	936.5	76.25	506.5	618.75	0.5	115.083333333333	1.5	0	50694.4166666668	3770.5	2.64583333333333	0	0.333333333333333	0	3.5	0	0	0	0.666666666666667	0	0	3.5	13026.1666666666	0	0	0	2	0	0	0	0.25	0.25	0.25	0	11629260.7791667
0159_AP39_21384_20180520_ST_E21	11677393	1.2	2.79166666666667	1279.5	0	0.5	0	0	1	0.5	2889.5	59	155	107.5	35.5	189.666666666666	0	189.583333333334	0.25	0	48421.125	4376.83333333333	1.87083333333333	0	0	0	0	0	1	0	0	0	0	1	12839.6666666666	0	0	0	0	0.5	0	0	0.5	0	0.25	0	11606838.7625
0159_AP39_21052_20180510_ST	11664399	0	3.375	855	0	0	0	0	0	0.166666666666666	3239.75	19.25	395.5	25.25	25.5	165.25	0	84	0.5	0	57914.0714285715	4399.41666666667	2.25	0	0	0	1.5	0	0	0	0	0	0	0	14904	0	0	0	0	0	0	0	0	0	0	0	11582364.2202381
0159_AQ29_10020_20170913_ST	11615295	0.583333333333333	25.3756944444445	2096.66666666667	0	7.25	1.5	0.166666666666666	22.75	43.0388888888889	3600.5	5	209	53.5	0	113.75	1	35.5	5	33.5952380952381	59402.0833333335	6094.5	29.5539772727273	0.497222222222222	0	0.166666666666666	30.5	22	11	19.25	0	0	0	83.6666666666667	17573.225	1.75	0.5	0.125	16.5	0	0	0.111111111111111	0.111111111111111	0.111111111111111	0	0	11525755.1723124
0159_AP39_21302_20181004_ST_E21	11572410	0.333333333333333	3.58333333333333	1101.5	0	0.5	0	0	0.5	1.05555555555556	3205.16666666667	499.75	1102.5	102.75	147	113	326.5	53.6666666666665	0.166666666666666	0	49819.4166666667	3048	1.5	0	0	0	5	0	1.5	0	0	0	0	0	12835	0	0	0	0	0	0	0	0	0	0	0	11500041.6111111
0159_AZ03_32022_20201016_ST	11465951	5.38571428571429	11.0763888888889	892.25	0	0.5	0	0	0	0.6	3069.5	93	69.5	45.25	47.5	164.75	0.5	67.4166666666665	0.333333333333333	2.5	45700.7666666666	4331.83333333333	4.97916666666667	0.166666666666666	0	0.111111111111111	1	0.75	1	1.33333333333333	1	0	0	7	12577.4166666666	0	1.5	0	0	0	0	0.166666666666666	0	0	0	0	11398851.9142857
0159_AB18_26640_20200517_ST	11462198	0.333333333333333	0	1172.25	0	0	0	0	0	0	2925.75	882.5	1299.5	48.5	156	267.75	0	308.916666666667	0	0	44703.4166666666	2662.83333333333	0.75	0	0	0	0	0	0	0	0	0	0	3	11080.25	0	0	0	1	0	0	0	0	0	0	0	11396685.25
0159_AP39_21333_20181113_ST_E21	11333137	0.5	1	2155	0	0.5	0	0	0	0.166666666666666	3549.25	391.25	408.5	72.5	262	350.25	0	111.583333333333	0	0	51195.6666666665	5748.16666666667	1	0	0	0	0.25	0	0	0	0	0	0	1	14807.75	0	0	0	0	0	0	0	0	0	0	0	11254080.6666667
0159_AB18_26692_20200820_ST	11318806	0	0.075	2269	0	0	0	0	0	0	4004.16666666667	3321.75	5391	184.25	1233	2239.25	0	3.25	0	0	40961.0416666666	1459.33333333333	0.75	0	0	0	0	0	0	0	0	0	0	3	12736.9166666666	0	0	0	0	0	0	0	0	0	0	0	11244999.2166667
0159_AP39_21246_20181017_ST_E21	11184043	0	0.5	995.5	0	1	0	0	0	0.333333333333333	2853.25	1176.25	1906.5	82.25	308.5	817.583333333335	0.5	57.8333333333335	0	0	45895.7083333334	2354.83333333333	0.833333333333332	0	0	0	0	0	0	0	0	0	0	0	12619.4583333334	0	0	0	0	0	0	0	0	0	0	0	11114972.1666667
0159_AP39_21350_20180306_ST_E21	11179343	0	3.6625	591	0	0.25	0	0	0	0	2655.25	65.5	151.5	85	24	130.25	1.5	15.4166666666667	0	0	42349.1666666666	2330.83333333333	0.5	0	0	0	0	0	0	0	0	0	0	2	10350.75	0	0	0	0	0	0	0	0	0	0	0	11120586.4208333
0159_AZ03_32065_20190126_ST	11160247	0.333333333333333	1.25	2859.5	0	0	0	0	1	0	3219.25	82	74	40.75	259	128.75	1	272.583333333333	0	0	46934.6666666666	7023.5	14	0	0	0	3	0	2	1	0	0	0	0.5	13523.4166666666	0	0	0	0	0	0	0	0	0	0	0	11085805.5
0159_AP39_21321_20180731_ST_E21	11052140	0	1.3875	5067.25	0	0	0	0	0	0	2973.25	736.75	1201	178	841.5	768.166666666665	0.5	13.5	0.5	0	40379.2916666666	4617	1	0	0	0	1.75	0	0.5	0	0	0	0	0	12073.9166666666	0	0	0	0	0	0	0	0	0	0	0	10983284.7375
0159_AP39_21072_20180914_ST	11011844	0	1.31666666666667	1636.25	0	0	0	0	1	0	2593.25	22	77.5	103.5	117	141.5	0	540.416666666665	0	0	46756.9583333334	4095	0	0	0	0	0.25	0.5	0	0	0	0	0	2	14032	0	0	0	0.5	0	0	0	0	0	0	0	10941723.0583333
0159_AK37_71065_20190705_ST	10997727	0	0.45	2870.16666666667	0	0	0	0	1	0	3107.75	5	129	28.5	15	154.166666666666	6.5	53.1666666666665	0	0	52334.5	5171.5	8	0	0	0	0.5	0	0	0	0	0	0	15	14758	0	0	0	0	0	0	0	0	0	0	0	10919068.8
0159_AA34_42468_20190913_ST	10701311	0.7	3.33333333333333	3335.41666666667	0	0	0	0	0	0	3038.5	15	565.5	75.75	433.5	237.5	0	47.6666666666667	0.166666666666666	0	47062.0833333334	7093.25	0.6875	0	0	0	0	0	0	0	0	0	0	1	14756.0833333334	0	0	0	0.5	0	0	0	0	0	0	0	10624644.3625
0159_AZ03_32056_20190914_ST	10681784	0	14.075	1513	0	0	0	0	0	0	3643.66666666667	504	864.5	96.25	162	2287.5	0	2.66666666666667	0	0	47097.0833333334	7335	11.75	0	0	0	0	0.5	0	0	0	0	0	0	15506.3333333334	0	0	0	0	0	0	0	0	0	0	0	10602745.675
0159_AQ11_10135_20190122_ST	10679061	0.333333333333333	3	1656.25	0	0	0	0	0	0	3414.75	4	265	28.5	1.5	224.5	0	269.166666666667	0	0	51252.5833333335	5824	0.5	0	0	0	7.5	0	0	0	0	0	0	0	15757.25	0	0	0	0	0	0	0	0	0	0	0	10600352.1666667
0159_AZ03_32068_20190211_ST	10659697	0.333333333333333	13.5041666666667	1697.5	0	0	0.2	0	1	0	3154.33333333333	33	137.5	88.25	37	139.75	1.5	500.916666666665	0	0	44662.4166666666	5905.83333333333	15.5833333333333	0	0	0	0	0	0	0	0	0	0	2	14264.6666666666	0	0	0	0	0	0	0	0	0	0	0	10589041.7125
0159_AB18_26457_20190318_ST	10527869	0	2.94166666666667	1465.75	0	0	0	0	0	0.5	3549.25	711.75	1820.5	332.75	237.5	654.25	0.5	29.8333333333333	0	0	43071.0833333334	5169.5	0.5	0	0	0	0	0	0	0	0	0	0	10	15429.5	0	0	0	0	0	0	0	0	0	0	0	10455382.8916667
0159_AP39_21262_20120515_ST_E21	10388713	5.94166666666667	3.06527777777778	1903	0	0	0	0.5	0	1.25	2891.25	634.25	1164	105.25	190.5	113.25	2.5	371.5	0.291666666666667	0	40403.9916666667	5871	3.10416666666667	0.0277777777777777	0	0.625	0.125	1.5	4.5	1	0	0	0	2.75	13785.4166666667	0	0	0	0	0	0.25	0.0555555555555555	1.05555555555555	0.0555555555555555	0.25	0.333333333333333	10321250.4111111
0159_AZ03_32099_20200206_ST	10368394	2.30277777777778	12.0833333333333	677.416666666665	0	2.25	0.25	0	15.25	28.05	3057.5	76.25	151	36.75	14	263.5	0.5	153.75	2.58333333333333	31.75	44615.75	2980.83333333333	25.4763257575758	0.138888888888889	0	0	0.266666666666666	8	5	6.33333333333333	0	0	0	51	12531.6666666666	0	0.5	0	12.5	0	0	0.277777777777778	0.77777777777778	0.277777777777778	0	0	10303630.0153409
0159_AP39_21382_20180515_ST_E21	10235893	0.25	2.18055555555556	632.25	0	0	0	0	1	0.25	2614.25	18	101	26	36	191.5	2	366.916666666667	0	0	45777.3541666666	4450	1.75	0	0	0.25	1.6	0	0	0.333333333333333	0	0	0	0	12304.25	0	0	0	0	0	0	0	0	0	0	0	10169365.8652778
0159_AQ29_10040_20171130_ST	10234405	0.619047619047619	18.7479166666667	1521.5	0	3.25	0	0	25.25	58.3499999999998	3323.5	14	123	20.75	10	170.75	0.5	15.9166666666667	3.66666666666667	33.5	49701.225	4094.91666666667	39.6013257575758	0.111111111111111	0	0	2	4	2	6.66666666666667	0	0	0	67.25	15123.375	0	0	0	11	0	0	0.222222222222222	0.72222222222222	0.222222222222222	0	0	10160008.3872655
0159_AB18_26769_20200814_ST	10211347	0.25	1.25	5249	0	0.5	0	0.5	0	0.5	2791.75	6	29.25	111	13	21.5	1	109.666666666667	0	0	46317.5	3771.66666666667	0.1875	0	0	0	0.5	0	0	0	0.333333333333333	0	0	1	11632	0	0	0	0	0	0	0	0	0	0	0	10141288.6458333
0159_AP39_21087_20180228_ST	10108130	0.5	0.5	1267.25	0	0	0.2	0	1	0	2922.75	1520.25	2594.25	82.25	464.5	1166	0.5	169.416666666666	0	0	42716.8541666666	2966.5	0	0	0	0	0	0	0	0	0	0	0	3	10964.7083333334	0	0	0	0	0	0	0	0	0	0	0	10041289.5708333
0159_AV42_66143_20190516_ST	10065085	1.25952380952381	1.06944444444444	719.5	0	0	0	0	1	0	2942	253.25	496.5	32.5	236	357.5	1	1.16666666666666	0.166666666666666	0	43641.9583333334	2181	2.25	0	0	0	0.25	0	0	0.333333333333333	0	0	0	0	11028.5833333334	0	0	0	0	0	0	0	0	0	0.25	0	10003187.4626984
0159_AY44_33208_20190808_ST	10009952	0	1.16666666666667	273.75	0	0	0	0	1	0	2554.25	4	99.5	68.25	12	76	0	1.5	0	0	42755.5416666666	1334.33333333333	12.25	0	0	0.111111111111111	0	0	0	0.333333333333333	0	0	0	0	9678.75	0	0	0	0	0	0	0	0	0	0	0	9953079.26388889
0159_AV42_66135_20190524_ST	9973779	0	2	1601	0	0	0	0	0	0.166666666666666	2660.25	1468.75	2445.5	83.25	547.666666666667	865.25	0	1.66666666666666	0.5	0	33979.5416666666	1427	1.5	0	0	0	0.5	1	0	0	0	0	0	0	9276.66666666665	0	0	0	0	0	0	0	0	0	0	0	9919416.79166667
0159_AV42_66161_20190722_ST	9865154.99999999	0	2.375	627.833333333335	0	0.5	0	0	0	0	2673.33333333333	4	50.5	22	456	68.75	1.5	34.0833333333333	0	0	39585.8333333334	2213.33333333333	1.5	0	0	0	0	0	0	0	0	0	0	3	10094	0	0	0	0	0	0	0	0	0	0	0	9809316.45833333
0159_BB02_45001_20181029_ST	9855219	0	9.96250000000001	4363.58333333333	0	0	0	0	0	0	3068.25	5815.25	9396	147.75	1166.5	10	0	16.3333333333333	0	0	21892.25	195.333333333333	0	0	0	0	0	0	0	0	0	0	0	0	8939.75	0	0	0	0	0	0	0	0	0	0	0	9800198.0375
0159_AZ03_32054_20190917_ST	9820545	0	1	995.5	0	1	0	0	0	0	2922.25	32	206	35.75	39	149.25	1	77.9166666666665	0.333333333333333	0	42237.8333333334	3763.66666666667	0.75	0	0	0	0	0	0	0.333333333333333	0	0	0	0	12057.0833333334	0	0	0	0	0	0	0	0	0	0	0	9758024.33333333
0159_AZ03_32029_20180906_ST	9809383	4	1.725	666.25	0	0	0	0	0	0	2146	170.25	275.5	45.25	54.5	150.75	0	0.833333333333335	0	0	36816.25	1158.33333333333	1	0	0	0	0.5	0	0	0	0	0	0	0	8149.25	0	0	0	0.5	0	0	0	0	0	0	0	9759742.10833333
0159_AP39_21225_20170910_ST_E21	9804572	0.25	2.99166666666666	869.25	0	0.5	0	0.5	2	0.333333333333333	2568.75	21	96	41.25	75	114	1	614.333333333335	1	0	44233.0416666666	5071.33333333333	1.91666666666667	0	0	0.25	2.29166666666667	0	0	2	0	0	0	0	12454.25	0	0.5	0	0	0	0	0	0	0	0	0	9738398.25833333
0159_AZ03_32049_20190124_ST	9766994	0.333333333333333	0.875	635.5	0	0	0	0	2	0	2267.75	319.5	535	32.25	65	13.5	0	159.333333333334	0	0	33613.9166666666	1801.83333333333	0	0	0	0	0	0	0	0	0	0	0	5	9353	0	0	0	2.5	0	0	0	0	0	0	0	9718186.70833334
0159_AQ29_10061_20180228_ST	9678475.99999999	0.333333333333333	2.91666666666667	550.5	0	0	0	0	1	0	2615	0	276	28	4	206	0.5	6.5	0	0	41846.6833333333	1905.66666666667	0.75	0	0	0	0	0	0	0.333333333333333	0	0	0	0	10106.5	0	0	0	0.5	0	0	0	0	0	0	0	9620924.81666666
0159_AQ29_10051_20180123_ST	9664884	0	1.3125	2696	0	2	0	0	0	0	2616	12	233	14.75	277.5	78	0.5	10	0	0	41349.9583333334	6673.5	1.5	0	0	0.222222222222222	0.25	0	5.5	0	0	0	0	0	13272.5	0	0	0	0	0	0	0	0	0	0	0	9597639.50694445
0159_AB18_100835_20190130_ST	9595404	0	1	600.333333333333	0	0	0	0	0	18.5	2520.25	0	86	43.75	30	123.5	0	138.666666666666	0.166666666666666	0	39736.75	2465.83333333333	0.25	0	0	0	0	0	0	0	0	0	0	0	10031.5	0	0	0	0	0	0	0	0	0	0	0	9539607.5
0159_AZ03_32050_20190123_ST	9573201	1.66666666666667	3.075	1964.75	0	0.5	0	0.5	2	42.6666666666667	2916	99	78.5	76.25	34	366	2.5	8	0.166666666666666	0	41943.9166666666	5574.83333333333	1.75	0	0	0	0.5	0	0	0.5	0	0	0	5	13267	0	0	0	0	0	0	0	0	0	0	0	9506811.925
0159_AP39_21109_20181018_ST	9565190	0	1.20833333333333	1409.6	0	0	0	0	0	0	2450.41666666667	400	433	54	127.5	482.25	0	8	0	0	39675.125	2797	1.3125	0	0	0	0	0	0	0.5	0	0	0	5	10123.4166666666	0	0	0	1	0	0	0	0	0	0	0	9507220.67083333
0159_AP39_21277_20180817_ST_E21	9515983	0.666666666666667	4.30416666666667	1108.75	0	0	0	0	0	10.1666666666667	2594.75	58	138	119.25	46	285	0	36.6666666666667	0	0	36919.625	5485.83333333333	0.375	0	0	0	0.1	0	0	0	0	0	0	0	12505.125	0	0	0	0.5	0	0	0	0	0	0	0	9456669.8875
0159_AP39_21337_20181107_ST_E21	9510221	0.666666666666667	0.941666666666668	746.5	0	0	0	0	1	0	2570.25	1.25	25.5	26.75	45	40.25	1.5	47.25	0	0	35950.8333333334	2883.83333333333	0.25	0	0	0	0	0	2.5	0	0	0	0	0	11084.75	0	0	0	0	0	0	0	0	0	0	0	9456791.975
0159_AZ03_32016_20180619_STLS	9508913	0	0.75	417.25	0	0	0	0	0	0	2522	12	81.5	29.75	16.5	82.5	0	7.83333333333335	0	0	41007.2083333334	2064.66666666667	0	0	0	0	0	0.25	0	0	0.25	0	0	2	9704.91666666665	0	0	0	0	0	0	0	0	0	0.25	0	9452963.375
0159_AP39_21218_20180614_ST_E21	9501117	0	0.95	1663	0	0	0	0	3	0	2598.16666666667	259.5	408	44.75	220	224.5	10.5	56.9166666666665	0	0	40533.5333333333	4338.16666666667	3.75	0	0	0	1	0	0	0	0	0	0	4	12114.25	0	0	0	0	0	0	0	0	0	0	0	9438633.01666667
0159_AB18_26832_20201028_ST	9438237.99999999	0	4.825	1411.25	0	0.5	0.2	0	2	0.166666666666666	3105.5	1318.5	2188	77	450.5	805	0	6.16666666666665	0	0	38887.75	2595.5	7.25	0	0	0	0	0	1	0	0	0	0	2	11197.3333333334	0	0	0	1	0	0	0	0	0	0	0	9376176.55833333
0159_AQ29_10062_20180313_ST	9431683	0.333333333333333	4.47083333333333	915	0	1	0	0	0	0	2577.75	17	152.5	72.25	166	180	1	24.5	0	0	42351.9166666666	3562.66666666667	0.25	0	0	0	5.25	0	0	0	0	0	0	1.5	12151.5	0	0	0	0	0	0	0	0	0	0	0	9369498.1125
0159_AP39_21377_20180525_ST_E21	9313986	0	0.166666666666666	457.5	0	0	0	0	0	0	2254.75	123.75	315.5	51.25	52.3333333333333	241	7	3.58333333333333	0	0	36545.1666666666	2040.83333333333	1.5	0	0	0	0	0	0	0	0	0	0	6	8923.41666666665	0	0	0	1	0	0	0	0	0	0	0	9262961.25
0159_AB18_26829_20210204_ST	9254509	1.66666666666667	0.666666666666667	1568	0	0	0	0	0	0.166666666666666	2574.16666666667	26	120	61.75	11	275.5	0	71	0	0	40407.1666666666	3949.33333333333	7.75	0	0	0	4	0	0	0	0	0	0	0.5	10559	0	0	0	2	0	0	0	0	0	0	0	9194869.33333334
0159_AK37_71010_20180324_ST	9247369	0	0.375	549.5	0	0	0	0	0	0	2323	8	11.5	24.75	8	6	0	2	0	0	35029.9166666666	2730.66666666667	0	0	0	0	0	0	3	0	0	0	0	0	8988	0	0	0	0	0	0	0	0	0	0	0	9197684.29166667
0159_AP39_21308_20180925_ST_E21	9234245	0	3.79166666666667	874	0	1	0	0	0	0	2477.25	20	64.5	28.5	44	104.25	1	13.25	0.5	0.333333333333333	36993.1666666666	3807.33333333333	0	0	0	0	0	0.5	0	0	0	0	0	0	9811.25	0	0	0	0	0	0	0	0	0	0	0	9180000.375
0159_AB18_26501_20190507_ST	9224922	0	0.333333333333333	1072.91666666667	0	0	0	0	0	0	2532	359	58.5	125.25	1.5	203.25	0	148.083333333334	0	0	40721.8333333334	6092.33333333333	0.0625	0	0	0	0	0	0	0	0	0	0	9	12415.75	0	0	0	0	0	0	0	0	0	0	0	9161182.1875
0159_AZ03_32072_20190318_ST	9215109.99999999	4.98333333333333	8.6375	1587.75	0	0	0	0	0	0	2827.25	542.5	728	40.75	159	593	1	293.916666666667	0	0	37574.5416666666	3636	2.16666666666667	0.0625	0	0.361111111111111	0	0.75	1	0	2.5	0	0	0	11326.1666666666	0	0	0	0	0	0	0.333333333333333	0.5	0	0	0	9155778.83055555
0159_AZ03_32034_20181015_ST	9170412	0.333333333333333	8.35416666666665	1054.75	0	1.5	0	0	0	11.5	2972.08333333333	485	90	39	204	460.5	3	15.25	0.666666666666665	0	39722.125	4305.33333333333	12.375	0	0	0	1.5	3.5	1	0	0	0	0	0	11854.6666666666	0	0	0	0.5	0	0	0	0	0	0	0	9109165.0625
0159_AP39_21287_20181015_ST_E21	9144745.99999999	0	1.29166666666667	394	0	0	0	0	3	0.833333333333333	1832.75	90.25	114.5	57.25	21.5	169.5	0	8.5	0	0.333333333333333	34166.2083333334	1482	2.14583333333333	0	0	0	0.5	0	0	0	0	0	0	2	8929.20833333335	0	0	0	0	0	0	0	0	0	0	0	9097470.22916666
