sample_id	total	mannan_polymerase_complex	glycosylphosphatidylinositol_N_acetylglucosaminyltransferase__GPI_GnT__complex	ESCRT_I_complex	ESCRT_II_complex	ESCRT_III_complex	ER_ubiquitin_ligase_complex	signal_recognition_particle_receptor_complex	signal_peptidase_complex	phosphatidylinositol_3_kinase_complex	oligosaccharyltransferase_complex	photosystem	photosystem_I_reaction_center	photosystem_II_reaction_center	photosystem_II_oxygen_evolving_complex	photosystem_I_antenna_complex	proton_transporting_two_sector_ATPase_complex	phycobilisome	membrane_coat	AP_type_membrane_coat_adaptor_complex	HOPS_complex	retromer_complex	retromer__tubulation_complex	retromer__cargo_selective_complex	NADH_dehydrogenase_complex	SNARE_complex	Sec62_Sec63_complex	endoplasmic_reticulum_palmitoyltransferase_complex	dolichyl_phosphate_mannose_protein_mannosyltransferase_complex	SREBP_SCAP_complex	proton_transporting_two_sector_ATPase_complex__proton_transporting_domain	proton_transporting_two_sector_ATPase_complex__catalytic_domain	VCP_NPL4_UFD1_AAA_ATPase_complex	GPI_anchor_transamidase_complex	MHC_class_I_peptide_loading_complex	TAP_complex	UDP_N_acetylglucosamine_transferase_complex	Dsc_E3_ubiquitin_ligase_complex	proton_transporting_ATP_synthase__stator_stalk	proton_transporting_ATP_synthase__catalytic_core	proton_transporting_ATP_synthase__central_stalk	pore_complex	cargo_receptor_complex	translocon_complex	clathrin_complex	Nem1_Spo7_phosphatase_complex	Ragulator_complex	EMC_complex	Asi_complex	plasma_membrane_protein_complex	outer_mitochondrial_membrane_protein_complex	inner_mitochondrial_membrane_protein_complex	respiratory_chain_complex	nuclear_membrane_protein_complex	COPII_vesicles_tethering_complex	transmembrane_transporter_complex	Ire1_complex	IRE1_TRAF2_ASK1_complex	ESCRT_IV_complex	nuclear_membrane_complex_Bqt3_Bqt4	Remaining
0159_AP39_21146_20171214_ST	245597	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	183.666666666667	0	10.3333333333333	0	0	0	0	0	2.91666666666667	0	0	0	0	0	191.666666666667	409.5	0	0	0	0	0	0	0	0	0	101.5	0	0	0	0	0	0	0	794.666666666665	0	1.25	0.666666666666667	0	0	381.666666666666	0	0	0	0	243519.166666667
0159_AP39_21084_20171121_ST	240477	0	0	0	0	0	0	0	0	0	0.0833333333333333	3	0	0	0	0	152	0.25	8	0	0	0	0	0	5.33333333333332	0	0	0	0	0	216.166666666667	608.5	0	0	0	0	0	0	0	0	0	84.5	0	0	0	0	0	0	0	762	0	0	0.583333333333333	0	0	356.166666666667	0	0	0	0	238280.416666666
0159_AS41_40011_20180102_ST	240396	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	234.833333333333	1.5	12	0	0	0	0	0	5.5	0	0	0.333333333333333	0	0	220.333333333333	526.333333333333	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	712.833333333333	0	0.5	1	0	0	343.166666666667	0	0	0	0	238310.666666666
0159_AA34_42133_20190227_ST	240014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	432.5	0	2	0	0	0	0	0	2.25	0	0	0	0	0	246.166666666667	1015	0	0	0	0	0	0	0	0	0	59	0	0	0	0	0	0	0	1111.5	0	0	4	0	0	548.75	0	0	0	0	236592.833333334
0159_BE31_82027_20200115_ST	238653	0	0	0	0	0	0	0	0	0	0	5.75	0	0	0	0	153	0	12	0	0	0	0	0	3.33333333333333	0	0	0	0	0	191.833333333333	530	0	0	0	0	0	0	0	0	0	75	0	0	0	0	0	0	0	788.833333333333	0	0.375	1.54166666666667	0	0	369.25	0	0	0	0	236522.083333333
0159_AN08_59016_20180410_ST	238558	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	161.5	0.25	2.33333333333333	0	0	0	0	0	6.49999999999998	0	0	0	0	0	171.333333333333	384	0	0	0	0	0	0	0	0	0	123.5	0	0	0	0	0	0	0	720.999999999998	0	1.5	3.16666666666667	0	0	338.708333333333	0	0	0	0	236636.208333333
0159_AA34_42502_20191031_ST	237504	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	347.833333333333	0	2	0	0	0	0	0	7.16666666666668	0	0	0	0	0	213.166666666666	782	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	911.25	0	0	0.666666666666667	0	0	450.708333333333	0	0	0	0	234762.208333333
0159_BA21_18002_20170929_ST	236198	0	0	0	0	0	0	0	0	0	0	8.5	0	0	0	0	333.25	1.5	7	0	0	0	0	0	0.166666666666667	0	0	0	0	0	253	772.333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	987.5	0	2.125	0.333333333333333	0	0	482.166666666667	0	0	0	0	233350.125
0159_AQ22_10405_20190522_ST	235811	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	200.333333333333	0	0	0	0	0	0	0	12.6666666666667	0	0	0	0	0	165.833333333333	491	0	0	0	0	0	0	0	0	0	37.5	0	0	0	0	0	0	0	826.75	0	0	7.58333333333333	0	0	399.041666666667	0	0	0	0	233669.791666666
0159_AB10_101564_20190227_ST	231785	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	330.5	0	11.5	4	0	0	0	0	2.16666666666667	0	0	0	0	0	241.333333333333	317	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0.5	0	0	687.833333333333	0	0.75	0	0	0	329.666666666667	0	0	0	0	229834.75
0159_AP39_21031_20171208_ST	229877	0	0	0	0	0	0	0	0	0	0	5.33333333333333	0	0	0	0	169.833333333333	0	13	0	0	0	0	0	7.33333333333335	0	0	0	0	0	198	444.5	0	0	0	0	0	0	0	0	0	59	0	0	0	0	0	0	0	656.5	0	0	0	0	0	308.25	0	0	0	0	228015.25
0159_AJ09_750067_20191202_ST	229315	0	0	0	0	0	0	0	0	0	0	3	0	0	1.75	0	181.666666666667	0.75	8	0	0	0	0	0	10.6666666666667	0	0	0	0	0	189.5	468.25	0	0	0	0	0	0	0	0	0	53	0	0	0	0	0	0	0	640	0	0.75	1.33333333333333	0	0	297.916666666667	0	0	0	0	227458.416666667
0159_AB10_26379_20190116_ST	228613	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106.5	0	5	0	0	0	0	0	17.8333333333333	0	0	0	0	0	69.5	331	0	0	0	0	0	0	0	0	0	1134	0	0	0	0	0	0	0	1751.66666666667	0	0	31.2916666666667	0	0	880.583333333333	0	0	0	0	224285.625
0159_AQ22_10437_20191001_ST	225819	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	170	0	1	0	0	0	0	0	11.3333333333333	0	0	0	0	0	163.5	543	0	0	0	0	0	0	0	0	0	92	0	0	0	0	0	0	0	604.916666666667	0	0	0	0	0	286.208333333333	0	0	0	0	223946.041666666
0159_AA34_42405_20190425_ST	225026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	196.5	0	2	0	0	0	0	0	11.25	0	0	0	0	0	161	486.5	0	0	0	0	0	0	0	0	0	157	0	0	0	0	0	0	0	840.666666666668	0	0	10.8333333333333	0	0	409.875000000001	0	0	0	0	222750.375
0159_BE31_82018_20191107_ST	224773	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	254	0	15	0	0	0	0	0	5	0	0	0	0	0	240.833333333333	488.333333333333	0	0	0	0	0	0	0	0	0	20.5	0	0	0	0	0	0	0	665.666666666667	0	1.25	0.25	0	0	313.458333333333	0	0	0	0	222763.708333333
0159_AH05_15003_20171207_ST	220698	0	0	0	0	0	0	0	0	0	0	3	0	0	0.75	0	167	0.5	9.33333333333333	0	0	0	0	0	3.91666666666667	0	0	0	0	0	205	536.5	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0.5	0	0	707.25	0	0.25	0.5	0	0	338.5	0	0	0	0	218694
0159_AY44_33058_20171008_ST	220432	0	0	0	0	0	0	0	0	0	0	0.333333333333333	0	0	0	0	96	0	3.5	0	0.166666666666666	0	0	0	14.9166666666667	0	0	0	0	0	62	232.5	0	0.333333333333333	0	0	0	0	0	0	0	988.5	0	0	0	0	0	0	0	1626.91666666667	0	0	28.6666666666667	0	0	808.75	0	0	0	0	216569.416666667
0159_BE31_82023_20200120_ST	216922	0	0	0	0	0	0	0	0	0	0	0.333333333333333	0	0	0	0	166.166666666667	0	3	0	0	0	0	0	13.5833333333333	0	0	0	0	0	144.916666666667	473.25	0	0	0	0	0	0	0	0	0	211	0	0	0	0	0	0	0	915.000000000002	0	0	14.0833333333333	0	0	449.416666666667	0	0	0	0	214531.25
0159_AQ29_10014_20170828_ST	216023	0	0	0	0	0	0	0	0	0	0	0.333333333333333	0	0	0	0	229.833333333333	0	0	0	0	0	0	0	4.16666666666667	0	0	0	0	0	203	460	0	0	0	0	0	0	0	0	0	83.5	0	0	0	0	0	0	0	723.333333333335	0	0	4	0	0	350.041666666667	0	0	0	0	213964.791666667
0159_AY44_33298_20200114_ST	215586	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	345.166666666667	0	4	0.25	0	0	0	0	9.16666666666668	0	0	0	0	0	225.833333333333	426.166666666667	0	0	0	0	0	0	0	0	0	54.5	0	0	0	0	0	0	0	666.166666666665	0	0.333333333333333	2.33333333333333	0	0	322.916666666666	0	0	0	0	213528.166666667
0159_AP39_21039_20171025_ST	214441	0	0	0	0	0	0	0	0	0	0	9	0	0	0.75	0	219	0	7	0	0	0	0	0	1.33333333333333	0	0	0	0	0	231.5	485.5	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	760.083333333333	0	0.666666666666667	3.16666666666667	0	0	354.875	0	0	0	0	212360.125
0159_AP39_21172_20180201_ST	210684	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	136.666666666667	0	1	0	0	0	0	0	14.0833333333333	0	0	0	0	0	154.75	370.25	0	0	0	0	0	0	0	0	0	65.5	0	0	0	0	0	0	0	500	0	0	0.333333333333333	0	0	227.416666666667	0	0	0	0	209209
0159_AY44_33070_20171016_ST	205437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	1	0	0	0	0	0	28.8333333333333	0	0	0	0	0	65.1666666666667	299.5	0	0	0	0	0	0	0	0	0	740	0	0	0	0	0	0	0	1333.33333333333	0	0.25	51.1666666666667	0	0	667.875	0	0	0	0	202194.875
0159_AP39_21450_20180907_ST	204642	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	203.333333333333	1.5	2	0	0	0	0	0	0.833333333333332	0	0	0	0	0	191.5	426	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	675	0	0	0.5	0	0	323.041666666667	0	0	0	0	202803.291666667
0159_AQ29_10008_20170712_ST	203988	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	165	0	0	0	0	0	0	0	20.1666666666667	0	0	0	0	0	152.833333333333	383.5	0	0	0	0	0	0	0	0	0	54.5	0	0	0	0	0	0	0	560.25	0	0	0	0	0	261.625	0	0	0	0	202390.125
0159_AY44_33048_20170924_ST	202647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	127.666666666667	0	3	0	0	0	0	0	4.58333333333333	0	0	0	0	0	136.5	332.5	0	0	0	0	0	0	0	0	0	120.5	0	0	0	0	0	0	0	563.833333333333	0	0	4.58333333333333	0	0	260.708333333333	0	0	0	0	201093.125
0159_AP39_21159_20171202_ST	201388	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	267.166666666667	0.5	5	0	0	0	0	0	2.83333333333333	0	0	0	0	0	193.666666666667	438	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	623.5	0	1	0	0	0	304.75	0	0	0	0	199508.583333333
0159_AQ29_10044_20171212_ST	200209	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	101.5	0	1	0	0	0	0	0	0.166666666666667	0	0	0	0	0	86.8333333333333	412	0	0	0	0	0	0	0	0	0	82.5	0	0	0	0	0	0	0	640.416666666667	0	0	0.333333333333333	0	0	303.125	0	0	0	0	198580.125
0159_AA34_42304_201812213_ST	196448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0	0	0	0	16.0833333333333	0	0	0	0	0	138.666666666667	326	0	0	0	0	0	0	0	0	0	84.5	0	0	0	0	0	0	0	493.75	0	0	1.58333333333333	0	0	231.416666666667	0	0	0	0	195006
0159_BD46_77021_20190227_ST	192696	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	199.166666666667	0	2	0	0	0	0	0	13.8333333333333	0	0	0	0	0	182.333333333334	361	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	595.333333333333	0	0.5	1	0	0	279.291666666667	0	0	0	0	191023.541666667
0159_AN38_59055_20190227_ST	192400	0	0	0	0	0	0	0	0	0	0	0.833333333333333	0	0	0.75	0	152.333333333333	0	19	0	0	0	0	0	5.66666666666667	0	0	0.333333333333333	0	0	126.333333333333	312	0	0	0	0	0	0	0	0	0	218.5	0	0	0	0	0	0	0	789.999999999998	0	0	8.5	0	0	388.874999999999	0	0	0	0	190376.875
0159_AA34_42231_20181203_ST	191296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	109	0	0	0	0	0	0	0	10.3333333333333	0	0	0	0	0	115.666666666667	286.5	0	0	0	0	0	0	0	0	0	242	0	0	0	0	0	0	0	560.166666666667	0	0	6.25	0	0	265.583333333333	0	0	0	0	189700.5
0159_AG26_66000_20171207_ST	188803	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	102	0	3	0	0	0	0	0	7.83333333333332	0	0	0	0	0	165.333333333333	388.5	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	554.75	0	0.25	0.333333333333333	0	0	261.791666666667	0	0	0	0	187304.208333333
0159_AQ22_10428_20190912_ST	188041	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5	0	263.5	0	5	0	0	0	0	0	1.66666666666667	0	0	0	0	0	197.666666666667	559	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	582.833333333333	0	0	0.333333333333333	0	0	282.833333333333	0	0	0	0	186136.666666667
0159_AQ22_10448_20191125_ST	186988	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	177.5	0	2	0	0	0	0	0	5.16666666666667	0	0	0	0	0	153.333333333333	322	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	515.583333333333	0	0	0.333333333333333	0	0	245.958333333333	0	0	0	0	185528.625
0159_AP39_21181_20180215_ST	184543	0	0	0	0	0	0	0	0	0	0	0	0	0	0.25	0	224.333333333333	0	2	0	0	0	0	0	7.16666666666665	0	0	0	0	0	187.666666666666	344	0	0	0	0	0	0	0	0	0	34.5	0	0	0	0	0	0	0	629.583333333333	0	0.25	3	0	0	300.291666666667	0	0	0	0	182809.958333333
0159_BA21_18015_20710113_ST	183848	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	234.166666666667	0	2	0	0	0	0	0	4.25	0	0	0	0	0	186.916666666667	335.25	0	0	0	0	0	0	0	0	0	127.5	0	0	0	0	0	0	0	698.416666666667	0	0.5	4.41666666666667	0	0	344.291666666667	0	0	0	0	181908.291666667
0159_AA34_42238_20181126_ST	182613	0	0	0	0	0	0.111111111111111	0	0	0	0	1.83333333333333	0	0	2	0	269.5	0	8.83333333333333	0	0	0	0	0	0.166666666666667	0.428571428571429	0	0	0	0	170.333333333333	530.833333333333	0	0	0	0	0	0.25	0	0	0	24.5	0	0	0	0	0	0	0	683.666666666668	0	1.25	1.875	0	0	334.312500000001	0	0	0	0	180583.106150794
0159_AQ29_10149_20190729_ST	181845	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	82	0	0	0	0	0	0	0	0	0	0	0	0	0	70.75	410.75	0	0	0	0	0	0	0	0	0	79	0	0	0	0	0	0	0	411.75	0	0	0	0	0	191.375	0	0	0	0	180598.375
0159_AY44_33277_20191212_ST	180682	0	0	0	0	0	0	0	0	0	0	1.33333333333333	0	0	0	0	169.333333333333	0	2.33333333333333	1	0	0	0	0	4.5	0	0	0	0	0	150.833333333333	409.833333333333	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	566.583333333333	0	0	1.33333333333333	0	0	266.458333333333	0	0	0	0	179077.458333333
0159_AQ29_10030_20171008_ST	180625	0	0	0	0.5	0	0	0	0	0.5	0	0	0	0	0.75	0	436.333333333333	0	4.33333333333333	0.5	0	0	0	0	0.666666666666667	0	0	0	0	0	258.333333333333	514.333333333333	0	0	0	0	0	0	0	0	0	16.5	0	0	0	0	0	0	0	690.25	0	0	0.666666666666667	0	0	332.958333333333	0	0	0	0	178368.375
0159_AN08_59042_20190102_ST	180383	0	0	0	0	0	0	0	0	0	0	1.33333333333333	0	0	0	0	57	0	7.33333333333333	0	0	0	0	0	0.166666666666667	0	0	0	0	0	87.3333333333333	352.5	0	0	0	0	0	0	0	0	0	102.5	0	0	0	0	0	0	0	426	0	0	0.333333333333333	0	0	189.041666666667	0	0	0	0	179159.458333333
0159_BA21_18023_20180102_ST	177626	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	193.666666666667	0	1	0	0	0	0	0	7	0	0	0	0	0	155.5	219	0	0	0	0	0	0	0	0	0	166.5	0	0	0	0	0	0	0	630.75	0	0.5	11	0	0	304.541666666667	0	0	0	0	175936.541666667
0159_AK37_71075_20200119_ST	174097	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	134.666666666667	0	2	0	0	0	0	0	8.33333333333333	0	0	0	0	0	129.166666666667	286	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	469.333333333333	0	0.5	2.66666666666667	0	0	215.25	0	0	0	0	172796.083333333
0159_AN08_59022_20180323_ST	171454	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	160.666666666667	0	2	0	0	0	0	0	5.33333333333333	0	0	0.333333333333333	0	0	145.666666666667	284.5	0	0	0	0	0	0	0	0	0	77	0	0	0	0	0	0	0	553.499999999998	0	0	2.16666666666667	0	0	267.333333333332	0	0	0	0	169955.5
0159_BD46_77070_20191018_ST	170414	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	161.666666666667	0	3	0	0	0	0	0	6.41666666666668	0	0	0	0	0	145.5	320.833333333333	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	471.666666666667	0	0.25	0.166666666666667	0	0	222.666666666667	0	0	0	0	169036.833333333
0159_AA34_42222_201800920_ST	167865	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	308	0	1	0	0	0	0	0	2.16666666666667	0	0	0	0	0	154.5	392.5	0	0	0	0	0	0	0	0	0	28.5	0	0	0	0	0	0	0	710.583333333333	0	0	0	0	0	350.041666666667	0	0	0	0	165917.208333333
0159_AA34_42260_201800927_ST	167852	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	253.5	0	1	0	0	0	0	0	2.58333333333333	0	0	0	0	0	142.166666666667	450.333333333333	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	535.75	0	0	0	0	0	261.125	0	0	0	0	166169.541666667
0159_AP39_21142_20180131_ST	167836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	157.666666666667	0	0	0	0	0	0	0	4.75	0	0	0	0	0	112.5	310	0	0	0	0	0	0	0	0	0	63.5	0	0	0	0	0	0	0	437.5	0	0	0	0	0	206.125	0	0	0	0	166543.958333333
0159_AA34_42208_20180907_ST	165715	0	0	0	0	0	0	0	0	0	0	1	0	0	3.25	0	184.666666666667	0	0	0	0	0	0	0	7.33333333333332	0	0	0	0	0	129.333333333333	573	0	0	0	0	0	0	0	0	0	45.5	0	0	0	0	0	0	0	541.833333333333	0	0	0.333333333333333	0	0	263.333333333333	0	0	0	0	163965.416666667
0159_BA21_18006_20171110_ST	165574	0	0	0	0	0	0.166666666666667	0	0	0	0	1	0	0	0	0	173.333333333333	0	0	0	0	0	0	0	8.83333333333335	0	0	0	0	0	161.666666666667	281.5	0	0	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	452.833333333333	0	0	0	0	0	213.041666666667	0	0	0	0	164225.625
0159_AY44_33052_20171004_ST	165004	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	45.3333333333333	0	2.33333333333333	0	0	0	0	0	1.58333333333333	0	0	0	0	0	70.6666666666666	250.5	0	0	0	0	0	0	0	0	0	126.5	0	0	0	0	0	0	0	438.166666666667	0	0.25	2.58333333333333	0	0	200.25	0	0	0	0	163864.833333333
0159_BD46_77051_20190920_ST	164889	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	85	0	12	0	0	0	0	0	2.16666666666667	0	0	0	0	0	102.5	338.5	0	0	0	0	0	0	0	0	0	89	0	0	0	0	0	0	0	471.166666666667	0	0	1.83333333333333	0	0	225.5	0	0	0	0	163559.333333333
0159_AA34_42186_20180806_ST	161108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60.3333333333333	0	0	0.5	0	0	0	0	11.1666666666667	0	0	0	0	0	55.3333333333333	325.083333333333	0	0	0	0	0	0	0	0	0	370	0	0	0	0	0	0	0	912.833333333335	0	0	15.8333333333333	0	0	453.583333333334	0	0	0	0	158903.333333333
0159_AA34_42269_20181008_ST	158489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71.6666666666667	0	0	0	0	0	0	0	4.16666666666667	0	0	0	0	0	93.6666666666667	247.5	0	0	0	0	0	0	0	0	0	56.5	0	0	0	0	0	0	0	357	0	0	0	0	0	166.75	0	0	0	0	157491.75
0159_BD46_77001_20190606_ST	156246	0	0	0	0	0	0	0	0	0	0	3	0	0	0.25	0	121.5	0	6	0	0	0	0	0	8.50000000000002	0	0	0	0	0	117.166666666667	321.7	0	0	0	0	0	0	0	0	0	108	0	0	0	0	0	0	0	516.916666666667	0	0	8.08333333333333	0	0	248.25	0	0	0	0	154786.633333333
0159_AA34_42454_20190801_ST	154712	0	0	0	0	0	0	0	0	0	0	2.33333333333334	0	0	0	0	56	0	0.5	1	0	0	0	0	13.4166666666667	0	0	0	0	0	57.25	281.333333333333	0	0	0	0	0	0	0	0	0	549.5	0	0	0	0	0	0	0	1222.83333333333	0	0	24.125	0	0	609.604166666666	0	0	0	0	151894.104166667
0159_BE31_82025_20191107_ST	154446	0	0	0	0	0	0	0.5	0	2	0	0	0	0	0	0	184	0	14.3333333333333	9.5	0.166666666666666	0	0	0	2.5	0	0	0	0	0	139.166666666667	344.333333333333	0	0	0	0	0	0	0	0	0	21.5	0	0	1.33333333333333	0	0	0	0	476.666666666667	0	0	0	0	0	232.125	0	0	0	0	153017.875
0159_BD46_77026_20181027_ST	154391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85.5	0	9.33333333333333	0	0	0	0	0	1.33333333333333	0	0	0	0	0	111.666666666667	318.5	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	397.666666666667	0	0	0.666666666666667	0	0	189.666666666667	0	0	0	0	153227.666666667
0159_BB02_45014_20190625_ST	153582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39.5	0	3	0	0	0	0	0	12.4166666666667	0	0	0	0	0	28.3333333333333	163	0	0	0	0	0	0	0	0	0	692	0	0	0	0	0	0	0	1137.25	0	0.25	22.8333333333333	0	0	566.791666666667	0	0	0	0	150916.625
0159_AS41_40091_20190918_ST	152198	0	0	0	0	0	0	0	0	0	0	2.33333333333333	0	0	0	0	125	0	3	0	0	0	0	0	6.66666666666665	0	0	0	0	0	128.833333333333	290.5	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	441.833333333333	0	0	0	0	0	204.541666666667	0	0	0	0	150972.291666667
0159_BE31_82024_20191122_ST	148840	0	0	0	0	0	0	0	0	0	0	2	0	0	0.25	0	90.8333333333333	0	5	0	0	0	0	0	10.0833333333333	0	0	0	0	0	126.5	327	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	459.5	0	0.5	1	0	0	216	0	0	0	0	147557.333333333
0159_AP39_21600_20181107_ST	146896	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	107.666666666667	0	2	0	0	0	0	0	2.66666666666667	0	0	0	0	0	138.666666666667	359.5	0	0	0	0	0	0	0	0	0	23.5	0	0	0	0	0	0	0	442.5	0	0	0.333333333333333	0	0	212.166666666667	0	0	0	0	145604
0159_AP39_21059_20171128_ST	146287	0	0	0	0	0	0	0	0	0	0	3.33333333333333	0	0	0	0	330.5	0.25	17	0	0	0	0	0	0	0	0	0	0	0	210.166666666667	392.5	0	0	0	0	0	0	0	0	0	63.5	0	0	0	0	0	0	0	811	0	0	0	0	0	400.5	0	0	0	0	144058.25
0159_BD46_77004_20190215_ST	144056	0	0	0	0	0	0	0	0	0	0	2	0	0	0.25	0	94.5	0	2	0	0	0	0	0	10.1666666666667	0	0	0	0	0	98.9166666666667	245.75	0	0	0	0	0	0	0	0	0	8.5	0	0	0	0	0	0	0	344	0	0.5	0.791666666666667	0	0	160.645833333333	0	0	0	0	143087.979166667
0159_AQ22_10429_20190622_ST	141998	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	58	0	1	0	0	0	0	0	0	0	0	0	0	0	59.3333333333333	271.5	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	276.166666666667	0	0	0.125	0	0	129.708333333333	0	0	0	0	141166.166666667
0159_BD46_77037_20190607_ST	141993	0	0	0	0	0	0	0	0	0	0	0	0	0	0.25	0	112.5	0.25	5	0	0	0	0	0	5.16666666666667	0	0	0	0	0	111.833333333333	229	0	0	0	0	0	0	0	0	0	34.5	0	0	0	0	0	0	0	345.916666666667	0	0	1	0	0	163.833333333333	0	0	0	0	140983.75
0159_AP39_21026_20171017_ST	141955	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	293.333333333333	0	68	0	0	0	0	0	4.41666666666667	0	0	0	0	0	192.5	304.5	0	0	0	0	0	0	0	0	0	168	0	0	0	0	0	0	0	737.75	0	0	8.33333333333333	0	0	367.791666666667	0	0	0	0	139809.375
0159_BC25_41007_20171117_ST	140025	0	0	0	0	0	0	0	0	0	0	1.66666666666667	0	0	0.5	0	163.5	0	4	0	0	0	0	0	1.75	0	0	0	0	0	141.333333333333	310.5	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	481	0	1.25	0.833333333333333	0	0	231.666666666667	0	0	0	0	138673
0159_AY44_33062_20171010_ST	139670	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65.6666666666667	0	1	0	0	0	0	0	7	0	0	0	0	0	90.6666666666667	180	0	0	0	0	0	0	0	0	0	53.5	0	0	0	0	0	1	0	328.75	0	0.25	0.125	0	0	151.6875	0	0	0	0	138790.354166667
0159_AQ29_10024_20170928_ST	139419	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	91	0	1	0	0	0	0	0	0.833333333333335	0	0	0	0	0	67.3333333333333	293.5	0	0	0	0	0	0	0	0	0	69.5	0	0	0	0	0	0	0	358.5	0	0	0	0	0	172.75	0	0	0	0	138362.583333333
0159_BD46_77038_20191111_ST	139065	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	123.333333333333	0	2	0	0	0	0	0	7.50000000000002	0	0	0	0	0	116.5	252	0	0	0	0	0	0	0	0	0	8.5	0	0	0	0	0	0	0	357.833333333333	0	0	0.333333333333333	0	0	165.333333333333	0	0	0	0	138029.666666667
0159_AP39_21043_20171031_ST	138655	0	0	0	0	0	0	0	0	0	0	3	0	0	1.75	0	121.333333333333	0	1	0	0	0	0	0	3.41666666666667	0	0	0	0	0	124.666666666667	312	0	0	0	0	0	0	0	0	0	25.5	0	0	0	0	0	0	0	385.833333333333	0	0.25	0.333333333333333	0	0	184.833333333333	0	0	0	0	137491.083333333
