sample_id	total	selenium_compound_metabolic_process	cellular_aldehyde_metabolic_process	organic_acid_metabolic_process	generation_of_precursor_metabolites_and_energy	translational_initiation	cellular_modified_amino_acid_metabolic_process	cellular_aromatic_compound_metabolic_process	one_carbon_metabolic_process	sulfur_compound_metabolic_process	phosphorus_metabolic_process	xenobiotic_metabolic_process	bioluminescence	toxin_metabolic_process	auxin_metabolic_process	mucilage_metabolic_process	photosynthesis	organometal_metabolic_process	cellular_nitrogen_compound_metabolic_process	cellular_hormone_metabolic_process	neurotransmitter_metabolic_process	cellular_ketone_metabolic_process	cellular_metabolic_compound_salvage	cellular_alkane_metabolic_process	cellular_alkene_metabolic_process	cellular_alcohol_metabolic_process	cellular_catabolic_process	cellular_biosynthetic_process	cellular_lipid_metabolic_process	cellular_macromolecule_metabolic_process	cellular_carbohydrate_metabolic_process	heterocycle_metabolic_process	cellular_ketone_body_metabolic_process	reactive_oxygen_species_metabolic_process	cellular_organohalogen_metabolic_process	cellular_senescence	replicative_senescence	prenylation	metabolite_repair	Remaining
0159_AB10_26503_20190502_ST	536526	0	154.048611111111	6734.80818484531	4148.75416666667	1	283.871279761905	7999.07187070514	503.354166666667	2031.50486111111	34872.8051054527	65.2555555555557	124	75.6666666666667	7.5	0	37	0.833333333333333	5200.96857424146	8.89583333333333	0	146.763888888889	343.219907407407	2	0	0	587.175644933127	4079.67264699533	1662.24109714874	16457.7671847443	1353.68171296296	8552.55491468662	13.4	217	0	0	0	0	10.3333333333333	440850.851459448
0159_AA34_42387_20190408_ST	535818	0	136.53125	9667.02488292732	9121.94722222222	0	568.962738095238	9806.2737045937	652.475	2945.02023809524	28797.982510288	149.175	0	50.9722222222222	0	0	6	0	5628.62039120779	4.5	0	873.524305555555	496.647685185185	0.333333333333333	7	0	813.114911632863	4719.57510804766	2032.95797876249	12945.9201609347	1155.72569444444	9530.74348248171	15.1	260	0	0	0	0	0	435431.87217997
0159_AP39_21102_20180117_ST	533969	0	111.586805555556	6355.69191454475	4884.06527777778	0	277.318844246032	7482.338030558	509.604166666667	1988.27417328042	33691.0131944444	66.1444444444444	36	66.2222222222222	1	0	44	0.166666666666667	4807.51599857927	9.25	0	278.548611111111	265.611111111111	3.58333333333333	0	0	621.697987810479	3733.20532510747	1683.35970752498	16375.7223765432	1174.69263117284	7860.1009191162	5.1	196.5	0	0	0	0	22	441418.686258183
0159_AB10_26084_2018069_ST	531273	0	119.916666666667	6540.17764596193	5045.58333333333	1	259.662152777778	7864.33707887517	484.770833333333	1923.33498677249	31978.2752493938	45.3666666666667	54	62.3055555555556	6	0	31	0.5	4902.71888004605	6.83333333333333	0	186.548611111111	304.173611111111	3.18055555555556	0	0	695.672234653635	3688.28947792659	1548.29861601019	16670.1780092593	1154.00115740741	8237.44146379581	10	215	0	0	0	0	12	439222.433880453
0159_AB10_26381_20190424_ST	529069	0	132.599305555556	6702.28652662956	5224.18055555556	0	294.753745039683	8389.88363288343	510.875	2164.77044973545	32069.2057240227	64.1277777777778	102	61.1666666666667	5	0	23	0	5306.82446993599	8.35416666666667	0	232.204861111111	277.877314814815	3.15277777777778	0	0	610.590348829733	4041.79198015414	1618.81505548207	18132.8752149471	1020.93634259259	8709.33351163123	11.8	234.75	0	0	0	0	2	433113.84457219
0159_BA21_18021_20171130_ST	526614	0	105.336805555556	6036.81241994599	4807.57222222222	0	236.790277777778	6939.61158100627	441.354166666667	1968.07671296296	32560.1099112654	61.6833333333333	65	76.3333333333333	3	0	25.5	0	4408.92834065746	9.66666666666667	0	212.267361111111	245.166203703704	1.19444444444444	0	0	712.426873070988	3342.79104890046	1492.12769510582	15167.3822145062	1137.57407407407	7270.11928548158	16.6	182.75	0	0	0	0	28	439059.825028208
0159_BD46_77002_20190112_ST	525894	0	128.645138888889	6621.42346317423	4716.01388888889	0.5	264.806200396826	8202.49539165278	554.791666666668	1896.13413359788	31159.8060356959	43.8	153	45.4722222222222	1	0	35	0	5244.79240785241	5.5	0	244.538194444444	283.002314814815	2.16666666666667	0	0	580.783242026749	3935.90007222314	1914.96691651969	16848.0297343474	1195.1462191358	8728.94586398524	2.16666666666667	253.5	0	0	0	0	5.33333333333333	432826.340226799
0159_AS41_40084_20190710_ST	521451	0	89.9076388888889	6291.44432043651	4763.35138888889	0	279.495595238095	7174.50100714449	468.916666666667	1933.77270833333	32943.8333224941	74.9333333333333	94	78.0833333333333	5	0	21.5	0	4770.60175495011	10.5479166666667	0	275.642361111111	269.575	2.26388888888889	0	0	582.459828838428	3559.16868129042	1673.46317852244	15663.8472497795	898.781134259259	7421.94662993991	10.4	211.25	0	0	0	0	19.3333333333333	431862.979727662
0159_BE31_82028_20191119_ST	515001	0	118.651785714286	6399.27856426367	4783.61527777777	0	245.510763888889	7674.1773044696	460.645833333333	2040.06365079365	30423.7207114381	58.05	68	70	1.5	0	16.5	0	4875.97736034767	8.58333333333333	0	214.670138888889	290.604166666667	1.5	0	0	570.299746656378	3756.37696529615	1677.6027851264	16569.1742890212	1196.67033179012	8070.3609012509	2.4	191.25	0	0	0	0	5.33333333333333	425210.48275661
0159_AA34_42401_20190425_ST	511350	0	108.121527777778	5384.22255070547	4064.09166666667	0	207.278472222222	7163.4874030064	474.875	1688.22149470899	32481.2244084362	58.25	32	48.8333333333333	0	0	6	0	4507.58432154288	7.66666666666667	0	206.729166666667	215.506944444445	0.166666666666667	0	0	651.462736625514	3128.82912624926	1368.55926660788	16280.5119268078	962.603009259259	7608.54098104873	12.3	186.5	0	0	0	0	25.3333333333333	424471.099997224
0159_AP39_21211_20171227_ST	506216	0	114.133333333333	6885.94111706349	5051.1125	0	306.250793650794	8131.28098638873	594.833333333333	2207.04599206349	27936.6844065072	88.8555555555556	148	35.1666666666667	0	0	9.5	0.166666666666667	5060.80664316129	8.25	0	209.578009259259	280.87037037037	7.84722222222222	0	0	645.136235468107	3812.25334637713	1658.69323927102	16808.5356646825	1254.83263888889	8488.28837891518	9.3	203	0	0	0	0	7	416252.636900155
0159_AY44_33230_20191018_ST	506022	0	130.642361111111	5879.53657053755	4269.36111111111	0	239.041683201058	7642.96039053825	469.645833333333	1881.55772266314	29803.1377518739	59.2	67	54	2.75	0	39	0.166666666666667	4821.57393452177	5.91666666666667	0	194.425347222222	269.859722222222	2.02777777777778	0.333333333333333	0	662.313331496179	3509.05106639936	1509.61025499706	17056.5225363757	1370.26072530864	8004.63980081162	9.41666666666667	186.25	0	0.2	0	0.5	6.66666666666667	417874.432078498
0159_AS41_40072_20190422_ST	501540	0	99.4375	5286.90063928387	3785.7	0	225.389345238095	7188.35800169426	420.358333333333	1675.83209656085	28738.9041470092	40.5333333333333	40	49.8333333333333	3	0	57.5	0	5066.41309393576	5.8125	0	168.961805555556	232.6875	2.69444444444444	0	0	551.351040472516	3195.6508720284	1415.7749797913	16890.7911541005	1013.85300925926	7598.39021399585	4.7	185	0	0	0	0	39	417557.17265663
0159_AY44_33173_20190222_ST	501305	0	158.239583333333	6894.35539498824	6592.29027777778	1	514.583630952381	7953.97288048493	469.625000000001	2363.6288260582	30733.2576287386	111.4625	53	83.4166666666667	3.66666666666667	0	70	0	4869.59107648585	2.64583333333333	0	445.109375	412.666435185185	0.583333333333333	1	0	684.29835207231	3592.45536380254	1776.84612544092	15051.4701085758	1364.68796296296	8064.49424291879	12.2	284.75	0	0.2	0	0	0	408739.502735222
0159_AQ29_10102_20180706_ST	498797	0	140.553571428571	7495.72041689631	6075.34444444444	1	308.504513888888	9223.53055759275	675.666666666666	2079.37536375661	26373.386104681	49.2555555555556	95	28.9166666666667	0	0	0	0	5782.13711686957	5.20833333333333	0	172.930555555556	397.291666666667	9.375	0	0	528.504201388889	3955.49682289371	1675.37195767196	16867.2635196208	1078.59961419753	9724.03499762803	8.9	252.5	0	0	0	0	0.666666666666667	405792.46568593
0159_AB10_26341_20190102_ST	495645	0	105.180555555556	6174.54288111772	4607.83333333333	1	260.922867063492	7407.90093556078	468.9375	1875.63869047619	31792.6091775059	33.9555555555556	64	54.6666666666667	1.5	0	28.5	0.333333333333333	4806.10462590429	9.20833333333333	0	213.645833333333	274.229166666667	1.61111111111111	0	0	508.220452031893	3815.10834623934	1710.74534648736	15788.1667438272	1220.26902006173	7830.53158977154	3	204	0	0	0	0	4	406378.637935064
0159_AQ29_10148_20190612_ST	495575	0	147.045138888889	7127.30425664131	4681.82222222222	0	266.013541666667	8172.49227883516	505.104166666667	2165.40211640212	28117.6568539646	34.4	14	35.8333333333333	0	0	3	0	5184.15755641494	8.04166666666667	0	198.75	328.025462962963	0.25	0	0	497.69410622428	3782.31641656103	1772.42388852146	16666.2403659612	1080.55864197531	8684.10423320024	6.1	215	0	0	0	0	1.66666666666667	405879.597086224
0159_AP39_21136_20171209_ST	495207	0	141.815972222222	6564.73726702124	4068.82777777778	0.5	239.772162698413	7717.31077696535	452.104166666667	2177.64389550265	29939.5407865777	53.7944444444443	94	46.6666666666667	2	0	30.5	0.166666666666667	4926.48340297782	7.475	0.25	135.013425925926	334.212962962963	3.47222222222223	0	0	523.156929398148	3905.04424343677	1597.73488205467	15712.6352237654	1470.16790123457	8250.42956058527	4.3	177.5	0	0	0	0	2.33333333333333	406627.410328893
0159_AA34_42213_201800907_ST	493342	0	135.065972222222	6757.00370489785	4576.46388888889	0	307.962202380952	7263.442226958	476.6875	1829.68472222222	31642.5075461126	27.7944444444444	5	30.3333333333333	0	0	10	0	4473.40603907424	6.91666666666667	0	323.232638888888	303.048611111111	1.91666666666667	0	0	611.135445785567	3410.48627007091	2191.22812683716	15278.0465388007	1266.58283179012	7583.04942933895	5.7	185.5	0	0	0	0	0	404639.805193509
0159_AB18_26494_20190507_ST	479184	0	91.3611111111111	5243.5431698725	4908.14444444444	0	333.534017857143	6252.9502765775	361.729166666667	1722.35227843915	29605.5230979938	108.327777777778	147	69	1.5	0	81.5	0.333333333333333	4515.04385852685	7.29166666666667	0	311.1875	238.633796296296	2.47222222222222	0	0	602.190575488683	2880.80601224923	1498.07590479865	14570.1814511684	931.014506172839	6379.82736983147	10.2	214.25	0	0	0	0	42.3333333333333	398053.693129172
0159_AN08_59017_20180313_ST	476116	0	113.121527777778	6096.63718878601	4678.43611111111	2	230.100843253968	7391.76390772956	472.666666666667	1996.48728835979	29063.5100364675	64.2166666666667	63	46	3	0	5.5	0	4714.336519837	5.5	0.25	157.982638888889	272.597222222222	8.11111111111112	0.666666666666667	0	546.224513245885	3580.98119635508	1580.63811360964	15452.1207571749	1355.49097222222	7790.79511474014	5.5	203.45	0	0	0	1.66666666666666	0.666666666666667	390212.581603774
0159_AP39_21019_20171025_ST	475985	0	97.7756944444444	5610.59369759516	4299.12777777778	0	233.930753968254	6905.17331881165	415.1875	1774.56959656085	29592.9461429858	53.1333333333333	44	53.4166666666667	1.5	0	33	0.166666666666667	4462.45068938819	8.16666666666667	0	179.75	245.164351851852	3.47222222222222	0.333333333333333	0	610.638524397414	3225.88040382955	1441.30056033216	15202.6410163139	1010.25451388889	7208.7611770568	3.1	147.75	0	0	0	0	12	393108.815391908
0159_AA34_42430_20190612_ST	471377	0	82.2013888888888	5658.9581321649	4276.09166666667	0	216.667212301587	6625.03874288	423.416666666667	1778.18442460317	25374.0774259627	70.2666666666667	33	46.1666666666667	0	0	4	0	4132.36700068383	9.5	0	240.90625	200.011574074074	0	0	0	607.038042879189	3062.17253674309	1400.18281801146	15228.3425925926	963.541203703704	6843.40137901316	5.8	138.25	0	0	0	0	17.6666666666667	393939.750942164
0159_AA34_42210_201800907_ST	460024	0	134.152777777778	6315.72221992578	4583.00416666667	0	249.96433531746	7079.83121714351	454.5625	1959.53328373016	24483.5876974941	68.5833333333333	84	30.5833333333333	0	0	9.5	0.166666666666667	4329.85723858719	3.20833333333333	0	245.177083333333	309.149305555556	3.41666666666667	3.33333333333333	0	577.865537275867	3307.42410966894	1422.96565163874	13401.0939153439	1176.29602623457	7356.23657538866	16.9	160.5	0	0	0	0	17.6666666666667	382239.718025584
0159_AA34_42274_20181011_ST	458324	0	108.381944444444	5960.03696543393	4065.09166666667	0	229.029166666667	7580.86861013946	417.104166666667	2164.87847222222	23824.8455903697	66.6	5	35.9166666666667	0	0	16	0.166666666666667	4822.36236448331	7.08333333333333	0	142.340277777778	292.416666666667	0.75	0	0	517.589902906379	3563.38509633579	1472.52324092446	16428.2678461199	1335.99903549383	7931.20574748514	5.3	126.25	0	0	0	0	0.333333333333333	377204.273239197
0159_AQ22_10449_20191027_ST	452938	0	152.045138888889	6431.08615538654	4905.88888888889	0	260.521527777777	7830.33664317558	555.458333333333	1900.73052248677	23756.4748070988	148.933333333333	109	21.0833333333333	0	0	5	0.333333333333333	4871.76799062439	4.33333333333333	0	126.868055555556	335.520833333333	3.18055555555556	0	0	537.877480709877	3394.32167686287	1457.60993165785	15122.9158013668	1299.28742283951	8270.64894421174	9	254	0	0	0	0	4.33333333333333	371169.442623579
0159_AQ29_10048_20190328_ST	452854	0	140.340277777778	6025.16507067534	4084.52638888889	4	240.016101190476	7368.16536836583	453.854166666667	1987.95290343915	26141.2385437794	53.2611111111111	38	47.4166666666667	2	0	26.5	0	4635.33452804314	6.20833333333333	0.208333333333333	138.86712962963	293.863425925926	2.94444444444444	0	0	515.015318415638	3495.62769983649	1456.40323706643	15623.5975473986	1286.96871141975	7708.33651309687	5.2	199.5	0	0	0	0	2	370871.488179495
0159_AA34_42211_201800917_ST	452627	0	85.0868055555556	6046.39290408216	4166.375	0	229.942708333333	6831.03274165523	449.416666666667	2008.07195767196	24483.773227605	79.2666666666667	95	43.8333333333333	0	0	9	0.166666666666667	4266.30873276545	6.58333333333333	0	201.430555555556	230.027777777778	0.75	0	0	524.531055169753	3254.38534579843	1408.11828703704	14156.7036485891	1391.17901234568	7126.5742942346	3	126.25	0	0	0	0	2	375401.799279157
0159_AJ09_750055_20191025_ST	452336	0	93.4930555555555	5766.83158224941	3645.1	0	235.26125	6902.99848462506	426.104166666667	2116.68982142857	27237.3208946025	72.1	64	49.6666666666667	1.5	0	13	0	4356.65516658501	9.08333333333333	0.25	129.704861111111	262.157407407407	2.08333333333333	0	0	527.813442092886	3361.90619070584	1364.76793614051	15036.3612709436	1392.54089506173	7275.65041253511	7.1	167.75	0	0	0	0.25	6.33333333333333	371811.526495623
0159_AN08_59004_20171116_ST	449122	0	113.458333333333	5763.07923344724	3967.97777777778	1	237.080932539683	7142.40479454283	446.9375	1870.86068121693	26579.4860392325	41.05	38	46.3333333333333	4	0	13	0	4613.76746726701	3.91666666666667	0.25	127.5	299.689814814815	2.72222222222222	0	0	510.729964634774	3471.12863334068	1541.02605452675	14658.7946593915	1098.03206018519	7532.60879531444	5.7	144.75	0	0	0	0	1	368845.715036212
0159_AB10_26221_20180907_ST	447436	0	135.184027777778	5481.02551876653	3763.04583333333	1	203.690426587302	7001.80115956708	405.9375	1618.7946957672	26653.9228460281	44.5	50	44.8611111111111	2	0	22	0.166666666666667	4387.2282159167	4.58958333333333	0	146.454861111111	281.606481481481	2.81944444444444	0	0	545.620494347688	3241.96531702399	1363.09673782579	15492.4611276455	1077.2868441358	7310.42004129107	9.4	196.25	0	0	0	0.5	2	367946.371065838
0159_AQ22_10430_20191121_ST	447350	0	118.003472222222	6377.7215337026	5483.23888888889	0	261.179861111112	7648.05416983474	550.687500000001	1925.13644179894	24195.5844613463	56.0555555555556	99	24	0	0	0	0.166666666666667	4753.26548466384	6.95833333333333	0	244.357638888889	234.578703703704	0.583333333333333	0	0	501.328849665638	3540.84425363297	1641.86094760435	14574.2934082892	914.109567901235	8033.48629340176	3.1	220.75	0	0	0	0	5.33333333333333	365936.321301121
0159_BE31_82035_20191112_ST	446552	0	98.4236111111111	5673.431461778	3971.56666666667	2	233.762688492064	6961.16481756238	419.995833333333	1810.92126984127	26926.5614722957	56.1944444444444	56	41.3333333333333	0.5	0	13	0	4340.91020915597	6.33333333333333	0	206.302083333333	244.798611111111	2.27777777777778	0	0	547.883386702675	3277.19710053369	1432.74924401087	14227.8116016314	1068.32445987654	7312.28395997861	3.4	169.25	0	0	0	0	5.33333333333333	367442.289300363
0159_AN38_59031_20180806_ST	444414	0	75.3402777777778	5140.53474229313	3867.525	0	202.748318452381	6355.66837447539	415.4375	1726.74156746032	27204.8873707103	85.6055555555557	62	56.8333333333333	4	0	14.5	0	4120.02823871477	5.45833333333333	0	161.322916666667	233.738425925926	3.01388888888888	0	0	581.054254865398	3049.59151030184	1347.68075641779	14342.0435736332	1092.43402777778	6691.68185937398	6.9	203	0	0	0	0	4	367360.230174042
0159_BE31_82030_20200104_ST	441328	0	113.503472222222	5715.00710868607	4247.60833333333	2	221.332390873016	6916.47559667107	503.083333333333	1763.10953703704	26253.3790141828	54.4055555555556	201	38.9583333333333	2.5	0	19	0	4429.6018706092	5.04166666666667	0.25	191.899305555556	258.528703703704	2.43055555555555	0	0	528.988104423868	3333.34877270723	1505.65291923868	13787.8931602734	1130.79305555556	7313.78516482951	3.1	176	0	0	0	0	3.66666666666667	362605.657378987
0159_AZ03_32068_20190211_STHS	441208	0	96.2923611111111	6080.73755695179	5010.17777777778	0	302.082589285714	6961.41435513423	515.25	1751.446005291	26630.2650570436	103.233333333333	47	31.5	6	0	63.5	0	4327.30919338502	9.58333333333333	0	280.65625	185.213425925926	1.38888888888889	0	0	501.436677414021	3821.48954989712	1458.75965608466	13169.110289903	809.233153292182	7218.48590826475	7.9	291.25	0	0	0	0	1	361526.284637682
0159_AS41_40063_20190320_ST	439501	0	91.5034722222222	5393.9333110119	4078.48333333333	0	207.633412698413	6377.25650658926	419	1636.99104497354	26484.3471075838	52.5	97	51.6666666666667	5.5	0	18	0	4041.5772595777	6.91666666666667	0	191.545138888889	218.815740740741	6.77777777777777	0	0	562.619686856996	2948.35248167438	1322.25507238389	14630.6364142416	881.770833333333	6676.21446128503	15.9	173.75	0	0	0	0.5	4	362905.553611494
0159_AA34_42173_20181025_ST	436864	0	151.083333333333	6199.18314975566	3927.10833333333	0	227.975347222222	7033.6260921925	470.833333333333	1769.66875	23795.8700456533	46.2333333333333	185	34.5	0	0	0	0.333333333333333	4362.55054609625	7.625	0	112.368055555556	287.712962962963	2.91666666666667	0	0	479.942890303498	3241.67980556015	1293.62737911523	13866.8551256614	1387.82098765432	7477.35606904435	4.9	124.75	0	0	0	0	2	360370.479459889
0159_AP39_21151_20180131_ST	433776	0	97.25	5349.48356780019	3999.90833333333	0	204.218055555555	6343.7071045096	430.604166666667	1593.35792989418	24929.5213144841	46.3222222222222	57	41.1666666666667	1	0	6	0.5	4067.96646368558	5.83333333333333	0	197.576388888889	208.111111111111	1.08333333333333	0	0	488.497053295855	3078.29821655919	1377.25219356261	13057.3444885362	956.700231481482	6692.46371110131	3.2	151	0	0	0	0	16	360374.634113979
0159_BC25_41017_20171214_ST	430307	0	157.594444444444	5406.66379714138	4608.14861111111	4	221.499107142857	6815.60403484715	442.083333333333	1673.75158730159	24812.1205960648	78.2333333333333	106	42	2	0	13.5	0	4276.61122432393	7.41666666666667	0	234.86412037037	183.318981481482	3	0	0.0444444444444444	535.820514366549	3275.468313143	1325.30023240006	15238.2552303792	1105.8314686214	7101.87552569812	4.1	225.6	0	0	0	0	4	352402.294433385
0159_AJ09_760026_20191009_ST	428783	0	120.416666666667	6086.80325825801	3285.45416666667	0	358.946775793651	5394.75204553286	445.6875	1741.8184457672	27789.1181587117	40.3166666666667	207	39.1666666666667	0	0	37	0	3560.3455049644	6.5	0	242.560300925926	276.555555555556	0.611111111111112	0	0	465.094983208407	3191.62906445198	1342.62814061581	10927.0438271605	905.709953703704	5582.06667130446	14.1	186.75	0	0	0	0	0.333333333333333	356534.591202935
0159_AB10_26076_20180705_ST	424767	0	102.243055555556	4735.4908083021	3417.36666666667	0	202.307529761905	6199.34322407162	377.104166666667	1499.71115079365	26121.7237637787	51.5444444444444	18	53.8333333333333	2.5	0	20.5	0	3913.75724530301	7.29166666666667	0	182.302083333333	207.026388888889	2.63888888888889	0	0	528.153986917789	2804.76693500606	1216.01804453263	14237.8258577842	844.275848765432	6448.21177069861	8.2	146.25	0	0	0	0	8.33333333333333	351410.279806507
0159_AY44_33288_20191212_ST	420288	0	109.618055555556	5453.4401960244	3767.39722222222	1	196.673551587302	6578.89630242831	406.375	1746.87086640212	25352.7227288176	54.2888888888889	16	44.1111111111111	2.5	0	29	0	4128.53153194608	6.625	0.25	145.319444444444	274.189814814815	2.54166666666667	0	0	509.559513245885	3181.44457846487	1391.35535898001	13530.1728036817	1386.77384259259	6956.55784398475	7.3	158.25	0	0	0	0	0	344850.234678141
0159_AQ29_10108_20180725_ST	418188	0	96.1180555555556	5826.96986625514	4151.32777777778	0	210.661041666667	6792.45851744889	420.333333333333	1772.45882936508	22686.8902428718	52.3	43	43.1666666666667	0	0	2	0	4261.83598353705	7.58333333333333	0	188.677083333333	241.685185185185	0.0833333333333333	0	0	466.89958912037	3177.77014283877	1488.55577050264	13671.3509589947	960.280864197531	7128.06928188892	4.3	146.5	0	0	0	0	1.33333333333333	344345.390809461
0159_BE31_82023_20200102_ST	417794	0	115.274305555556	6063.05136257165	5382.22083333333	0	324.904315476191	6338.71970200536	332.1875	1935.50534722222	24077.5676492688	122.420833333333	24	46.3333333333333	1.5	0	43	0.166666666666667	3910.12973526194	4.95833333333333	0	316.324652777778	301.671296296296	0.472222222222222	2	0	619.482145704733	3105.16452778237	1493.33173868313	10684.755787037	1086.46601080247	6300.46283857943	11.7	197	0	0	0	0	5.33333333333333	344947.895529419
0159_AP39_21106_20171115_ST	411538	0	106.329861111111	5583.54521774875	3725.5755952381	0	215.890972222222	6332.32365449246	423.041666666667	1838.53680555556	25489.2579985119	54.1	131	36.8055555555556	3	0	31	0	4056.60725162894	6.75	0	145.763888888889	262.56712962963	4.33333333333333	0	0	471.734156286743	3186.05226528053	1289.61506099353	12543.5594797178	1046.32893518519	6722.897489369	4.4	184.5	0	0	0	0	1.66666666666667	337640.817015917
0159_AP39_21557_20181015_ST	411389	0	103.885416666667	5145.6517139734	4075.80555555556	2	193.476974206349	6041.00686819028	363.520833333333	1612.0580026455	24604.0429632385	51.2555555555556	38	44	7.75	0	15.5	0.166666666666667	3888.43020740863	7.08333333333333	0	181.743055555555	210.82037037037	3.13888888888888	0	0	546.031771047668	2835.73889564043	1224.74307607045	13818.8442184744	876.225038580247	6315.97139861356	7	166.75	0	0	0	0	4.33333333333333	339004.025862651
0159_AV42_66210_20191015_ST	410716	0	93.7361111111111	4999.65431520062	4004.35833333333	0	213.131498015873	6429.65597734176	362.854166666667	1651.76457010582	24943.5652301036	49.5333333333333	50	54	4.75	0	10.5	0.333333333333333	3988.28784895527	9	0	175.152777777778	217.826388888889	2.97222222222222	0	0	494.972576609347	2995.21617022156	1201.59751157407	14578.4862323633	836.620949074074	6715.47941153488	5.4	145.25	0	0	0	0	2.66666666666667	336479.234375566
0159_AA34_42104_20180813_ST	409141	0	260.557291666667	6683.14024437831	8471.8	6.01818181818181	523.554861111111	5656.1687494634	170.125	2177.15841269841	21771.1904171476	297.05	1	69.5	0	0	19	0	3488.72962302315	0.270833333333333	0	549.994444444445	402.065972222222	0	0	0.503703703703704	859.122401121517	2504.32356142628	1620.5317763448	8390.5986854856	1649.82170210334	5598.06500497486	38.2	203.166666666667	0	0	0	5.83333333333332	0	337723.509133533
0159_AA34_42496_20191018_ST	404050	0	104.715277777778	6283.55211396788	6243.4625	0	385.32564484127	6473.09004811508	261.770833333333	2034.35	22188.4028689466	108.883333333333	0	40.9722222222222	2	0	80	0	3480.36603136941	2.20833333333333	0	566.131944444444	340.19212962963	0	17	0	761.593316339653	3002.9395599785	1333.27941008965	8603.13738977072	1161.72353395062	5480.25178826793	14.9	178	0	0.8	0	0	0	334900.951720288
0159_BC12_41006_20171116_ST	400748	0	78.7638888888889	4912.88030822862	3199.15	0	198.736031746032	6044.9187804192	374.520833333333	1725.48470238095	24161.2337236368	42.7	39	44.8333333333333	2.5	0	23	0	3810.36954508173	8.29166666666667	0.5	135.503472222222	221.548611111111	3	0	0	475.882348985891	2898.79461614951	1219.29605930335	13414.3516699735	1100.58695987654	6405.30768804706	4.9	119.5	0	0	0	0	3.33333333333333	330079.112427282
0159_BE31_82018_20200107_ST	398311	0	103.100694444444	5260.13825502462	3980.77916666667	0	198.677251984127	6329.68412982151	433.991666666667	1661.87669312169	22697.5150221377	43.3333333333333	165	27.9722222222222	2.5	0	26.5	0	3999.36048284506	2.95833333333333	0.25	125.298611111111	213.511574074074	2.16666666666667	0	0	465.62436406893	2980.81956434175	1284.32610596708	13035.3038580247	1296.7287808642	6676.66203050493	1.8	136.5	0	0	0	0	0.666666666666667	327157.954526109
0159_BA21_18005_20171227_ST	395776	0	94.2777777777778	5175.39341747501	4368.92083333333	0	212.443541666667	5578.85674162666	388.375	1561.74529100529	24353.6554931842	61.0166666666667	58	46.8333333333333	2	0	25.5	0	3533.46445574499	5.91666666666667	0	202.697916666667	198.222222222222	2.36111111111112	0	0	484.217296167695	2799.05277300118	1245.79881044239	11333.4334656085	749.615162037037	5772.9119786196	6.9	145	0	0	0	0	7.33333333333333	327362.05671231
0159_BA21_18019_20171025_ST	390127	0	77.625	4852.22814984752	4115.93333333333	0	210.442614087302	5627.5992055776	363.416666666667	1461.52779100529	24345.7979478065	32.8	32	51.8333333333333	6	0	11	0	3658.3607880291	5.54166666666667	0	219.152777777778	202.310185185185	1.86111111111111	0	0	440.578833269033	2750.32501012731	1322.58798409024	13128.2739914021	733.899884259259	5851.90531448413	3.1	154.75	0	0	0	0	10	320456.148411941
0159_AS41_40085_20190714_ST	389524	0	121.350694444444	4736.54523997832	3642.75694444444	1	189.402123015873	6003.37828890277	365.645833333333	1425.11624338624	23548.8689954438	42.9555555555556	72	44.8055555555556	0.5	0	17	0.166666666666667	3788.73627077414	4.45833333333333	0	166.677083333333	208.780092592592	2.90277777777778	0	0	471.71819380144	2801.83669833462	1169.38466343327	13225.0624063051	813.492399691358	6226.88145358531	6	144.75	0	0	0	0	6.33333333333333	320275.494152977
0159_AS41_40006_20171201_ST	387221	0	103.305555555556	4635.85756554049	3199.91666666667	0	187.521716269841	6160.8750241892	399.479166666667	1532.57868386243	23355.863187004	28	33	39.8333333333333	5.5	0	33.5	0	3829.84738836224	4.05833333333333	0	113.059027777778	223.743055555555	0.680555555555555	0	0	428.357544459142	2849.65833905148	1145.93685332157	13452.5286926808	1031.45447530864	6561.10109616892	6.5	187	0	0	0	0	0	317671.843739337
0159_AN08_59036_20180806_ST	386381	0	159.963194444444	5102.61377268886	3959.025	0	197.435912698413	5981.03704997061	390.125	1400.33485449735	22552.3125082672	55.6333333333333	165	37	4.5	0	12.5	0.666666666666667	3734.08992792842	3.54166666666667	0	117.243055555556	247.764814814815	3.16666666666667	0	0	448.117611882716	2912.5674712026	1229.9144593254	11345.3780037478	956.689236111111	6238.09270307907	12.4	290.5	0	0	0	0	0	318823.387090452
0159_BE31_82019_20191113_ST	384840	0	91.2986111111111	5069.00216311177	3913.56666666667	1	216.974136904762	5848.33235017392	374.979166666667	1559.90557539683	22511.5228786376	42.9	99	43.2222222222222	2	0	15	0.166666666666667	3730.29897022585	3.91666666666667	0	196.520833333333	228.090277777778	3.44444444444445	0	0	459.578097534538	2789.85949273865	1250.74446189741	12157.4304012346	857.698842592593	6151.30808760778	8.4	176.5	0	0	0	0	1.33333333333333	317036.005653055
