sample_id	total	organonitrogen_compound_biosynthetic_process	urea_cycle	sulfur_amino_acid_biosynthetic_process	aminoglycan_biosynthetic_process	phosphatidylcholine_biosynthetic_process	Mo_molybdopterin_cofactor_biosynthetic_process	cellular_amino_acid_biosynthetic_process	aromatic_amino_acid_family_biosynthetic_process	branched_chain_amino_acid_biosynthetic_process	glycoprotein_biosynthetic_process	biotin_biosynthetic_process	nucleoside_biosynthetic_process	amine_biosynthetic_process	alkaloid_biosynthetic_process	pyrroloquinoline_quinone_biosynthetic_process	allantoin_biosynthetic_process	ectoine_biosynthetic_process	glucosinolate_biosynthetic_process	sphingolipid_biosynthetic_process	holo__acyl_carrier_protein__biosynthetic_process	wybutosine_biosynthetic_process	molybdopterin_cofactor_biosynthetic_process	tetrapyrrole_biosynthetic_process	kynurenic_acid_biosynthetic_process	lipoprotein_biosynthetic_process	cellular_modified_amino_acid_biosynthetic_process	taurine_biosynthetic_process	indole_containing_compound_biosynthetic_process	hemoglobin_biosynthetic_process	pteridine_containing_compound_biosynthetic_process	flavin_containing_compound_biosynthetic_process	peptide_biosynthetic_process	nucleobase_biosynthetic_process	N_acetylneuraminate_biosynthetic_process	thiazole_biosynthetic_process	L_pipecolic_acid_biosynthetic_process	purine_containing_compound_biosynthetic_process	pyridine_containing_compound_biosynthetic_process	pyrimidine_containing_compound_biosynthetic_process	primary_amino_compound_biosynthetic_process	Remaining
0159_AH05_15003_20171207_ST	230276	33.1666666666667	0.666666666666667	36.1263888888889	49.0788690476192	0	39.6	565.053786375661	119.676666666667	199.875925925926	2.53125	22.9375	40.951774691358	25.0763888888889	0	0	0	1.2	0	0	0	0	8.1	93.8023148148148	0	63.6666666666667	49.4791666666667	0	4.47222222222222	0	8.77222222222223	35.9791666666666	451.667592592593	44.4409722222223	0	1.27777777777778	0	85.5385802469136	38.4333333333333	56.7424074074074	0	228197.685693342
0159_AP39_21031_20171208_ST	228692	61.5	0.5	35.2847222222222	41.6892857142858	0	47.7	479.097569444444	95.895	187.185185185185	5	36.625	38.5964506172839	23.8587962962963	0	0	0	0.4	0	0	0	0	9.2	107.073611111111	0	61	47.5416666666667	0	3.35879629629629	0	8.78750000000001	37.4375	343.512037037037	37.2569444444444	0	0	0	70.3281893004115	32.4652777777778	46.3635802469135	0	226834.34288764
0159_AP39_21172_20180201_ST	227290	40.6666666666667	2	35.3638888888889	38.258630952381	0	23.6666666666666	506.284953703704	93.4166666666667	200.253703703704	7.375	42.25	39.7696759259259	22.5208333333333	0	0	0	0	0	0	0	0	4.7	93.1305555555555	0	58	53.0861111111111	0	3.95833333333333	0	9.43842592592593	36.1430555555555	297.010185185185	34.2048611111112	0	0.444444444444445	0	61.2265946502058	34.8777777777778	44.6147530864198	0	225507.338215755
0159_AP39_21039_20171025_ST	224118	30.5833333333333	0.333333333333333	45.7777777777778	52.6465277777779	0	61.5	634.834722222222	122.471666666667	272.703703703704	8.375	17.75	32.46875	23.6759259259259	0	0	0	3.8	0	0	0	0	12	95.55	0	75	35.7333333333333	0	3.37731481481482	0	5.99097222222222	35.3763888888889	462.073148148149	45.4583333333333	0	0.166666666666667	0	86.0318930041152	39.725	59.6867901234568	0	221854.909418724
0159_BE31_82023_20200120_ST	222526	78.95	0.5	45.4347222222222	52.4644841269842	0	68.2	591.595419973546	116.675	243.487037037037	2.75	29.78125	33.9486882716049	20.1319444444444	0	2.41666666666667	0	0.2	0	0	0	0	12	125.548611111111	0	63.3333333333333	57.6847222222222	0	3.75694444444444	0	6.18171296296296	31.6319444444445	395.114814814815	45.5694444444445	0	0.75	0	82.3883377425044	33.9711111111111	56.2558906525573	0	220325.277919974
0159_AQ22_10428_20190912_ST	217669	53.8333333333333	0.666666666666667	43.9402777777777	50.5540674603175	0	44.0666666666666	652.255671296296	140.355	263.235185185185	4	14.9375	37.2600308641975	22.8125	0	0	0	0.8	0	0	0	0	10	103.437037037037	0	80.6666666666667	36.125	0	4.27083333333333	0	5.80416666666666	37.9444444444444	407.891666666666	46.0208333333333	0	0.222222222222222	0	92.3436213991769	39.3194444444444	63.1437037037037	0	215413.093460832
0159_AQ29_10149_20190729_ST	216312	49.75	0.333333333333333	35.475	42.4984126984125	0	14.7	513.975925925926	106.191666666667	203.688888888889	9.875	5.4375	50.6963734567901	25.1875	0	0	0	0	0	0	0	0	3.8	49.3638888888889	0	59.6666666666667	51.4972222222222	0	3.89583333333333	0	10.9310185185185	33.7013888888889	392.216666666667	38.2465277777778	0	0.763888888888888	0	65.8747427983539	34.7083333333333	42.114012345679	0	214467.410208701
0159_AY44_33070_20171016_ST	214139	85.0833333333333	2	58.9006944444444	55.2563492063492	0	121.4	462.338541666666	96.4499999999999	150.575925925926	1.4375	59.71875	41.4128086419753	14.4328703703704	0	1.83333333333333	0	0	0	0.037037037037037	0	0	12.3	92.1680555555555	0	81.3333333333333	126.705555555556	0	4.4675925925926	0	13.4782407407407	36.4970238095238	364.64537037037	37.9708333333333	0	4.79166666666667	0	50.8862066431511	25.7256481481481	42.0822927689594	0	212095.071036523
0159_AA34_42304_201812213_ST	213607	41.4166666666667	0.5	35.1388888888889	38.0810515873016	0	16.2	459.047800925926	89.6833333333333	177.22037037037	1.5	43.5	49.3321759259259	18.962962962963	0	0	0	0	0	0	0	0	3	94.0574074074074	0	66.3333333333333	57.7305555555556	0	3.50462962962962	0	10.0740740740741	36.9861111111111	288.628703703704	31.35	0	0	0	60.6548353909465	34.6740740740741	35.1150617283951	0	211914.30796333
0159_AQ29_10030_20171008_ST	212222	25.5	0.333333333333333	42.9847222222222	53.6675595238096	0	39.4	567.557837301587	130.728333333333	201.938888888889	1.40625	15.125	45.1060956790123	20.7083333333333	0	0	0	0.6	0	0	0	0	13	87.9851851851851	0	92.6666666666667	38.8416666666667	0	2.6875	0	7.1763888888889	23.1625	486.18425925926	46.4444444444444	0	0.125	0	98.2157921810699	39.3805555555556	61.3524691358025	0	210079.721218401
0159_AP39_21450_20180907_ST	212083	55.4166666666667	0.666666666666667	38.6708333333333	46.623115079365	0	27	491.868171296296	104.745	209.412962962963	6.625	43.6875	42.1049382716049	24.9629629629629	0	0	0	0	0	0	0	0	5.5	73.7050925925926	0	50	64.7444444444444	0	4.7199074074074	0	11.2821759259259	42.6513888888889	346.237962962963	38.2180555555556	0	0.0555555555555555	0	65.9398148148148	33.6416666666667	48.5282716049383	0	210205.99184634
0159_AY44_33298_20200114_ST	209963	86.8333333333333	0.5	39.6319444444444	53.5867063492063	0	53.7	487.364467592592	109.588333333333	205.122222222222	1	21.5625	32.8993055555556	18.2233796296296	0	0	0	0	0	0	0	0	14.4	107.694444444444	0	49	48.1652777777778	0	3.74768518518518	0	6.8537037037037	27.9930555555555	379.216666666667	34.4034722222222	0	0	0	67.769804526749	32.9505555555556	46.6958641975308	0	208034.097277704
0159_AQ22_10448_20191125_ST	206142	93.1666666666667	1.66666666666667	37.7930555555555	45.3615079365079	0	31.8	518.970023148148	96.125	206.575925925926	7.5	26.125	35.0424382716049	17.8972222222222	0	0	0	0.4	0	0	0	0	9.8	87.6592592592593	0	68.3333333333333	39.7916666666667	0	2.99305555555556	0	7.20416666666667	38.1125	321.898148148148	37.0659722222222	0	0.111111111111111	0	71.2109053497942	36.6736111111111	46.7516666666667	0	204255.971097516
0159_AP39_21159_20171202_ST	201214	42.3333333333333	2	31.4555555555555	41.8554563492062	0	46.6	446.730555555556	80.6016666666667	185.996296296296	5.25	20	26.7827932098765	17.9583333333333	0	0	0	0	0	0.037037037037037	0	0	8.8	87.8907407407408	0	47.6666666666667	41.0555555555555	0	2.79861111111111	0	6.32268518518518	25.3083333333333	277.437037037037	31.4895833333333	0	0	0	60.5820473251029	27.7222222222222	39.9705555555555	0	199609.354934597
0159_AN38_59055_20190227_ST	199496	60.6666666666667	1.33333333333333	43.8680555555555	42.2191468253967	0	28.6	434.711160714286	89.5500000000001	153.831481481481	5	17.25	39.2766203703704	19.3055555555555	0	3.91666666666667	0	0.2	0	0	0	0	2.8	68.9449074074074	0	58.3333333333333	59.7430555555556	0	3.44444444444444	0	9.09629629629631	31.8136904761905	371.787037037037	35.5173611111112	0	0.472222222222222	0	60.9135802469136	28.9722222222222	42.8065343915344	0	197781.626628086
0159_AY44_33048_20170924_ST	198959	47.3333333333333	0.5	28.5625	33.7284722222222	0	37.1	388.935730820106	74.0383333333334	150.890740740741	7	30.6875	30.3395061728395	16.2916666666667	0	0	0	0.2	0	0	0	0	6.5	73.9657407407408	0	45.3333333333333	54.45	0	2.29861111111111	0	7.45347222222222	28.5166666666666	300.998148148148	31.5708333333333	0	0.527777777777778	0	53.0810185185185	25.8407407407407	39.5885185185185	0	197443.2673556
0159_AA34_42231_20181203_ST	197915	54.0833333333333	2.16666666666667	35.6729166666667	33.6828373015873	0	24.2	377.959705687831	70.8321428571429	139.607407407407	1.625	38.5	35.8190586419753	19.2847222222222	0	0	0	0	0	0	0	0	3.8	74.6162037037037	0	45	90.4583333333333	0	2.52083333333333	0	8.9	32.0208333333333	281.333333333333	25.9645833333334	0	0.375	0	46.0454512051735	28.0283333333333	30.8549294532628	0	196411.648374853
0159_AP39_21181_20180215_ST	197226	62.75	4	36.8305555555555	47.1877976190475	0	24.1	493.627017195767	99.1985714285714	198.875925925926	0.125	27.8125	36.7195216049383	17.625	0	0	0	0.8	0	0	0	0	7.1	101.868518518518	0	60.6666666666667	40.5	0	3.73611111111111	0	6.25416666666666	32.5972222222222	325.316666666667	37.94375	0	0.833333333333333	0	73.0061728395062	35.5805555555556	49.0966049382716	0	195401.848342152
0159_BD46_77021_20190227_ST	192375	50.9166666666667	0.666666666666667	29.2708333333333	37.5199404761905	0	22.3	440.25625	82.2683333333334	172.25	1.875	36.0625	34.7226080246914	18.4791666666667	0	0	0	1.6	0	0	0	0	3.3	84.8851851851852	0	44.6666666666667	46.4791666666667	0	3.39583333333333	0	8.64444444444444	29.6013888888889	309.258333333333	31.03125	0	0	0	58.1361111111111	29.6722222222222	36.5864814814815	0	190761.154951499
0159_BA21_18015_20710113_ST	190916	56.8333333333333	1.66666666666667	33.5041666666667	38.097619047619	0	42.9	389.422800925926	73.2916666666667	167.385185185185	1.125	26.125	25.5324074074074	16.5694444444445	0	0.166666666666667	0	0	0	0	0	0	6.9	90.2162037037037	0	40	45.9247222222222	0	3.90972222222222	0	5.7637962962963	23.7511904761905	277.261111111111	28.9243055555555	0	0	0	54.2738095238095	25.7916666666667	46.3369223985891	0	189394.326592813
0159_AA34_42238_20181126_ST	190912	40.3333333333333	0.333333333333333	40.1819444444445	46.3123015873017	0	53.3	551.961342592593	107.1	224.288888888889	3.875	20.375	28.7241512345679	21.4259259259259	0	0	0	0	0	0	0	0	10.6	76.8138888888889	0	31.3333333333333	36.6180555555556	0	4.63425925925926	0	5.44537037037037	19.7805555555555	403.938888888889	35.1527777777778	0	0.0416666666666667	0	77.6692386831276	31.6638888888889	46.8579012345679	0	188993.238953557
0159_AG26_66000_20171207_ST	190416	35.6166666666667	0.666666666666667	31.9402777777778	37.0080357142857	0	33.4	445.095337301587	95.2733333333334	172.068518518519	2.46875	25.4375	34.8620756172839	19.2569444444444	0	0.0833333333333333	0	0.4	0	0	0	0	8.3	78.7847222222222	0	55.3333333333333	46.5041666666667	0	2.76388888888889	0	7.69305555555555	32.15	318.564814814815	33.2604166666667	0	1.09722222222222	0	65.9308127572016	28.0972222222222	45.6589506172839	0	188758.283954659
0159_AN08_59042_20190102_ST	188874	43.5	0.333333333333333	35.0847222222222	35.5950396825397	0	20.5	441.049041005291	88.1883333333334	163.798148148148	5.75	10.375	40.9390432098765	21.7361111111111	0	0	0	0	0	0	0	0	4.4	46.6726851851852	0	50.6666666666667	46.4541666666667	0	3.0625	0	9.8638888888889	31.2097222222222	343.953703703704	31.4256944444445	0	0.638888888888888	0	56.6520061728395	31.0305555555556	38.9331481481481	0	187272.187601411
0159_AA34_42260_201800927_ST	185703	54.9166666666667	0.166666666666667	29.5791666666667	41.7438492063492	0	32.3333333333334	509.665162037037	89.6	211.790740740741	4.9375	20.4375	28.6685956790123	16.3333333333333	0	0	0	1.2	0	0	0	0	7.5	80.3282407407408	0	44.6666666666667	34.0861111111111	0	3.25	0	5.90439814814815	23.375	306.669444444444	32.9861111111111	0	0.111111111111111	0	71.2155349794239	31.5055555555556	44.9987654320987	0	183975.03054637
0159_AY44_33277_20191212_ST	183826	43.7833333333333	0.666666666666667	28.7625	37.1331349206349	0	40.3666666666666	438.429943783069	90.5	163.803703703704	4.125	23.5	26.9710648148148	18.6180555555556	0	0	0	0.4	0	0	0	0	7.6	82.0856481481482	0	45.3333333333333	35.4122222222222	0	2.26388888888889	0	5.74712962962963	26.2875	333.055555555555	33.0798611111112	0	0.111111111111111	0	64.0223765432099	28.5222222222222	45.547962962963	0	182199.871118827
0159_AA34_42208_20180907_ST	182420	42.5	0.833333333333333	35.8208333333333	43.664384920635	0	48.7	547.231762566137	100.058333333333	232.575925925926	4.5	24.5	30.0196759259259	21.1041666666667	0	0.166666666666667	0	0	0	0	0	0	7.4	86.2152777777778	0	44.3333333333333	30.922619047619	0	3.11805555555556	0	4.43888888888889	25.5763888888889	280.809259259259	37.7881944444444	0	0.277777777777778	0	73.4025205761317	31.4055555555556	47.0298148148148	0	180615.607231408
0159_AA34_42222_201800920_ST	182178	40.5	1.16666666666667	31.4472222222223	43.2838293650792	0	40	509.227199074074	90.3400000000001	230.744444444444	3.625	20.625	30.1485339506173	17.2013888888889	0	0	0	0	0	0	0	0	11.3	59.337037037037	0	41.3333333333333	36.5486111111111	0	3.30555555555556	0	5.72870370370371	25.5694444444445	273.655555555556	34.1180555555556	0	0	0	70.3189300411523	32.2902777777778	43.2498765432099	0	180482.93533473
0159_BA21_18023_20180102_ST	181748	62.9833333333333	4.83333333333333	30.1375	34.7845238095238	0	32.9	403.456564153439	68.37	168.425925925926	9.53125	29.25	32.7399691358025	15.0173611111111	0	0	0	0.8	0	0	0	0	4.5	75.55	0	58.4166666666667	55.8489285714286	0	2.52777777777778	0	7.97027777777778	28.1791666666666	269.416666666667	31.3368055555556	0	0.25	0	48.7826646090535	33.4362962962963	38.8335185185185	0	180199.721470091
0159_AA34_42186_20180806_ST	180415	107.333333333333	3.33333333333333	48.525	43.9558531746033	0	91.6	491.819212962963	96.2666666666668	172.764814814815	0	58.25	39.9255401234568	15.5277777777778	0	0.166666666666667	0	0	0	0.037037037037037	0	0	17.7	124.260648148148	0	55.3333333333333	87.0472222222222	0	3.73611111111111	0	9.00601851851851	27.8875	293.79537037037	37.4701388888889	0	0.0416666666666667	0	59.7959288653733	24.2183333333333	44.5947707231041	0	178460.607721928
0159_AA34_42454_20190801_ST	176441	88.8333333333333	3.5	57.6013888888889	42.4633928571429	0	68.1333333333334	413.685763888889	68.2133333333333	158.296296296296	0.5625	34	33.3661265432099	12.5138888888889	0	6.25	0	0	0	0	0	0	5.9	80.9236111111111	0	53.9166666666667	100.852777777778	0	3.83333333333333	0	9.11342592592593	20.025	245.176851851852	34.28125	0	1.25	0	44.522266313933	22.130462962963	35.9330423280423	0	174795.721954365
0159_AP39_21142_20180131_ST	172290	43.8333333333333	1.33333333333333	21.0361111111111	29.9856150793651	0	26.2	358.720138888889	74.3066666666667	160.538888888889	1.125	26.5	29.9498456790123	15.8958333333333	0	0	0	0.6	0	0	0	0	6.5	63.9606481481481	0	36.6666666666667	37.4444444444444	0	2.20833333333333	0	6.49675925925926	31.8152777777778	221.967592592593	25.6666666666667	0	0.333333333333333	0	51.4310699588477	25.15	32.1607407407408	0	170958.173700764
0159_BD46_77051_20190920_ST	170952	42.1666666666667	1.33333333333333	34.6916666666666	34.500496031746	0	36.5	397.840591931217	79.8650000000001	155.559259259259	8.375	13.125	35.1581790123457	19.2430555555556	0	0.166666666666667	0	0.2	0	0	0	0	6.4	60.1472222222222	0.166666666666667	56	44.530753968254	0	2.77083333333333	0	8.6662037037037	26.2541666666667	314.735185185186	31.7111111111111	0	0.166666666666667	0	57.4490740740741	25.87	38.3214814814815	0	169420.085719797
0159_BD46_77070_20191018_ST	169883	64.6666666666667	1.83333333333333	28.0708333333334	34.2657738095238	0	28.7333333333334	416.263078703704	81.495	150.135185185185	6.5	23.5625	30.4479166666667	18.0138888888889	0	0	0	0.6	0	0	0	0	5.7	69.1828703703703	0	47.3333333333333	36.9333333333333	0	2.70138888888889	0	6.76666666666667	26.0125	280.157407407407	29.8645833333333	0	0.222222222222222	0	53.5779320987654	24.4412962962963	38.5535185185185	0	168376.96543761
0159_BA21_18006_20171110_ST	169514	40.9166666666667	0.833333333333333	24.4875	29.1888888888889	0	24.8	339.200231481481	65.6433333333334	140.418518518518	3.75	26.5	28.6597222222222	14.5162037037037	0	0	0	1	0	0	0	0	6.3	70.2069444444444	0	34.6666666666667	33.4680555555556	0	2.82870370370371	0	6.26851851851852	22.9166666666666	204.758333333333	23.78125	0	0	0	45.9868827160494	23.8722222222222	29.3466049382716	0	168269.684753086
0159_AY44_33052_20171004_ST	169365	40.5	1.5	32.9638888888889	34.7277777777778	0	16.5	341.887268518518	72.5933333333333	108.598148148148	13.25	15.25	40.5717592592593	14.9756944444444	0	0.5	0	0	0	0	0	0	1.7	48.75	0	52.3333333333333	53.3569444444445	0	2.625	0	10.7918981481482	30.3708333333333	305.972222222222	29.9527777777778	0	0.611111111111112	0	47.5617283950617	28.4103703703704	34.4237037037037	0	167984.32220679
0159_AN08_59022_20180323_ST	169303	45.25	0.5	30.4041666666667	34.3666666666667	0	24	396.372337962963	68.9233333333334	152.32962962963	4.375	24.3125	29.3767361111111	12.9074074074074	0	1.33333333333333	0	2.6	0	0.037037037037037	0	0	5.4	67.2671296296296	0	43.6666666666667	39.7916666666667	0	1.97685185185185	0	7.10416666666667	23.0541666666667	313.786111111111	30.7916666666667	0	0.444444444444445	0	54.2421810699588	27.7944444444444	39.6601234567901	0	167820.93223251
0159_AA34_42269_20181008_ST	162997	98.25	0.166666666666667	19.5527777777777	27.9400793650794	0	11.3	309.590244708995	60.0649999999999	119.635185185185	7.5	19.3125	27.7168209876543	12.9513888888889	0	0	0	0	0	0	0	0	3.2	52.9444444444444	0	28.6666666666667	27.9486111111111	0	1.95138888888889	0	5.31342592592592	25.4680555555556	251.462962962963	20.8090277777778	0	0.0416666666666667	0	45.2772633744856	22.9861111111111	32.1346296296297	0	161764.815082304
0159_AK37_71075_20200119_ST	162895	40	0.166666666666667	28.0611111111111	31.271626984127	0	25.3666666666666	351.366187169312	66.3566666666666	135.283333333333	2.875	25.625	30.4293981481481	15.1759259259259	0	0	0	0	0	0	0	0	5.6	56.0361111111111	0	41.6666666666667	43.2691666666667	0	2.80092592592593	0	7.82861111111111	24.9208333333333	314.056481481481	24.7688492063492	0	0.208333333333333	0	44.2587448559671	25.5944444444444	32.2083597883598	0	161519.804889403
0159_AQ29_10024_20170928_ST	162263	21.5833333333333	1.16666666666667	32.7041666666667	35.6695436507937	0	33.7	430.693022486772	84.5333333333333	147.355555555556	8.25	12.875	35.1944444444444	17.9097222222222	0	0	0	0	0	0	0	0	6.8	53.7212962962963	0	62.3333333333333	35.5763888888889	0	2.43055555555556	0	7.3324074074074	32.4625	260.407407407407	33.5902777777778	0	0.888888888888888	0	54.9058641975309	28.8861111111111	38.6266666666667	0	160783.403514109
0159_BD46_77026_20181027_ST	161497	33.8333333333333	0.333333333333333	30.2319444444444	33.2118055555555	0	23.4	367.520105820106	77.4358333333333	134.994444444444	10.125	13.125	36.5243055555556	18.1673611111111	0	0	0	0.4	0	0.037037037037037	0	0	4.7	49.8550925925926	0	53.6666666666667	37.3013888888889	0	2.47569444444444	0	7.75254629629629	25.4958333333333	309.447222222222	29.6208333333334	0	0.666666666666667	0	51.1499485596708	27.6880555555556	36.2411111111111	0	160081.599436361
0159_AQ22_10429_20190622_ST	160041	32.6666666666667	0	37.5430555555555	34.4956349206349	0	24.2	419.779050925926	89.5	129.937037037037	2.25	4.375	37.1828703703704	17.8611111111111	0	0	0	0	0	0	0	0	5.7	47.6643518518518	0	56	39.2458333333333	0	3.33333333333333	0	8.85	30.8458333333333	269.536111111111	27.1354166666667	0	1.22222222222222	0	53.8662551440329	30.6611111111111	34.6641358024692	0	158602.484969503
0159_BB02_45014_20190625_ST	159288	125.5	10.6666666666667	48.4291666666667	31.8193452380953	0	81.3	269.461574074074	48.1083333333333	101.309259259259	0	33.625	29.0405092592593	8.85879629629629	0	10.1666666666667	0	0	0	0	0	0	6.1	64.2546296296296	0	43.3333333333333	111.5125	0	2.73379629629629	0	10.5902777777778	20.0220238095238	238.555555555556	25.0520833333334	0	1.66666666666667	0	30.3993974132863	16.8644444444444	27.5548941798942	0	157891.0750801
0159_BD46_77001_20190606_ST	158658	33.75	1.33333333333333	32.7194444444444	33.7916666666667	0	37.2	370.647916666667	69.1683333333333	136.401851851852	3.125	23.6875	25.9803240740741	14.1527777777778	0	0	0	0.4	0	0	0	0	5.8	67.9083333333333	0	46.6666666666667	42.9036111111111	0	2.42361111111111	0	5.36023148148149	21.5541666666667	265.818518518519	26.1402777777778	0	0.583333333333333	0	46.025720164609	21.86	35.7253086419753	0	157286.872073045
0159_BE31_82025_20191107_ST	158379	30	1.33333333333333	29.9631944444444	35.134623015873	0	31.4	407.757837301587	79.2733333333333	146.312037037037	2.625	12.75	27.204475308642	14.0416666666667	0	0	0	0.8	0	0	0	0	8.7	66.2935185185185	0	46.6666666666667	26.4388888888889	0	2.5	0	4.13055555555555	18.8958333333334	305.623148148148	28.6180555555556	0	0.444444444444445	0	56.1905864197531	26.4138888888889	36.607037037037	0	156932.881876102
0159_AP39_21059_20171128_ST	158088	42.25	1.33333333333333	29.4583333333333	40.975	0	54.2	453.537268518518	80.4549999999999	196.657407407407	1.125	12.9375	19.0244984567901	11.8472222222222	0	0	0	0	0	0.166666666666667	0	0	12.3	73.9379629629629	0	36	31.6708333333333	0	2.82638888888889	0	4.00972222222222	20.25	316.233333333333	28.2152777777778	0	0	0	58.9056069958847	23.1222222222222	38.7145679012346	0	156497.846854424
