sample_id	total	septum_digestion_after_cytokinesis	cell_activation	cell_killing	plasmid_maintenance	protein_folding	vesicle_targeting	movement_of_cell_or_subcellular_component	syncytium_formation	microtubule_based_process	cell_cycle	chromosome_segregation	cell_communication	cell_adhesion	establishment_or_maintenance_of_cell_polarity	signal_transduction	ensheathment_of_neurons	cell_recognition	cell_death	cell_population_proliferation	horizontal_gene_transfer	stomatal_movement	intercellular_transport	light_absorption	cell_growth	cellular_homeostasis	cytolysis	cell_cycle_process	membrane_docking	cellular_process_involved_in_reproduction_in_multicellular_organism	actin_filament_based_process	transposition	RNA_folding	phenotypic_switching	protein_unfolding	cellular_metabolic_process	intermediate_filament_based_process	cellular_developmental_process	cell_division	cellular_localization	maintenance_of_location_in_cell	cellular_response_to_stimulus	transmembrane_transport	microtubule_organizing_center_localization	process_utilizing_autophagic_mechanism	cell_wall_organization_or_biogenesis	cellular_component_organization_or_biogenesis	DNA_clamp_unloading	cell_aggregation	exocytic_process	cell_cell_fusion	export_from_cell	cellular_detoxification	Remaining
0159_AA34_42329_20190116_ST	5015562	0	0.0909090909090909	19.25	113	23081.3916666666	0	1342.25833333333	0	15.5	15091.0880952381	3905.68333333333	4926.2	11527.5	0	32931.275	0	4.25	0	0	4644	0	0	0	0	4981.82005208334	1490.02777777778	6485.41071428572	0	0	0	25546.375	0	0	667.25	432405.779625309	2.5	1210.04545454545	73578.5404761905	1780.76024305556	0	20930.5440972222	129200.508035714	0	55.4583333333333	10627.5440476191	110489.775879329	0	300	0	0	1996.6442550505	1115.75	4095095.77867082
0159_AP39_21260_20180615_ST_E21	5007872	2	0	4.58333333333333	6032.75	20843.95	0	954.908333333332	0	97.4750868055555	13583.6333333333	4022.04077380952	4845.62777777778	8144.08333333333	0.145833333333333	40955.1757275132	0	5.75	2.83333333333333	0	3544.5	0	0	1	0.0892857142857142	3509.94359809028	2987.83888888889	5818.15455935846	0.175	0.136904761904762	0.2578125	58287.8166666667	0	0	62.15	441687.787828424	6.5	2878.18015873016	55148.95	1647.38370535714	0.875	21626.7883680556	83341.0350248018	0	4.04166666666667	11674.3936011905	114531.405553489	0	224.125	0.2	0	1565.83680555556	976.008333333333	4098851.46937251
0159_BA21_18000_20170917_ST	5007823	3	0	6.25	2206.5	19957.55	0	1244.94444444444	0	324.027777777778	10921.5238095238	1985.05952380952	3499.32261904762	6697.83333333333	0	42128.1029761905	0	2.5	0	0	3456.5	0	0	0	0	2536.10154079861	3716.02222222222	5005.23611111111	0.0625	0	0	38928.45	0	0	67	435026.063517055	0.5	3338.36111111111	57009.8571428571	1549.40076058201	0.0729166666666667	20145.8765128968	62504.3345454544	0	7.18055555555556	12189.225	117265.323412698	0	54.4166666666665	0	0	2153.68876262627	739.541666666667	4153153.1705709
0159_AB18_26696_20200819_ST	5005451	0	0	5.83333333333333	1130.83333333333	24099.4833333333	0	2922.65277777778	0	14.5833333333333	13162.1357142857	2657.63333333333	4213.83660714286	4656.94444444445	0	49127.1477513228	0	2	0.533333333333333	9	4394	0	0	0	0.00595238095238095	3017.38682725694	2587.36111111111	5902.02175925926	0	1.9702380952381	0	40427.1833333333	0	0	23.5333333333333	443298.512332232	1	3435.21626984127	70125.1968253968	1715.64246031746	0	21418.7824900794	82418.4877182541	0	14	13090.7130952381	131128.549900794	0	159.75	0	0	1635.48263888889	989.75	4077663.83641922
0159_AB18_26728_20201124_ST	4996913	0	0	3	28.8333333333333	21093.8416666667	0	1945.90476190476	0	110.583333333333	12267.8047619048	1969.53333333333	4866.86944444445	4447.66666666667	0	48335.039484127	0	3.25	2	0	3619	0	0	0	0.25	2691.9228205605	3462.36666666667	5587.43981481481	0.125	0	0	58408.5333333332	0	0	47.5	448340.002570907	4.5	4667.97530864197	59753.401984127	1734.64071180556	0.569444444444444	21830.3083953373	68492.6524330355	0	11.4360119047619	11924.106547619	122565.180853175	0.5	266.333333333333	0.25	0	1998.18055555556	931.041666666667	4085500.45576236
0159_AP39_21140_20180130_ST	4985591	0	0	45.75	3749.66666666667	19741.9666666667	0	1279.41071428571	0	26.75	11069.280952381	1656.35	6322.48482142858	4370.75	0	48829.6648148148	0	4.25	1	0	3481.5	0	0.166666666666666	1	0	2471.06119791667	2336.1	5146.40509259259	0	0.132936507936508	0.5	75263.275	0	0	24	442102.365394122	7.5	4883.6130952381	52568.8142857143	1499.03025793651	0.125	21027.3395833333	63195.742425595	0	29	12187.2488095238	113664.873363095	0	393.416666666667	0	0	2069.01388888889	853.1875	4085288.26419996
0159_AA34_42242_20181111_ST	4972547	0	0.0384615384615384	14.25	24754.1666666667	16469.85	0	1728.73333333333	0.0192307692307692	25.7083333333333	7585.86428571429	1232.23333333333	4101.63880621693	7919.58333333333	0	48283.85	0	4	0.5	3.53174603174603	2602.5	0	0	0	0	3690.13072916667	3950.2	3411.96659451659	0	0.416666666666667	1	57708.1166666665	0	0	15	423574.25256198	0	1957.84322344322	44240.5461038961	1186.83854166667	0.25	15548.184670268	55070.3336846892	0	22.75	12074.2916666667	103926.425081169	0	45.75	0	0.0384615384615384	2335.86177248677	514.447916666667	4128545.88812824
0159_AB18_26680_20200909_ST	4942722	0	0	0	1378.5	22896.2666666667	0	1748.51666666667	0	60.75	14571.7523809524	3177.74285714286	4521.38125	6784.86666666667	0	48294.1103174603	0	2.5	0	0	3904	0	0	0	0	2215.97005208333	2849.36666666667	5472.41666666667	0	0	0.5	45593.4166666666	0	0	96	432985.451942642	5	4143.59722222222	68679.4523809524	1533.4636698082	0	21303.2620411706	90630.7809647816	0	12	11409.4797619047	113111.352678571	0	231.683333333334	0	0	1218.36805555556	935.75	4032954.30109142
0159_AP39_21383_20180515_ST_E21	4934022	1	0	2.83333333333333	7058.5	18254.5583333333	0	1130.36861979167	0	43.842578125	9247.73492063492	1720.25	3413.33293650794	5696.16666666667	0.333333333333333	46106.2742724868	0	4	0	0.5	3206.5	0	0	0	0.0178571428571428	3028.83836805556	3048.50555555556	4286.27804232805	0	0.202380952380952	0.1	58260.4583333333	0	0	19.625	429970.515015622	4.5	2800.90476190476	50300.1611111111	1373.09575892857	0.5	18737.4996527778	62519.7887326387	0	8.625	10440.1376984127	105432.813244048	0	88.625	0	0	2287.59930555556	727.5625	4084799.45168742
0159_AB18_26767_20200812_ST	4931872	0	0	2.75	4427	21179.3	0	1163.98214285714	0	43.25	10869.2880952381	2318.81666666667	3532.57139963624	5221.08333333333	0	38506.8767857143	0	0.75	1.5	0	3701	0	0	0	0.03125	2740.75425347222	2506.14444444444	4743.15317460318	0.0833333333333332	0	0.625	38937.0416666667	0	0	160.4	434590.788786459	3	1836.23908730159	48116.1809523809	1693.61495535714	0.430555555555556	19732.5339554398	64026.9818551588	0	60.6666666666667	11089.2559523809	118982.981712963	0	56.5	0	0	2762.62152777778	782.3375	4088081.46494659
0159_AB18_26733_20210131_ST	4916230	0	0.0325	5	119.5	20507.2333333333	0	2258.06452380953	0	159.75	12713.7123015873	2324.15	5240.8880952381	5898.66666666666	0	46370.5203571428	0	4	2.04	0.005	3611	0	0	0	0	3097.72612847223	2603.85555555556	5450	0	0	0	36866.6416666667	0	0	87.7	428084.48500124	6	4847.12928571429	58257.7956349206	1674.61403769841	0.9	20599.3187127976	82269.7417683532	0	10.6	11946.8430555555	119050.646230159	0	257.333333333333	0	0	1437.84027777777	941.6875	4039524.57903398
0159_AP39_21053_20180126_ST	4898805	0	0	1	1933.66666666667	21011.6166666667	0	897.226190476189	0	5.45	14684.7619047619	2447.88333333333	5365.18333333334	2871.83333333333	0	37120.7142857143	0	2.25	2	1	4833.5	0	0	0	0	2584.259765625	2691	6060.58333333334	0	0.0555555555555555	0	30582.2416666667	0	0	63.1	440589.770013587	4	6051.30555555555	49172.3785714286	1793.00391865079	0.25	23962.3345238095	67236.7848139883	0	6.5	13025.5726190476	126039.894146825	0	162.916666666666	0	0	1507.875	851	4035242.08813498
0159_AY44_33254_20191029_ST	4884735	0	0	2.5	2566.83333333333	22490.1	0	818.224999999998	0	418.71875	14395.9214285714	2618.83333333333	5090.77638888889	3451.61666666667	0.0454545454545455	41986.6543650794	0	8.5	1.2	2.5	4555.5	0	0	0	0.00568181818181819	2296.07309027778	2460.95	6534.52142857143	0	0.125	15.8	32126.3583333334	0	0	89.5	436837.072308597	14	5961.976010101	60488.0261904762	1755.37708333333	0.152777777777778	24435.7640963204	67279.3924875994	0	13.625	12168.5023809524	125824.315034271	0	193.266666666667	0	0	1505.52777777777	954.7375	4005372.00643171
0159_AA34_42239_20181129_ST	4880030	0.476190476190476	0	1.25	1613.53333333333	23534.475	0	555.649834656083	0	23.4489741161616	16491.9095238095	3446.71666666667	5134.99897762346	7777.36666666667	1.77063492063492	41210.4979828042	0	3.75	1.83333333333333	1	3811	0	0	0	0.651917989417989	2828.33582504734	1739.81666666667	5905.24761508349	0.828472222222222	0.0357142857142857	0.971759259259259	38436.9666666666	0	0	67.3333333333333	434676.175717286	43.5	3736.33874926514	66657.0250360751	1789.6805709626	0.21875	22509.5133452803	109896.218351203	0	17.4540043290043	12329.8853174603	112632.065308592	0.2	146.691666666666	0.490277777777778	0	666.427823565323	967.770833333333	3961370.47915924
0159_AQ11_10121_20180922_ST	4863299	7.2	0	10	129	24655.4595238095	0	2328.73171446609	0	173.033878968254	13418.0690476191	2416.32619047619	6349.05535714286	3777.79166666666	1.33333333333333	36379.5338293651	0	1	0.866666666666667	1.11111111111111	4542	0	0	9	0	1114.29596745771	2656.5	6082.13698142135	0.208333333333333	0.0416666666666667	9.08333333333332	58851.7083333333	0	0	139.7	449818.716897256	9.1	4412.46659356726	56801.3043650794	1987.12719494048	0.958333333333333	23064.5649266395	59497.8685499339	0	16.1805555555556	12731.3077380952	129034.555165494	0	138.5	1.41666666666667	0	1611.66286375661	1018.26041666667	3960101.82279784
0159_AB10_26103_20180911_ST	4860763	0	0	0.75	377.166666666667	19876.9	0	3075.22916666667	0	16.7833333333333	11151.5523809524	1468.1	5147.94305555556	4008.41666666667	0	59027.7511904762	0	2	0.5	0	3529	0	0	1	0	2317.6304718502	2276	5270.89285714286	0	0.0625	0	31848.9083333334	0	0	12	422079.535628609	5.5	4805.29166666667	56870.8896825397	1544.03978174603	0	20451.1867559524	68247.7561433533	0	12.5	12002.9345238095	116000.619742063	0	222.75	0	0	1712.42708333333	756.75	4006642.23236928
0159_AA34_42485_20190917_ST	4854551	0	0	0.583333333333332	13500	18085.75	0	2080.41666666667	0	4.5	10730.9904761905	1467.68333333333	4125.43125	4334	0	51989.8523809523	0.2	4	0	0.0158730158730159	3338.5	0	0	17	0	2347.33072916667	2310.19444444445	4514.57420634921	0	0.125	0	43905.2166666667	0	0	7	430662.987383736	6.5	3907.08849206349	54726.6738095238	1343.07643849206	0.75	21136.3538552689	69862.0328940273	0	17	12039.6619047619	114197.793353175	0	160	0	0	1719.45652726903	611.875	3981396.38598156
0159_AS41_40073_20190706_ST	4851274	0	0	57.75	1200.5	23491.119047619	0	3743.29166666667	0	80.75	10981.0785714286	4597.83333333333	4093.78303571428	21807.4166666666	0	40313.4940476191	0	1.25	2	0	3438	0	0	1	0.125	2402.87211371528	4681.83333333333	7237.12857142857	0	0.166666666666667	0	35779.6333333333	0	0	337.185714285714	427844.723627249	4	3246.73611111111	53938.9738095238	1818.14553571429	0.131944444444444	20999.4465029762	86958.2227145335	0	7.5	14047.1297619047	148747.298214286	0	95.4583333333335	0	0	3550.03298611111	866.195833333333	3924901.79352367
0159_AB10_26735_20210107_ST	4844473	0	0	2.5	3123.5	19948.6833333333	0.25	745.217261904764	0	28.9708333333333	12170.5583333333	2072.85	4892.19444444445	3837.5	0	42753.5678571428	0	2	0	0.1	3822.33333333333	0	0	0	0.151041666666667	3180.88031326313	3536.9	5316.40158730159	0.275	0.1875	0	43200.7666666667	0	0	88.5	432673.129829498	17.5	5123.46481481482	54954.6071428572	1623.57865823413	0.125	22644.6996146215	71930.1992090203	0	9.72619047619049	11136.466025641	113842.805771775	0	330.75	0.85	0	1639.36805555555	927.33125	3978894.11093178
0159_AK37_71011_20180526_ST	4834417	0	0	0.25	531.5	19238.9666666667	0	2019.48809523809	0	19	10756.9607142857	1801.35952380952	3962.37708333333	4809.5	0	49305.4857142857	0	1.75	1.5	3	3469.33333333333	0	0	0	0	2439.88893229167	3119.91666666667	5311.93452380952	0	0	0	50948.45	0	0	30.2	428318.374628846	6	4653.73611111112	50628.8452380952	1575.60403025794	0	20351.2789186508	58879.3019022817	0	9.75	12595.8047619048	117439.969146825	0	220.166666666666	0	0	2019.91666666667	750.014880952381	3979197.37579402
0159_AZ03_32025_20200904_ST	4801909	0	0	1.75	1543.75	19271.55	0	2968.18647693452	0	98.3092447916667	10129.5976190477	1618.46458333333	4223.41085069444	5338.58333333333	1.21547619047619	50981.3072420635	0.1	4.25	1	0	3240.5	0	0	13	0.169047619047619	2576.03342013888	2951.2	4752.29992835097	0	0.722222222222222	0.593005952380952	47527.2666666666	0	0	148.2	422627.553068005	1.5	3404.24038065843	52563.9698412699	1519.77280505952	1.04166666666667	19410.7723896329	64056.9021106149	0	19.7934523809524	11764.2269345238	113754.162044177	0.5	141.666666666666	0	0	2076.88888888889	763.4875	3952411.06313412
0159_AQ29_10096_20180613_ST	4795690	0	0	18.75	837.5	22155.6416666667	0	1752.29557291666	0	47.8411458333333	13486.9511904762	2215.24702380952	4627.93055555555	4968.16666666667	0	41937.8297619048	0	3	0.5	0	4200.5	0	0	0	0	2139.32358630952	2636.06666666667	6001.74609375	0.05	0	0.25	41626.85	0	0	233.125	435430.918552288	10	4367.08333333333	59704.1595238095	1741.84072420635	0.25	22820.7250372024	69930.4145882937	0	16.0714285714286	10920.9797619047	121337.531287202	0	336.833333333333	0.2	0	1729.03819444444	978.1875	3917476.20180485
0159_AQ11_10127_20181014_ST	4793814	34	0	17.5	232.333333333333	27350.425	0	4408.55833333333	0	139.5	13078.5107142857	4517.43333333333	7527.56458333334	3504.875	0.2	28359.3166666667	0	0	1	0	3850	0	0	0	0.0972222222222222	1397.51665736607	2514.4	7209.75674603174	0.05	0.166666666666667	0	67458.0083333332	0	0	456.166666666667	436504.377285729	1.5	2477.40046296296	51077.5154761905	2301.86341765873	0.125	22612.2805555556	53219.8198338294	0	19.4464285714286	12215.7907738095	136644.90297619	0	75.0833333333335	0.2	0	2650.79861111111	1092.75	3900862.76658849
0159_AA34_42106_20180813_ST	4790297	0	0.0454545454545455	3.75	27.5	20620.2666666667	0	4131.58333333333	0	97.5333333333333	13823.3107142857	2145.51666666667	6125.93541666667	5618.33333333333	0	66133.6976190476	0	5.5	1	0	3934	0	0	9	0	1165.24359809028	2384.75	6463.26666666667	0	0	0	40553.9583333333	0	0	7	412511.864788668	13	7979.29166666668	64563.3523809524	1657.8183531746	0.25	20830.6671130952	86952.4266046627	0	15.5	13659.0761904762	121310.564700577	0	194.416666666666	0	0	732.55303030303	740.4375	3885884.58986879
0159_AB10_101629_20180823_ST	4780202	0	0.5	5	245	23536.05	0	2611.66666666667	0	120.729166666667	12595.4119047619	2198.88333333333	5875.88819444444	3350.75	0.25	44092.8613095238	0	2.5	0	0	4478.5	0	0	1	0.255952380952381	1201.92827690972	2030.61666666667	5480.29166666666	0	0.0119047619047619	0	42333.125	0	0	101.5	435009.196332181	8.5	3956.00793650793	60343.0785714286	1749.4681671627	0.534722222222222	22687.7073412698	62964.0235218253	0	14	13668.9880952381	123277.268055556	0	132.416666666666	0	0	1781.57638888889	932.041666666667	3903414.4724916
0159_AK37_71053_20190325_ST	4773427	0	0.076923076923077	1.75	1000.66666666667	23741.9083333333	0	2086.46642246642	0.0384615384615385	187.940476190476	11766.4476190476	2047.23333333333	5067.28645833333	3319.19444444444	0	44836.5321123321	0	3.25	3.03333333333333	2	4287.5	0	0	0	0	1741.69542100694	3333.7	5639.62811355312	0	2.88888888888889	0.0384615384615384	62584.5	0	0	48.5	432639.429790605	11	4327.54914529915	57059.8214285714	1712.48012152778	0.25	22165.3899324634	58591.4205151967	0	13.7380952380952	11571.9321428571	127364.294005647	0	155.416666666666	0	0.076923076923077	1892.1644570707	972.55	3883247.2113067
0159_AP39_21367_20180508_ST_E21	4760118	7.8	0.0234375	3.75	1284.5	21557.3511904762	0	778.160052910051	0	117.271527777778	12710.3123015873	2126.13333333333	4674.16770833333	3469.25	1.8	35478.8988095238	0	0.75	1	0.015625	4260	0.5	0	0	0.00595238095238095	2378.65536024305	2417.45	5354.56140873016	0.125	0.188988095238095	3.875	34969.6	0	0	142.5	432644.11413095	13	4895.88571428571	54811.0218253968	1823.36773426227	0.786616161616162	23360.4107514881	59873.7294072419	0	12.9962391774892	11201.1045138889	120932.075099206	0	191.5	0.75	0	1840.5119047619	1038.796875	3915739.30349229
0159_AP39_21219_20180306_ST_E21	4759665	0.7	0	0.5	943.125	22080.344047619	0	718.511458333335	0	14.8425967261905	15026.1904761905	4615.4757936508	5119.301315862	3571.66666666666	1.81349206349206	34362.8038194444	0	2.25	5.33333333333333	0.5	4156.5	0	0	0	1.25446428571429	3328.22880027959	2586.66666666667	6661.69802827381	0.770833333333333	0.118055555555555	1.1218253968254	38195.2916666667	0	0	252.858333333333	425521.548744134	2.5	4126.13474426808	57372.1571428571	1704.14820955087	0.9	23181.4193695387	82421.7252579363	0.125	10.9130952380952	12603.721031746	120484.078366628	0	386.666666666667	0.266666666666666	0	996.488293650794	1008.72916666667	3888195.61157077
0159_AB18_100826_20190405_ST	4746207	0	0.0625	1.5	3737	20786.1166666666	0	1211.85416666667	0	202.533333333333	13188.3503968254	2019.71666666667	4680.39791666666	3701.33333333333	0	47527.4732142857	0	1.75	0	0.5	3846	0	0	3	0	2327.76106770833	3033.16666666667	6012.79166666667	0	0.0625	0.166666666666667	38157.1333333333	0	0	94.1	430735.029893749	27	6553.41944444445	60712.5170634921	1739.02010168651	1.4375	22213.7516865079	67360.380513393	0	14.7380952380952	11022.0216269841	117809.726984127	0	121.5	0	0	1229.72222222222	965.708333333333	3875168.25643934
0159_AB18_26825_20210211_ST	4716233	0	0	2.04166666666667	640.5	22142.3476190476	0	1431.86904761905	0	162.75	15550.6333333333	3962.68333333333	5187.77648809523	6355.33333333333	0	40131.4551587301	0	3	8.5	2	4181	0	0	0	0	2903.71213107638	2961.43333333333	6914	0.05	0.369047619047619	0	37969.9166666666	0	0	233.721428571429	427691.19168303	5	4175.91666666667	63881.55	1825.68998015873	0.00694444444444444	22795.8598338294	81274.5357837299	0	17.0714285714286	12125.2238095238	123442.357539683	0	632.916666666667	0.2	0	1219.72569444444	1069.90803571429	3825330.75334611
0159_AA34_42443_20190710_ST	4709859	0	0.1875	2.75	335.5	21608.7166666667	0	2003.36597222222	0.0192307692307692	14.78125	15474.8904761905	1831.6	5258.31071428572	3865.55555555556	0	59936.6256944443	0	5	5.95416666666666	15.5	3653.5	0	0	11	0	1951.77591145833	1410.99444444444	6107.31041666667	0.0416666666666667	9.39583333333333	0	39784.875	0	0	25.6666666666667	413886.497252535	11	6280.8490562678	64630.4904761905	1524.36701388889	0.375	24965.9525580612	99540.9341145833	0	11.5	12656.3988095238	122531.014550265	0	408.666666666667	0.0833333333333335	0.0384615384615384	730.784722222222	887.75	3798478.98081889
0159_AP39_21055_20180607_ST	4705695	1	0	0.75	3151.5	19901.4511904762	0	806.354166666667	0	8.45	11230.2517857143	1708.73333333333	3693.02638888889	3823.33333333333	0	34115.8646520147	0	1.25	0	0	3936.5	0	0	0	0	2738.24761284721	2121.75	5029.72916666667	0	0.361111111111111	0	39165.9	0	0	90.525	417777.622337153	3.5	3519.26488095239	46911.1476190476	1575.09221230159	0.125	22226.262973138	50185.4812772818	0	5.07142857142857	11147.8738095238	114387.040972222	0	91.25	0	0	2004.99652777778	675.934523809524	3903659.35869717
0159_AB18_26332_20190211_ST	4701494	0	0	84.25	1712.33333333333	20595.45	0	3388.80059523809	0	133.1125	11740.4801587302	1697.20952380952	5023.81101190477	6617.33333333333	0	54182.1821428571	0	6.25	1	0	3364.5	0	0	0	0	1852.20260416667	3074.91666666667	5110.45119047619	0	0.0625	0.125	54876.15	0	0	81	411209.462422179	3.5	4623.27857142857	55486.4563492063	1613.13506944444	0	21238.0558035714	68108.9399553571	0	49	11307.1853174603	115253.564384921	0	182.416666666666	0	0	1595.13194444444	798.9875	3836483.26545481
0159_AZ03_32043_20181121_ST	4693831	0	0	7.25	5952.83333333333	18770	0	1171.78571428572	0	53.0416666666667	9699.43095238095	1461.1	3756.71792224703	4341.08333333333	0	40894.394973545	0	2	6	0	3651	0	0	0	0.0416666666666667	2911.73111979166	4265.52777777778	4276.16203703704	0	0.333333333333333	0	42875.6333333333	0	0	87.5	421947.901056999	11.5	2615.26767676767	51383.7642857143	1417.58958333333	0.5	20109.3482778398	55826.7956374008	0	9.5	9855.18154761905	104906.855853175	0	94	0	0	2136.48958333333	751.75	3878580.98933409
0159_AP39_21174_20171212_ST	4682435	0	0	0.75	51	18257.0333333333	0	3065.375	0	155.5	9588.60952380952	1286.08333333333	3074.97083333333	4708.66666666667	0	50644.2714285714	0	2.5	0	0	3092	0	0	3	0	1903.035546875	3754.91666666667	4623.33333333333	0	0	0	41608.9833333334	0	0	3.5	411546.844969693	6	3760.60277777778	51722.4428571429	1459.94072420635	0.375	19401.7906746032	60573.9087375993	0	5.5	12248.7333333333	109882.742460317	0	140.25	0	0	1845.95138888889	677	3863339.38807718
0159_AB18_26688_20201108_ST	4658757	0	0	0.5	4069	19866.8761904762	0	1705.01785714286	0	167.1875	12674.3571428571	2031.39285714286	5301.03541666667	6050.33333333334	0.125	46271.9422313798	0	3	0.5	0	4009.5	0	0	4	0	2008.42415364583	2685.97777777778	6222.046875	0	0	0.203125	35462.025	0	0	146.892857142857	415369.765281737	7.5	6357.13333333334	55821.3404761905	1634.07728174603	0.25	23235.3021224435	70473.2516170633	0	15.6666666666667	12358.9523809524	119471.182738095	0	222.333333333334	0	0	1327.65625	855.410714285714	3802926.84048659
0159_AY44_33193_20190808_ST	4632616	0	0.0384615384615384	8	2839.5	20927.2916666666	0	1702.7380952381	0.0192307692307692	569.533333333333	14222.2595238095	1981.47619047619	4973.30014880953	5377.91666666667	0	46910.6646825397	0	4.1	0.5	1.5	4292.5	0	0	1	0	1340.3068359375	1918.36666666667	6393.24285714286	0	0.0555555555555555	0	31555.2333333333	0	0	80.25	411692.729970468	0.5	6772.7217948718	62410.1246031747	1684.2482390873	0.326388888888889	22096.4803094475	68984.8091375725	0	12.625	12360.975	118160.687996032	0	135.166666666666	0	0.0384615384615384	1238.90865384615	714.3125	3781251.55202992
