sample_id	total	organic_cyclic_compound_metabolic_process	allantoin_metabolic_process	nucleobase_containing_compound_metabolic_process	biotin_metabolic_process	steroid_metabolic_process	aromatic_amino_acid_family_metabolic_process	lipoate_metabolic_process	phenylpropanoid_metabolic_process	phenol_containing_compound_metabolic_process	s_triazine_compound_metabolic_process	nicotianamine_metabolic_process	beta_lactam_antibiotic_metabolic_process	tetrapyrrole_metabolic_process	isoquinoline_alkaloid_metabolic_process	furaldehyde_metabolic_process	kynurenic_acid_metabolic_process	vitamin_E_metabolic_process	ectoine_metabolic_process	indole_containing_compound_metabolic_process	benzene_containing_compound_metabolic_process	pteridine_containing_compound_metabolic_process	flavin_containing_compound_metabolic_process	molybdopterin_cofactor_metabolic_process	daunorubicin_metabolic_process	doxorubicin_metabolic_process	ommochrome_metabolic_process	X3__3_hydroxy_phenylpropionate_metabolic_process	creatinine_metabolic_process	F420_0_metabolic_process	thiazole_metabolic_process	pyrrolysine_metabolic_process	purine_containing_compound_metabolic_process	pyridine_containing_compound_metabolic_process	pyrimidine_containing_compound_metabolic_process	epoxide_metabolic_process	lactone_metabolic_process	organic_cyclic_compound_catabolic_process	organic_cyclic_compound_biosynthetic_process	organic_heteropentacyclic_compound_metabolic_process	methanofuran_metabolic_process	Remaining
0159_AA34_42509_20191204_ST	44198	0	0	515.899583419067	0.303571428571429	89	8.36703703703704	0	0	0.456018518518518	0	0	1	28.5949074074074	0	0	0	0	0	1.20814814814815	1.83611111111111	13.5899884259259	5.09166666666666	2.08333333333333	0	0	0	0.025	0.541666666666667	0	0	0	31.8982008744856	19.2739583333333	24.9770717592593	0	0.35	10.7653703703704	102.931417824074	0	0	43339.806948676
0159_AP39_21706_20190125_ST	44031	0.333333333333333	0.125	501.485773576818	0.535714285714286	72.1666666666667	13.7635555555556	0	0	0.347685185185185	0	0	0.225	25.9293981481481	0	0	0	0	0.1	0.931277777777778	4.74444444444444	19.5179398148148	5.69444444444444	2.6	0	0	0	0	0	0	0	0	27.7633405349794	24.5925347222222	20.9061188271605	0	0.175	12.0677150205761	106.295635288066	0	0	43190.6994223741
0159_AA34_42473_20190830_ST	43903	0	0.791666666666667	429.355367565648	1.41964285714286	9.94444444444444	9.32425925925926	0	0	5.12268518518518	0	0	0.5	45.0438657407407	0	0	0	0	0	1.23925925925926	8.41388888888889	17.8527612433862	6.52916666666667	3.65	0	0	0	0.625	0.0833333333333333	0	0.063888888888889	0	31.6540439447384	24.8965277777778	21.3393237433862	0	2.73101851851852	23.7663381834215	101.464670598178	0	0	43157.1888472345
0159_BD46_77000_20190523_ST	43636	0	0.05	465.945532064472	0.776785714285714	66.8333333333333	13.5522222222222	0	0	0.204861111111111	0	0	0.775	23.6015046296296	0	0	0	0	0.05	0.851666666666667	4.69236111111111	16.7204861111111	6.29930555555555	1.25	0	0	0	0.05	0	0.3	0.0222222222222222	0	25.1840663580247	23.7675	20.5955941358025	0	0.133796296296296	12.8440740740741	95.6429783950617	0	0	42855.856709999
0159_AA34_42207_20180827_ST	43509	0	1.225	425.058495251976	0.642857142857143	81.5	12.9825925925926	0	0	1.14930555555556	0	0	0.525	31.115162037037	0	0	0	0	0	1.57564814814815	4.24166666666667	20.7485532407407	2.81666666666666	3.63333333333333	0	0	0	0.55	0.0416666666666667	0	0	0	35.6707216343328	23.8196180555556	21.500653659612	0	1.38611111111111	18.988926366843	104.661327007398	0	0	42715.1666948629
0159_AP39_21552_20180925_ST	43176	0	0.1	493.936533607682	0.571428571428571	64	14.3944444444444	0	0	0.441898148148148	0	0	0.808333333333335	30.2447916666667	0	0	0	0	0.15	0.882777777777778	4.37013888888889	18.97833994709	5.94722222222222	1.45	0	0	0	0	0	0	0.0111111111111111	0	25.2239398148148	25.1652777777778	21.1345987654321	0	0.0583333333333333	12.6990740740741	99.9663605967078	0	0	42355.4653959191
0159_AA34_42033_20180613_ST	42564	0	0	487.121579761088	0.598214285714286	45.3333333333333	13.2544444444444	0	0	0.297916666666667	0	0	0.625	26.7733796296296	0	0	0	0	0	0.880833333333333	3.68055555555556	15.5671296296296	5.64166666666667	0.9	0	0	0	0	0	0	0	0	24.5133564814815	23.2026041666667	18.1052739197531	0	0.0925925925925926	10.6125	95.3812765775034	0	0	41791.4183429559
0159_BE31_82019_20191212_ST	42238	0.333333333333333	0.125	464.516048839735	0.714285714285714	38.1666666666667	13.3077777777778	0	0	1.01967592592593	0	0	0.883333333333335	24.1339120370371	0	0	0	0	0	1.28333333333333	3.28888888888889	15.354828042328	6.27083333333333	1.76111111111111	0	0	0	0	0.0833333333333333	0	0.0194444444444444	0	24.7130967078189	21.5428819444444	19.5631712962963	0	0.511111111111111	11.6125925925926	100.521610510974	0	0	41488.2737297219
0159_AA34_42082_20180514_ST	41041	0	0	474.982321530636	0.669642857142857	30.9166666666667	13.2203703703704	0	0	0.22337962962963	0	0	1.225	19.5798611111111	0	0	0	0	0	0.939814814814814	3.85833333333333	13.0295138888889	6.15833333333333	1.4	0	0	0	0	0	0	0	0	30.5129269547325	23.3413194444444	22.0908526234568	0	0.0925925925925926	11.5763888888889	99.1068102709191	0	0	40288.075871689
0159_AP39_21169_20180220_ST	39656	0	0.05	438.061002171925	1	31.1666666666667	10.9148148148148	0	0	0.125	0	0	0.666666666666665	22.0336805555555	0	0	0	0	0	0.978703703703703	4.24444444444444	12.4189814814815	5.36666666666666	0.766666666666667	0	0	0	0	0	0	0.00833333333333333	0	20.2273585390947	18.5005208333333	14.9920833333333	0	0.0462962962962963	11.6729938271605	84.7075561556927	0	0	38978.0515638432
0159_AA34_42478_20190916_ST	39643	0	0.05	446.916741655235	0.5	50.5	13.3033333333334	0	0	0.665509259259259	0	0	0.1	38.6364583333333	0	0	0	0	0.05	1.365	1.01388888888889	14.6232638888889	3.7125	2.3	0	0	0	0	0	0	0	0	26.9783436213992	25.7725694444444	22.4768557098765	0	0	4.95546296296296	102.703925325789	0	0	38886.3761475766
0159_AS41_40015_20171215_ST	39323	0	0.05	382.16628225227	1.60714285714286	47.5833333333333	17.9777777777778	0	0	2.03703703703704	0	0	2.2	28.9174768518518	0	0	0	0	0	1.61777777777778	4.08055555555556	19.6480654761905	5.35833333333333	1.23333333333333	0	0	0	0.025	0.0416666666666667	0	0.0222222222222222	0	19.1770781893004	18.8951388888889	17.1881635802469	0	0.0583333333333333	17.9026851851852	93.5361799431707	0	0	38641.6764164054
0159_AQ22_10470_20200103_ST	39129	0	0.05	445.926156121399	0.75	49.25	12.4422222222222	0	0	0.266203703703704	0	0	0.533333333333335	25.4568287037037	0	0	0	0	0	1.24833333333333	4.72222222222222	15.9201388888889	5.72916666666667	1.7	0	0	0	0	0.125	0	0	0	24.826545781893	21.1189236111111	18.7051350308642	0	0	11.4547685185185	95.9014480452675	0	0	38392.8735738169
0159_AA34_42364_20190301_ST	39119	0	0.075	429.705011574074	0.991071428571428	36.5833333333333	12.3688888888889	0	0	0.239583333333333	0	0	0.808333333333335	20.3921296296296	0	0	0	0	0	1.01694444444444	3.94166666666667	15.2939814814815	5.22916666666666	1.6	0	0	0	0	0.125	0	0.0111111111111111	0	24.5768441358025	20.8909722222222	15.3709104938272	0	0	10.6075	87.7373392489712	0	0	38431.4352120076
0159_AJ09_760027_20191017_ST	37041	0	0.3	336.76217852652	1.02678571428571	12	9.60777777777778	0.025	0	2.56597222222222	0	0	0.65	32.0737268518518	0	0	0	0	0	0.981944444444444	3.46666666666667	13.7230902777778	5.32083333333333	2.63333333333333	0	0	0	0.175	0	0	0.061111111111111	0	19.9987577160494	15.8867013888889	14.7456327160494	0	0.897222222222222	12.1105092592593	85.6626346021948	0	0	36470.325121836
0159_AA34_42317_20190103_ST	36542	0.5	0.175	407.983235453818	1.26785714285714	2.33333333333333	10.5318518518519	0	0	0.622685185185185	0	0	1.575	37.0052083333333	0	0	0	0	0	0.922962962962964	1.51666666666667	12.9548611111111	5.67083333333333	2.65	0	0	0	0	0	0	0.0222222222222222	0	23.7291512345679	18.3640625	16.2581404320988	0	0.150925925925926	10.0808024691358	92.4114926268861	0	0	35895.2737072147
0159_AA34_42360_20190304_ST	33059	0	0.175	352.963191741786	0.8125	29.0833333333333	7.47063492063492	0	0	0.0532407407407407	0	0	0.608333333333335	15.9677083333334	0	0	0	0	0	0.5775	5.89444444444444	9.50173611111111	5.11527777777778	0.666666666666667	0	0	0	0	0	0	0	0	17.2769650205761	15.7032986111111	9.86939429012346	0	0	11.6831481481482	63.6634506662747	0	0	32511.9141758606
0159_AP39_21175_20180310_ST	32595	0	0.2	349.067375424587	0.696428571428571	32.1666666666667	9.26703703703703	0	0	1.13425925925926	0	0	0.175	27.2008101851852	0	0	0	0	0	0.916481481481481	4.87222222222222	11.640625	3.83333333333333	1.81666666666667	0	0	0	0	0	0	0	0	23.8245539388595	17.4392361111111	16.12711585097	0	0.518055555555556	12.1472442680776	78.0164950458064	0	0	32003.9403933818
0159_AP39_21066_20171129_ST	32403	0	0.075	344.742199045496	0.919642857142857	33.1273148148148	9.44377777777778	0	0	0.106481481481481	0	0	0.258333333333333	18.7693287037037	0	0	0	0	0	0.733666666666667	3.79444444444444	12.5759259259259	4.29722222222222	0.733333333333333	0	0	0	0	0	0	0	0	17.2989387860082	17.4751736111111	11.3049421296296	0	0	8.9252037037037	67.8141632373114	0	0	31850.6049079259
0159_AF13_79004_20190322_ST	32372	0	0.05	355.711231281436	0.446428571428571	40.8333333333333	9.49925925925925	0	0	0.391203703703704	0	0	0.425	17.4049768518519	0	0	0	0	0.05	0.714259259259259	3.99166666666667	10.6609953703704	3.1	1.18333333333333	0	0	0	0	0	0	0	0	15.3151774691358	12.3602430555556	11.6105516975309	0	0.162962962962963	9.21337962962963	65.3923859739369	0	0	31813.4836115806
0159_AY44_33032_20170926_ST	32223	0	0.325	326.966317158207	0.964285714285714	27.5	7.97333333333333	0	0	0.186342592592593	0	0	0.416666666666667	13.5150462962963	0	0	0	0	0	0.707777777777778	3.88055555555556	10.7757936507936	4.3375	0.6	0	0	0	0	0.0416666666666667	0	0	0	17.2095447530864	13.5998263888889	10.593337191358	0	0.408333333333333	13.4691049382716	63.9209647205075	0	0	31705.6086032624
0159_AP39_21555_20181108_ST	32084	0.666666666666667	0.125	374.150911690019	0.375	39.5833333333333	14.0911111111111	0	0	0.700694444444444	0	0	0.275	18.4822916666667	0	0	0	0	0	0.554166666666667	2.35	17.056712962963	5.14722222222222	0.65	0	0	0	0.075	0	0	0.0222222222222222	0	20.5101917989418	19.1814236111111	15.6541991843034	0	0.116666666666667	9.43056216931217	74.554009834901	0	0	31470.2476137485
0159_AP39_21046_20171002_ST	31549	0	0.075	391.215645861911	0.232142857142857	54.0833333333333	13.4322222222222	0	0	0.0532407407407407	0	0	0.175	21.6241898148148	0	0	0	0	0.4	0.773888888888889	3.72777777777778	16.630787037037	2.38888888888889	1.03333333333333	0	0	0	0	0	0	0	0	22.1821424897119	16.4203125	16.4262152777778	0	0.175	9.38967592592592	79.4296793552812	0	0	30899.1315236952
0159_AA34_42323_20190102_ST	31286	0	0.3	359.558066680547	0.491071428571429	9.41666666666667	6.86	0	0	0.186342592592593	0	0	0.791666666666665	13.946875	0	0	0	0	0	0.789444444444444	1.73055555555556	9.72685185185186	3.72708333333333	0.966666666666667	0	0	0	0	0	0	0	0	16.7729989711934	15.3795138888889	11.8688888888889	0	0	7.61692901234568	66.7969620198903	0	0	30759.0734163319
0159_BE31_82033_20191210_ST	30671	0.5	0.025	346.7683940615	0.383928571428571	50	9.36	0	0	0.324768518518518	0	0	0.541666666666665	20.9012731481482	0	0	0	0	0	0.357777777777778	2.16944444444444	12.4085648148148	3.10416666666667	2.08333333333333	0	0	0	0	0	0	0	0.0333333333333333	18.6667947530864	17.2220486111111	16.0611959876543	0	0.0583333333333333	8.26930555555555	76.9134023491084	0	0	30084.8472680735
0159_AP39_21207_20180418_ST	30380	0.166666666666667	0.075	366.651442758345	0.8125	24.5	8.14111111111111	0	0	0.074537037037037	0	0	0.733333333333335	16.4118055555556	0	0	0	0	0	0.7	3.77222222222222	12.1446759259259	4.66527777777778	0.566666666666667	0	0	0	0	0	0	0.0111111111111111	0	16.9807073045268	19.5831597222222	12.2209336419753	0	0.0583333333333333	10.4171296296296	69.8766713820302	0	0	29811.4367148205
0159_AP39_21200_20180318_ST	30374	0.166666666666667	0.075	352.632459962277	0.285714285714286	30.8333333333333	10.85	0	0	0.38587962962963	0	0	0.45	18.1435185185185	0	0	0	0	0.05	0.635833333333333	2.73055555555556	13.2482638888889	4.99166666666667	1.21666666666667	0	0	0	0	0	0	0.0111111111111111	0	17.8896836419753	16.9673611111111	12.9958641975309	0	0.10462962962963	8.90745370370371	70.6510288065843	0	0	29809.7773092911
0159_BD46_77054_20190703_ST	30239	0	0	308.373543748775	0.303571428571429	30.1666666666667	10.9633333333333	0	0	0.212962962962963	0	0	0.408333333333333	15.2910052910053	0	0	0	0	0.15	0.773888888888889	1.89444444444444	11.8006779100529	3.675	1.05	0	0	0	0	0	0	0.0444444444444443	0	16.4481502057613	14.0789930555556	13.698962191358	0	0.0583333333333333	6.6012962962963	67.8009584435626	0	0	29735.2054340217
0159_AQ29_10046_20171214_ST	30021	0	0.1	305.240211476909	0.857142857142857	22.3333333333333	8.22111111111111	0	0	0.125	0	0	0.291666666666667	18.4179398148148	0	0	0	0	0	0.575555555555556	4.01111111111111	10.453125	3.575	0.5	0	0	0	0.05	0	0	0.00833333333333333	0	16.8757381687243	12.7425347222222	8.77523533950617	0	0.221296296296296	10.7088425925926	62.8471480624143	0	0	29534.0696745583
0159_AA34_42028_20180918_ST	28510	0	0.2	263.113071101966	0.473214285714286	38.25	6.33777777777778	0	0	0.22337962962963	0	0	0.383333333333334	19.5805555555555	0	0	0	0	0	0.777777777777778	4.425	11.337962962963	4.07916666666667	1.3	0	0	0	0.05	0	0	0	0	15.024525462963	16.0916666666667	8.77368055555555	0	0.150925925925926	9.9420524691358	60.2873253172154	0	0	28049.1985845112
0159_AP39_21437_20180911_ST	27523	0	0.025	302.12447659465	0.348214285714286	25.9166666666667	9.34444444444444	0	0	0.319444444444444	0	0	0.316666666666667	13.9009259259259	0	0	0	0	0	0.865277777777778	1.16666666666667	11.4380787037037	3.675	0.933333333333333	0	0	0	0	0	0	0	0	15.2865895061728	13.9998263888889	12.2820833333333	0	0.0583333333333333	5.73333333333334	60.1399318415638	0	0	27045.1257067534
0159_AA34_42204_20180619_ST	27479	0	0	327.758530664152	0.758928571428571	23.25	8.41666666666667	0	0	0.0798611111111111	0	0	0.408333333333333	14.5125	0	0	0	0	0	0.369444444444444	3.45833333333333	10.1961805555556	3.82916666666666	1.07777777777778	0	0	0	0	0	0	0	0	15.7745884773662	14.8944444444444	9.51078317901234	0	0	7.87777777777778	63.9059906550068	0	0	26972.9206923419
0159_AA34_42359_20190211_ST	25952	0	0.075	288.442276234568	0.5	19.5	8.85111111111111	0	0	0.133101851851852	0	0	0.591666666666665	13.5672453703704	0	0	0	0	0	0.493888888888889	2.15277777777778	11.1458333333333	4	0.433333333333333	0	0	0	0	0	0	0	0	16.4664814814815	14.5704861111111	9.88690586419753	0	0	6.84564814814815	58.381662808642	0	0	25495.9625810185
0159_AP39_21276_20190316_ST	25579	0	0.05	259.724555612712	0.714285714285714	13.25	5.62	0	0	0.0983796296296296	0	0	0.616666666666665	13.9508101851852	0	0	0	0	0	0.451111111111111	3.34722222222222	8.20486111111111	3.475	0.5	0	0	0	0.025	0	0	0.0111111111111111	0	11.2521193415638	12.003125	7.44664351851852	0	0.221296296296296	7.27891975308642	56.0859610768175	0	0	25174.6729316497
0159_AA34_42345_20190125_ST	24592	0	0	320.406511002515	0.732142857142857	17.5	7.03111111111111	0	0	0.0532407407407407	0	0	0.966666666666665	12.5417824074074	0	0	0	0	0	0.567777777777778	3.12777777777778	10.1851851851852	5.33611111111111	0.7	0	0	0	0	0	0	0	0	13.1568775720165	10.7854166666667	8.06853780864197	0	0	9.69327160493827	53.6505114026063	0	0	24117.4970783077
0159_AA34_42421_20190526_ST	24585	1.33333333333333	0.1	177.090417920014	0.848214285714286	1.5	4.4	0	0	13.0081018518519	0	0	0.275	25.2605324074074	0	0	0	0	0	0.641666666666667	13.3194444444444	7.60069444444444	2.44861111111111	2.1	0	0	0	0.575	0	0	0.025	0	16.4214083627278	6.40763888888889	9.45286044973545	0	1.525	19.6252535273369	50.1972921565746	0	0	24230.8445301498
