sample_id	total	phosphotransferase_activity__alcohol_group_as_acceptor	tRNA_2__phosphotransferase_activity	NAD__kinase_activity	adenosine_kinase_activity	adenylylsulfate_kinase_activity	choline_kinase_activity	dephospho_CoA_kinase_activity	diacylglycerol_kinase_activity	dolichol_kinase_activity	ethanolamine_kinase_activity	galactokinase_activity	glycerol_kinase_activity	glycerone_kinase_activity	hexokinase_activity	homoserine_kinase_activity	hydroxyethylthiazole_kinase_activity	mevalonate_kinase_activity	pantothenate_kinase_activity	protein_kinase_activity	pyruvate_kinase_activity	ribokinase_activity	shikimate_kinase_activity	xylulokinase_activity	phosphofructokinase_activity	pyridoxal_kinase_activity	riboflavin_kinase_activity	X2_dehydro_3_deoxygalactonokinase_activity	X2_dehydro_3_deoxygluconokinase_activity	L_fuculokinase_activity	ribulokinase_activity	allose_kinase_activity	glycerate_kinase_activity	hydroxymethylpyrimidine_kinase_activity	inosine_kinase_activity	phosphoribulokinase_activity	protein_N_PI__phosphohistidine_sugar_phosphotransferase_activity	rhamnulokinase_activity	tagatose_6_phosphate_kinase_activity	tetraacyldisaccharide_4__kinase_activity	undecaprenol_kinase_activity	N_acylmannosamine_kinase_activity	phosphatidylinositol_phosphate_kinase_activity	inositol_3_kinase_activity	D_ribulokinase_activity	thiamine_kinase_activity	N_acetylgalactosamine_kinase_activity	aminoglycoside_phosphotransferase_activity	inositol_pentakisphosphate_2_kinase_activity	NADH_kinase_activity	LPPG_FO_2_phospho_L_lactate_transferase_activity	adenosylcobinamide_kinase_activity	ADP_specific_glucokinase_activity	ADP_specific_phosphofructokinase_activity	gluconokinase_activity	S_methyl_5_thioribose_kinase_activity	phosphoenolpyruvate_glycerone_phosphotransferase_activity	polyphosphate_glucose_phosphotransferase_activity	X5_dehydro_2_deoxygluconokinase_activity	beta_glucoside_kinase_activity	dehydrogluconokinase_activity	erythritol_kinase_activity	glucosamine_kinase_activity	glucose_1_6_bisphosphate_synthase_activity	glucose_1_phosphate_phosphodismutase_activity	macrolide_2__kinase_activity	fucokinase_activity	pseudouridine_kinase_activity	ribosylnicotinamide_kinase_activity	sedoheptulokinase_activity	tagatose_kinase_activity	triokinase_activity	X4__cytidine_5__diphospho__2_C_methyl_D_erythritol_kinase_activity	polynucleotide_5__hydroxyl_kinase_activity	inositol_tetrakisphosphate_kinase_activity	inositol_trisphosphate_kinase_activity	phosphatidylinositol_kinase_activity	phosphatidylinositol_bisphosphate_kinase_activity	X6_deoxy_6_sulfofructose_kinase_activity	protein_phosphocysteine_sugar_phosphotransferase_activity	protein_ribulosamine_3_kinase_activity	myo_inositol_1_2_3_4_6_heptakisphosphate_5_kinase_activity	dihydroceramide_kinase_activity	D_glucosamine_PTS_permease_activity	guanosine_kinase_activity	Remaining
0159_AP39_21365_20180226_ST_E21	13400508	14743.75	0	803.916666666665	5	572.266666666665	0.5	751.483333333335	1235.16666666666	0	0	1476.93333333333	1828.08333333334	1910.5	3769.33333333333	189.5	193.983333333333	8	1535.41666666666	32889.1694444445	1650.73333333333	1081.625	630.891666666665	1863.25	5165.15476190476	1826.08333333334	937.083333333335	59	1317.25	42	245.916666666666	14.5	2496.625	905.033333333335	4	3	3000.19444444444	3501.5	286.166666666667	1014.83333333333	114.166666666667	49.5833333333333	0.5	0	162.166666666666	7.5	0	12.2916666666667	0	0	722.5	364.858333333333	0	0	7.04166666666665	153.75	56.5	10.5	2032.75	258.75	0	0	39	0	0.25	0	392.416666666667	94.25	344.625	0	0	0	952.5	0	0	0	0	0	25.5	0	0	0	0	757.666666666667	4	13305987.0896825
0159_AA34_42413_20190513_ST	13379270	11380.8333333333	0	652.875	3.5	276.1	0.5	925.133333333335	1292.91666666666	0	0	1726.04166666666	2519.60714285714	2831.5	4585.08333333333	481.25	401.55	8.16666666666665	1442.75	35319.9125	1891.95	1103.675	749.975	1886.16666666666	5649.25595238095	2236.45833333333	927.041666666665	90.375	1558.5	78.4166666666665	144.708333333334	23	2408.75	802.891666666665	16.75	14	6931.90555555556	3037	471.291666666667	664.125	90.0833333333335	156.416666666666	3.25	0	78.875	12.5	0	2.5	0	0	375	617.033333333333	0	0	69.3333333333335	99.75	89.25	108.5	2615.75	634.75	0	0.25	23	0	0.25	0	156.416666666666	255.25	345.25	0	0	0	1215.375	0	0	0	0	0	145.333333333333	0	0.25	0	0	1512.66666666667	16.75	13276112.2605159
0159_AZ03_32087_20191111_ST	13324582	11489.3333333333	0.166666666666666	775.291666666665	7.5	159.716666666666	0	1222.01666666667	671.416666666665	0	0	1787.33333333334	1408.47619047619	2730	4263.58333333333	136.25	560.991666666665	2.91666666666667	1207.08333333334	34192.8972222223	1734.35	943.366666666665	760.516666666665	1116.5	5706.08333333333	1405.375	892.458333333335	65	567	1081.5	174	39	1892.75	923.875	0.25	0	5268.63888888889	1627.25	412.875	1242	82.25	106.75	0	0	104.5	21.5	0	656.916666666667	0	0	539	717.208333333335	0	0	4.25	432	48.8333333333333	0	2205	583.5	0	0.5	22.25	0	0.25	0	115.333333333333	31	62.2083333333335	0	0	0	1304.25	0	0	0	0	0	5.5	0.111111111111111	0	0	0	1675.33333333333	0.25	13229395.543254
0159_AP39_21062_20180306_ST	13319830	10013.4166666667	0	652.5	2.75	270.933333333334	2	1017	1408.33333333334	0	0	2162.7	2603.41666666667	3667.91666666667	5336.08333333333	793.5	512.8	7.91666666666665	1704.5	35341.6541666667	2191.7	1125.975	840.89642857143	1779.91666666666	5917.77976190476	2310.91666666667	1110.66666666666	50	1291.75	60.5	152.083333333334	33	2972.25	1008.88333333334	0	0	8887.36111111112	2865.75	1088.375	557	119.833333333333	342.166666666667	2.5	0	95.3333333333335	7	0	9.08333333333335	0	0	630.5	567.95	0	0	53.25	106.5	64.6666666666665	142.5	2857	1143.25	0	0	27	0	0	0	82.75	259.5	194.375	3.5	0	0	1427.475	0	0	0	0	0	130.5	0	7.25	0	0	3025.41666666667	0	13208788.4751984
0159_AP39_21308_20180925_ST_E21	13315595	10837.6666666667	0	650.75	9	464.666666666667	0.25	994.666666666665	930.583333333335	0	0	1439.85	1484.41666666666	2941.91666666667	4333.75	295.75	331.191666666666	5.66666666666665	1521.5	36761.870436508	1802.83333333333	1289.73333333333	735.70476190476	1883.33333333334	5221.98214285714	2163.20833333333	892.833333333335	94.5	1298	73.5	721.25	15	2511.5	933.1	0.25	0.5	4398.33333333332	2768.75	514.708333333335	556.666666666665	110.75	235.5	0	0	102.75	0.75	0	12.1666666666667	0	0	390.5	581.158333333334	0	0	11.125	52.5	51.0833333333335	16	2103.25	913	0	0.5	6.5	0	0.5	0	226.416666666666	237.25	186.5	0.5	0	0	1144.75	0	0	0	0	0	14.5	0	0	0	0	1013.75	0.25	13217303.8676587
0159_AB10_26805_20210211_ST	13313996	11551.9166666667	0	725.408333333335	14	322.176190476191	3	1170.46666666667	889.05	0	2	1510.08333333334	1609.97619047619	3221.25	2907.41666666667	389.666666666667	609.841666666665	10.25	1397.41666666666	32368.4152777778	1822.35	1260.34166666667	753.425	1992.16666666666	5372.625	2236.91666666667	1028	162	797.5	411.75	134.333333333334	32	2528.83333333333	761.483333333335	30.5	24.75	7933.57222222221	2750.58333333333	786.666666666665	1218.25	119.833333333333	213.083333333334	1	0	16.0833333333333	31.5	0	3.83333333333333	0	0	1447.5	672.25	0	0	38.875	202	166.416666666666	24.5	1555.5	471.5	0	1	89	0	0	0	7.91666666666665	129.75	280.875	0	0	0	1383.5	4	0	0	0	0	18	0.111111111111111	3.5	0	0	1837.63333333333	30.5	13214505.9573413
0159_AA34_42398_20190408_ST	13225557	12998	0	611.291666666665	5.5	373.666666666667	4	806.808333333335	830.716666666665	0	0	991.333333333335	1832.75	2280.16666666667	3358.91666666667	439.8	340.275	24.8333333333333	1236.16666666666	34263.4277777778	1683.05	1390.43333333333	638.808333333335	2079.16666666667	4196.97619047619	2182.5	936.333333333335	251.375	1039.75	371.333333333333	530.5	28.25	2303.66666666667	701.65	101.25	112.5	7396.07777777779	2419.91666666667	741.333333333335	1241.83333333334	65.1666666666665	170.833333333334	4.25	0	62.75	124	0	1.16666666666667	0	0	1562	525.033333333334	0	0	56.3333333333335	173.25	239.25	1	1553.5	435.75	0	0	27	0	0.583333333333335	0	128.75	308.75	525.708333333335	0	0	0	1024	38	0	0	0	0	17.3333333333333	0	0	0	0	2948.13333333333	101.25	13124718.8515873
0159_AB18_26824_20201203_ST	13187897	10625.25	0	629.625	23.5	410.683333333334	2.5	1233.50833333334	1605.16666666666	0	0	1486.51666666667	2233.5	2938	4320.41666666667	436.566666666666	514.308333333335	34.5	1628.66666666666	36150.4819444444	1754.45	1202.16666666666	808.558333333335	2369.25	5393.08333333333	2149.33333333333	961.166666666665	81.125	1042	41.9166666666667	112	29.5	3348	1020.425	8.75	7.25	10728.1333333333	2592.5	646.916666666665	578.833333333335	141.25	712.083333333335	0	0	54.25	12.25	0	1.5	0	0	621	564.083333333333	0	0	115	169	301.333333333333	192	2626.25	804.75	0	0	28	0	1.25	0	84.4166666666665	218.25	258.166666666667	0	0	0	1310.625	0	0	0	0	0	86.1666666666667	0	2	0	0	2990.28333333333	8.75	13077445.7930556
0159_AQ29_10050_20180111_ST	13142056	10973.8333333333	0.166666666666666	646.125	16.5	170.866666666667	3.5	1173.12261904762	597.816666666665	0.5	0	1886.38333333334	2491.82142857143	5403.25	3136.5	441.133333333333	501.441666666665	24.25	1431	30405.3892857142	2059.8	899.5	909.25	1587.75	5316.55833333333	2443.625	1003.25	284.875	616	312.583333333333	395.833333333333	14.5	2693.04166666667	728.4	60.25	53.5	7027.71111111111	1766.25	628.083333333335	417.416666666667	48.6666666666667	257.5	10.375	0	94.5833333333335	62.75	0	59.0833333333335	0.5	0	1424.5	570.966666666667	0	0	40.375	202.25	171.516666666667	4	2084	436.5	0	0	16.5	0	1.5	0	29.25	149.25	71.5	1.25	0	0	1295.75	2	0.2	0.4	1.5	0	12	0	0.75	0	0	2469.7	60.25	13043954.8555556
0159_AP39_21377_20180525_ST_E21	13138557	10859.7833333333	0	600.916666666665	12	479.691666666666	0.5	836.291666666665	1338.61666666666	0	0	1146.45833333334	1815.41666666666	1839.35	4157.16666666667	221	185.2	0.875	1458	32900.4785714286	1461.6	1823.05	561.675	2138	4843.16666666667	2108	798.47619047619	103.5	1464	217.75	146.166666666666	14	2306.83333333333	901.183333333335	22.75	14	2986.77222222222	2618.25	283.708333333333	1015.58333333333	110.833333333333	103.75	1	0	58.9166666666665	15.75	1	54.9166666666667	0	0	878.5	327.258333333333	0	0	13.8333333333333	101	127.85	0.5	1793	341.25	0	0.5	27.5	0	0	0	36.0833333333333	64.75	696.208333333335	0	0	0	973.5	0	0	0	0	0	15.1666666666667	0	0.25	0	0	1298.81666666667	22.75	13047811.9063492
0159_AQ29_10058_20180228_ST	13138443	9771.39583333333	0	643.383333333335	3	260.604761904762	0.5	1119.99166666666	952.333333333335	0	0	1838.66666666666	2218	3474.33333333333	3891.58333333333	498.25	546.225	18.75	1463.25	34202.5184523809	1959.66666666667	756.491666666665	834.658333333335	1868.16666666666	5437.38095238095	2447.625	991.583333333335	70.25	627.5	84	219.166666666666	14.5	2486.91666666667	814.583333333335	1.25	1.16666666666666	7229.20555555556	2251.41666666667	829.208333333335	550.916666666665	86.0833333333335	383.416666666667	1.5	0	130.666666666666	0.5	0	2.58333333333333	0	0	686	622.950000000001	0	0	14.75	153.5	97	29.5	2524.75	896	0	0	25	0	0.25	0	141.083333333334	302.25	178.75	0	0	0	1300.25	0	0	0	0.25	0	13	0.333333333333333	2	0	0	1837.03333333333	1.25	13038633.9111111
0159_AB18_26752_20200508_ST	13113198	11614.0833333333	0	653.708333333335	12.5	357.683333333334	4	941.266666666665	787.416666666665	0	0	1545.58333333334	2225.5	3345.25	3555.33333333333	396.75	315.8	8.5	1340.5	34798.1027777778	1690.45	1076.75	703.3	1807.5	5224.51071428571	1967.41666666666	961.541666666665	134.5	820.75	45.5	450.833333333333	18	2460.75	766.875	0	0.25	4367.69444444444	1957.25	437.208333333333	616.625	119.166666666667	341.5	0	0	146.333333333334	2.5	0	17.375	0	0	579.5	461.358333333333	0	0	3.5	177.166666666666	80.3333333333335	1.5	2322	554	0	0	17.75	0	1.75	0	170.583333333334	214.25	247.25	0.25	0	0	1168.1	0	0	0	0	0	2	0	0	0	0	1302.5	0	13017857.6503968
0159_AP39_21387_20180503_ST_E21	13057164	10871.6666666667	0	706.833333333335	4.5	275.758333333333	1.5	1006.64166666666	924.6	0	0	1319.04166666666	1711.83333333334	2404.58333333333	3040.66666666667	253.1	419.641666666666	3	1300.41666666666	30993.818452381	1648.36666666667	1270.85833333333	659.158333333335	1811.75	4649.51785714285	2345.25	908.266666666665	83.75	902.25	125	104.333333333333	18.5	2360	818.583333333335	11.25	8.66666666666665	4549.73333333332	2299.25	528.833333333335	938.166666666665	84.3333333333335	127.833333333333	0.5	0	42.4166666666667	12	0	21.8333333333333	0	0	816	370.658333333333	0	0	7.08333333333335	64.5	98.3333333333335	3	1593.5	302.25	0	2.75	41	0	0	0	37.25	85	344.5	0	0	0	1178.5	0	0.1	0.2	0	0	12.6666666666667	0	0	0	0	1371.03333333333	11.25	12969256.4220238
0159_AK37_71010_20180324_ST	13041866	11594.5	0	628.916666666665	13.5	349.15	0	1027.15833333333	1101.33333333334	0	0	1357.58333333334	1971.25	2537.66666666667	4055.16666666667	194.25	305.725	2.25	1259.41666666666	39445.5148809524	1595.61666666667	1090.09166666667	643.541666666665	2482	4818.5	2286.75	774.75	44	971.25	54.5	332.583333333333	9	2202.83333333333	919.625	0	0	5343.88888888888	2935.25	463.625	595.75	139.333333333334	172	0.5	0	133.833333333334	0.5	0	0.916666666666665	0	0	298.5	534.983333333333	0	0	4.5	67	84.9166666666665	1.5	2145.75	353.25	0	4.5	4.5	0.166666666666666	0	0	339.666666666667	139.25	275.666666666667	0	0	0	1023.375	0	0	0	0	0	0.5	0	0	0	0	1508	0	12941225.9545635
0159_AB18_26687_20200922_ST	13036352	8660.33333333333	0	642.208333333335	9.5	192.633333333333	126	1180.31666666667	865	0	0	1777.88333333334	2190.25	3826.91666666667	3964.08333333333	334.5	552.783333333335	4.83333333333333	1371.75	34004.0628306878	1907.71666666667	602	946.908333333335	1704.25	5813.07142857143	2367	892	51	604.5	109.333333333333	189.083333333334	19	2467.54166666667	908.083333333335	0.75	0.75	6582.56666666668	1891.5	879.208333333335	369.916666666667	77.6666666666665	286.083333333333	0.5	0	77.8333333333335	0.25	0	1.41666666666666	0	0	582.833333333333	618.658333333334	0	0	1.5	92.5	24.25	1	3215	625.25	0	4.75	13.5	0	0	0	89.5	359.5	166.916666666666	0	0	0	1305.5	0	0	0	0	0	0.833333333333333	0	0	0	0	1064.91666666667	0.75	12939731.8574074
0159_AP39_21323_20180726_ST_E21	12972199	9710.08333333333	0	666.625	5	258.45	0.5	1116.375	885.25	0	0	1414.85	2032.25	2983.25	3188.08333333333	404	526.041666666665	3.58333333333333	1316.08333333334	33667.9180555555	1840.91666666667	776.85	846.166666666665	1820.5	5063.41666666666	2292.25	931.375	54.5	704.5	24	120.166666666667	23.5	2709.54166666667	949.466666666665	0	0.166666666666666	9199.58333333333	1664.25	1102.95833333334	723.125	91.9166666666665	237.75	1.25	0	60.6666666666665	1	0	2.70833333333333	0	0	1661	458.708333333333	0	0	16.25	78.5	37.25	23	1755.75	365.25	0	0	13	0	0.166666666666666	0	150.083333333334	157.75	214.666666666666	0	0	0	1298.25	0	0	0	0	0	12.5	0.111111111111111	9	0	0	2797.75	0	12873729.1458333
0159_AQ11_10065_20180315_ST	12951740	10814.3333333333	0	919.325	3.5	93.1166666666665	5.41666666666665	1132.175	434	0	0	1811.58333333334	1622.83333333334	3373.41666666667	1993.41666666666	562.25	577.625	99.8333333333335	1377.16666666666	24822.4507936508	2078.28333333333	637.5	848.091666666665	831.833333333332	4502.95833333333	2446.5	1036.01666666667	26.25	384.5	16.5	40.9166666666667	10	2969.66666666667	750.191666666665	0.25	1.33333333333334	6493.69444444444	2190.5	755	1271.33333333334	42.9166666666667	200.666666666666	24.5	0	15.1666666666667	0.5	0	5	0	0	1920	371.708333333333	0	0	24.4166666666667	113	272	25	1194	733	0	0.416666666666667	12	0	0.25	0	5.16666666666665	155.25	186.666666666666	0	0	0	1281.25	0	0	0	0	0	2.5	0.666666666666667	2.75	0	0	2811.75	0.25	12865405.4464286
0159_AP39_21303_20180522_ST_E21	12946366	12154.5833333333	0	588.208333333335	16	301.052380952381	2.33333333333333	838.766666666665	1091.26666666667	0	0	1292.14166666667	1964.08333333334	3066.33333333333	3523.18333333334	414.733333333334	352.083333333333	30.1666666666667	1289.41666666666	30669.5123015873	1631.85	1313.00833333334	712.141666666665	1729.25	4468.125	1945.79166666666	828.475	245.875	912.25	184.5	386.875	110	2306.95833333333	749.933333333335	90.75	67.0833333333335	8670.23888888888	2004.16666666666	492.625	649.208333333335	85.0833333333335	353.916666666667	11.75	0	60.375	56	0	19.125	0	0	1288.5	418.558333333333	0	0	90.6666666666665	315.75	127	73	1754.5	813	0	3.25	30	0.166666666666666	0	0	51	222	356.375	6.5	0	0	1075	0.5	0	0	0	0	91.6666666666667	0.444444444444445	0.5	0	0	3498.31666666667	90.75	12848379.3353175
0159_AB18_26664_20200731_ST	12910963	13093.0125	0	715.008333333335	14	318.716666666667	1.25	1030.475	1061.5	0	0	1474.5	2293.98809523809	3343.58333333333	3861.66666666667	294.416666666667	371.366666666667	11.9166666666667	1394.66666666666	33976.960515873	1778.81666666667	1285.41666666666	755.55	1933.25	4931.375	2077.25	944.208333333335	51.25	869.25	39.75	159.583333333334	45.5	2415.41666666667	780.716666666665	1.25	1.91666666666666	6590.49999999999	2540.25	764.583333333335	606.083333333335	80.4166666666665	163.666666666666	0.75	0	88.6666666666665	24.5	0	25.0416666666667	0	0	949	479.133333333333	0	0	23.0416666666667	229.5	63.4166666666665	57.5	1493.5	451	0.25	1.25	68.5	0.166666666666666	1.5	0	85.75	151.75	204.041666666666	1	0	0	1200.25	0	0	0	1	0	67.6666666666667	0	0.25	0	0	2405.16666666667	1.25	12810815.1305556
0159_AP39_21069_20181105_ST	12765392	11966.8333333333	0	612.525	10.5	278.013095238095	0.25	758.25	976.883333333335	0	0	1122.33333333334	1576.91666666666	2438	3989.25	449.916666666667	270.083333333333	2.41666666666667	981.916666666665	33249.2080687831	1561.15	1132.08333333334	544.041666666665	1561.75	4560.58333333333	1705.41666666666	995.666666666665	99.5	742.25	80.5833333333335	95.5833333333335	35.5	2138.29166666667	623.366666666665	2.75	4.5	4490.83333333333	2434.58333333333	365.625	955.083333333335	45.75	130.166666666666	0.5	0	10.3333333333333	4	0	2.5	0	0	1158.5	348.075	0	0	48.625	188	117.916666666667	104.5	1545.25	592.75	0	0	27.5	0	0.166666666666666	0	1.58333333333334	64.25	282.541666666667	0	0	0	1073.125	0.5	0	0	0	0	145	0	1.5	0	0	1857.08333333333	2.75	12674826.6955026
0159_AB10_26071_20180518_ST	12763503	12349.8333333333	0	589.1	3.5	291.916666666667	0	936.833333333335	1203	0	0	1390.33333333334	2002.25	3720.16666666667	3928.16666666667	300.25	498.758333333333	9.25	1176.25	35481.2912698413	1491.4	1241.425	688.766666666665	2477.5	4959.83333333333	2458.66666666667	891.166666666665	21.5	871.75	18.75	90.0833333333335	4.5	2430.91666666667	924.15	0.25	0.25	9433.59444444446	2657.25	722	851.833333333335	102	180.5	2	0	49.3333333333333	3	0	0.25	0	0	939	567.641666666667	0	0	15.5	94	264.666666666667	12	2542.25	675.75	0	1.5	33.5	0	0.25	0	135.833333333334	100.25	484.666666666667	0	0	0	1161.5	0	0	0	0	0	0	0	1.75	0	0	1990	0.25	12658029.1226191
0159_AV42_66149_20190809_ST	12667770	8891.08333333333	0	666.5	5.5	194.241666666667	0	1349.65	564.5	0	0	1782.41666666666	1738.08333333334	3036	2723.66666666667	358.5	396.725	2.5	1447	30157.9299603175	1867.95	749.183333333335	786.766666666665	1073.5	4918.82142857143	2236.5	1009.08333333333	32.75	586.25	24.75	146.458333333334	16.5	3074.58333333333	603.625	1.75	3	4759.56388888888	2065.75	528.375	725.875	51.5	78.0833333333335	0	0	57.9583333333335	1.25	0	3.75	0	0	637	645.208333333333	0	0	1.75	80	34.8333333333333	0	2181.75	538.75	0	0	10	0	0	0	76.3333333333335	240.75	134.25	0	0	0	1244.5	0	0	0	0	0	2.5	0.0833333333333333	0	0	0	931.083333333333	1.75	12582291.5847222
0159_AP39_21264_20180816_ST_E21	12645472	11296.25	0	589.333333333335	30	298.791666666667	1	896.558333333335	915.166666666665	0	0	1607	2254	2978.83333333333	3277	389	372.333333333333	3.66666666666667	1261.33333333334	32524.4632936508	1670.48333333333	1072.40833333333	804.158333333335	1992.75	5459.7	2127.75	872.458333333335	33	638.25	42.75	129.333333333334	7.5	2565.83333333333	688.35	0	0	7585.99999999999	2236.75	1100.25	635.25	65.6666666666665	290	0.75	0	43.8333333333333	0.5	0	7.08333333333335	0	0	523	620.175	0	0	1	65	90.6666666666665	10.5	1760	466	0	0	23.5	0	0.25	0	102.166666666667	94	230.416666666666	0	0	0	1148.5	0	0	0	0	0	12.5	0.111111111111111	0	0	0	2129.5	0	12549429.1755952
0159_AP39_21093_20180310_ST	12575379	11368.8333333333	0	555.333333333335	0	384.433333333334	1.25	1276.68333333333	445.266666666666	0	0	1563.61666666666	3506.66666666667	5621	3676.5	561.5	645.258333333335	14.4166666666667	1359.16666666666	28311.1444444444	1943.13333333333	1328.44166666667	1075.05833333333	2597.66666666667	4999.02083333333	2591.83333333333	799.916666666665	923.125	546.75	652.083333333335	842.291666666665	269	3670	836.825	232.75	209.75	13766.1611111111	2553.95833333333	1545.66666666666	201.083333333334	19.25	560	1	0	65.5416666666665	219.25	0	534.458333333333	0	0	1606.5	588.708333333333	0	0	115.583333333333	834.25	282.916666666667	1.5	3288.75	612.75	0	0.666666666666665	49.5	0	0.416666666666667	13.5	1.5	575	52.875	29.25	0	0	1319	0.5	0	0	0	0	120.5	0.111111111111111	0	0	0	4242.5	232.75	12459134.8875
0159_AV42_66190_20190924_ST	12540284	12965.9166666667	0	626.875	3.5	291.892857142857	5.33333333333335	815.85	1053.25	0	0.333333333333333	865.75	1721.08333333334	2169.39583333333	3644.25	394.25	403.166666666667	7	1072.58333333334	36247.6888888889	1404.25	1438.67083333333	684.775	2223.75	4268.25	2463.75	713.166666666665	34	815	61.75	361.916666666667	34.5	2014.75	686.166666666665	1.75	53.5	4730.8861111111	2527.75	297.416666666667	1144.08333333334	67.25	141.416666666666	1	0	147.166666666666	1	0	13	0	0	1880	435.758333333334	0	0	3.875	489.5	185.583333333334	30.5	1498.25	306.75	0	0	3.5	0	0	0	186.75	8.5	363.291666666667	0	0	0	1006.75	0	0	0	0	0	10	0.0833333333333333	1	0	0	1752.45	1.75	12443500.6738095
0159_AB18_26644_20200419_ST	12459446	10278.8333333333	0	707.933333333335	18	250.85	1	954.408333333335	799.333333333335	0	0	1512.41666666666	1960.07142857143	3041.33333333333	3569.41666666667	385.116666666667	320.208333333333	7.66666666666665	1435.08333333334	31163.0888888889	1734.78333333333	929.291666666665	770.1	1331.25	4670.83690476191	1922.33333333334	992.5	183.875	850.25	229.833333333334	377.291666666667	146.25	2220.16666666667	584.4	75.5	62	6153.03333333333	2007	750.875	686.041666666665	62.25	191.25	0	0	36.7916666666667	65.25	0	48.9583333333333	0	0	793	458.508333333333	0	0	27.6666666666667	81.75	116.25	2.5	1859.25	637.25	0	1.75	7	0	1.25	0	204.416666666666	349.5	238.458333333334	0	0	0	1204.66666666666	0	0	0	0	0	58.1666666666667	0	0	0	0	1638.36666666667	75.5	12368203.8777778
0159_AB18_26737_20200831_ST	12456977	12149.75	0	613.85	5	446.65	0	781.15	1047.66666666666	0	0	1394.91666666666	2457.23809523809	3022.75	4030.33333333333	268.75	272.625	1.75	1343.5	37114.5458333333	1579.86666666667	1220.38333333334	610.016666666665	1885.25	4606.66666666667	1946.75	747.833333333335	96.5	749.25	40.25	69.1666666666665	7	2102	725.575	0	0	6324.33333333334	1628	477.125	591.25	135.25	190.75	0	0	13.1666666666667	5.25	0	2.79166666666667	0	0	442.5	397.199999999999	0	0	4.25	205	142.666666666666	13.5	2263.25	576	0	0	50	0	0.25	0	0.333333333333333	143.25	222.583333333334	2	0	0	948.5	0	0	0	0	0	14.5	0	0.25	0	0	2097.91666666667	0	12358748.1494048
0159_AZ03_32035_20181025_ST	12439555	9709.48333333333	0	580.5	25	188.604761904762	2	1098.875	746	0	0	1556.25	1467.5	3388.91666666667	3123.08333333333	401.5	460.116666666667	15.0833333333333	1320.66666666666	33780.4041666666	1810.4	755.225	763.12976190476	1398.91666666666	4773.43809523809	2135.25	1081.33333333334	23.5	876.25	80.75	139.5	7	2252.5	813.666666666665	0	0.5	6492.91111111112	1730	539.541666666665	589.166666666665	101.166666666667	160.25	0.666666666666667	0	41.6666666666667	0	0	2.16666666666667	0	0	665.333333333333	476.291666666667	0	0	1.91666666666666	71.25	51.4166666666665	5	2283	694.5	0.25	0.5	13.25	0	4.25	0	35.4166666666667	215	164.166666666666	0	0.5	0.5	1289.25	0	0	0	0	0	11	0.111111111111111	0	0	0	1827.53333333333	0	12347311.6843254
0159_AB18_100031_2019062_ST	12421893	10028.0833333333	0	629.166666666665	7.5	185.45	4	1277.08333333334	838.833333333335	0	0	1707	2494.57142857143	4425.91666666667	3150.66666666667	548.75	608.75	59.0833333333335	1241.66666666666	27299.9861111111	1910.08333333333	689.25	926.033333333335	1865.25	5080.16666666666	2615.29166666667	954.458333333335	146	442.75	45.5	85.4166666666665	13	3013.91666666667	723.541666666665	0.75	0.5	13498.8333333333	1988.75	1513.04166666666	636.416666666665	128.083333333334	307.75	13.25	0	50.6666666666665	0.5	0	14.4166666666667	0	0	1655.5	672.108333333333	0	0	9.41666666666665	144.75	212.166666666666	21	2119	826.25	0	1.5	41	0	3	0	21.1666666666667	106.25	192.375	0.25	0	0	1360.625	0	0	0	0	0	3	0.888888888888887	0	0	0	4428.83333333333	0.75	12318903.0452381
0159_AZ03_32001_20171108_ST	12409638	14289.8333333333	0	605.166666666665	35.5	180.933333333334	0.5	817.475	717.166666666665	0	0.5	1474.75	2100.65476190476	3775.58333333333	3660.16666666667	223.666666666666	295.808333333334	4.41666666666667	1219.58333333334	33065.8128968254	1775.55	928.383333333335	721.467857142855	2093.76666666667	5139.28452380953	2071.5	917.75	96.75	895.5	163.583333333334	393.25	69	2182.91666666667	513.791666666665	2.25	3	4468.89444444445	3235.91666666667	586.583333333335	499.291666666667	107.916666666667	81.8333333333335	0.25	0	170.333333333334	3.5	0	56.675	0	0	894.5	312.9	0	0	3.58333333333333	174.5	75.25	0.5	1318	637.75	0	0.166666666666666	15.5	0.166666666666666	0	0	197.916666666666	138.75	120.541666666667	0.75	0.5	0	995.125	0	0	0	0	0	2.83333333333333	0	0	0	0	1115.51666666667	2.25	12313984.5438492
0159_AZ03_32044_20181207_ST	12388781	11484.4166666667	0	633.333333333335	13	243.9	1.5	1018.75833333334	810.166666666665	0	0	1466.16666666666	1800.73809523809	2829	3117.91666666667	369.916666666667	312.558333333334	1.75	1338.33333333334	30115.8521825397	1707.43333333333	883.975	642.458333333335	1435.16666666666	4497.61309523809	1868	1004.70833333333	44.5	856.25	27	145.75	15.5	2005.83333333334	629.141666666665	0.5	1.5	3561.03888888889	2210	659.041666666665	690.25	48.1666666666667	64.5833333333335	1	2	58	3	0	64	0	0	946.5	621.308333333333	0	0	7.25	53.4166666666665	79	6.5	2031.25	626.75	0	2	31.5	0	0.166666666666666	0	155.333333333334	160	269.458333333333	0	0	0	1136.5	0	0	0	0	0	2.83333333333333	0	0	0	0	928.7	0.5	12303038.3160714
