sample_id	total	organonitrogen_compound_metabolic_process	sulfur_amino_acid_metabolic_process	allantoin_metabolic_process	aminoglycan_metabolic_process	N_acetylneuraminate_metabolic_process	peptide_metabolic_process	cellular_amino_acid_metabolic_process	cellular_modified_amino_acid_metabolic_process	sphingolipid_metabolic_process	biotin_metabolic_process	nucleobase_metabolic_process	nucleoside_metabolic_process	amine_metabolic_process	cyanate_metabolic_process	alkaloid_metabolic_process	s_triazine_compound_metabolic_process	taurine_metabolic_process	protein_metabolic_process	urea_metabolic_process	glucosinolate_metabolic_process	wybutosine_metabolic_process	tetrapyrrole_metabolic_process	kynurenic_acid_metabolic_process	ectoine_metabolic_process	indole_containing_compound_metabolic_process	pteridine_containing_compound_metabolic_process	flavin_containing_compound_metabolic_process	achromobactin_metabolic_process	molybdopterin_cofactor_metabolic_process	formamide_metabolic_process	creatinine_metabolic_process	phosphatidylcholine_metabolic_process	F420_0_metabolic_process	thiazole_metabolic_process	N_acylphosphatidylethanolamine_metabolic_process	purine_containing_compound_metabolic_process	pyridine_containing_compound_metabolic_process	pyrimidine_containing_compound_metabolic_process	primary_amino_compound_metabolic_process	organonitrogen_compound_catabolic_process	organonitrogen_compound_biosynthetic_process	Remaining
0159_BD46_77004_20190215_ST	142537	71.0833333333333	65.3208333333333	0.375	356.278521825397	2.890625	261.141435185185	2269.92304012346	69.3425595238095	65.0401234567901	2.55357142857143	49.359375	154.327160493827	124.683333333333	0	0	0	0	3358.28333333333	0.652777777777777	0	0	73.2803240740741	0	0.05	3.01	53.8799603174602	19.2208333333333	0	3.63333333333333	20.4166666666667	0	0	0	0.122222222222222	0	70.8096944444445	63.6878472222222	48.6705516975308	0.416666666666667	152.183792438272	538.869385471781	134637.493698964
0159_BD46_77037_20190607_ST	139396	58.6666666666667	70.4027777777778	0.3	355.485218253968	1.77604166666667	300.987962962963	2324.79117945326	75.7363095238096	43.7422839506173	2.85714285714286	56.5833333333333	140.391589506173	128.831944444444	0	0	0.0428571428571429	0	3134.35092592593	1.29166666666667	0	0	67.1878472222222	0	0.2	3.11111111111111	54.9823908730159	19.1791666666667	0	4.52777777777777	15.1388888888889	0	0.25	0	0	0	75.0217849794238	74.1732638888889	50.2557503858025	0.625	149.941151344797	577.032766019988	131608.135200709
0159_AP39_21043_20171031_ST	137398	98.1666666666667	73.5833333333333	0.225	348.13039021164	1.58333333333333	216.189814814815	2404.34693342152	70.4192361111111	37.4737654320988	2.45535714285714	56.140625	138.704861111111	136.527777777778	0	0	0	0	3130.91666666667	2.8125	0	0	85.1222222222222	0	0	3.68277777777778	60.8230324074075	19.8833333333334	0	3.55	15.0833333333333	0.0833333333333333	0	0	0.0111111111111111	0	75.6441815843621	72.9890625	55.9209259259259	1.16666666666667	138.783533950617	606.382026932687	129541.198197898
0159_AQ22_10436_20191029_ST	136508	88	74.4055555555556	0.2	315.185284391534	2.22916666666667	199.420138888889	2665.02296296296	67.1263888888889	29.9691358024691	1.8125	72.6718750000001	133.612268518519	137.277083333333	0	0	0	0	2590.70601851852	1.97916666666667	0	0	100.407175925926	0	0.05	3.44555555555556	53.0636574074073	18.6611111111111	0	9.6	8.94444444444445	0	0	0	0.0555555555555557	0	88.4774228395062	71.5638541666667	69.9233796296296	0.479166666666667	133.470316358025	686.312439373898	128883.928375772
0159_BE31_82032_20200109_ST	134997	57.0833333333333	75.8319444444444	0.75	346.466468253968	1.44791666666667	219.354861111111	2652.7811287478	71.1169146825396	18.7962962962963	1.72321428571429	67	144.967592592593	153.944444444444	0	0	0	0	2990.83240740741	0.625	0	0	84.0935185185185	0	0	2.9575	55.5351355820106	20.3902777777778	0	6.8611111111111	13.6111111111111	0	0	0	0.0111111111111111	0	86.2721244855967	70.6626736111111	62.8533989197531	3.5625	144.922831790123	656.169149397413	126986.376034318
0159_BE31_82022_20191219_ST	133621	41.25	68.9805555555555	0.641666666666665	317.488376322751	1.39583333333333	214.315972222222	2553.76038800705	67.6504464285715	16.6481481481481	1.82142857142857	75.09375	164.424845679012	96.8326388888889	0	0	0	0	3101.40185185185	0.791666666666667	0	0	77.863425925926	0	0.15	1.82777777777778	51.2073412698414	15.2458333333333	0	3.11666666666667	17.6111111111112	0	0	0.4	0.0222222222222222	0	88.732717335391	72.0621527777778	69.0802584876543	1.29166666666667	134.84693287037	582.462258230453	125782.582066983
0159_AQ22_10421_20190914_ST	133244	72.25	70.7555555555555	0.3	324.045552248677	4.02083333333333	187.457175925926	2435.18990961199	64.6135416666666	35.0925925925926	2.72321428571429	62.6614583333334	117.883101851852	160.860185185185	0	0	0	0	2435.14097222222	2.0625	0	0	97.8505787037037	0	0	3.43259259259259	47.2899305555555	18.7263888888889	0	7.63333333333333	9.05555555555555	0	0	0	0	0	79.1994290123457	68.3520833333333	52.5270910493827	0.375	138.87369212963	615.180089836861	126130.447642196
0159_AA34_42195_20180809_ST	132697	54	57.9055555555556	0.625	280.534093915344	1.92708333333333	187.246296296296	2931.39414902998	64.4243055555556	18.2268518518519	0.696428571428571	74.5364583333333	140.475694444444	121.896990740741	0	0	0.0428571428571429	0	2668.65046296296	2.72916666666667	0	0	84.7222222222222	0	0.05	2.57925925925925	47.9522569444445	11.8388888888889	0	5.05	12.6388888888889	0	0	0	0	0	102.745128600823	61.7920138888889	78.821763117284	2.1875	137.973647486773	657.148687904174	124886.188348398
0159_AS41_40005_20171202_ST	132018	83.5	65.8083333333333	0.316666666666667	364.922007275132	1.45833333333333	183.950925925926	2391.80143738977	65.100248015873	24.9660493827161	2.49107142857143	64.9739583333334	121.356481481481	137.591666666667	0	0	0	0	2722.28240740741	1.04166666666667	0	0	96.8456018518519	0	0.1	2.85055555555556	54.0435267857142	16.0569444444445	0	5.5	13.1388888888889	0.0416666666666667	0	0	0.0111111111111111	0	79.4591008230453	68.6137152777778	60.3040663580247	1.25	137.984116512346	587.782814888301	124662.456637529
0159_AQ22_10446_20191111_ST	131045	72.75	70.9763888888889	0.075	316.951868386243	2.02083333333333	223.096296296296	2611.37074074074	70.8184027777778	26.5864197530864	2.09821428571429	64.8020833333333	134.816743827161	147.676388888889	0.666666666666667	0	0.0428571428571429	0	2573.54444444445	1.4375	0	0	85.8614583333334	0	0.2	3.2725	50.8587962962964	15.1805555555556	0	7.3	12.6111111111111	0.125	0	0	0	0	83.2717489711934	66.9616319444444	66.3599845679012	1.27083333333333	148.070796406526	626.445470311582	123557.479264403
0159_AN08_59018_20180329_ST	129619	74.0833333333333	70.3222222222223	0.483333333333333	322.035119047619	2.015625	212.421296296296	2316.08978439153	70.2613591269842	39.412037037037	3.57142857142857	54.09375	136.26350308642	132.851527777778	0	0	0	0	3072.00416666667	1.04166666666667	0	0	86.205787037037	0	0	3.68533333333333	57.5339781746032	19.9986111111111	0	2.55555555555556	24.2777777777778	0.166666666666667	0	0	0.0333333333333333	0	68.5419017489711	72.3347222222222	55.3651041666667	2.02083333333333	135.581939814815	567.07896292622	122016.669340241
0159_AY44_33062_20171010_ST	129249	56.0833333333333	51.9208333333333	0.175	313.046908068783	2.34895833333333	227.639583333333	1931.98365961199	58.8659722222223	43.1111111111111	2.63392857142857	46.4895833333334	140.811342592593	103.443518518519	0	0	0	0	3093.65925925926	0.333333333333333	0	0	74.2237268518519	0	0	2.59842592592592	42.0324074074074	23.7625	0	2.63333333333333	18.8055555555555	0.0416666666666667	0	0	0.0444444444444443	0	62.1785159465021	63.1364583333333	41.2331095679012	0.979166666666667	130.643321759259	486.892695840682	122227.248346745
0159_AN08_59024_20180515_ST	128620	45	77.9222222222222	0.0416666666666667	316.543204365079	4.96354166666667	212.620370370371	2380.78117283951	62.2497023809524	10.5802469135802	1.83928571428571	59.1770833333333	122.853009259259	119.263888888889	0	0	0	0	2617.6912037037	0.145833333333333	0	0	78.2444444444444	0	0.05	3.97055555555556	54.2153604497354	14.0222222222222	0	3.66666666666667	8.86111111111112	0.125	0	0	0	0	76.0991306584362	73.7710069444445	60.4519212962963	1.3125	117.710304783951	593.235084141682	121502.592260068
0159_AA34_42283_20181102_ST	127951	68.75	68.7513888888889	0.15	293.517873677249	1.78125	192.640740740741	2410.7287962963	76.3671527777778	10.9012345679012	1.92857142857143	67.0927083333332	150.332561728395	122.333796296296	0	0	0	0	2615.08796296296	4.0625	0	0	108.875115740741	0	0	3.5512037037037	45.1174189814815	16.0291666666666	0	7.86666666666667	9.88888888888888	0.0416666666666667	1.25	0	0	0	82.0923022119341	65.9566666666667	55.7861612654321	5.72916666666667	128.61430941358	627.159495884773	120708.615232878
0159_AP39_21154_20171212_ST	126963	57.6666666666667	74.0625	0.2	334.139599867725	1.63541666666667	183.850231481481	2222.89604938272	58.5274801587301	10.9706790123457	1.72321428571429	60.3489583333333	105.068672839506	134.640277777778	0	0	0	0	2490.09768518518	1.4375	0	0	87.084375	0	0.15	3.57194444444444	51.4529183201058	17.4986111111111	0	10.3	6.38888888888888	0.166666666666667	0	0	0.0111111111111111	0	77.4986687242798	64.7130208333333	55.1952700617284	0.208333333333333	118.829517746914	622.746319077013	120109.919423023
0159_AQ22_10434_20191008_ST	126584	72.6666666666667	70.2986111111111	0.4	303.34148478836	2.80208333333333	172.201388888889	2587.72447530864	66.1975694444445	21.6805555555556	2.08035714285714	65.465625	133.6875	133.247222222222	0	0	0	0	2523.72638888889	0.770833333333333	0	0	89.9944444444445	0	0.8	2.74166666666667	48.4820601851852	18.9347222222222	0	5.56666666666667	15.5277777777778	0.0416666666666667	0	0	0	0	82.0241023662552	70.0751736111111	61.9646527777777	1.1875	137.625713734568	597.702668283362	119295.040422913
0159_AN08_59007_20180102_ST	124988	82.25	49.8166666666667	0.475	300.648445767196	1.97916666666667	195.200231481482	2044.5385670194	55.6006448412698	43.0185185185185	2.58035714285714	49.6354166666667	129.598765432099	112.430555555556	0	0.666666666666667	0	0	2841.69837962963	1.27083333333333	0	0	79.746875	0	0.2	2.75333333333333	42.3216765873016	18.7305555555555	0	3.17777777777778	19.2777777777778	0.166666666666667	0	0	0.0222222222222222	0	63.0353338477366	64.6632523148148	44.2480594135803	2.6875	134.608171296296	501.724056069959	118099.228526749
0159_AP39_21199_20180410_ST	124499	52	56.7611111111111	0.25	296.895783730159	1.4375	266.353703703704	2024.86586419753	64.9314484126984	45.1666666666667	2.84821428571429	42.15625	135.363425925926	116.015277777778	0	0	0	0	2723.59305555555	0.479166666666667	0	0	58.5665509259259	0	0	2.93611111111111	42.1218584656085	18.55	0	3.06666666666667	20.6944444444445	0	0	0	0.0111111111111111	0	61.0971296296296	58.2515625	41.2720621141975	1.89583333333333	139.428935185185	478.723438602293	117743.266827877
0159_AQ29_10143_20190417_ST	124440	45.6666666666667	78.6569444444444	0.15	326.053108465608	1.33333333333333	199.603703703704	2799.71776455026	77.309375	13.3024691358025	1.99107142857143	76.9895833333334	153.902006172839	124.132407407407	0	0	0.0428571428571429	0.05	2617.14490740741	0.583333333333333	0	0	68.8966435185185	0	0.05	3.00675925925925	53.5535300925927	14.2902777777778	0	5.88333333333333	17.1111111111112	0.0416666666666667	0.25	0	0.0222222222222222	0	96.6597273662551	79.5650347222222	73.5450347222222	1.95833333333333	145.93242835097	643.31955430629	116719.284811692
0159_AA34_42362_20190305_ST	122346	22.8333333333333	83.4208333333333	0.3	333.396891534392	1.07291666666667	186.498842592593	2673.08910493827	70.40625	72.5	0.526785714285714	49.5041666666667	152.50462962963	180.628472222222	0	0	0	0	3094.96197089947	0.0416666666666667	0	0	28.7917824074074	0	0	3.1325	48.1863425925926	21.8770833333334	0	1.31666666666667	1.83333333333333	0	0.25	0	0	0	73.3417926954733	64.0944444444444	45.4838580246913	1.25	143.141195987654	518.709280570253	114472.905855747
0159_AS41_40003_20171129_ST	121586	51.5	57.1375	0.55	317.565608465609	1.20833333333333	220.943981481481	1938.283414903	58.2746527777778	33.2283950617284	2.39285714285714	52.1197916666667	111.035956790123	134.297222222222	0	0	0	0	2547.90231481481	0.6875	0	0	74.6121527777778	0	0.15	2.88944444444444	46.167824074074	14.2888888888889	0	5.35	12.8055555555556	0.0833333333333333	0	0	0	0	65.5398575102881	55.2324652777778	46.0425887345679	1.22916666666667	127.901844135802	500.66000202087	115105.91934792
0159_AF13_79000_20190102_ST	117742	37.9166666666667	72.4291666666667	0.183333333333333	309.87521494709	2.1875	243.666666666667	2061.98509259259	62.2243055555556	42.6265432098765	0.598214285714286	49.6354166666667	113.259259259259	114.940972222222	0	0	0	0	3022.69166666667	1.33333333333333	0	0	49.9348379629629	0	0.4	3.13277777777778	43.9612268518519	15.1694444444445	0	2.31666666666667	4.5	0	0	0	0	0	66.1381018518519	59.1329861111111	51.9704050925926	0.208333333333333	113.556277006173	496.568918650794	110699.456672178
0159_AQ22_10432_20191013_ST	117155	37.75	62.5458333333334	0.025	308.259126984127	1.08333333333333	186.16087962963	2339.6772861552	57.4090277777778	23.8765432098765	1.95535714285714	63.921875	129.546296296296	100.53125	0.333333333333333	0	0	0	2386.61527777778	0.520833333333333	0	0	71.0315972222222	0	0.3	2.28861111111111	41.7320601851852	12.9111111111111	0	2.85	9	0	0	0	0.0111111111111111	0	76.552237654321	69.5852083333333	61.423599537037	0.375	112.902492283951	554.865046847443	110438.960671296
0159_AA34_42007_20180420_ST	116715	128.5	71.1208333333333	0.2	258.301554232804	2.5625	160.214814814815	2599.80317901235	59.0145833333333	9.10648148148148	1.15178571428571	70.2177083333333	79.676311728395	115.500347222222	0	0	0	0	2135.29398148148	2.77083333333333	0	0	91.3157407407407	0	0	2.34694444444444	42.4033564814815	14.8236111111111	0	9.26666666666667	7.69444444444445	0.125	0	0	0.0166666666666667	0	81.3335725308642	65.9772569444444	68.809486882716	1.20833333333333	115.129305555556	638.842669753087	109882.272030423
0159_BC12_41016_20171220_ST	115152	80.1666666666667	61.0833333333333	0.724999999999998	270.916468253968	1.47395833333333	225.68587962963	1867.26398148148	63.4400694444444	21.3024691358025	2.66071428571429	48.196875	117.942515432099	117.565277777778	0.666666666666667	0	0	0	2565.23009259259	0.979166666666667	0	0	68.5934027777778	0	0	2.58416666666667	44.5562500000001	13.5722222222222	0	5.07777777777777	17.8333333333333	0.0416666666666667	0	0	0.0333333333333333	0	60.6007214506173	47.5822916666667	43.4531790123457	4.39583333333333	131.521535493827	462.702999338624	108804.152152227
0159_AN08_59025_20180515_ST	113778	34.25	58.1523148148147	0.3	272.060548941799	1.29166666666667	206.775462962963	2005.88828924162	50.9555059523809	28.9506172839506	1.49107142857143	57.6636904761904	105.923225308642	113.400694444444	0	0	0	0.05	2392.3	1.0625	0	0	63.9674768518519	0	0.55	2.27111111111111	48.7047784391534	15.1777777777778	0	4.9	9.69444444444445	0	0	0.5	0.0555555555555557	0	67.8458096707819	65.6754861111111	54.5471676587302	0.979166666666667	106.103140432099	528.800870076426	107477.711627682
0159_BC25_41011_20171120_ST	112623	89.25	54.0347222222222	1.025	271.605076058201	2.18229166666667	165.904166666667	1831.63273148148	78.0391369047619	41.2901234567901	2.17857142857143	78.3166666666667	94.0694444444444	118.065972222222	0	0	0	0	2376.35	2.875	0	0	78.4400462962963	0	0	3.35027777777778	36.9535383597884	14.6458333333333	0	6.05	11.1388888888889	0.375	2.66666666666667	0	0.138888888888889	0	65.5120956790123	50.1699652777778	45.7387770061729	8.47916666666667	141.035104166667	483.522826829806	106467.964020944
0159_AA34_42301_20181213_ST	111971	62.1666666666667	67.2680555555556	0.15	283.664103835979	1.16666666666667	185.815972222222	2348.31808641975	60.3357638888889	14.9351851851852	1.65178571428571	53.65625	112.188657407407	115.849305555556	0	0	0	0	2327.85046296296	2.25	0	0	66.9912037037037	0	0.05	2.50444444444444	43.1927083333333	14.7444444444445	0	3.16666666666667	13.6111111111111	0.0416666666666667	0	0	0.0111111111111111	0	73.0316177983539	63.3554861111111	52.9447145061728	0.208333333333333	120.296176697531	527.184372427983	105352.398980563
0159_AP39_21182_20171209_ST	110437	45.95	57.3763888888889	0.35	259.980787037037	1.4	158.177777777778	2001.73989858907	60.314880952381	35.108024691358	3.00892857142857	46.7083333333333	104.497685185185	126.764583333333	0	0	0	0	2371.83009259259	0.229166666666667	0	0	77.2167824074074	0	0.05	2.99472222222222	47.2476025132275	15.3694444444444	0	3.7	11	0.0833333333333333	0	0	0	0	56.6791383744856	54.0170138888889	45.5571219135802	6.77083333333333	128.773858024691	493.991036522634	104220.112565403
0159_AQ22_10464_20191127_ST	107202	80.1666666666667	60.6138888888889	0.8	251.531927910053	1.67708333333334	158.443287037037	2036.30011022928	64.2524305555555	19.9043209876543	2.17857142857143	52.675	111.497299382716	114.248611111111	0	0	0	0	2165.83842592592	0.479166666666667	0	0	72.3413194444444	0	0.1	3.02583333333333	44.0694444444444	13.1722222222222	0	3.57777777777778	14.8888888888889	0.125	0.5	0	0.00833333333333333	0	63.9632510288066	58.2626388888889	47.3501080246914	2.72916666666667	119.014031635802	489.857809009406	101148.407385178
0159_AA34_42038_20180920_ST	106047	58	46.5722222222222	0.1	252.296610449735	2.10416666666667	144.406944444444	1879.30695987654	56.9718749999999	17.054012345679	2.28571428571429	38.1770833333333	107.001543209877	110.847222222222	0	0	0	0	2314.56944444444	0.645833333333333	0	0	66.8245370370371	0	0	2.57055555555556	38.949074074074	16.5625	0	3.86666666666667	18.9722222222222	0	0	0	0.0777777777777777	0	54.4506455761317	53.0597222222222	40.6205825617284	0.75	122.614162808642	420.936850933274	100176.40507073
0159_AJ09_760032_20191126_ST	104527	112.25	61.8958333333334	1.33333333333333	210.653224206349	1.53125	147.857407407407	1845.12975308642	85.9620039682539	20.4583333333333	1.71785714285714	77.1822916666667	83.1493055555556	109.929398148148	0	0	0	0	1840.52407407407	1.54166666666667	0	0	76.1149305555556	0	0	3.12990740740741	34.1290509259259	10.4111111111111	0	7.91666666666667	6.66666666666667	0	2.58333333333333	0	0.0583333333333333	0	69.0910889182833	44.8390277777778	50.5968866843034	8.875	104.992963514109	513.357584729571	98993.1217164536
0159_AB10_26326_20190318_ST	104232	44.8333333333333	58.475	0.375	258.827414021164	1.33333333333333	193.433333333333	1892.93239417989	60.8024801587302	7.6141975308642	1.46428571428571	63.3770833333333	109.710262345679	109.892361111111	0	0	0	0	2366.50625	1.3125	0	0	65.246412037037	0	0.15	2.43638888888889	43.167576058201	16.4291666666667	0	4.2	7.33333333333333	0	0	0.1	0.0444444444444443	0	67.1676223544974	52.0214583333333	51.8060085978836	3.8125	115.941863977072	485.378839285714	98145.8751576279
0159_AA34_42013_20180321_ST	104104	53.25	62.6263888888889	0.1	264.352744708995	1.41666666666667	155.101851851852	2156.0349691358	57.0701388888889	23.4182098765432	2.08928571428571	51.078125	103.122492283951	112.679166666667	0	0	0	0	2184.52731481481	1.04166666666667	0	0	66.7208333333333	0	0	2.40722222222222	41.3038194444444	14.2819444444445	0	6.6	13.2222222222222	0	0	0	0	0	68.5461934156379	52.0682291666667	47.3167438271605	0.6875	110.283348765432	513.643307062022	97939.0096149323
0159_AQ29_10035_20171107_ST	103018	46	59.0708333333333	0.075	259.740939153439	4.04166666666666	157.643055555556	2035.95294753086	59.4201388888889	21.5308641975309	1.88392857142857	47.078125	118.852237654321	107.672222222222	0.333333333333333	0	0	0	2152.92407407407	0.25	0	0	69.0635416666667	0	0.1	2.07666666666667	41.369212962963	18.4194444444444	0	5.01666666666667	10.5555555555556	0.0416666666666667	0	0	0.122222222222222	0	65.3645550411523	52.1932291666667	47.8401273148148	0.166666666666667	108.05861882716	487.896028255438	97037.2464316946
0159_AY44_33109_20180920_ST	102785	146.416666666667	55.5576388888889	1.925	242.144923941799	3.734375	141.516666666667	1630.25546296296	106.594047619048	9.52623456790123	2.25	87.1791666666666	91.318074845679	147.947337962963	0	0	0	0	2095.74732142857	3.29166666666667	0	0	89.1848379629629	0	0	2.31842592592592	31.8029513888889	12.2083333333333	0	8.48333333333333	9.19444444444445	0.0833333333333333	1.91666666666666	0	0.3	0	61.3012228101117	33.523125	44.079658840388	22.4583333333333	156.906675209436	448.625792915932	97097.2082816174
0159_AQ29_10146_20190621_ST	100887	38.1666666666667	66.8430555555556	0.15	267.502215608466	3.1875	166.637731481481	2154.50179232804	53.66875	11.5061728395062	1.61607142857143	58.7708333333333	103.300540123457	107.322222222222	0	0	0	0	2086.6275462963	0.812499999999999	0	0	56.3902777777778	0	0.05	2.555	40.0104166666667	11.3736111111111	0	5.23333333333333	5.05555555555555	0.0416666666666667	0	0	0	0	71.6112062757201	57.5532986111111	49.7987307098766	0.104166666666667	102.864205246914	508.510061544679	94855.2348719503
0159_AF13_79001_20181127_ST	99569	52.5	45.4902777777778	0.466666666666667	248.593088624339	2.359375	178.013888888889	1649.40896604938	54.6966666666667	15	2.375	32.2864583333333	111.689814814815	111.991666666667	0	0	0	0	2317.46967592592	0.645833333333333	0	0	53.6737268518519	0	0	2.47333333333333	36.0892361111111	14.1736111111111	0	1.79444444444444	16.0833333333333	0.125	0	0	0	0	46.0785108024691	46.4637152777778	35.6720293209877	2.08333333333333	113.845432098765	396.744120921516	93980.7127943122
0159_AB10_26354_20190116_ST	99525	41.1666666666667	50.2611111111111	0.15	231.966121031746	1.37916666666667	166.264583333333	1980.76926719577	60.9911937830688	7.64814814814815	1.08035714285714	53.6822916666666	104.814814814815	77.2011111111111	0	0	0	0	2317.48009259259	0.416666666666667	0	0	52.077662037037	0	0.25	1.81711111111111	51.8372519841271	14.8972222222222	0	5.14444444444446	13.3888888888889	0	0	0	0.0333333333333333	0	65.966441872428	64.5503472222222	48.8033719135802	2.125	110.32631712963	467.488738609641	93531.0222773001
0159_BA21_18016_20171020_ST	99516	26.4166666666667	62.9402777777778	0.2	255.652298280423	1.60416666666667	162.917361111111	1871.47063271605	55.8399305555556	32.0740740740741	1.01785714285714	49.2291666666667	106.499614197531	99.1173611111111	0	0	0	0	2350.77453703704	0.520833333333333	0	0	60.6233796296297	0	0.25	2.19333333333333	40.8009259259259	13.4541666666667	0	4.08333333333333	4.47222222222222	0	0	0	0.0111111111111111	0	60.6936440329218	52.2371527777778	43.541824845679	1.10416666666667	89.1797569444445	444.217398772781	93622.8628064007
0159_AP39_21551_20180917_ST	99456	49.0833333333333	50.3944444444444	0.691666666666667	265.270320767196	1.1875	170.686574074074	1816.5949691358	59.0303968253968	32.662037037037	2.41071428571429	45.4583333333333	96.9976851851852	86.4645833333333	0	0	0	0	2164.74027777778	0.708333333333333	0	0	59.5167824074074	0	0	2.87777777777778	39.7206845238095	16.5069444444445	0	3.97777777777778	18.1388888888888	0.125	0	0	0.0111111111111111	0	56.9241075102881	44.4053819444444	37.2921952160494	0.4375	109.075636574074	444.650574661963	93779.9584676293
0159_AS41_40000_20171201_ST	97174	41.8333333333333	43.6930555555556	0.425	234.931266534391	4.578125	151.813657407407	1581.89832936508	45.874751984127	19.25	1.6875	39.28125	106.50424382716	81.8230555555556	0	0	0	0	2428.96944444444	0.458333333333333	0	0	52.9179398148148	0	0.1	2.36727777777778	35.9046792328042	13.2291666666666	0	3.28333333333333	15.3888888888889	0.0833333333333333	0	0	0.0111111111111111	0	51.8427752057613	46.8538194444444	36.9860532407408	1	111.193224537037	379.049091193015	91640.7679598799
0159_AA34_42219_201801017_ST	96088	107.416666666667	67.1388888888889	0.95	293.705142195767	1.89583333333333	114.557407407407	1864.98104938272	84.9135912698412	4.25	2.38392857142857	75.5229166666666	110.605324074074	133.940509259259	0.333333333333333	0	0	0	1666.51918590669	1.35416666666667	0	0	99.146875	0	0	3.29518518518519	44.7821180555555	8.36111111111113	0	7.43333333333333	1.41666666666667	0.0416666666666667	0.5	0	0.075	0	71.3510368900646	41.7913194444444	55.951044973545	4.79166666666667	112.251247244268	482.054386757789	90624.289398382
0159_AZ03_32011_20180226_ST	95325	68.25	49.9208333333333	0.05	254.984292328042	1.27083333333333	181.428240740741	1633.61155643739	51.4115079365079	23.3024691358025	1.90178571428571	45.7125	105.798611111111	101.243287037037	0	0	0	0	2226.23888888889	2.33333333333333	0	0	50.639384920635	0	0	1.80962962962963	37.6719576719577	13.4319444444445	0	2.58333333333333	16.5833333333333	0	0	0	0.0722222222222223	0	52.1936796982167	53.0107638888889	42.0965830761317	4.22916666666667	111.283649691358	411.469227905154	89780.4669841882
0159_AA34_42402_20190425_ST	93497	169.666666666667	49.1895833333333	1.575	201.977876984127	2.25	97.0555555555555	1500.34711419753	130.656001984127	0.25	3.21428571428571	102.125	92.1485339506173	115.898263888889	0	0	0	0	1670.25873015873	1.52083333333333	0	0	89.0758101851851	0	0	2.1875	33.283275462963	9.11319444444446	0	8.06666666666667	0.5	0	4.75	0	0.216666666666667	0	54.8155177101705	32.5947569444444	47.1403924162257	21.7708333333333	151.518050044092	413.152654504703	88490.6812358539
0159_AA34_42412_20190424_ST	93093	35.25	38.6263888888889	0.175	240.391765873016	2.01041666666667	200.008101851852	1593.34197530864	46.7904761904762	46.6141975308642	2	35.4239583333333	91.5316358024691	86.0090277777778	0	0	0	0	1987.40138888889	0.145833333333333	0	0	44.0001157407407	0	0	1.97166666666667	32.8263888888889	12.0666666666666	0	2.18333333333333	20.3888888888888	0.0416666666666667	0	0	0.0416666666666667	0	47.2144716343327	48.7567013888889	26.6509584435626	2.60416666666667	114.262458112875	346.720522119342	87987.5501616696
0159_AA34_42432_20190702_ST	93056	75.5	54.1375	0.45	212.98857473545	1.4375	122.82962962963	1764.2937345679	48.0354166666667	25.6944444444444	1.45535714285714	40.1614583333333	84.515625	82.6743055555555	0	0	0	0	1754.81481481481	1.29166666666667	0	0	80.0064814814815	0	0	2.45777777777778	28.7916666666667	9.68472222222222	0	2.58333333333333	7.80555555555555	0.166666666666667	0.25	0	0.0111111111111111	0	56.4703549382716	46.0340277777778	38.4824266975309	1.47916666666667	87.4614081790123	423.779715057319	88000.2555583113
0159_AY44_33167_20190301_ST	92376	61.3333333333333	71.5203703703703	0.591666666666667	215.906349206349	1.625	171.127083333333	1822.96520061728	100.848611111111	4.58564814814815	1.57142857142857	72.1354166666666	108.170138888889	80.7520833333333	1.33333333333333	0	0	0	2128.93847736625	6.95833333333333	0	0	90.5024305555555	0	0	4.44305555555556	32.419849537037	8.8986111111111	0	6.81666666666667	4.08333333333333	0	1.5	0	0.0583333333333333	0	76.18577590388	35.8116319444444	49.7241837522046	6.27083333333333	100.911033950617	525.63391920194	86582.3778675411
0159_AA34_42424_20190529_ST	90751	31.75	44.3787037037037	0.1	228.282159391534	2.8125	127.220601851852	1699.28689814815	43.0642361111111	29.0401234567901	1.48214285714286	46.3177083333333	87.2665895061728	81.2631944444444	0	0	0	0	1813.6703042328	1.97916666666667	0	0	58.0703703703703	0	0.05	2.64444444444444	32.7552083333333	12.9777777777778	0	3.19444444444444	9.30555555555555	0.0416666666666667	0	0	0.0333333333333333	0	53.1276646090535	45.3817708333333	42.5416280864197	0.541666666666667	97.1959297839506	419.026293907995	85736.1979164829
0159_AQ22_10441_20191101_ST	90324	60	54.0361111111111	0.375	245.362235449735	0.979166666666669	177.860185185185	1822.22151675485	54.4972222222222	18.0864197530864	2.10714285714286	53.0885416666667	95.8348765432099	99.6421296296296	0	0	0	0	1723.94282407407	0.916666666666666	0	0	84.4826388888889	0	0	3.0612037037037	34.4765625	10.6770833333333	0	3.45	8.77777777777778	0.125	0	0	0.025	0	62.7181738683128	42.6196180555556	43.5687847222222	2.54166666666667	98.5982561728396	444.063060332158	85075.8651353983
