sample_id	total	hydro_lyase_activity	X3_dehydroquinate_dehydratase_activity	X3_hydroxybutyryl_CoA_dehydratase_activity	X3_isopropylmalate_dehydratase_activity	aconitate_hydratase_activity	carbonate_dehydratase_activity	cystathionine_beta_synthase_activity	dihydroxy_acid_dehydratase_activity	enoyl_CoA_hydratase_activity	fumarate_hydratase_activity	homoaconitate_hydratase_activity	imidazoleglycerol_phosphate_dehydratase_activity	phosphogluconate_dehydratase_activity	methylglutaconyl_CoA_hydratase_activity	phosphopyruvate_hydratase_activity	porphobilinogen_synthase_activity	prephenate_dehydratase_activity	pseudouridylate_synthase_activity	tryptophan_synthase_activity	uroporphyrinogen_III_synthase_activity	X4_alpha_hydroxytetrahydrobiopterin_dehydratase_activity	GDP_mannose_4_6_dehydratase_activity	dTDP_glucose_4_6_dehydratase_activity	X_3R__hydroxymyristoyl__acyl_carrier_protein__dehydratase_activity	X2_oxopent_4_enoate_hydratase_activity	L____tartrate_dehydratase_activity	altronate_dehydratase_activity	X4_hydroxy_tetrahydrodipicolinate_synthase_activity	galactarate_dehydratase_activity	galactonate_dehydratase_activity	glucarate_dehydratase_activity	mannonate_dehydratase_activity	urocanate_hydratase_activity	X3_hydroxyacyl_CoA_dehydratase_activity	X2_oxo_hept_3_ene_1_7_dioate_hydratase_activity	acetylene_hydratase_activity	lactoyl_CoA_dehydratase_activity	nitrile_hydratase_activity	cyclohexa_1_5_dienecarbonyl_CoA_hydratase_activity	X3_hydroxyacyl__acyl_carrier_protein__dehydratase_activity	glyoxalase_III_activity	X2_hydroxyisoflavanone_dehydratase_activity	bile_acid_7alpha_dehydratase_activity	X3alpha_7alpha_12alpha_trihydroxy_5beta_cholest_24_enoyl_CoA_hydratase_activity	ectoine_synthase_activity	X2_hydroxyhexa_2_4_dienoate_hydratase_activity	protein_deglycase_activity	X4_hydroxybutanoyl_CoA_dehydratase_activity	O_succinylbenzoate_synthase_activity	X3_hydroxypropionyl_CoA_dehydratase_activity	glycerol_dehydratase_activity	X3_dehydroshikimate_dehydratase_activity	methylthioribulose_1_phosphate_dehydratase_activity	X5_dehydro_4_deoxyglucarate_dehydratase_activity	X2_dehydro_3_deoxy_L_arabinonate_dehydratase_activity	ATP_dependent_NAD_P_H_hydrate_dehydratase_activity	X2_methylisocitrate_dehydratase_activity	X_R__2_methylmalate_dehydratase_activity	X2_methylcitrate_dehydratase_activity	X4_oxalmesaconate_hydratase_activity	arabinonate_dehydratase_activity	CDP_glucose_4_6_dehydratase_activity	arogenate_dehydratase_activity	citrate_dehydratase_activity	D____tartrate_dehydratase_activity	D_glutamate_cyclase_activity	dimethylmaleate_hydratase_activity	gluconate_dehydratase_activity	isohexenylglutaconyl_CoA_hydratase_activity	itaconyl_CoA_hydratase_activity	L_arabinonate_dehydratase_activity	L_fuconate_dehydratase_activity	L_rhamnonate_dehydratase_activity	maleate_hydratase_activity	myo_inosose_2_dehydratase_activity	oleate_hydratase_activity	propanediol_dehydratase_activity	pyrazolylalanine_synthase_activity	trans_L_3_hydroxyproline_dehydratase_activity	UDP_glucose_4_6_dehydratase_activity	xylonate_dehydratase_activity	trans_feruloyl_CoA_hydratase_activity	cyclohexyl_isocyanide_hydratase_activity	L_serine_hydro_lyase__adding_indole__L_tryptophan_forming__activity	ADP_dependent_NAD_P_H_hydrate_dehydratase_activity	tRNA_threonylcarbamoyladenosine_dehydratase	X6_carboxy_5_6_7_8_tetrahydropterin_synthase_activity	X3R_hydroxyacyl_CoA_dehydratase_activity	very_long_chain_3_hydroxyacyl_CoA_dehydratase_activity	X3_hydroxy_arachidoyl_CoA_dehydratase_activity	X3_hydroxy_behenoyl_CoA_dehydratase_activity	X3_hydroxy_lignoceroyl_CoA_dehydratase_activity	glyoxalase__glycolic_acid_forming__activity	Remaining
0159_AB18_26680_20200909_ST	7052004	9078.41666666667	2417.5	299.5	3152.18333333333	782.4	504.833333333333	566	2579	380.95	1548.08333333333	0.333333333333333	1684.83333333333	4.2	0	2768.66666666667	289.5	1883	2.66666666666667	5037.33333333333	1164.83333333333	0	724.916666666667	5666	388.054761904762	10	628.083333333333	328	3661	1275.5	450.5	6	2383.5	1040	0	0	88.8666666666667	0	0	0	970.136904761905	64	0	1	10	0	0	0	44	67.3333333333333	0	15.5	3.33333333333333	187	0	0	0	515.183333333333	3	0.5	13	0	363	168.5	778.4	0	0	688	0	0	0	1	31.5	1.33333333333333	0	460.333333333333	2007.08333333333	86.8333333333333	0	1.5	0	0	0	242	0	929.25	0	207	0	0	0	0	0	0	6993349.625
0159_AA34_42087_20180523_ST	7037209	5000.97619047619	1042	0	1713.95	3678.65	2538	218.285714285714	4193.16666666667	2519.65	6532.66666666667	0	793.9	1935.96666666667	0	1500.25	886	1998.5	250.5	3075.3	2086	0	2116	4988.91666666667	617.55	809	1.33333333333333	885.833333333333	1913.33333333333	3457	466	1731	3041	2580.5	0	332.5	0	0	0	5	1545.375	2.5	0	0	0	0	1.5	0	0	614	0	0.5	0	641	0	0	0	750.816666666667	0.25	0	0	0	2	0.5	3093.86666666667	0	0	0	0	0	0	0	0	0	0	1856.16666666667	6.16666666666667	1	0	0	0	163.5	0	0	0	440.716666666667	0	337	0	0	0	0	0	0	6964843.41309524
0159_AQ11_10121_20180922_ST	7029025	9860.75	2359.86666666667	239.666666666667	2829.83333333333	1085.28333333333	396.5	25.1428571428571	2551.26666666667	688.383333333333	1948.91666666667	7	1476.7	10.3333333333333	0	2267.33333333333	317	2145.08333333333	139.833333333333	5738.5	1646.66666666667	0	1395.33333333333	5173.47619047619	441.185714285714	6	503.25	179.666666666667	3190.66666666667	560.666666666667	283.5	83	2486.5	742	0	0	82.5583333333333	0	2	0	1102.96428571429	2	0	20	21	0	0	0.5	34.1666666666667	80.1666666666667	0	26.8333333333333	4.83333333333333	109	0	3	0.5	48.2166666666667	0.75	13	35	0	407	6.5	1083.78333333333	3	0	366.483333333333	7	0	0	5	23.3333333333333	25	0	217.666666666667	1311.66666666667	64.3333333333333	0	0	0	3.5	0	141	0	1067.8	0	254.5	0	0	0	0	0	0	6971671.63928572
0159_AP39_21055_20180607_ST	7023713	7477.48333333333	1969.75	274.833333333333	2741.58333333333	1003.48333333333	418	2	2149.93333333333	621.833333333333	1574.41666666667	1	1355.83333333333	0	0	2320.66666666667	285.5	1495.11666666667	50.3333333333333	5492.66666666667	1472.83333333333	0	1783.16666666667	5373.66666666667	391.847619047619	0	347.75	362	3111.33333333333	1257	339	107	4447.5	4156	0	0	22.15	0	3	0	979.619047619047	57.5	0	1	30	4	0	0	50.8333333333333	197.333333333333	0	15	9	55	0	0	0	9.58333333333333	0.75	0	12	0	702	4.33333333333333	994.65	0	0	293.616666666667	6	0	0	1	12	10	0	325.833333333333	988.916666666667	25	0	0	0	0	0	261	0	862.383333333333	0.25	305	0	0	0	0	0	0	6965090.71666667
0159_AA34_42239_20181129_ST	7011558	10390.8333333333	2683.5	424.833333333333	3763.76666666667	864.25	948.833333333333	806.5	2726.66666666667	370.533333333333	1818	0.333333333333333	1908.16666666667	1.03333333333333	0.5	2977	344.5	2181.5	8.5	5046	805	0	410	6696.33333333333	341.37380952381	1	811.333333333333	279	4392	1567	553.5	28	1894	513.333333333333	0	0	0	0	0	0	853.434523809525	2.5	0	0	2.5	0	0	0.75	41.8333333333333	129.833333333333	0	65.5	3	225.5	0	0	0	700.266666666667	3.25	1	1	0	511	255	862.916666666667	0	0	949.683333333333	0	0	0	0	171	20	0	482.166666666667	2451.75	218.166666666667	0	0	0	0	0	283	0	890.383333333333	0	189	0	0	0	0	0	0	6946686.44166667
0159_AQ29_10096_20180613_ST	6980523	11323.3333333333	2189.91666666667	272.333333333333	2964.35	824.6	351	152.5	2452.76666666667	417.616666666667	1791.41666666667	1.66666666666667	1576.25	0.5	0	2403	354.5	1757	123	4995	1497.33333333333	0	703	5338.83333333333	430.969047619048	0	670.75	232.333333333333	3636.92424242424	813.833333333333	393	72	1875.83333333333	1965	0	0	67.6277777777778	0	0	0	1077.42261904762	38.5	0	24	41	4	0	42.5	76.6666666666667	56.1666666666667	0	44	21	190.5	0	0	0	145.95	3.75	2	2	2	792	40.1666666666667	821.933333333333	0	0	479.983333333333	7	0	0	0	45	55	0	511.5	1108.41666666667	79	0	6	0	6	0	182	0	981.583333333333	0	431.833333333333	0	0	0	0	0	0	6921555.93964647
0159_AA34_42329_20190116_ST	6970960	6040	1664	507	2858.86666666667	1019.96666666667	876.5	1240.5	2385.33333333333	361.733333333333	2617	0.333333333333333	2075	10.0666666666667	0	2774.5	370.5	1558	34.8333333333333	4556.5	1099	0	338	7376.08333333333	320.188095238095	12.5	61.6666666666667	484.166666666667	3157.16666666667	287.666666666667	1116	48	1492.5	2715	0	1	18.05	0	0	0	800.470238095238	35	0	73	2	0	0	0.5	14	69.8333333333333	0	46.6666666666667	0.333333333333333	3.5	0	0	0	1030.51666666667	0	6.5	0	0	1695	353.5	1017.63333333333	3	0	180.833333333333	5	0	0	0	1225	11.3333333333333	0	381.833333333333	1720.16666666667	161	0	4	0	4.5	0	91	0	986.35	1	309.5	0	0	0	0	0	0	6911249.40833334
0159_AP39_21367_20180508_ST_E21	6922516	10909.5	1892.2	103.666666666667	1952.61666666667	875.816666666667	317.5	49	1660.9	476.166666666667	1565.08333333333	9.66666666666667	1076.16666666667	0	0.5	2402.16666666667	443.25	1480.53333333333	353.666666666667	5051.33333333333	1692.66666666667	0	1128.16666666667	4002.66666666667	342.828571428571	10	177.416666666667	232.666666666667	3445.92424242424	439.666666666667	449.333333333333	13	1939.83333333333	2320	0	0	76.1333333333333	0	0	0	857.071428571428	48.5	0	12	17	3	0	0	49.3333333333333	130.5	0	20.25	6.33333333333333	107.5	5	9	0.333333333333333	40.8666666666667	1.5	28.5	38	0	602	15	875.483333333333	0	0	165.383333333333	4	0	0	3	10	22	0	317.666666666667	810.75	25.5	1	4	0	0	0	59	0	860.783333333333	0	436	0	0.25	0.25	0.25	0.25	0	6870038.70909091
0159_AB10_101629_20180823_ST	6922352	7949.66666666667	2215.75	396.666666666667	2669.58333333333	865.45	553	109	2613.8	911.616666666667	1656.75	1	1469.01666666667	4.86666666666667	0	2390.33333333333	236.5	2189.5	46.9166666666667	5854	1779.33333333333	1	2542.25	6586.25	496.517399267399	6.5	482.416666666667	355.833333333333	3062.83333333333	892.833333333333	311.5	34	3090	1036	0	0	98.6666666666667	0	0.5	0	1241.2934981685	44.5	0	15	17	17	0	0.375	47.8333333333333	78.3333333333333	0	18.5	15.3333333333333	114	0	0	0	109.016666666667	0.5	4.5	4	0	686	35.5	865.116666666667	0	0	364.066666666667	3	0	0	1	13.5	34.5	0	189.166666666667	1169.75	35.1666666666667	0	0	0	8	0	269	0	858.983333333333	0	456	0	0	0	0	0	0	6862726.21410256
0159_AP39_21219_20180306_ST_E21	6920416	9774.41666666667	2009.76666666667	291.333333333333	2642.6	876.233333333333	375.333333333333	426	2555.33333333333	422.9	1486.91666666667	9	1474.86666666667	0	0	2609	253.5	1738.3125	98.1666666666667	4270	855.5	0	577	5158.83333333333	352.783333333333	1	461.25	296.166666666667	4319	937.166666666667	207	138.5	2227.83333333333	1680.66666666667	0	0	143.458333333333	0	1	0	882.958333333333	68	0	7	27	0	0	31	77.3333333333333	122.166666666667	0	26	2.33333333333333	141	1	3	0	282.5	3.25	0	6	0	376	146.895833333333	873.233333333333	0	0	508.55	2	0	0	1	5.5	31.5	0	308.333333333333	1650	143.333333333333	0	0	0	0	0	120	0	1053.11666666667	0	224	0	0	0	0	0	0	6864621.15833334
0159_AA34_42389_20190404_ST	6910603	3092.66666666667	1207	28.5	2208.51666666667	1089.95	521.5	0	1841.53333333333	723.283333333333	1813.16666666667	13	653.866666666667	123.466666666667	0	1326	196	1026.66666666667	142.75	4305.16666666667	1516.33333333333	0	1310	7168	237.585714285714	226.5	157.5	374.5	1770	1354.5	625	361	3617	3061.66666666667	0	59	0	0	0	0	593.964285714285	201.5	0	0	0	0	0	42.875	5.66666666666667	496	0	121.833333333333	0	45.5	0	0	0	23.1166666666667	0.25	184.5	0	37	590	0.5	1074.95	0	0	181.366666666667	3	0	0	0	0	173.666666666667	0	927	307.5	377.333333333333	0	0	0	0	0	5	0	660.016666666667	0	585	0	0	0	0	0	0	6861813.84166667
0159_AA34_42249_20181203_ST	6889824	10143.9166666667	1505.95	69.8333333333333	2478.33333333333	936.1	349	32	1800.6	592.5	1544.45	0.333333333333333	1101.16666666667	0	0	1932	395	1262.33333333333	89.9166666666667	4682.5	1585.66666666667	0	1128.5	5343.66666666667	316.517399267399	1	294.583333333333	250.666666666667	2839.09090909091	456.166666666667	223.333333333333	29	2741	2632	0	0	31.65	0	0	0	791.293498168498	87.5	0	19	10	0	0	0	29.6666666666667	98.5	0	11.5	25	88.5	0	0	0	28.7333333333333	2	5	5	0	1235	20.8333333333333	932.1	0	0	228.816666666667	3	0	0	0	13	17	0	357	796.666666666667	33	1	3	0	0	0	25	0	646.166666666667	0	451	0	0	0	0	0	0	6837070.94819347
0159_AQ11_10127_20181014_ST	6878614	5741.66666666667	1993.28333333333	149.5	2866.38333333333	1296.01666666667	382.5	1.5	2253.16666666667	940.7	1584.08333333333	2	1284.83333333333	20	4.5	2187.16666666667	287.333333333333	2163.25	35.9166666666667	6237.83333333333	2173	0	1282.83333333333	7279	554.085714285714	0	217.083333333333	177	3320	444	235	92.5	1907.33333333333	1977	0	0	19	0	0	0	1386.21428571428	10.5	0	4	4	3	0	0	33.6666666666667	420.5	0	2.75	2	40.5	0	0	0	211.133333333333	0.25	1	18	1	557	10	1293.36666666667	0	0	186.816666666667	1	0	0	1	15	36.5	0	197.166666666667	469.416666666667	45	0	2	0	0	0	66	0	1064.31666666667	0	483.666666666667	0	0	0	0	0	0	6822937.76666667
0159_AZ03_32043_20181121_ST	6874046	5459.16666666667	1459.66666666667	40	2670.66666666667	1063.41666666667	425.5	42.1428571428571	1997.36666666667	764.983333333333	1693.33333333333	5	1175.13333333333	11.5	0	2132.33333333333	352	1323.16666666667	40.5	5800	1890.16666666667	0	1128.25	4541.25	392.3	14.5	473.666666666667	256.333333333333	2829.66666666667	858.833333333333	321.5	48.5	3872.83333333333	3248	0	0	53.6	1	0	0	980.75	116.5	0	2	30	0	0	2	49.3333333333333	311.333333333333	0	46.6666666666667	10.8333333333333	96	0	0	0.5	47.35	1.25	16.5	87	9	802	15.8333333333333	1057.08333333333	1	0	279	3	0	0	2	66	30.3333333333333	0	421.5	534.333333333333	278.666666666667	0	4	0	23	0	24	0	750.283333333333	0	516	0	0	0	0	0	0	6821044.67380952
0159_AS41_40073_20190706_ST	6870525	5254.93333333333	1774.2	97	2197.18333333333	1431.45	750.833333333333	282.285714285714	2677.66666666667	1177.88333333333	2433.91666666667	7.33333333333333	1006.925	459.233333333333	0	1730.66666666667	590.333333333333	1636.16666666667	493.75	4451.53333333333	1496.66666666667	0	1137	4686.58333333333	344.685714285714	415	650.583333333333	510.166666666667	2735.03333333333	1880.66666666667	953.25	802.5	2618	2149	0	129	15.75	1	0	0	861.714285714285	170.5	0	4	42	10	0	35.125	38.5	561.166666666667	0	284.666666666667	93	207	0	0	0.166666666666667	74.1	5.75	307.25	60	0	728	26.3333333333333	1408.95	0	0	206.25	12	0	0	3	5	618.666666666667	0	701	598.583333333333	1179.16666666667	0	0	0	28	0	82	0	775.766666666667	0	328.333333333333	0	0	0	0	0	0	6812090.83095238
0159_AB18_100826_20190405_ST	6840235	12543.6666666667	1762.43333333333	177.166666666667	2549.18333333333	824.083333333333	219	16.5	1843.53333333333	588.8	1792.83333333333	7.66666666666667	1530.16666666667	0.333333333333333	0	2852.33333333333	555.5	1745.33333333333	194.833333333333	5372.5	1476.16666666667	0	362.833333333333	4195.33333333333	394.37380952381	16	558.5	252.833333333333	3480.83333333333	765.333333333333	440.833333333333	49	2086.5	2190.66666666667	0	0	478.252777777778	2	0	0	985.934523809525	14	0	70	55	1	0	0	141	115.166666666667	0	69.0833333333333	10.5	213	2	1	0	35.0166666666667	1.75	8	37	1	1295	11.5	822.75	0	0	514.483333333333	9.5	0	0	1	3	51	0	691.833333333333	861.916666666667	240	0	1	0	0	0	86	0	937.716666666667	0	257.833333333333	0	0	0	0	0	0	6781364.68888889
0159_AK37_71053_20190325_ST	6829810	8544.75	2000	310.5	1994.15	925.5	282.5	0	2030	1268.55	1635.08333333333	5	1097.66666666667	0.866666666666667	0	2329.5	333.5	1554	67.1666666666667	4367.5	1769.33333333333	0	1532.33333333333	5933.66666666667	494.285714285714	3	374.75	231.833333333333	3192.25757575758	795.833333333333	997.5	37.5	2257.5	3631	0	0	150.45	3	0	0	1235.71428571428	11.5	0	36	17	2	0	0	56.5	306.833333333333	0	22.5	5	136	0	1	0	13	0.75	3	3	0	516	48.5	921.75	0	0	315.4	24.5	0	0	0	2	8	0	175.666666666667	951.25	85.8333333333333	1	10	0	0	0	218	0	1042.35	0	204.833333333333	0	0	0	0	0	0	6773284.64242424
0159_AB18_26688_20201108_ST	6824416	11598.25	1696.55	258.333333333333	2168.38333333333	818.166666666667	265	51.5	1632.26666666667	389.016666666667	1659.58333333333	22	1193.05	25.5	0	2242.33333333333	400	1604.63333333333	320.333333333333	4546.36666666667	1044	0	747.25	3682.83333333333	260.835714285714	29.5	317.916666666667	172.166666666667	3092	642.666666666667	457.583333333333	92.5	1768.33333333333	2019	0	5	61.15	0	0	0	652.089285714285	58	0	42	48	1	1	0	28.5	100.333333333333	0	81.25	12.5	213.5	0	5	0	10.5333333333333	3	41.5	33	0	819.5	11.5	813.833333333333	0	0	322.55	2.5	0	0	0	1	56	0	331.833333333333	1440	145.166666666667	0	1	0	0	0	92	0	958.95	0	307.5	0	0	0	0	0	0	6772497.45833333
0159_AY44_33315_20200121_ST	6819605	4207.66666666667	1362	39.5	2429.98333333333	1153.56666666667	537.166666666667	7	2411.06666666667	804.683333333333	1940.78333333333	7.66666666666667	1075.28333333333	88.2333333333333	0	2028.16666666667	239	1360	126.083333333333	5364.08333333333	1687.83333333333	0	1598.91666666667	7941.83333333333	416.002380952381	2	310.916666666667	411.5	2584.7	952.333333333333	682.75	175	3624.5	2534	0	0	41.35	2	0	0	1041.00595238095	183.5	0	1	12	15	0	18.5	26	257.833333333333	0	36.8333333333333	3.5	96.5	1	2	0	36.1833333333333	10.5	147.75	6	10	1503.5	9	1137.83333333333	0	0	282.833333333333	7	0	0	0	2.5	172.166666666667	0	439	351.416666666667	367.333333333333	5	6	0	120	0	26	0	719.3	0	388	0	0	0	0	0	0	6764015.44166667
0159_AP39_21174_20171212_ST	6812823	7294.58333333333	1320.61666666667	149.166666666667	2528.01666666667	886.766666666667	367.5	5	1802.96666666667	857.066666666667	1711.25	0	1203.93333333333	1.36666666666667	0	2414	211	1297.83333333333	18.5833333333333	5368.66666666667	1432.66666666667	0	1777.16666666667	4759.41666666667	418.183333333333	6	480.916666666667	620.833333333333	3519.66666666667	1131.33333333333	587.5	26	3870.5	2862	0	0	13.5428571428571	0	0	0	1045.45833333333	307.5	0	2	2	1	0	0.625	57.6666666666667	183	0	18.5	32	267	0	2	0	3.36666666666667	0.5	1.5	4	32	658	14.3333333333333	886.433333333333	0.5	0	423.9	0	0	0	1	133.5	29.3333333333333	0	113.5	906.5	25.5	0	0	0	0	0	102	0	659.166666666667	0	430	0	0	0	0	0	0	6757535.17380952
0159_AB18_26332_20190211_ST	6800185	9756.16666666667	1965.73333333333	250.833333333333	2668.73333333333	617.083333333333	258.833333333333	4	2065.8	779.333333333333	1471.33333333333	1.66666666666667	1294	0	0	2394	326.5	1488.08333333333	69.3333333333333	4437.33333333333	1313.33333333333	0	1264.16666666667	5123.08333333333	391.026923076923	1	658.666666666667	269.666666666667	3167.66666666667	972.666666666667	575.5	54	2241.5	1651	0	0	57.925	0	0	0	977.567307692308	37	0	20	25	12	0	0	43	41.3333333333333	0	64	96	254.5	0	0	0	4.45	5.5	1	18	0	1240	3.5	615.75	0	0	577.4	2	0	0	2	4.5	23	0	375.333333333333	1258.25	43	0	1	0	0	0	174	0	778.733333333333	0	394.5	0	0	0	0	0	0	6745502.71410256
0159_AA34_42443_20190710_ST	6788169	12800.6666666667	3111.25	963.166666666667	3135.13333333333	744.133333333333	114	15.6428571428571	3365.6	258.75	1988.66666666667	3.75	1818.53333333333	7.06666666666667	0	2721.16666666667	477	1850.5	38.5833333333333	4819.16666666667	864.833333333333	0	191	3757.33333333333	398.72619047619	21.5	741.666666666667	731.833333333333	4125.33333333333	2202.33333333333	519.75	139.5	2669	112	0	0	104.35	1	0	0	996.815476190475	13	0	10	16	0	3	1.5	45	66.8333333333333	0	109	48.25	251.5	0	0	0	21.0833333333333	0.75	14.5	9	1	693	40	740.633333333333	0	0	789.716666666667	10	0	0	0	3	122.666666666667	0	283.166666666667	2215.25	135	0	1	0	23	0	687.5	0	1011.1	0	158.5	0	0	0	0	0	0	6724835.29880952
0159_AA34_42377_20190401_ST	6779642	6492.66666666667	1598.91666666667	120.833333333333	2894.36666666667	798.533333333333	291.5	88	2107.63333333333	603.483333333333	1912	1	1296.36666666667	0.333333333333333	0	1968.66666666667	206	1221.5	60	4615.66666666667	1549.33333333333	0	945.5	5754.83333333333	362.485714285714	2	191.666666666667	230.833333333333	2907.5	1282.33333333333	664	239	3082.5	3430	0	0	92.1	0	0	0	906.214285714285	44.5	0	4	10	0	0	75.25	109.833333333333	156.166666666667	0	9	1.5	73.5	0	0	0	66.5333333333333	3.75	15	5	16	605	52.5	796.2	0	0	431.35	92	0	0	0	7.5	16.25	0	609	636.666666666667	125	0	0	0	15	0	92	0	634.65	0	534.5	0	0	0	0	0	0	6726486.58333333
0159_AA34_42106_20180813_ST	6778841	14085	2052.39285714286	287	3404.76666666667	948.95	167	0	2978.1	291.433333333333	1751.58333333333	0.333333333333333	1707.66666666667	0.333333333333333	0	2512.83333333333	1061.5	1656.83333333333	67	5737.5	1561.33333333333	0	845.333333333333	5195.08333333333	292.257142857143	14	1176.08333333333	138.833333333333	3335.5	766.833333333333	287.5	38.5	2445	116	0	1	80.15	1	0	0	730.642857142857	5.5	0	5	32	1	0	0.625	47.1666666666667	25.5	0	31	15.5	120.5	0	0	0	9.28333333333333	1.25	0.5	16	2	1537	23.5	948.95	0	0	707.85	6	0	0	0	0	13.3333333333333	0	92.5	2013.41666666667	48.5	0	0	0	1	0	68	0	912.766666666667	0	312	0	0	0	0	0	0	6716108.08214286
0159_AB18_26446_20190227_ST	6744658	5862.33333333333	1143	29.5	2198.68333333333	664.45	331.5	2.14285714285714	2123.73333333333	582.55	1501.16666666667	6	832.7	5.73333333333333	0	1602.66666666667	163.5	1040.33333333333	27.5	4686.5	1591.83333333333	0	750.5	8403.16666666667	252.764285714286	4	220.833333333333	484	2397.66666666667	751	1183.33333333333	216	4033	2976	0	1	61.05	0	0	0	631.910714285715	75.5	0	1	3	0	0	0.25	54.3333333333333	244	0	249.5	7	151	0	0	0	6.98333333333333	3.5	74.5	1	3	917	20	661.45	1	0	350.5	23	0	0	7	3.5	59.9166666666667	0	911.166666666667	391.25	309.5	0	0	0	0	0	108	0	770.633333333333	0	385	0	0	0	0	0	0	6692102.46547619
0159_AK37_71000_20180131_ST	6729431	8284.26666666667	1875.08333333333	228.666666666667	2534.03333333333	723.9	404.333333333333	4.5	1923.76666666667	580.7	1269.5	0.333333333333333	1076.16666666667	0	0	2346.22222222222	207	1302.5	17	4469.33333333333	1420.83333333333	0	1376.33333333333	5081.08333333333	381.611904761905	0	566.166666666667	473	2971.92424242424	1534.5	332.5	225	3871.5	2556	0	0	24.8	0	0	0	954.029761904762	5	0	0	7	1	0	12.5217391304348	12.6666666666667	191.333333333333	0	87	6	92	0	0	0	6.88333333333333	1.75	1	2	0	875	5	721.566666666667	0	0	592.316666666667	33	0	0	0	0	35	0	407	1005.08333333333	96.5	0	2	0	0.333333333333333	0	167	0	741.9	0	437.333333333333	0	0	0	0	0	0.0434782608695652	6674869.17998463
0159_AP39_21363_20180308_ST_E21	6703188	8083.23333333333	1909.33333333333	137.5	2589.86666666667	950.483333333333	699.666666666667	71	2690.6	542.8	1655	0	1351.05	4.53333333333333	0	1935.83333333333	375.5	2032.41666666667	72.0833333333333	6088.5	2207.66666666667	0	1465.08333333333	5349	436.885714285714	2	442.666666666667	223	3273	487.5	326.833333333333	51.5	2937	1308.33333333333	0	0	95.7	0	0	0	1092.21428571429	72.5	0	7	14	1	1	2.625	32.6666666666667	106.666666666667	0	100.333333333333	0	81	2	1	0	55.3666666666667	1.75	10	48	0	378	18	948.816666666667	0	0	344.016666666667	0.333333333333333	0	0	0	24	49	0	432.5	700.25	143	0	2	0	5	0	73	0	891.866666666667	0	913.5	0	0	0	0	0	0	6646840.025
0159_AC15_76009_20201211_ST	6687539	7063.41666666667	1701.25	361.833333333333	2671.45	649.45	301	30	2030.86666666667	663.433333333333	1587.91666666667	9.66666666666667	1148.91666666667	1	0	1990.33333333333	253.5	1391.83333333333	75.1666666666667	4102.5	1434.5	0	1114	4785.41666666667	366.547619047619	0	468.916666666667	452.333333333333	3045.16666666667	1191.33333333333	503.5	63.5	3038.5	2854	0	0	100.916666666667	0	0	0	916.369047619047	25.5	0	10	27	4	0	0	91.3333333333333	173.5	0	69.5	7	199.5	0	0	0	33.6	0	0.5	9	10	633	44.3333333333333	648.783333333333	0	0	399.833333333333	15	0	0	0	5.5	33.25	0	307	853.75	134	2	5	0	0	0	265	0	664.983333333333	0	392.5	0	0	0	0	0	0	6636106.1
0159_AB18_26825_20210211_ST	6666811	9846.47619047619	2092.33333333333	298.333333333333	2635.95	978.283333333333	589.333333333333	221.5	2502.4	343.9	1636.83333333333	11.6666666666667	1543.175	51.6666666666667	0	2401.25	381	2247	133.416666666667	4221.93333333333	1061	0	350.583333333333	5247	343.438095238095	44	561.833333333333	179.833333333333	3329.55757575758	739.333333333333	386.583333333333	78	1657.5	1386	0	7.5	78.05	1	0	0	858.595238095238	23	0	12	45	33	0	0	31.6666666666667	107.5	0	81.8333333333333	21	242.5	1	1	0	176.966666666667	2	70	41	2	529	86.5	957.616666666667	0	0	430.983333333333	1	0	0	0	6	59.1666666666667	0	286.333333333333	2341.16666666667	150.333333333333	0	0	0	1	0	150	2	820.6	0	379	0	0	0	0	0	0	6611272.5745671
0159_AY44_33171_20190508_ST	6663101	11086.5	2247.73333333333	438.333333333333	2388.5	794.65	259.333333333333	32	1839.43333333333	282.333333333333	1607.58333333333	22.3333333333333	1342.05	10.1333333333333	0	2281.83333333333	250.5	2084.5	260.25	5065.5	1174.83333333333	0	612.083333333333	4654.91666666667	318.809523809524	2	393.583333333333	253.833333333333	3471.83333333333	501.833333333333	407.5	42	2065.5	1542	0	0	39.6	0	0	0	797.02380952381	13	0	13	20	21	0	3.25	51.8333333333333	75.5	0	20	12.3333333333333	109	1	0	0	28.5333333333333	3.75	64.5	51	0	388	11.1666666666667	791.95	0	0	264.083333333333	18	0	0	5	1	39.9166666666667	0	219.666666666667	1325.91666666667	37	3	3	0	0	0	137	2	934.616666666667	0	372.5	0	0.25	0.25	0.25	0.25	0	6609487.63333333
