sample_id	total	transferase_complex	X1_3_beta_D_glucan_synthase_complex	ubiquitin_ligase_complex	glycosylphosphatidylinositol_N_acetylglucosaminyltransferase__GPI_GnT__complex	palmitoyltransferase_complex	alpha_alpha_trehalose_phosphate_synthase_complex__UDP_forming_	acetolactate_synthase_complex	CAAX_protein_geranylgeranyltransferase_complex	protein_farnesyltransferase_complex	Rab_protein_geranylgeranyltransferase_complex	serine_pyruvate_aminotransferase_complex	oligosaccharyltransferase_complex	aspartate_carbamoyltransferase_complex	riboflavin_synthase_complex	cellulose_synthase_complex	protein_N_acetylglucosaminyltransferase_complex	ubiquitin_conjugating_enzyme_complex	mannosyltransferase_complex	decaprenyl_diphosphate_synthase_complex	Atg12_Atg5_Atg16_complex	methyltransferase_complex	oxoglutarate_dehydrogenase_complex	methionine_adenosyltransferase_complex	transferase_complex__transferring_phosphorus_containing_groups	inositol_phosphoceramide_synthase_complex	SUMO_ligase_complex	glycosylphosphatidylinositol_mannosyltransferase_II_complex	acetyltransferase_complex	dehydrodolichyl_diphosphate_synthase_complex	Bre1_Rad6_ubiquitin_ligase_complex	UBR1_RAD6_ubiquitin_ligase_complex	MUB1_RAD6_UBR2_ubiquitin_ligase_complex	RAD6_UBR2_ubiquitin_ligase_complex	RSP5_BUL_ubiquitin_ligase_complex	glycosylphosphatidylinositol_mannosyltransferase_I_complex	Remaining
0159_AP39_21330_20190102_ST_E21	17843070	0	0.25	3.85833333333333	0	0	0	240	0	0	1	0	0	4347.8	4311	0	65.75	0	0	0	0	254	227.333333333334	0	121113.708333333	0	390	0	0.5	0	0	0	0	0	0	0	17712114.8
0159_AP39_21289_20190125_ST_E21	17461506	0	0	2.5625	0	0.166666666666667	4	249	0	0	0	0	0.666666666666667	3212.2	4486	0	153.666666666666	0	0	0	0	207	33.5625	0	122780.666666666	0	14	0	1.25	0	0	0	0	0	0	0	17330361.2583333
0159_AK37_71052_20190226_ST	17359085	1	0	2.025	0	3.66666666666667	9	329	0	0	0	0	0	3471.4	5196.5	0	0.166666666666666	0	0	0	0	260	341.25	0	112277.708333334	0	166.5	0	3.83333333333333	0	0	0	0	0	0	0	17237022.95
0159_AZ03_32016_20180619_ST	17356229	1	0	3.04166666666667	0	2	1	179	0	0	0	0	0	3336	4414.5	0	8	0	0	0	0	239	15.25	0	114427.125	0	11	0	5.25	0	0	0	0	0	0	0	17233586.8333333
0159_AK37_71024_20181010_ST	17179762	1	0	3.5	0	1.16666666666667	8	453.5	0	0	0	0	0	3421.4	4436	0	207.333333333334	0	0	0	0	435	357.083333333333	0	110854.166666667	0	82	0	11.75	0	0	0	0	0	0	0	17059490.1
0159_AK37_71048_20190125_ST	17169619	1	0	6.66666666666667	0	3.33333333333333	1	963	0	0	0	0	0	4365.2	4266.5	0	114.333333333333	0	0	0	0	154	752.395833333335	0	113153.041666666	0	49	0	9.375	0	0	0	0	0	0	0	17045780.1541667
0159_AP39_21282_20180907_ST_E21	17068619	2	0.75	2.4125	0	0.666666666666667	20	746	0	0	0	0	0	2856.4	3647.5	0	14.5833333333333	0	0	0	0	1562	896.895833333335	0	115726.875	0	17	0	1.5	0	0	0	0	0	0	0	16943124.4166667
0159_AZ03_32057_20190910_ST	16831551	2	0	1.54166666666667	0	3.33333333333333	18	382.5	0	0	0	0	0	4420	3873	0	265.916666666667	0	0	0	0	228	69.4375	1	106632.833333334	0	287.5	0	4.4375	0	0	0	0	0	0	0	16715361.5
0159_AP39_21294_20181026_ST_E21	15994897	0	0	4.54166666666667	0	3.33333333333333	16	215	0	0	0	0	0	2877.8	3482.5	0	4.16666666666667	0	0	0	0	411	72.6666666666665	0	110577.583333334	0	1231	0	1	0	0	0	0	0	0	0	15876000.4083333
0159_AP39_21111_20190126_ST	15468048	0	0	3.83333333333333	0	1.66666666666667	1	152.5	0	0	0	0	0	3758	4374	0	0.166666666666666	0	0	0	0	220	77.75	0	107688.875	0	8	0	9.125	0	0	0	0	0	0	0	15351753.0833333
0159_AP39_21220_20180215_ST_E21	15437595	1	0	4.65	0	0.833333333333333	3	157	0	0	0.5	0	0	3088.4	3597	0	146	0	0	0	0	97	34.25	0	105615.975	0	114	0	1.35	0	0	0	0	0	0	0	15324734.0416667
0159_AZ03_32038_20181018_ST	15424570	0	0	0	0	0	11	96	0	0	0	0	0.166666666666667	3493.2	4178	0	1.08333333333334	0	0	0	0	111	38.125	0	93303.0833333335	0	298	0	0.5625	0	0	0	0	0	0	0	15323039.7791667
0159_AP39_21311_20180613_ST_E21	15275564	0	0	2.3561507936508	0	3.66666666666667	5	157	0	0	0.5	0	0	2812.8	3134	0	123.916666666667	0	0.25	0	0	274	46.4583333333333	0	102157.967857143	0	52.8333333333333	0	1.33333333333333	0	0	0	0	0	0.321428571428572	0	15166791.5962302
0159_AP39_21368_20180504_ST_E21	14879083	0	0.5	4.65	0	0	29.5	204.5	0	2	0	0	0	2306	3252	0	105.25	0	0	0	0	94.5	218.6875	0	99278.2361111111	0	62	0	0.75	0	0	0.166666666666666	0	0	0	0	14773524.2597222
0159_AP39_21371_20180409_ST_E21	14791542	0	0.25	6.6875	0	0.333333333333333	11	173	0	0	0	0	0	3184.2	3160.5	0	16.8333333333333	0	0.25	0	0	181	75.6666666666665	0	95844.2499999999	0	51	0	3.5	0	0	0	0.25	0.25	0	0.166666666666666	14688832.8625
0159_AK37_71066_20190709_ST	14439076	0	0	3.25	0	0.333333333333333	14	784	0	0	0	0	0	3132	3548.5	0	63.5833333333335	0	0	0	0	784	662.666666666665	0	101651.833333333	0	24	0	27	0	0	0	0	0	0	0	14328380.8333333
0159_AV42_66160_20190805_ST	14417839	0	0.25	1	0	0.5	4	78	0	2	0	0	0.0833333333333333	3124.2	3028.5	0	127.333333333333	0	0	0	0	409.5	55.5416666666665	0	95576.5833333335	0	117	0	48.25	0	0	0	0	0	0	0	14315266.2583333
0159_AQ11_10126_20181116_ST	14334084	0	0	0.916666666666667	0	0.333333333333333	12	58	0	0	0	0	0	2901.4	3148	0	5.16666666666665	0	0	0	0	100	8.25	0	94013.375	0	49	0	3	0	0	0	0	0	0	0	14233784.5583333
0159_AQ11_10150_20181221_ST	14250223	1	0	8.01388888888887	0	0.5	2	189.5	0	0	3	0	0.0833333333333333	2722.2	3066	0	39.0833333333333	0	0	0	0	366	60	0.25	108721.880357143	0	3.33333333333333	0	10.65625	0	0	0	0	0	0	0	14135029.499504
0159_AP39_21086_20180503_ST	14100539	0	0	0.166666666666666	0	0	1	78	0	0	0	0	0	2751	2914	0	113.083333333333	0	0	0	0	173	71.4375	0	82486.25	0	9	0	0.5	0	0	0	0	0	0	0	14011941.5625
0159_AZ03_32033_20180922_ST	14086507	0	0	1	0	0.666666666666667	10	486.5	0	0	0	0	0	3465	4474	0	20.75	0	0	0	0	139	1997.79166666666	0	85305.25	0	204	0	10.75	0	0	0	0	0	0	0	13990392.2916667
0159_AV42_66184_20190930_ST	14030786	3	0	1	0	1.66666666666667	13	298	0	0	0	0	0	3778	3594	0	3.58333333333333	0	0	0	0	128	4.75	0	88438.7083333335	0	11	0	0.25	0	0	0	0	0	0	0	13934511.0416667
0159_AP39_21231_20180727_ST_E21	13979772	0	0	1.75	0	1.5	29	217	0	0	0	0	0	2503.2	2866	0	83.5833333333335	0	0	0	0	513	86.4791666666665	0	99949.4940476192	0	237	0	8.5625	0	0	0	0	0	0	0	13873275.4309524
0159_AB10_26288_20181210_ST	13975869	0	0	2.33333333333333	0	2.33333333333333	4	420.5	0	0	0	0	0.166666666666667	3193.8	4324	0	133.833333333334	0	0	0	0	384.5	1204.85416666666	0	90096.875	0	77	0	6.5	0	0	0	0	0	0	0	13876018.3041667
0159_AK37_71057_20190430_ST	13743463	0	0	2.1875	0	0.166666666666667	20	2810	0	0	0	0	0	2623.4	4251	0	77.4166666666665	0	0	0	0	76.3333333333333	977.479166666665	0	85205.8333333331	0	28.5	0	0.0625	0	0	0	0	0	0	0	13647390.6208333
0159_AP39_21056_20180125_ST	13645650	0	0	3.69583333333334	0	0.166666666666667	3	29	0	0	0	0	0.25	2188	3010	0	38.6666666666667	0	0	0	0	89	26.375	0	97405.6964285713	0	59	0	0.25	0	0	0	0	0	0	0	13542796.8994048
0159_AZ03_32051_20190819_ST	13638199	0	0	3.35416666666667	0	0.5	1	570.5	0	0	0	0	0.333333333333333	2746.6	3304	0	65.9166666666665	0	0	0	0	266.25	216.1875	0	89158.2361111111	0	30	0	15	0	0	0	0	0	0	0	13541821.1222222
0159_AY44_33022_20170915_ST	13491486	2	0	0.1875	0	0.333333333333333	8	206	0	0	0	0	0	2777	3479	0	2.66666666666667	0	0	0	0	461	32.5	0	92123.1416666665	0	251	0	1.5	0	0	0	0	0	0	0	13392141.6708333
0159_AP39_21325_20180920_ST_E21	13458241	0	0.5	9.62916666666667	0	0	8	127	0.25	0.5	0	0	0	2355.2	2469	0	52.8333333333335	0	0	0	0	85.5	86.25	0	92340.8833333335	0	88	0	1.95833333333333	0	0	0	0	0	0	0	13360615.4958333
0159_AP39_21216_20180227_ST_E21	13409268	1	0	2.625	0	3	4	188	0	0	0	0	0	2363.6	2926.5	0	3.08333333333333	0	0	0	0	331	43.5	0	92699.5833333331	0	1158.5	0	0.833333333333333	0	0	0	0	0	0	0	13309542.775
0159_AP39_21284_20190102_ST_E21	13368780	0	0	0	0	0	2	21	0	0	0	0	0.166666666666667	2796.2	3641	0	13.4166666666667	0	0	0	0	182.5	16.5	0	99709.2916666667	0	87	0	0	0	0	0	0	0	0	0	13262310.925
0159_AP39_21215_20180801_ST_E21	13363042	2	0.5	1.70833333333333	0	0.833333333333333	1	830.5	0	0	0	0	0	2886	3339	0	84.25	0	0	0	0	144	290.291666666667	0.25	89439.3333333335	0	253	0	0.5	0.5	0	0	0	0	0	0	13265768.3333333
0159_BC12_41015_20171213_ST	13064425	0	0	1.04166666666667	0	0	2	247.5	0	0	0	0	0	3299.2	3569	0	1.41666666666666	0	0	0	0	805	101.5	0	93388.4166666665	0	75	0	2.25	0.25	0	0	0	0	0	0	12962932.425
0159_AP39_21310_20180719_ST_E21	13052885	0.5	0.5	5.11111111111111	0.166666666666667	0.333333333333333	3	107.5	0	0	0	0	0	2490.4	2641	0	103.75	0	0.777777777777777	0	0	377.916666666667	41.9166666666667	0.25	88402.5511904762	0	54.5	0	3.04166666666667	0.25	0	0	0.25	0.25	0	0	12958651.0349206
0159_AP39_21331_20190102_ST_E21	12914761	1	0	0.875	0	2	0	699.5	0	0	0	0	0	2892.8	2448	0	109.666666666667	0	0	0	0	369	325.854166666667	0	81959.2916666667	0	31	0	3.5	0	0	0	0	0	0	0	12825918.5125
0159_AP39_21141_20180213_ST	12851119	6	0	8.74166666666667	0	1	8	299	0	1	6	0	0.333333333333333	3796.6	3529	0	151.5	0.0277777777777777	0	0	0	298	106.8125	2.75	92689.1694444444	0	102	0	14.8390151515151	0.5	0.111111111111111	0.0555555555555555	1.05555555555555	0.0555555555555555	0	0	12750096.4484848
0159_AA34_42476_20191015_ST	12790083	0	0	0.875	0	0	32	307.5	0	0	0	0	0	2540	3438	0	8.33333333333335	0	0	0	0	746	307.4375	0	84196.5833333331	0	250	0	59.5	0	0	0	0	0	0	0	12698196.7708333
0159_AZ03_32023_20180717_ST	12503275	0	0	34.0916666666667	0	1.5	5	192.5	0	3	5	0	1	3269.2	3640.5	0	264.75	0.0277777777777777	0	0	0	343	507.5	0.25	87543.4123015875	0	34.5	0	20.314393939394	0	0.111111111111111	0.0555555555555555	0.555555555555555	0.0555555555555555	0	0	12407408.6760823
0159_AV42_66162_20190810_ST	12476969	0	0	2.5	0	2.33333333333333	19	207	0	0	0	0	0.416666666666667	3102.8	3533.5	0	205.583333333334	0	0	0	0	145	82.4166666666665	0	80430.5833333333	0	1355	0	1.5	0	0	0	0	0	0	0	12387881.3666667
0159_AP39_21278_20180823_ST_E21	12416027	0	0	3.325	0	1	1	60	0	1	0	0	0.333333333333333	2230.4	1845.5	0	56.0833333333335	0	0	0	0	184.5	85.3333333333335	0	338815.696428571	0	57	0	0.75	0	0	0	0	0	0	0	12072685.0785714
0159_AP39_21061_20180816_ST	12406035	1	0	2.05833333333333	0	1.66666666666667	9	51	0	0	0	0	0	2499.4	2786	0	346.75	0	0	0	0	177	11.25	0	86943.0595238095	0	42	0	1	0	0	0	0	0	0	0	12313163.8154762
0159_AP39_21224_20180730_ST_E21	12360301	1	0	1.7625	0	0	36	193.5	0	0	0	0	0	2017	2499.5	0	46.6666666666667	0	0	0	0	52	203.1875	0	80734.4583333335	0	60	0	1	0	0	0	0	0	0	0	12274454.925
0159_AV42_66136_20190805_ST	12318668	0	0	1.11666666666666	0	3	11	10	0	0	0	0	0	2481	2834	0	53.0833333333335	0	0	0	0	53	95.75	0	72717.5833333333	0	15	0	0.25	0	0	0	0	0	0	0	12240393.2166667
0159_AP39_21317_20180801_ST_E21	12246643	0	0	2.075	0	0.833333333333333	6	81	0	0	0	0	0	2548.8	3087	0	98.6666666666665	0	0	0	0	493	67.625	0	82810.2083333331	0	977	0	2.25	0	0	0	0	0	0	0	12156468.5416667
0159_AB18_26455_20190227_ST	12186990	0	0	4.25	0	0.333333333333333	6	143.5	0	0	0	0	0	2433	3063.5	0	328.75	0	0	0	0	105	155.5625	0	82378	0	357	0	3.5	0	0	0	0	0	0	0	12098011.6041667
0159_AP39_21316_20180604_ST_E21	12150255	0	0.25	39.9625	0	0.5	0	274	0	0	0	0	0	1535.2	2014	0	76.1666666666665	0	0	0	0	98	212.0625	0	89081.9583333335	0	24	0	5	0	0	0	0	0	0	0	12056893.9
0159_AB18_26347_20190211_ST	11981344	0	0.25	4.16666666666667	0	0.833333333333333	1	243	0	0	0	0	0	2476	3041	0	33.0833333333333	0	0	0	0	249.5	142.604166666666	0	81595.1011904764	0	823	0.25	7.75	0	0	0	0	0	0	0	11892726.4613095
0159_AP39_21057_20180521_ST	11914729	4.5	0	3.69166666666667	0	0.666666666666667	2	446	0	0	0	0	0	1610.2	2619.5	0	165.333333333334	0	0	0	0	398.25	564.6875	0	87156.2083333332	0	10	0	5	0	0	0	0	0	0	0	11821742.9625
0159_BB02_45014_20191203_ST	11912180	2	0	12.5625	0	0	0	942.5	0	0	0	0	0	3175.4	5374	0	333.333333333333	0	0	0	0	4	4958.75	0	64920.375	0	0	0	0.25	0	0	0	0	0	0	0	11832456.8291667
0159_AB10_26038_20180403_ST	11898552	2	0	12.6666666666667	0	0.333333333333333	14	234	0	0	0	0	0	2679.6	2790.5	0	0.25	0	0	0	0	2632	94.5	0	90104.1249999999	0	13	0	169.75	0	0	0	0	0	0	0	11799805.275
0159_AY44_33160_20190423_ST	11877679	0	0	8.83333333333334	0	2.33333333333333	10	1627	0	0	0	0	0	2742.6	2890	0	31.9166666666667	0	0	0	0	673	428.75	0	79351.4999999999	0	6	0	20.5	0.5	0	0	0	0	0	0	11789886.0666667
0159_AA34_42100_20180523_ST	11859102	0	0	6.56250000000001	0	0	0	188	0	0	0	0	0	2913.2	4124	0	19.3333333333333	0	0	0	0	471	278.0625	0	88984.5297619048	0	219	0	0.1	0	0	0	0	0	0	0	11761898.2119048
0159_AP39_21393_20180418_ST_E21	11847469	0	0.166666666666666	1.16666666666667	0	0	3	140	0	0	0	0	0.25	2433.2	3186	0	73.4166666666665	0	0	0	0	166	16	0	82759.1666666665	0	56	0	1	0.5	0	0	0	0	0	0	11758633.1333333
0159_AZ03_32027_20180806_ST	11834480	0	0.5	1.79166666666667	0	0.666666666666667	35	46	0	0	0	0.2	0	2805.6	2926	0	89.1666666666665	0	0	0	0	127	121.895833333333	0	75154.8333333333	0	129	0	0.520833333333333	0	0	0	0	0	0	0	11753041.825
0159_AP39_21407_20180911_ST_E21	11743062	25	129.493589743589	1097.30416666667	29.6666666666667	15.0277777777778	291	537	30.8333333333333	87.6666666666667	102.05	0	30.2777777777778	1176	3647.66666666667	0	419.333333333333	8.95833333333334	56.9166666666667	7.5	6.41666666666667	585.555555555556	1919.95833333333	0.75	80524.5176587302	25.5	298.166666666667	7.75	559.546428571429	16.25	10.6666666666667	21.8333333333333	48.0833333333333	30.0833333333333	35.5	10.5	11651269.2270452
0159_AA34_42451_20190905_ST	11706690	0	0	0.975	0.666666666666667	1.33333333333333	15	225	0	0	0	0	0	2192.4	2384	0	0.166666666666666	0	0	0	0	64	277.4375	0	66039.125	0	747	0	2	0	0	0	0	0	0	0	11634740.8958333
0159_AK37_71072_20191003_ST	11703706	0	0.25	6.63333333333333	0	1.33333333333333	8	499	0	0	0	0	0	2399.8	3621	0	115.083333333333	0	0	0	0	169.5	380.9375	0	78307.3611111113	0	6	0	2.64583333333333	0	0	0	0.25	0.25	0.25	0.166666666666666	11618187.5388889
0159_AP39_21384_20180520_ST_E21	11677393	0.5	0.5	2.79166666666667	0	0	2	84	0	0	0	0	0.166666666666667	2058.4	2084.5	0	189.583333333334	0	0	0	0	210	32.75	0	77194.375	0	10.3333333333333	0	1.87083333333333	0	0	0	0.5	0	0.25	0	11595520.4791667
0159_AP39_21052_20180510_ST	11664399	3	0.25	3.375	0	0.333333333333333	1	69	0	0	0	0	0	2234.2	2944	0	84	0	0	0	0	104	22.75	0	87645.5714285715	0	484	0	2.25	1	0	0	0	0	0	0	11570800.2702381
0159_AQ29_10020_20170913_ST	11615295	1	0.5	25.3756944444445	1.66666666666667	1.16666666666667	1	190	0.166666666666666	14.3333333333333	21	0	5	2367	2826	0	35.5	0.497222222222222	0.166666666666666	0	0	306	3.625	1.75	91646.1111111113	0	51	0	29.5539772727273	0.5	0.222222222222222	0.111111111111111	0.111111111111111	0.111111111111111	0	0	11517765.5314394
0159_AP39_21302_20181004_ST_E21	11572410	0	0	3.58333333333333	0	0.5	4	513	0	0	0.5	0	0	2563	2882.5	0	53.6666666666665	0	0	0	0	117	251.166666666666	0	75114.5833333334	0	949	0	1.5	0	0	0	0	0	0	0	11489956
0159_AZ03_32022_20201016_ST	11465951	0	2.16666666666667	11.0763888888889	0	0.5	4	127	0	0	0	0	0	2781.4	2926	0	67.4166666666665	0.166666666666666	0.111111111111111	0	0	138.833333333333	75.0208333333333	0	72393.9511904762	0	10.5	0.25	4.97916666666667	0	0	0.166666666666666	0	0	0	0	11387407.4613095
0159_AB18_26640_20200517_ST	11462198	0	0	0	0	0.333333333333333	92	832	0	0	0	0	0	2573.2	2710.5	0	308.916666666667	0	0	0	0	152	291.1875	0	69675	0	12	0	0.75	0	0	0	0	0	0	0	11385550.1125
0159_AP39_21333_20181113_ST_E21	11333137	0	0	1	0	0	0	164	0	0	0	0	0	2392.2	3121.5	0	111.583333333333	0	0	0	0	281	246.1875	0	79617.1666666665	0	202.333333333333	0	1	0	0	0	0	0	0	0	11246999.0291667
0159_AB18_26692_20200820_ST	11318806	0	0	0.075	0	0.333333333333333	0	607	0	0	0	0	0	3027.6	4283	0	3.25	0	0	0	0	117	3223.79166666667	0	62789.4583333333	0	0	0	0.75	0	0	0	0	0	0	0	11244753.7416667
0159_AP39_21246_20181017_ST_E21	11184043	0	0	0.5	0	0.333333333333333	1	237	0	0	0	0	0	2240	3130	0	57.8333333333335	0	0	0	0	69	540.604166666665	0	71196.6666666667	0	10	0	0.833333333333332	0	0	0	0	0	0	0	11106559.2291667
0159_AP39_21350_20180306_ST_E21	11179343	0	0	3.6625	0	0.333333333333333	4	97	0	0	0	0	0	2141	2075	0	15.4166666666667	0	0	0	0	83	97.6458333333335	0	64316.9166666666	0	155	0	0.5	0	0	0	0	0	0	0	11110353.525
0159_AZ03_32065_20190126_ST	11160247	1	0	1.25	0	0.333333333333333	8	112	0	0	0	0	0	2159	2493	0	272.583333333333	0	0	0	0	175	77.5	0	78120.0833333333	0	39.5	0	14	0.25	0	0	0	0	0	0	11076773.5
0159_AP39_21321_20180731_ST_E21	11052140	1	0	1.3875	0	0	19	191	0	0	0	0	0	2220.6	2243.5	0	13.5	0	0	0	0	1535	349.916666666667	0	66742.4583333333	0	12	0	1	0	0	0	0	0	0	0	10978809.6375
0159_AP39_21072_20180914_ST	11011844	0	0	1.31666666666667	0	0.333333333333333	13	33	0	0	0	0	0	1988.4	2387.5	0	540.416666666665	0	0	0	0	492	13.7916666666667	0	75053.7083333333	0	7.5	0	0	0	0	0	0	0	0	0	10931313.0333333
0159_AK37_71065_20190705_ST	10997727	0	0.5	0.45	0	0.666666666666667	0	22	0	0	0	0	0	2279	4160	0	53.1666666666665	0	0	0	0	420	19.1875	0	84988	0	1022	0	8	0	0	0	0	0	0	0	10904754.0291667
0159_AA34_42468_20190913_ST	10701311	0	0	3.33333333333333	0	2.5	1	19	0	0	0	0	0.583333333333333	2301.6	3235	0	47.6666666666667	0	0	0	0	826.166666666667	14.4166666666667	0	78585.6666666667	0	108	0	0.6875	0	0	0	0	0	0	0	10616165.3791667
0159_AZ03_32056_20190914_ST	10681784	0	0	14.075	0.166666666666667	0.333333333333333	0	1543	0	1	0	0	0	1854.4	3888.5	0	2.66666666666667	0	0	0	0	262	1898.25	0	77553.9166666667	0	74	0	11.75	0	0	0	0	0	0	0	10594679.9416667
0159_AQ11_10135_20190122_ST	10679061	0	0	3	0	3.16666666666667	1	136	0	0	0	0	0.25	2246	2325	0	269.166666666667	0	0	0	0	341.5	7.66666666666665	0	82112.6666666668	0	3	0	0.5	0	0	0	0	0	0	0	10591612.0833333
0159_AZ03_32068_20190211_ST	10659697	4	0	13.5041666666667	0	0.333333333333333	9	47	0	0	0	0	0	2653	2439	0	500.916666666665	0	0	0	0	365.25	33.5	0	71475.5833333333	0	77	0	15.5833333333333	0	0	0	0	0	0	0	10582063.3291667
0159_AB18_26457_20190318_ST	10527869	0	0	2.94166666666667	0	0	0	157	0	0	0	0	0	2570.4	3162.5	0	29.8333333333333	0	0	0	0	122.5	682.395833333335	0	72506.0833333333	0	93	0	0.5	0	0	0	0	0	0	0	10448541.8458333
0159_AP39_21262_20120515_ST_E21	10388713	0	0.75	3.06527777777778	0.333333333333333	0.166666666666667	2	508	0.5	0	0	0	0	2100.4	2560.5	0	371.5	0.0277777777777777	0.625	0.5	0	360	220.458333333333	0	69491.0958333334	0	70	0	3.10416666666667	0	0.111111111111111	0.0555555555555555	1.05555555555555	0.0555555555555555	0.25	0	10313018.4458333
0159_AZ03_32099_20200206_ST	10368394	0	0.25	12.0833333333333	0.333333333333333	0.5	12	140	0	3	8	0	1.83333333333333	2359.4	3729	0	153.75	0.138888888888889	0	0	0	145.75	135.5625	0	68085.4412698412	0	61.5	0	25.4763257575758	0	0.555555555555556	0.277777777777778	0.77777777777778	0.277777777777778	0	0	10293518.0921266
0159_AP39_21382_20180515_ST_E21	10235893	0.5	0	2.18055555555556	0	0	3	54	0	0	0	0	0	1688	2319	0	366.916666666667	0	0.25	0	0	131	70.75	0	71329.0652777778	0	65	0	1.75	0	0	0	0	0	0	0	10159861.5875
0159_AQ29_10040_20171130_ST	10234405	0	0	18.7479166666667	0	0	4	113	0	8	21	0	3.16666666666667	1771	1922	0	15.9166666666667	0.111111111111111	0	0	0	372.25	11.6875	0	74889.7166666667	0	53.8333333333333	0	39.6013257575758	0	0.444444444444444	0.222222222222222	0.72222222222222	0.222222222222222	0	0	10155159.357702
0159_AB18_26769_20200814_ST	10211347	0	0	1.25	0	0	0	35	0.5	0	0	0	0	2152	2275.5	0	109.666666666667	0	0	0	0	381	24.75	0	69924.5	0.5	1806	0	0.1875	0	0	0	0	0	0	0	10134636.1458333
0159_AP39_21087_20180228_ST	10108130	0	0	0.5	0	0.333333333333333	5	416	0	0	0	0	0	1783.4	3069	0	169.416666666666	0	0	0	0	73	1219.375	0	65372.6875	0	30	0	0	0	0	0	0	0	0	0	10035991.2875
0159_AV42_66143_20190516_ST	10065085	1	0.5	1.06944444444444	0	0.666666666666667	11	92.5	0	0	0	0	0.166666666666667	2372.8	3080.5	0	1.16666666666666	0	0	0	0	85.9166666666667	149.416666666666	0	67991.125	0	165	0	2.25	0	0	0	0	0	0.25	0	9991129.67222222
0159_AY44_33208_20190808_ST	10009952	0	0	1.16666666666667	0	0	4	92	0	0	0	0	0	2004.2	2630.5	0	1.5	0	0.111111111111111	0	0	62	35.6875	0	65755.2916666667	0	1	0	12.25	0	0	0	0	0	0	0	9939352.29305556
0159_AV42_66135_20190524_ST	9973779	0	0	2	0	1	3	502	0	0	0	0	0	2212.6	2838	0	1.66666666666666	0	0	0	0	64	608.5	0	52741.2083333333	0	29	0	1.5	0	0	0	0	0	0	0	9914774.525
0159_AV42_66161_20190722_ST	9865154.99999999	0	0.25	2.375	0	0.333333333333333	6	142	0	0	0	0	0	2602	2831	0	34.0833333333333	0	0	0	0	63	31.5	0	61652.3333333334	0	1273	0	1.5	0	0	0	0	0	0	0	9796515.62499999
0159_BB02_45001_20181029_ST	9855219	0	0	9.96250000000001	0	0	0	6247	0	0	0	0	0	2822.2	4189	0	16.3333333333333	0	0	0	0	3	1660	0	36982	0	0	0	0	0	0	0	0	0	0	0	9803289.50416666
0159_AZ03_32054_20190917_ST	9820545	0	0	1	0	1.5	14	204	0	0	0	0	0.166666666666667	2369.8	2490.5	0	77.9166666666665	0	0	0	0	98	26.0833333333333	0	66908.4166666667	0	8	0	0.75	0	0	0	0	0	0	0	9748344.86666667
0159_AZ03_32029_20180906_ST	9809383	0	0	1.725	0	0	1	64	0	0	0	0	0	2086.2	2297	0	0.833333333333335	0	0	0	0	22	176.916666666666	0	56697.5	0	13	0	1	0	0	0	0	0	0	0	9748021.825
0159_AP39_21225_20170910_ST_E21	9804572	0.333333333333333	0	2.99166666666666	0	0.333333333333333	0	68	0.5	0	0	0	0	1509.2	2002.5	0	614.333333333335	0	0.25	1	0	165	43.7083333333333	0	69060.4761904762	0	43.5	0	1.91666666666667	0	0	0	0	0	0	0	9731057.95714286
0159_AZ03_32049_20190124_ST	9766994	0	0	0.875	0	0	157	723	0	0	0	0	0	2163	2374.5	0	159.333333333334	0	0	0	0	67	117.5	0	54293.9166666666	0	7	0	0	0	0	0	0	0	0	0	9706930.875
0159_AQ29_10061_20180228_ST	9678475.99999999	2	0	2.91666666666667	0	0.666666666666667	5	97.5	0	0	0	0	0.166666666666667	1719	2303	0	6.5	0	0	0	0	206	1.625	0	62093.1833333333	0	34	0	0.75	0	0	0	0	0	0	0	9612003.69166666
0159_AQ29_10051_20180123_ST	9664884	0	0	1.3125	0	0.333333333333333	3	116	0	0	0	0	0	1954	2395.5	0	10	0	0.222222222222222	0	0	628	1.75	0	71505.2083333333	0	58	0	1.5	0	0	0	0	0	0	0	9588209.17361111
0159_AB18_100835_20190130_ST	9595404	0	0	1	0	0.333333333333333	4	43	0	0	0	0	0.0833333333333333	2050	2335	0	138.666666666666	0	0	0	0	166	64.3125	0	62663.75	0	130	0	0.25	0	0	0	0	0	0	0	9527807.60416667
0159_AZ03_32050_20190123_ST	9573201	0	0	3.075	0	0.5	19	235.5	0.5	0	0	0	0	1845	2585.5	0	8	0	0	0	0	263	219.208333333334	0	68688.9166666667	0	15.5	0	1.75	0	0	0	0	0	0	0	9499315.55
0159_AP39_21109_20181018_ST	9565190	0	0	1.20833333333333	0	3.66666666666667	12	140	0	0	0	0	0	2091.4	2263.5	0	8	0	0	0	0	240	322.833333333333	0	63493.5416666666	0	126	0	1.3125	0	0	0	0	0	0	0	9496486.5375
0159_AP39_21277_20180817_ST_E21	9515983	0	0	4.30416666666667	0	0	1	342	0	0	0	0	0	2333.2	1620	0	36.6666666666667	0	0	0	0	95	153.395833333334	0	62897.1	0	8	0	0.375	0	0	0	0	0	0	0	9448491.95833333
0159_AP39_21337_20181107_ST_E21	9510221	0	0	0.941666666666668	0	0.5	0	104	0	0	0	0	0	2526	2708	0	47.25	0	0	0	0	46	2.5625	0	60697.0833333334	0	242	0	0.25	0	0	0	0	0	0	0	9443846.4125
