SampleID	G01.cellular_anatomical_entity	G01.protein_containing_complex	G01.virion_component	G02.catalytic_complex	G02.ribonucleoprotein_complex	G02.membrane_protein_complex	G02.intracellular_protein_containing_complex	G02.protein_DNA_complex	G02.transporter_complex	G02.DNA_repair_complex	G02.type_VI_protein_secretion_system_complex	G02.DNA_packaging_complex	G02.molybdopterin_synthase_complex	G02.fatty_acid_synthase_complex	G02.transcription_regulator_complex	G02.tricarboxylic_acid_cycle_enzyme_complex	G02.type_II_protein_secretion_system_complex	G02.cytochrome_complex	G02.protein_containing_complex	G02.type_III_protein_secretion_system_complex	G02.fatty_acid_beta_oxidation_multienzyme_complex	G02.collagen_trimer	G02.proteasome_core_complex	G02.Arp2_3_protein_complex	G02.myosin_complex	G02.nuclear_protein_containing_complex	G02.type_IV_secretion_system_complex	G02.type_I_protein_secretion_system_complex	G02.Rare	G03.virus_tail__fiber	G03.viral_capsid	G03.virion_component	G03.virus_tail__sheath	G03.virus_tail__baseplate	G03.virus_tail	G03.viral_capsid__decoration	G03.viral_nucleocapsid	G03.viral_membrane	G03.virus_tail__tube	G03.viral_procapsid	G03.viral_tegument	G03.capsomere	G03.virion_membrane	G04.intrinsic_component_of_membrane	G04.cytoplasm	G04.membrane	G04.organelle	G04.periplasmic_space	G04.extracellular_region	G04.cellular_anatomical_entity	G04.cell_projection	G04.cytosol	G04.extracellular_space	G04.cell_division_site	G04.cell_surface	G04.bacterial_type_flagellum_basal_body	G04.nucleoid	G04.host_cellular_component	G04.external_encapsulating_structure	G04.side_of_membrane	G04.bacterial_type_flagellum_hook	G04.intracellular_anatomical_structure	G04.bacterial_type_flagellum_filament_cap	G04.extrinsic_component_of_membrane	G04.bacterial_type_flagellum_basal_body__rod	G04.membrane_enclosed_lumen	G04.microtubule_organizing_center	G04.supramolecular_complex	G04.Rare
0159_AB10_26109_20180907_ST	3.98947196295119	0.990543911640868	-4.98001587459205	-3.86036939080565	-4.84838477309081	-5.04157615975423	-5.1648865996999	-5.83192671739274	-5.99022328998782	-6.17916320658243	-9.65843510548544	-8.29606454634893	-8.20574190805564	-9.45306515325519	-8.49398979711711	-9.52070270490513	-10.1603768765838	-9.00987708113914	-10.0808829862227	-10.6514278446904	-14.2279781138304	-10.4047863221088	-12.2130750932881	-12.0879119503341	-11.1599251786968	-13.4913458213307	-12.003354562306	-13.417047897614	-11.1894258430935	-12.6670511917906	-11.2560642180803	-9.25810612333757	-11.5684389031224	-29.8857919844773	-28.3251480088361	-26.536507059782	-26.3215117587435	-14.9696362847846	-23.2786002361562	-19.7675357148622	-26.340305814426	-18.953943697686	-22.849608795982	2.47062577011317	1.18824107799689	1.40954760780085	-1.1901555130959	-2.11553428315406	-2.08028418914495	-2.1073709725149	-3.53376466311666	-3.34795379958905	-3.88224157176084	-4.55691100455974	-5.12473590025851	-5.80468852545383	-5.03515556792423	-4.59906289735267	-5.53998744952838	-5.62291677166099	-6.54779914889814	-6.94788583451354	-7.18259020822882	-7.53388100165821	-7.30949906009286	-8.07447197522406	-6.67847308271499	-8.02012483792676	-6.37385879002701
0159_AB10_26116_20180922_ST	3.85781575028828	1.04973189305552	-4.9075476433438	-3.61600871914389	-4.61708758437172	-5.12701430850117	-4.98704337033446	-5.65149204876434	-6.00938029360136	-5.89192402706628	-8.51339870950617	-8.28563959219097	-9.70043380800231	-7.76804187034553	-7.68368349629433	-8.87421277398757	-9.2581609148711	-8.12468494126637	-9.90961519313237	-10.7664551106528	-11.3883747819244	-11.781417370034	-11.363682169334	-13.131344086983	-12.3692040349361	-13.6501378803981	-12.5923475862503	-12.937188072542	-11.9174209518039	-9.3215388582497	-11.0247955259015	-10.2378295901239	-12.1399371165208	-29.8857660128106	-15.1356693900748	-26.5364810881153	-26.3214857870767	-23.0837085492287	-23.2785742644895	-19.7675097431954	-26.3402798427592	-18.9539177260192	-22.8495828243153	2.22118339423005	1.07520694074085	1.28915072016347	-1.32555403762176	-2.81263862640946	-2.40045539783283	-1.71056448341346	-2.89041835360546	-3.86321194321041	-3.93640636183336	-4.22233054330109	-4.24370265962439	-5.96092237809814	-5.87154816271417	-5.3305690895215	-5.19578908128817	-4.97033768509497	-6.77785086597183	-7.46348691528178	-7.34676264097364	-7.72830316299656	-7.62720704612519	-8.08954780262535	-7.11542034587965	-7.33532706645917	-4.99021228169628
0159_AB10_26118_20180813_ST	3.81432897421345	0.953110594884117	-4.76743956909757	-3.92220909772221	-4.48343225593627	-4.8084800855659	-4.95348284856947	-5.74008863663786	-5.74814406373714	-5.89386442682348	-9.03187288950975	-7.80714298611526	-8.21566561619258	-8.97507529111661	-9.17622326473871	-8.58230114394202	-9.2285831837558	-9.33372413634325	-10.7224363467562	-9.14157180676617	-27.0336156203251	-10.4181672506296	-9.93365893518102	-11.2962367696836	-11.2356121478672	-12.9813865038534	-12.1970233150218	-9.92833977370342	-10.4874693845282	-10.0638179898931	-9.72365798019266	-9.76755217374988	-10.9462071700915	-29.8857358369722	-28.3250918613309	-26.5364509122768	-26.3214556112383	-23.0836783733903	-23.2785440886511	-19.767479567357	-26.3402496669208	-18.9538875501808	-22.8495526484768	2.30043767501774	1.38080141037408	0.999025200813774	-1.06374649189245	-2.53013375410749	-2.25314948209022	-2.38873858806535	-3.75041766617087	-3.70118341652195	-4.7031657457989	-4.55611020225189	-5.10014914387412	-4.2910906822023	-4.94017645310764	-4.64613168686803	-5.28710505876323	-5.90683463654447	-4.9472939208765	-7.1331547395624	-5.73492622486801	-7.33533316241157	-5.7945917812637	-8.20500957906096	-7.18534049273297	-6.53475292659183	-6.03022035452968
0159_AB10_26129_20181002_ST	3.9789650631172	1.14799880485668	-5.12696386797389	-3.74977161387843	-4.53928142249917	-5.04323212841817	-4.93600220784638	-5.64578446324842	-5.96351492703737	-5.83660691134137	-10.4974233612662	-8.01364404736281	-8.63759737541128	-7.83602275983427	-7.54990106308082	-8.91448134452378	-9.43415043904336	-8.33654193300595	-10.075094447106	-10.6140909478387	-11.3447212216534	-11.226938185997	-10.2722410732621	-12.3743406388345	-11.616654937137	-12.701045913082	-13.3776427476983	-13.5599643044923	-10.4046028788889	-10.9499084828592	-10.5830582108788	-9.81168705609607	-12.0260479156753	-14.7340981167775	-14.7340981167775	-26.5365234253318	-26.3215281242932	-14.9164196735714	-23.278616601706	-19.7675520804119	-26.3403221799757	-18.9539600632357	-22.8496251615318	2.25099876524722	1.23654845183449	1.15919099879783	-1.22060482905323	-2.69370737171807	-1.94146282243027	-1.86954433326232	-3.16069046319271	-3.8284768500336	-3.92586138051735	-4.15356447499139	-4.91222942570247	-6.0691316965073	-5.19395297456922	-5.04016301326646	-5.34923826737634	-5.17436136510834	-6.61247033441227	-8.69451882151924	-7.25993162872955	-7.30674240778199	-7.85259165285451	-8.2467709922517	-7.47968917229402	-8.07464939305703	-5.25307293675683
0159_AB10_26131_20180920_ST	3.93609342244145	1.00184973461789	-4.93794315705934	-3.88886143418471	-4.61332247413172	-4.98326014279858	-5.05396810119232	-5.77100259070917	-5.94672435251911	-6.00906983829264	-11.6467652683646	-8.14605778472279	-8.42419258161507	-8.90951591257012	-8.66220629540873	-9.06137106766064	-9.51875404537367	-8.9919595817812	-10.1304177789965	-10.3449602148016	-11.9721876687992	-10.7084956297717	-11.1031498217756	-9.74964528347871	-11.4460945729024	-13.6898391658736	-14.1316719181526	-14.5371370262608	-10.5668451127086	-11.2215067648401	-10.6767795893984	-9.39030556356074	-11.2565980846514	-29.8857802694889	-28.3251362938476	-26.5364953447936	-26.321500043755	-23.083722805907	-23.2785885211678	-19.7675239998737	-26.3402940994375	-18.9539319826975	-22.8495970809936	2.38397093733528	1.26391814851955	1.26598983792265	-1.07239489514174	-2.27263276074688	-1.99462305061834	-2.28001843893549	-3.27524202723407	-3.44270466879447	-4.1418282190896	-4.55612764622462	-5.03333307219163	-5.27491913630779	-5.00466200946591	-5.41029705554713	-4.96148425327479	-5.53157019902372	-5.72206009899218	-9.46531632398418	-6.21327124164606	-7.51940617492887	-7.11674611774832	-7.84185949037075	-6.36011434202223	-7.82689087467683	-6.58975965187316
0159_AB10_26133_20180725_ST	3.77026134153476	0.86259733339617	-4.63285867493093	-3.87060814087779	-4.66675227514639	-4.79701170108757	-5.06155143418546	-5.86175805588452	-5.79854510204959	-6.07924641903033	-8.61495008463532	-8.29310153301073	-7.94641758952758	-8.69540850630361	-8.5164710474939	-9.26418777257969	-10.0998851865067	-9.19225570844577	-10.1780947130986	-10.3748050073446	-12.8171520427138	-10.1202751422097	-10.5925284911895	-10.737710501034	-11.0535634504525	-13.4049387076159	-12.9994735995078	-12.6630013628866	-11.3476149711897	-13.563239600927	-10.1132520550954	-8.77020767776933	-11.078332951139	-29.8857006323789	-28.3250566567376	-26.5364157076836	-26.321420406645	-23.083643168797	-23.2785088840578	-19.7674443627638	-26.3402144623276	-18.9538523455875	-22.8495174438836	2.38018227470663	1.23919078077694	1.18095200499226	-1.1212199185266	-2.24824546587037	-2.40220078868206	-2.44770556258923	-3.70122805751067	-3.59181849765497	-4.26536520397181	-4.647365845693	-4.96055648744861	-5.21845155198032	-5.18523586267641	-5.73167430034603	-5.73726566048249	-5.88355483163875	-5.78981715580892	-7.51042780589496	-6.64993667159402	-7.38098768569636	-6.94722906894558	-8.2035749864549	-6.57818459215892	-7.50291838387283	-6.43812165866073
0159_AB10_26135_20180925_ST	3.89774042786265	0.95632238429857	-4.85406281216122	-3.97581729051519	-4.59375536809078	-4.98428790576425	-5.03717091094898	-5.83964905576357	-5.87540907977351	-6.04483285263555	-7.10499625827313	-8.20803488676375	-8.37452215009658	-8.39799740651795	-8.85964334302406	-9.48421650027072	-8.66091606057711	-9.2625990395268	-9.48128824049162	-8.9760924697377	-13.7474830596404	-10.3379868751635	-9.93528038949445	-11.6074168961441	-10.9142697155842	-11.6499765105629	-11.8135491016318	-10.2688103658099	-9.41985211452843	-10.803037180864	-10.7542470166946	-9.29066098127306	-11.0579294304928	-29.8857629371239	-28.3251189614826	-26.5364780124285	-26.32148271139	-14.491916634978	-23.2785711888027	-19.7675066675087	-26.3402767670725	-18.9539146503325	-22.8495797486285	2.41942971677836	1.31605588288776	1.11486831090283	-0.994003885118024	-2.37174122039058	-2.10921030430098	-2.54485728669234	-3.05684106280693	-3.40396798789648	-4.46238547925148	-4.5807164301043	-4.91475821261092	-4.01240086793443	-4.68243893690813	-5.31524948847561	-5.3695520270683	-5.63133748314138	-3.73140059498438	-5.59215293569939	-4.26307017566516	-6.68823677801414	-5.59804730778685	-7.68360117064498	-6.07474908130906	-6.62405343358071	-5.32493193511895
0159_AB10_26137_20180827_ST	3.98885827516336	1.0211935510366	-5.01005182619996	-3.94710642102059	-4.647868684702	-4.98603911202277	-5.10092015266264	-5.88300958910324	-5.94288276075936	-6.08402726599818	-7.20922158917027	-8.1003681392434	-8.44891247609828	-9.08004958187402	-9.12536477808606	-9.72380400710439	-9.3677316543258	-9.30901171612108	-10.448777619276	-9.72380400710439	-27.0390897737663	-10.4049749966176	-11.146912341347	-11.5776952574394	-11.0981221771776	-12.8433616307707	-12.3508851456729	-11.7447493421026	-10.7303973970522	-12.8063714468999	-10.4199048699251	-9.65114564910811	-10.8253699780333	-29.885795675016	-28.3251516993748	-26.5365107503207	-26.3215154492821	-23.0837382114342	-14.1926658080197	-19.7675394054009	-26.3403095049647	-18.9539473882247	-22.8496124865207	2.43629332587101	1.30438314689795	1.24259463693179	-1.00262962374945	-2.33791889749459	-2.07766095905873	-2.35803411515524	-3.53625177799233	-3.43649012668321	-4.4337858880559	-4.61834920143731	-5.04277391878727	-4.49996262586993	-5.1099884622067	-5.08972395687596	-5.80429506318638	-5.81127995770833	-5.07581657241363	-7.38928561597201	-5.59752614674396	-7.6807484112637	-6.17667101448742	-9.44265491734207	-6.74050443836705	-6.64869688911393	-6.50100620506114
0159_AB10_26147_20181010_ST	3.57984421804742	0.676068369711631	-4.25591258775905	-3.92095296029308	-4.62349373258751	-4.95489840070396	-5.04772957265469	-5.29587767317953	-5.83251263641081	-6.05080464137717	-11.4204017362449	-8.22776181949836	-8.89818803404406	-9.26497428758712	-8.52419905803792	-8.48733838758394	-9.22708341387572	-9.03696454662174	-10.5693515262391	-9.48964339221017	-13.6716935348514	-10.0812541535507	-10.8000139099674	-10.047352601875	-11.5922519931715	-12.6302396600232	-12.3499376948691	-11.1067441773898	-11.4416791346922	-8.40899846935697	-9.95190353614498	-9.36795564755003	-10.8914511301834	-29.8855384422511	-28.3248944666098	-26.5362535175558	-26.3212582165172	-23.0834809786692	-15.1109588353595	-19.767282172636	-26.3400522721997	-18.9536901554597	-22.8493552537558	2.35068972671451	1.21239493936629	1.24153793939101	-1.14027417356605	-2.26354703495806	-2.05845706126425	-2.35259575497657	-3.24702682612088	-3.47170144064515	-4.11594915122234	-4.51752019418523	-4.66000253781342	-4.53948135451761	-5.10160027267115	-5.49586548342988	-5.57920882927585	-5.6142176905019	-5.13635407080879	-8.09197634702462	-5.95509944347038	-7.63487612261479	-6.07422837435012	-7.9254483704888	-6.53158504189509	-7.26316330131152	-6.50070820768482
0159_AB10_26151_20180725_ST	3.79725196433983	0.894821951445829	-4.69207391578566	-3.83188123497423	-4.68341143289061	-4.99584921161086	-5.00468610170697	-5.58929803135755	-5.97349884376005	-6.00535612249998	-7.91028734315043	-8.19368904523604	-8.55545323163425	-9.01968140742183	-8.59489202648726	-9.31461645817862	-8.90219953123166	-8.93901350435437	-10.3353582013278	-9.63843029792791	-27.0358029724496	-10.1429863086803	-10.3506256734586	-12.4455714016744	-11.0592770405545	-13.1304197794196	-14.5250129433542	-11.4804905056308	-10.1124166906244	-10.794053866965	-9.77422245615005	-9.25036733209372	-10.7496021043942	-29.8857182381097	-28.3250742624684	-26.5364333134144	-26.3214380123758	-23.0836607745278	-23.2785264897886	-19.7674619684945	-26.3402320680583	-18.9538699513183	-22.8495350496144	2.35701754047465	1.24586871465318	1.21335907568023	-1.15433186970289	-2.45342651395889	-2.17563824781692	-2.29382445575624	-3.42523394386421	-3.61182529386658	-4.25609622635042	-4.57773052976129	-5.00871396050869	-4.67211440833571	-5.04236199462693	-5.3858410933124	-5.36462525416213	-5.69652779509328	-5.28340883743366	-6.50215295907991	-6.02893031009279	-7.96255529235352	-6.26482477277375	-8.2588211084967	-6.38436992342353	-7.05830253903885	-6.574126458705
0159_AB10_26152_20180803_ST	3.82910287004134	0.939967395583279	-4.76907026562461	-3.90412113494147	-4.5404715301478	-4.98308122294309	-4.93910389770123	-5.70613021133402	-5.80995206723903	-5.94763930962585	-7.8896003074649	-8.05360088756425	-8.82593570947799	-8.96335471965124	-8.5856558759208	-8.6634425004756	-8.96571822819653	-8.81845348321168	-10.3343434563555	-9.66789803494205	-14.8298227765845	-9.84964668997299	-10.9482589786411	-12.1907654469693	-11.6517689462366	-12.1907654469693	-12.3874757412153	-12.3449161267965	-10.0926988306691	-10.6071045590763	-10.0123974513296	-9.27064257170427	-11.4180347752926	-29.8857384618545	-28.3250944862132	-26.5364535371591	-26.3214582361206	-23.0836809982726	-23.2785467135334	-19.7674821922393	-26.3402522918031	-18.9538901750631	-22.8495552733592	2.34419642171401	1.27550842980996	1.15400093229864	-1.07798188047134	-2.48036931380795	-2.41209615363911	-2.47859813188933	-3.34357673241814	-3.61211999775173	-3.96968195804755	-4.50980201293769	-4.89102011904845	-4.5831793105479	-5.05430680941583	-5.54355580803235	-5.7584623359861	-5.50348714259742	-5.28409207451837	-7.16539028565233	-5.60905455378852	-7.65884833151042	-6.42235233547892	-8.00807372129571	-6.49301326406658	-6.63430869740257	-6.03830003920745
0159_AB10_26154_20181106_ST	3.91808703736714	0.984936160264925	-4.90302319763207	-3.8271724557972	-4.75364256009265	-4.99772694029774	-5.12515946530879	-5.67571546233439	-5.9419956848635	-6.03748323105038	-7.62356479963123	-8.24250626110419	-8.65965673131801	-9.52362164419043	-8.63651070142505	-9.90248300678061	-9.27722123071195	-8.7270766571405	-9.84003497468269	-9.93400076710102	-11.6636878076867	-11.0728194762472	-11.5336346794385	-11.7208462215266	-12.2514744725888	-13.9034719994417	-14.1485944574747	-15.2472067461428	-9.78111760381555	-9.78549116246809	-11.3670942759087	-9.79902316868666	-11.0504246665837	-29.8857730543142	-13.9126255475132	-26.5364881296189	-26.3214928285804	-23.0837155907324	-23.2785813059931	-19.7675167846991	-26.3402868842629	-18.9539247675229	-22.8495898658189	2.37256329376572	1.20118994685746	1.35598094190461	-1.18688739643573	-2.2186045931577	-1.98250187364802	-2.15862483921495	-3.5080837445036	-3.29195971633088	-4.15055552060163	-4.55692074010012	-4.96063138079301	-5.05732641056246	-5.16715279332052	-5.3996317618508	-5.20082421564896	-5.50837388772956	-5.54474153190043	-7.47511812368771	-6.45399333049798	-7.7440300934575	-6.88733145878559	-8.48081544327745	-6.441746356888	-7.5181355087714	-6.33232107986935
0159_AB10_26156_20180815_ST	3.80977666873823	0.920179857981146	-4.72995652671937	-3.80098263468718	-4.75910799792213	-4.89217365819371	-5.10089540360709	-5.72353809827624	-5.71065640284319	-6.05550670394082	-7.91625772811021	-8.40688491017278	-8.40655208896822	-8.7832032441538	-8.33469225854894	-8.4836230262526	-8.63859598858719	-8.57369763565185	-8.96206831040072	-9.87138124091397	-10.2235460293748	-9.79687871361605	-10.7596894611251	-14.2096770069567	-12.2564675554198	-11.290723922943	-10.8318269892915	-15.5218633959229	-10.2006239673007	-9.08787446212937	-10.2232409430984	-10.5314295441127	-11.686875307544	-14.8826287149913	-14.5772470654401	-26.5364430194571	-26.3214477184186	-23.0836704805706	-23.2785361958313	-19.7674716745373	-26.3402417741011	-18.9538796573611	-22.8495447556571	2.3197947624583	1.1229457273547	1.35030448506721	-1.25536431080072	-1.97330615737907	-2.08458047290556	-2.2089732245069	-3.1915931213676	-3.44982792685966	-3.71041883220962	-4.45174298267001	-4.44775031458735	-5.32158406606173	-5.21325092344428	-5.89500628330494	-5.334996584107	-5.25818022703739	-5.78152885816574	-6.82145139679236	-6.49672417594745	-6.44138063997289	-6.77073396114338	-6.89195317339027	-6.53653790100465	-6.66030552850869	-5.86648382267429
0159_AB10_26157_20180911_ST	3.65234027761286	0.861646502683613	-4.51398678029647	-3.83088837681955	-4.50199111170417	-4.70061479144482	-4.89545910757511	-5.67583434424006	-5.56532841662526	-5.93893912353346	-11.0569828349048	-7.99686830242158	-7.86650648455834	-8.21207345108544	-8.9869605151415	-8.24107523794622	-8.35506249417817	-8.98433515264642	-9.14744033002041	-9.60614995264738	-10.1406921030307	-11.0569828349048	-10.7568782424545	-13.3595679278989	-10.9616726551005	-12.1309025109826	-12.9541028197907	-11.6855914943272	-9.41863357897632	-9.20672495533777	-10.5284807953201	-9.08811921292993	-10.779795223601	-29.8856455734414	-12.1660895847209	-26.5363606487461	-26.3213653477075	-13.4188525532163	-23.2784538251203	-19.7673893038262	-26.34015940339	-18.95379728665	-22.8494623849461	2.2120362932844	1.30160734571615	0.969831684783125	-1.12977979118365	-2.22439345790038	-2.22852410263909	-2.47852379594655	-3.66795529588135	-3.3976667249259	-4.33618575138627	-4.53852377841741	-4.10266597208597	-4.75460929556058	-4.9519011918134	-5.49803362941154	-5.36190145508696	-5.80111138734129	-5.43056970394486	-5.14605720625436	-5.88492235194676	-6.53896680649297	-6.70200643373748	-6.98506956033296	-7.41620702349525	-7.56094586914017	-5.81103350984761
0159_AB10_26175_20181010_ST	4.06119800496811	1.09440724433926	-5.15560524930737	-3.8289026858521	-4.82378983568199	-5.04321754136643	-5.15567322495508	-5.76290055594318	-6.04007734920171	-6.12376676890596	-7.55271729455915	-8.5730495179776	-8.8229098981898	-8.48781223223176	-8.44552775882446	-9.24779309215507	-9.84652175592117	-8.58348928354345	-9.87824167849945	-11.5503781851491	-13.6904443486454	-10.0594588729504	-11.3155385940717	-11.8186421717438	-20.4174806218197	-12.8360290204893	-12.9972971680854	-24.5320874121142	-11.2819988649519	-10.2905449436062	-13.0473853088778	-9.89750235549656	-11.7256294688955	-29.8858186821829	-28.3251747065416	-26.5365337574875	-26.321538456449	-23.083761218601	-23.2786269338617	-19.7675624125677	-26.3403325121315	-18.9539703953915	-22.8496354936875	2.42229836785087	1.11794173429978	1.44881167812728	-1.21863473503227	-2.27268236885681	-1.97671239380546	-2.11498143773881	-2.92169052445968	-3.39046287639046	-4.31997890410242	-4.42622723380623	-4.69726452883642	-6.81679870212607	-5.59743491551048	-5.76848272802508	-5.53530759836037	-5.27874543462239	-7.56494255843346	-8.06872589957404	-8.80367020881245	-7.90410391987949	-8.47419100768221	-8.33978280658415	-5.86373429290016	-6.45345706682915	-7.18018508065279
0159_AB10_26199_20181001_ST	3.66782619383777	0.734151653539086	-4.40197784737685	-3.91139338803595	-4.61743204130814	-4.98435533301247	-5.03597318549618	-5.76989449624597	-5.92430772936812	-6.01482534092268	-8.47765019804089	-8.09071316749376	-8.62858544101417	-8.49224899746204	-8.14147377565049	-8.95778084731638	-9.7018397940922	-8.93244909631719	-9.8427761347233	-10.1468073451766	-12.4604422743572	-11.4796130213455	-11.0070086103997	-10.0933186602256	-11.9496166505912	-13.4290014347772	-12.7117567026381	-13.0482289392594	-10.6125708920409	-8.99216063185741	-10.8805469367745	-9.14084382950253	-9.99068946196854	-14.0160411527037	-28.3249721970109	-26.5363312479569	-26.3213359469183	-23.0835587090703	-23.2784244243311	-19.7673599030371	-26.3401300026009	-18.9537678858608	-22.8494329841569	2.3814177457084	1.27995667931471	1.24713866528617	-1.13079528893078	-2.36941113643971	-2.0813022982382	-2.29830128872809	-3.31449298171817	-3.40043162505645	-4.08446387759079	-4.54693732684717	-5.0414548775627	-5.27591770057301	-4.97668838170153	-4.63028197452122	-5.10924729540083	-5.69446007053547	-5.84761403942603	-5.95810157633569	-6.77842153290186	-7.30230372197027	-6.91330154339767	-7.76809481071003	-6.50111146038183	-6.25395121526191	-6.73289364734419
