mouse_id	liver.ENSMUSG00000021492	liver.ENSMUSG00000026621	liver.ENSMUSG00000018677	liver.ENSMUSG00000076435	liver.ENSMUSG00000030313	liver.ENSMUSG00000033306	liver.ENSMUSG00000021676	liver.ENSMUSG00000078578	liver.ENSMUSG00000083563	liver.ENSMUSG00000031482	liver.ENSMUSG00000003746	liver.ENSMUSG00000044749	liver.ENSMUSG00000031010	liver.ENSMUSG00000070704	liver.ENSMUSG00000033684	liver.ENSMUSG00000037095	liver.ENSMUSG00000034158	liver.ENSMUSG00000039196	liver.ENSMUSG00000033898	liver.ENSMUSG00000044533	liver.ENSMUSG00000039197	liver.ENSMUSG00000000326	liver.ENSMUSG00000069805	liver.ENSMUSG00000090150	liver.ENSMUSG00000004207	liver.ENSMUSG00000022766	liver.ENSMUSG00000024085	liver.ENSMUSG00000029695	liver.ENSMUSG00000029716	liver.ENSMUSG00000024892	liver.ENSMUSG00000025347	liver.ENSMUSG00000023224	liver.ENSMUSG00000028980	liver.ENSMUSG00000022821	liver.ENSMUSG00000005373	liver.ENSMUSG00000037942	liver.ENSMUSG00000025261	liver.ENSMUSG00000028179	liver.ENSMUSG00000021091	liver.ENSMUSG00000073988	liver.ENSMUSG00000025393	liver.ENSMUSG00000030122	liver.ENSMUSG00000063856	liver.ENSMUSG00000006373	liver.ENSMUSG00000033308	liver.ENSMUSG00000031980	liver.ENSMUSG00000026664	liver.ENSMUSG00000030382	liver.ENSMUSG00000022877	liver.ENSMUSG00000064345	liver.ENSMUSG00000052974	liver.ENSMUSG00000025130	liver.ENSMUSG00000021876	liver.ENSMUSG00000092746	liver.ENSMUSG00000006522	liver.ENSMUSG00000026365	liver.ENSMUSG00000026874	liver.ENSMUSG00000027249	liver.ENSMUSG00000092702	liver.ENSMUSG00000064367	liver.ENSMUSG00000064341	liver.ENSMUSG00000003053	liver.ENSMUSG00000022875	liver.ENSMUSG00000027597	liver.ENSMUSG00000059481	liver.ENSMUSG00000017344	liver.ENSMUSG00000073418	liver.ENSMUSG00000028307	liver.ENSMUSG00000027513	liver.ENSMUSG00000058207	liver.ENSMUSG00000021922	liver.ENSMUSG00000037798	liver.ENSMUSG00000035540	liver.ENSMUSG00000064373	liver.ENSMUSG00000025991	liver.ENSMUSG00000056035	liver.ENSMUSG00000032554	liver.ENSMUSG00000024164	liver.ENSMUSG00000099021	liver.ENSMUSG00000020609	liver.ENSMUSG00000099250
m05	-7.25320911756061	-7.27692063569391	-7.36914940618363	-7.34142071693167	-7.30113263296218	-7.28723095440481	-7.22117258391938	-7.12336369770294	-6.65648330545172	-7.43644335259149	-7.19602586029634	-7.16361484651861	-7.04598264768887	-7.05273343098877	-7.21117525769954	-7.91077473461136	-7.17470895004636	-7.58919296617351	-6.98904479137695	-7.02361799482633	-7.29131070044368	-6.92265865648036	-7.34788449308238	-6.92996839744997	-6.8975275476344	-6.95107602280894	-7.22151911428757	-7.33926965762027	-6.86073673491722	-6.79323911125135	-6.90267948194709	-6.93208396538773	-6.63127083867294	-6.98455589082089	-6.63223149202948	-6.94645860035709	-6.65586861782497	-7.56121984777679	-7.4828354919695	-6.84123629760659	-6.69593421754489	-6.48625098596793	-6.58666250398728	-6.40346112004172	-6.5777926579788	-6.51430446292311	-6.44922943316251	-6.44699041739365	-6.41260307508417	-5.82175667594114	-6.36368914396305	-6.10311722386496	-6.49170466680359	-5.42409627948442	-6.19059470768928	-5.9649810876197	-6.08883449069619	-5.93608492142314	-5.19380762067943	-5.34319261385732	-5.44575789009515	-5.67527931682399	-5.56959099313003	-5.96291654463819	-5.46116646987607	-5.4380980417994	-5.52743883908606	-5.43699192749489	-6.07266396287959	-4.58397442131629	-5.54509247463024	-5.2874379705789	-4.76146159657356	-4.61681928777486	-4.70446152241285	-4.29289749346993	-3.87102453834913	-3.53352602463146	-2.8953732691614	-3.18793736830742	-2.62109626434971
m50	-7.309414536518	-7.2857876331696	-7.41769138227248	-7.2123612581932	-7.16719668183108	-7.27010523312449	-7.30099034971468	-7.04920998540038	-8.31632490280593	-7.44976055747983	-7.0323402523765	-7.10789153979098	-6.97517809792413	-6.96326838956229	-7.25014868460548	-8.06370371408916	-6.90886669376961	-7.96726806815276	-6.93951781438003	-7.13603722834197	-7.12319255032121	-7.08485589496241	-7.15042827633676	-6.74060631757003	-6.86131574266031	-6.8249753728856	-7.11075212590305	-7.34746260415553	-6.94649717683207	-6.85347485989146	-6.84130925972777	-6.98643189147683	-6.43897759452789	-7.07782856203899	-6.72993816874951	-6.83042838270568	-6.6182464164553	-7.48005288442498	-7.57685834672879	-6.65235927143634	-6.62018296598609	-6.70129950169615	-6.65579708236826	-6.32917166228927	-6.48137490149282	-6.43038891399597	-6.39520412793615	-6.39035071528177	-6.61365009432214	-6.54148083574502	-6.21080224784989	-6.178947233348	-6.40377051474035	-7.3123508893625	-6.16872678637412	-5.93967624399107	-6.07782656515909	-5.91476433231797	-7.19403344324255	-6.31519260846213	-5.90546092982385	-5.6497643735839	-5.54264481827443	-5.84619991840569	-5.58325468759264	-5.49719155107415	-5.68152215779671	-5.219624427598	-5.51378517037368	-4.98139589327254	-5.41939559411716	-5.25982804785419	-4.69319062931851	-4.57746224172592	-4.78266021150353	-4.16752339334123	-3.67370933161137	-3.64957569708889	-4.1512019884662	-3.12600566412619	-3.93184071640298
m51	-7.23792215684408	-7.27277698617299	-7.04923953435996	-6.94372822009477	-7.10871029157587	-6.9986051334096	-6.97925952537858	-7.11447993016469	-7.02918134932197	-6.80298028304059	-7.13817223585486	-7.12272210626631	-6.92718388649989	-7.26994345417089	-6.42541163490387	-5.68920877987256	-7.1420013972211	-6.05382271261955	-7.090475660266	-6.94171803955335	-6.84679393707774	-6.64211583797886	-6.62349603988911	-6.89553004865398	-6.95006882707776	-7.04634413940573	-6.72181250493148	-6.43477804570683	-6.60384271141621	-6.41834321075638	-6.83116383034413	-6.42412882345051	-6.39356470631198	-6.82520120530101	-7.09978655154533	-6.30476899367723	-6.5998935607304	-6.48512248748008	-5.34209332255858	-6.35172108286546	-6.39036327940418	-6.52551280399852	-6.31264399680339	-6.37823923346583	-6.44547296820057	-6.3709835190865	-6.2269234734283	-6.34471683319282	-6.02614703139526	-6.23538593455882	-6.17716438399793	-5.64330001187487	-5.62621069477959	-6.15213515824559	-5.30755204654257	-5.43956676766135	-5.54930969150528	-5.82635423398022	-5.98814793668628	-5.87039607118622	-5.6088861196025	-5.59545135541655	-5.21663817796111	-5.4911253113916	-5.24847553292694	-5.21294596444507	-5.01913035635548	-5.1109218115768	-5.02109945470038	-5.10767674458984	-4.39819264889348	-4.3592695240026	-4.6543857447295	-4.33615933176722	-4.1621752821826	-4.34652157108681	-3.61272967007256	-2.92570736821017	-3.4373567019755	-3.06298930764912	-3.16879282034363
m52	-7.14904801524784	-7.10895464729879	-6.99208633790652	-7.01799320474072	-7.07225328044836	-6.95936744362703	-7.20127385759456	-7.18373276720648	-7.51713083180056	-6.77554530521941	-7.09988969972841	-7.14821689817872	-7.00928983253646	-7.34944139173918	-6.27954887729539	-5.51438833336467	-7.17380715121156	-5.69604783374247	-7.09127810913022	-6.87916560107132	-6.88861076185357	-6.75987307395252	-6.72531994193872	-7.0355144548026	-6.94896707618803	-6.93155772960894	-6.57444806848033	-6.50580786077893	-6.41202041391793	-6.49088674248284	-6.69995451085722	-6.2459645961505	-6.40306836209396	-6.74967096752742	-6.69688149794829	-6.38679710767329	-6.63662705707194	-6.34388999463493	-5.31974127147804	-6.5987042188804	-6.54248136502818	-6.46286775967849	-6.29020039138211	-6.46605447879947	-6.25049078115671	-6.27301819811238	-6.28227115160866	-6.21497339660921	-5.94280789049525	-6.26612101769975	-6.06759945088481	-5.65131908118144	-5.72553124584204	-6.5022547695737	-4.94543240409433	-5.2993523828528	-5.43388544293815	-5.74374938644505	-6.36833266448106	-5.90371267506721	-5.69743983495855	-5.81111051233763	-5.18245376482774	-5.46757954385188	-5.12342140088157	-4.93935563901643	-4.76973915324329	-5.19151765537336	-4.89740183133743	-4.84554944586133	-4.01560201634954	-4.4204243432754	-4.61084244808168	-4.5315241332427	-4.23807111076835	-4.44010976313747	-3.52388965198428	-2.80228825089885	-3.68390870885146	-3.19274042134328	-3.33028025613436
m53	-7.21002141144319	-7.18513656114784	-7.1264350131266	-6.95614648164196	-6.98594845318011	-7.12631108203213	-7.00059408192267	-7.13304365225317	-6.85395670553812	-6.97215155057152	-7.00124988950803	-6.96579862539834	-6.9280422232087	-6.82156546618471	-7.31535932036635	-8.04548719201534	-6.85729021716404	-7.4370507618172	-6.89435723323754	-6.93587252743017	-6.87514812717481	-6.89816118508434	-6.84598295561028	-6.80930605057875	-6.85576795113157	-6.80166350303993	-6.74549831221538	-6.73362948601948	-6.90003707416742	-6.69545691251445	-6.73597523333563	-6.88951810183179	-6.71186070719295	-6.62202516727069	-6.71194266904029	-6.60400198416042	-6.61012166727592	-6.34857966261486	-7.24470631632089	-6.41751768972317	-6.35635312876688	-6.28062552510718	-6.32778789550742	-6.18603374569561	-6.27674981003867	-6.18327905615161	-6.05271107618551	-6.14140840917895	-6.1174006714676	-5.90377521512956	-5.84196484453514	-6.08840990713773	-5.99823504369625	-5.75738424558605	-6.64358587840169	-6.24620721466907	-6.12620514888383	-5.87191185810956	-5.6214009362741	-5.71102508926366	-5.44485371609565	-5.29740200788495	-5.50976270132941	-5.34840372627705	-5.41258516641875	-5.5050222620548	-5.67324808214969	-5.14543566404268	-5.07566642646925	-5.37944787478327	-5.50072078774676	-4.65108098146579	-4.69001414922156	-4.30756978121071	-4.19397870882553	-4.19779421162201	-3.85034694154607	-3.48976413599029	-3.20052379194888	-3.07777226175889	-2.6971014119017
m54	-7.2246695651263	-7.09406908665741	-7.09959175755637	-6.82312793213485	-7.08619240145268	-7.10643071039538	-7.06032994314204	-7.13735710974927	-7.00100607498327	-6.89880474909533	-7.03073614790505	-6.91437518775332	-7.06690485895848	-6.85861721264021	-6.81633904067557	-6.95470323314029	-6.98880533484225	-6.51111982273399	-6.95635806270538	-6.869924328041	-6.97718865251667	-6.71201110597854	-6.8279587313668	-6.98210050118296	-6.71742272473208	-6.843665112175	-6.77989297598919	-6.78444149264393	-6.66614629013657	-6.60491269034225	-6.51845343769206	-6.46367802550654	-6.57716159255863	-6.59235059839113	-6.81143053112355	-6.54983204048832	-6.62830198361071	-6.23869427087517	-6.51575705634469	-6.46751954876042	-6.4351449638474	-6.4054864275834	-6.21309059650558	-6.06999755495704	-6.1504905038595	-6.31975555705667	-6.13483866009406	-6.0391867582994	-5.85871502601236	-6.14027458135535	-5.81438732898936	-5.96907163636708	-5.74550713068665	-6.05083954863813	-5.60907156776203	-5.67207079220852	-5.69586052724692	-5.80870861082294	-5.85852019740981	-5.82346189984294	-5.56529658980164	-5.33675184459774	-5.16742766683838	-5.29862437833294	-5.29875033046209	-5.23001470292713	-5.00607901886443	-5.18495815911637	-4.99322612831199	-5.20784692498868	-4.76855466705328	-4.60880358483907	-4.68197408130223	-4.30634882373705	-4.20782848591495	-4.11013783198235	-3.75702716160121	-3.17900193307933	-3.3323326399846	-3.17164355432034	-2.97880159349843
m55	-7.27583179589766	-7.12863405025441	-7.0754680222676	-6.91718228645925	-7.03488064280401	-7.0032997577075	-7.046884788285	-7.1287796742323	-7.01959534256605	-6.89136446171779	-7.02827328520841	-7.0658507633241	-7.09600188277727	-6.91002950624866	-6.93503080845408	-6.82870489416458	-7.0168706486307	-6.58431191927775	-6.9571380414418	-6.96705782911767	-6.84655570830135	-6.75590380228434	-6.74393905573129	-6.90874310681972	-6.75590390259027	-6.79852675535769	-6.70258397571349	-6.63706820887533	-6.66058916343574	-6.71146740408227	-6.50298586584745	-6.53134703681896	-6.73162605540952	-6.54003889468662	-6.71300372393892	-6.55158326906615	-6.59307165140198	-6.26080896299847	-6.65069887321611	-6.42740184173891	-6.5257535107084	-6.35760283394721	-6.32370022485501	-6.20881130388895	-6.15999206487124	-6.20498798279422	-6.12544130301519	-6.1078686699217	-5.95734856218928	-5.99685097871247	-5.82988085523365	-5.99043256141264	-5.80883556666082	-5.92326162903833	-5.71925558956738	-5.88547585024285	-5.76559691104954	-5.85084000681266	-5.68548753902699	-5.62936565738037	-5.46382322650164	-5.26310746639522	-5.33376233211542	-5.25878004939035	-5.31425896414727	-5.28342082544097	-5.11975333967912	-5.08191179633937	-5.1266427118517	-4.86416919324871	-4.83871729938977	-4.4618358434202	-4.66220196955338	-4.36057426976905	-4.13450860002513	-4.13900334493574	-3.79831523673445	-3.29361096548938	-3.20871215198427	-3.19811422252929	-2.90222643180376
m56	-7.20851292747631	-7.10246032237291	-7.20097178520377	-7.11248700981489	-7.12157061653519	-7.13846826923902	-7.18047796136256	-7.08240540513728	-7.51703856020373	-7.22771202604919	-7.03163695347633	-7.0689878097256	-7.04675585000832	-6.87053847678386	-7.10129852346707	-7.51705791404435	-6.92413956286597	-7.4258687736233	-6.87986194246868	-7.02174788978632	-7.06130961476144	-6.78865908191605	-6.97058050039567	-6.86436885889404	-6.89912139088488	-6.83065707854449	-6.88112829048779	-6.97087145449793	-6.69216395357344	-6.76669995622134	-6.67718444758984	-6.84788568232988	-6.55016534206421	-6.69923932441984	-6.46264035744756	-6.63562692679344	-6.61247308203862	-6.57317607470636	-7.51279405004742	-6.62774592991848	-6.58191876386472	-6.40893961257996	-6.38604920371814	-6.30760811626187	-6.32317733828468	-6.22350383177268	-6.35718789803298	-6.16570795315317	-6.49151328785547	-6.18894917433212	-5.79996728032746	-6.12054199885292	-6.03949370864874	-6.34278050190877	-6.13988508317794	-5.99506924565169	-5.87585642813924	-5.88928960019301	-6.16503825711971	-6.02538778037661	-5.60229259243257	-5.45340263218764	-5.48134136058598	-5.50394400085533	-5.54719941076907	-5.30723375577044	-5.49021297694751	-5.16156775726532	-5.02944244010105	-4.91929474031709	-5.16548518629886	-4.84205590212308	-4.7039916074727	-4.45002551696025	-4.29333774045819	-3.99911260047244	-3.57559602996049	-3.48150466188481	-3.46357784563973	-3.17519009735562	-3.15142913395816
m57	-7.14120311063092	-7.10756358579283	-7.02974566223753	-6.92311346585197	-7.05812121916709	-7.0413713959259	-7.08927496897987	-7.15316765424511	-7.52895278389889	-6.81032611793785	-6.97629721501076	-6.88770490175057	-6.90529358370732	-6.73929265729694	-6.96048575694733	-7.73193073787631	-6.96736406761713	-6.94548467648577	-6.89804568885719	-6.84557701308747	-6.933761070951	-6.76758854118728	-6.90773204288122	-6.83391049866994	-6.7792780420519	-6.65466235644298	-6.69565925455513	-6.69274818103724	-6.81180387436688	-6.57172494959068	-6.63632716790635	-6.79774941741855	-6.73507747627952	-6.50753171403663	-7.02738449323485	-6.51881496748285	-6.65376011431023	-6.23820048139841	-7.01410904765537	-6.30197150854455	-6.25639912124146	-6.42601877101022	-5.99378084730979	-5.98570299646379	-6.18686701283348	-6.39560516763908	-5.97920463288458	-5.95210439052897	-5.9567650009204	-6.54331008765777	-5.74488282479169	-5.92720074740912	-5.82376620377738	-6.5265965544845	-6.05366426522256	-5.79910937730479	-5.85134833860749	-5.81877696211034	-6.26642870182818	-6.19686834829497	-5.85381727579073	-5.14881632909237	-5.25209490841485	-5.26674783446651	-5.41904762598705	-5.33758413624116	-5.29926927295328	-5.17906407438646	-5.0961828450872	-5.10014368074165	-5.02216784478118	-4.60783031204257	-4.60389794819986	-4.2020174937192	-4.05741841197436	-4.01329605489385	-3.61585689815401	-3.30959914092866	-3.73575328526066	-3.00789600128738	-3.37300005210647
m58	-7.1787173214415	-7.08107335568851	-7.0739182632237	-7.46946496437214	-7.03940503380333	-6.95951654002477	-7.12287603920457	-7.05036666690656	-7.53255468297341	-6.49414446170694	-6.96618237467039	-7.04249383934791	-6.66490418836249	-6.99575589063167	-6.61997129336365	-6.20144683054156	-6.66707203959542	-6.64826821580193	-6.81882311585071	-6.87645293162592	-6.75919102477168	-7.17083121654146	-6.47912126033321	-6.91805877175815	-6.92803332325299	-6.71341453182597	-6.53582222986334	-6.26962525919809	-6.6527397149581	-6.67419809963816	-6.53812365527424	-6.5205316948988	-6.73350139793364	-6.39705079263892	-7.29102804587371	-6.4845957265603	-6.59099643910675	-5.88904123312054	-5.96507209608976	-6.43485461750743	-6.32497482400401	-6.62790999701908	-6.46895851188369	-6.33855182056278	-6.1593422221935	-6.3362082884002	-6.19272417173895	-6.3192048515018	-6.16173278063062	-6.32941448354948	-6.12263125233525	-5.75071981793712	-5.79118393502526	-6.67567555599201	-5.47030732928589	-5.46867787914395	-5.60868687023218	-5.8298196364176	-6.50335164157294	-5.90323084796243	-5.73188523080223	-5.49626513622306	-5.28360536606916	-5.50455800946755	-5.30931319994338	-5.21884308723003	-5.21266304049171	-4.96974517875533	-4.50098724802207	-4.90771520284789	-4.62758875470656	-4.18425912357914	-4.67414804121969	-4.39460368637423	-3.96284748714422	-3.83283442293843	-3.48788865748911	-3.01037304361101	-4.093979918729	-2.96139028744864	-3.42666532764711
m59	-7.21436468459542	-7.04039383643657	-7.07493385364321	-7.0108082260664	-7.00263883876789	-7.03082061319493	-7.0494884253537	-7.18438326142202	-7.33268486536377	-7.09600572192373	-7.06444596216638	-6.88428082783473	-6.980012220302	-6.8347970984706	-7.05751461073246	-7.5450895474349	-7.17859958635803	-6.72241868980378	-6.86928639747813	-6.81617333454532	-6.84572870021966	-6.68483420896416	-6.75982407862776	-6.86159608786421	-6.87455059645476	-6.69471673609678	-6.71870978165957	-6.65015180516874	-6.80180964821628	-6.59211923472254	-6.73267118150459	-6.74052189205677	-6.72446906393116	-6.56586670163514	-7.07107531923379	-6.66039211639759	-6.63555126499782	-6.35562774390015	-6.8887440380769	-6.52131851243609	-6.29550498412108	-6.5942900811194	-6.25739364219906	-6.07373254663492	-6.14065994419073	-6.37469514184324	-5.99337368733508	-6.04995629102288	-6.07003767014075	-6.51027316821533	-5.70632236209131	-6.05958580245831	-5.95813192107329	-6.52761147953584	-6.0422939415896	-5.75152638200986	-5.78799471746014	-5.86101222394034	-6.21608230454945	-6.11692022681441	-5.80163999404353	-5.31119944439878	-5.20814745739753	-5.26313286078412	-5.37696554010593	-5.37810272993321	-5.31249698185187	-5.12087342518742	-5.37917671702131	-4.93632922707254	-5.05646407356011	-4.58304714858133	-4.67334979600217	-4.27047162663137	-3.94651850908033	-4.01441181834541	-3.70246590719865	-3.31468200541905	-3.84735018488467	-3.07455522945202	-3.45713897026502
m06	-7.2793516630323	-7.31049756262034	-7.34871956022436	-7.25774021118867	-7.3572982115871	-7.30094588480043	-7.24814417842283	-7.03103929579561	-6.60451170849714	-7.53379664011325	-7.16533701515079	-7.10450911998172	-7.09393228790681	-7.15063931881421	-7.35911426809427	-8.060223087866	-7.21800255162788	-7.90848548401639	-7.09665704579127	-7.17253401328312	-7.20612393740443	-7.13580463301999	-7.23306268607392	-6.91417677596736	-6.93074605675092	-6.95573504782638	-7.18379875432756	-7.264474507657	-6.94630628248394	-6.86613535415673	-6.94927419414127	-6.94199380660388	-6.74287793869017	-7.05360992218847	-6.71584264768193	-6.95312082998003	-6.67266011293179	-7.62834053210015	-7.50554944737804	-6.87058995889589	-6.61624000613179	-6.4301605146441	-6.64177301199335	-6.47785507080267	-6.66442922811253	-6.47947957800606	-6.4488310956699	-6.51197653671268	-6.45327086517213	-5.67453545740687	-6.34868163371713	-6.23132717364093	-6.41219833452104	-5.58375239739453	-6.33043506576773	-5.97986608233436	-6.14669713714774	-5.90307805474726	-5.47038735833778	-5.32809369395743	-5.32540136820276	-5.76995731350045	-5.5405276074865	-5.97370363518027	-5.50691513601266	-5.47306871775866	-5.73053987771338	-5.36578145872493	-5.51893065317899	-5.25201604663618	-5.42365414148121	-5.18252190593391	-4.71692342123866	-4.54990510659674	-4.80952498266221	-4.41213995427113	-3.72140451357207	-3.60049513694536	-2.78434075495028	-3.20871163974274	-2.81769479201804
m60	-7.06485130033341	-7.28769155771357	-7.21684382785811	-7.07784537868471	-7.10698063946655	-7.06395764522478	-7.00330675152058	-7.21195208659819	-7.31165234175486	-6.83878718247082	-7.04763023530596	-7.01187030644702	-6.85898895415906	-6.95925441182197	-6.29062543513263	-5.88554316978384	-7.05201886072881	-5.87128585944045	-6.70415503834884	-6.99453812663751	-6.81433190315028	-6.63563740299961	-6.78378471424997	-7.09637946754053	-6.87710564880553	-6.66423005672196	-6.46644928903664	-6.78070378946181	-6.55714696138565	-6.50897380034003	-6.71729243542209	-6.1432741003023	-6.5012385116518	-6.58925156976415	-7.17776866210964	-6.15683276286196	-6.62365279802943	-6.32105762753093	-5.65089232458349	-6.42249673453678	-6.50240227510278	-6.69128794351362	-6.27601084712829	-6.31097056447208	-6.83350332143912	-6.31253433347327	-6.09830875114632	-6.10528059921512	-5.70435136235484	-6.23057775963913	-5.58354578988495	-5.71356783270236	-5.44147838897988	-6.21235935858214	-5.07940925170743	-5.05271394588059	-5.08445557608845	-5.66392852351748	-5.81600761854097	-5.72320433308501	-5.66506197136642	-5.52031388100569	-4.78232751806886	-5.5389461645649	-5.03284020840478	-4.94483814607336	-4.78738738195815	-5.206187285776	-4.57898186619862	-4.52428305225942	-4.33363035922068	-4.43342705378569	-4.5009537467632	-4.1222020375512	-4.04396080429787	-4.11878549119368	-3.04764226589153	-2.8206778283853	-3.55186887350841	-2.8862874104629	-3.21881900391659
m61	-7.24473621035715	-7.19168577158029	-7.27935401890104	-7.23746990706315	-7.27676461419533	-7.21836739449526	-7.17247137788222	-7.16724184824191	-7.199045461242	-6.99029547690383	-6.9909430928902	-7.05843898839311	-7.0356563977691	-7.00136239757002	-7.37616743464317	-8.21061326919934	-6.84390905452381	-7.73509464520601	-6.82485648056868	-7.08237474028604	-6.8645327108378	-7.06941470833169	-7.11035714454463	-7.01653294162828	-6.91502616593148	-6.80497069241542	-6.9198416138933	-6.88209849256365	-6.88763357373583	-6.88209849256365	-6.81578672431007	-6.98047094950016	-6.90859205772838	-6.71427374229769	-6.34866727137486	-6.66316161261545	-6.63724447437569	-6.64066152878547	-7.66571610546452	-6.52628828437367	-6.5746586516226	-6.52364577037891	-6.55813372710223	-6.24131929752102	-6.25829959976597	-6.22748666198933	-6.31383600824087	-6.09452625168223	-6.33537896806751	-6.00315388714624	-5.919084410365	-6.13629174970043	-6.26727911722526	-5.84015736713639	-6.42688329971608	-6.39697354978019	-6.1442468965247	-5.9153209501851	-5.53297904557844	-5.74823917742193	-5.55294759279524	-5.45097842597174	-5.55455166233249	-5.41165204446996	-5.47807779741765	-5.49553181759128	-5.69699521712519	-5.19228384443812	-5.73777536151135	-5.09803564470228	-5.60726365470779	-4.86449256511532	-4.75494466666541	-4.58314406555336	-4.21454049312795	-4.18237575859379	-3.75411761372631	-3.75201221743887	-3.08788001078511	-3.26729768093305	-2.83372227379893
m62	-7.17957012163723	-7.21507965009019	-7.11713042678026	-7.05214201806272	-7.27790995102143	-7.18650857098215	-7.11050915577145	-7.12618003279626	-7.59611611850808	-6.95202048248989	-6.96145201559318	-7.18429565614565	-6.98730640251534	-6.87334106870649	-7.15228795214013	-8.02493172101864	-6.60529354836065	-7.06232858384729	-6.86567021223233	-7.00686644526767	-7.00101405929821	-7.02684599961125	-6.88732160747836	-6.91491788902063	-6.88509495707989	-6.82335886654802	-7.01704726349156	-6.84888410432971	-6.84449072112244	-6.8556810718736	-6.71114902782506	-6.78704821592805	-6.883340570665	-6.7257151784202	-6.72143230377416	-6.75170258494648	-6.65463853204564	-6.421808305134	-7.3750683917744	-6.59430096258838	-6.42438961787346	-6.52115926043283	-6.26625387279908	-6.21010995903694	-6.31641464451669	-6.29056749470564	-6.27086683516557	-6.14336667304159	-6.36448417748143	-6.43322311295889	-6.03834911156092	-6.13172606600132	-6.3176639745366	-6.16303137224052	-6.08958560566683	-6.05539761310237	-5.95525868774738	-5.80913512375745	-5.89144703020302	-6.24702228150481	-5.81997055292219	-5.29951576738361	-5.47589843156517	-5.35532094786759	-5.49872743504253	-5.32280328248855	-5.48736824362618	-5.14847146851143	-5.74176546877497	-5.3036980276284	-4.99536834657798	-4.87236774839343	-4.67179375503412	-4.4477712797199	-4.32127182732546	-4.09338012616217	-3.57361612268035	-3.39880606444984	-3.34675879713257	-3.11978436081583	-3.06646228563656
m63	-7.17910158638664	-7.2792631404064	-7.24453759338459	-7.20778103706171	-7.3265466747266	-7.32019144893953	-7.21821822347509	-7.01985542160775	-7.61536111892141	-7.07003817356633	-6.93855051516812	-7.21205250066656	-6.93586536280267	-6.88009072273725	-7.10366162153972	-7.81932866479123	-6.57049248867566	-7.60547045268119	-6.840557938626	-7.10849700916656	-7.13845505889911	-6.91167760141636	-7.03970496561979	-6.92623540092494	-6.91133626565243	-6.77024718962896	-6.8619531045159	-7.03056366339034	-6.86520661840731	-6.94594219539045	-6.75797408515679	-6.79363549390078	-6.79495091613637	-6.85107640887614	-6.74411583516275	-6.78297291686458	-6.68198936823783	-6.70791853621134	-7.48693427619809	-6.65012338154561	-6.47519545187326	-6.60876370340214	-6.22850891711334	-6.28173839087	-6.48050500308066	-6.32921566146551	-6.37206962337816	-6.19416398989658	-6.4164264013613	-6.32118998802561	-6.00325845210642	-6.15016743001653	-6.16718285767117	-6.56964281128076	-6.0089175885728	-5.95032645112421	-5.81842813547929	-5.82581580544289	-6.3047676710756	-6.04298883747824	-5.73154869455021	-5.2792235320331	-5.48972310402149	-5.51597799269526	-5.56411815397298	-5.31954938070688	-5.42886029560693	-5.22481513376913	-5.60101770795085	-5.19639453402427	-5.12192110408096	-5.03333596061799	-4.64724500142979	-4.37929122596548	-4.53848955401395	-4.16268360018263	-3.54465292998334	-3.40439336765807	-3.73503725890327	-3.09366706910282	-3.38054712063615
m64	-7.25386156724393	-7.13305016222698	-7.39609777512826	-7.27996181741159	-7.10891258511936	-7.23073396775097	-7.18873942212495	-7.06636900728469	-7.92012533913269	-7.28181741078246	-7.05500624851707	-7.25024067073782	-7.10593592571065	-7.18213370704785	-7.1202736558575	-7.76819989788931	-6.78383957415121	-7.85385659533718	-6.98448384541021	-7.06419109379236	-7.08703073579968	-6.73120799308836	-7.31867237840393	-6.93680194990257	-6.84583042439396	-6.89768552346748	-6.98899609092836	-7.16555874195364	-6.84161799764434	-6.91098410191061	-6.79412402106276	-6.9383884396539	-6.62180681650895	-6.93482253542406	-6.30048702438302	-6.5724360323741	-6.59676962101462	-7.33348871483094	-7.35224347730591	-6.6423567225866	-6.71055918433671	-6.65682736438569	-6.6124039163641	-6.40108572775709	-6.47786425839531	-6.34691882658128	-6.54278414247041	-6.28412333805094	-6.52608911642315	-6.34641154067768	-6.18781644045861	-6.29992791614607	-6.30764896565945	-6.20935526067776	-6.0778539322484	-5.99565953141315	-6.01807068787246	-5.88922473124171	-6.00819686411371	-6.12629024357916	-5.91276019323375	-5.80527427826361	-5.59388292610794	-5.53685232281512	-5.46187540747017	-5.46145241943795	-5.52701164008065	-5.36785326592735	-5.43492131483108	-4.66478758184082	-5.42360074095073	-5.18187268469096	-4.75921591146074	-4.58209549265634	-4.56305664232647	-4.3189672997929	-3.67431348701537	-3.66294635141838	-3.28355187245226	-3.32014220316188	-3.05739878445364
